@relation 'teste 02-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
-200,934,-200,5,763,-200,872,-200,1435,567,33.6,28.9,14792
0.5,877,-200,5.6,793,253,944,132,951,924,3.2,57,0.4434
1.7,1055,-200,9,941,100,844,110,1648,932,35.2,24.8,13854
0.8,825,-200,3.8,702,53,1077,57,1267,458,38.4,16.4,10957
2,1085,-200,9.4,954,109,866,100,1656,871,17.8,55.5,11174
1.8,1109,151,9.1,943,115,883,103,1604,767,18.1,42.2,0.8679
1.9,1286,63,7.3,869,146,1162,112,1537,799,8.3,76.4,0.8393
2.2,1048,-200,9.9,973,346,731,148,1298,1074,10.5,70.3,0.893
1.1,889,-200,6.4,831,74,956,79,1570,760,20.5,49.9,11903
2.4,1165,-200,11.8,1043,125,717,120,1644,1188,26.8,29.9,10402
-200,1234,-200,20.8,1318,243,714,108,2108,2202,22.6,45.9,12418
1.7,1014,-200,6.7,843,279,791,116,1297,866,16.9,56.5,10801
0.9,998,34,4.1,714,70,1169,79,1383,992,14.1,55.6,0.891
3.9,1448,-200,19.5,1283,461,496,109,1877,1504,21.9,68.3,17699
-200,1282,-200,13.7,1107,-200,682,-200,1791,1116,29.9,45.6,18942
0.9,903,-200,4.7,748,126,937,60,1373,801,19.4,63.5,14139
4.4,1378,-200,20.2,1303,257,633,117,2051,1494,17.8,51.1,10362
1.4,996,-200,6.6,841,358,797,122,1127,1005,6.1,76.7,0.7271
-200,805,-200,2,583,18,1339,26,1494,527,18,76.4,15608
-200,899,-200,2.1,591,-200,1243,-200,1259,815,10.7,62.3,0.7988
5,1521,-200,26.6,1470,677,446,139,1977,1720,21.3,61.9,15463
6.6,1934,506,35.8,1682,421,541,151,2468,2051,14.3,50.6,0.8186
3.8,1362,-200,17.4,1223,541,535,212,1597,1517,18.3,51,10586
3.5,1160,-200,15.5,1165,713,655,219,1325,1403,17.5,26.4,0.5228
3.1,1241,-200,18.5,1254,360,693,145,1735,1149,34.3,24.7,13154
-200,1117,-200,11.2,1020,104,706,115,1731,973,35.8,28.7,16626
0.7,901,-200,3.7,697,-200,952,-200,1586,800,26.8,51.9,18058
-200,915,-200,6.4,828,90,928,87,1474,630,31.7,25.6,1179
4.3,1463,-200,27.2,1484,485,443,97,2011,1590,21.1,66.1,16313
2.6,1186,-200,15.3,1159,295,640,141,1701,1046,30.2,32.9,13865
2.4,-200,189,-200,-200,154,-200,109,-200,-200,-200,-200,-200
-200,901,-200,3,652,-200,1013,-200,1468,804,20.7,77.8,18764
1.1,1054,86,5.3,779,111,1080,98,1266,1013,11.3,40.3,0.5376
-200,1354,-200,24.5,1418,-200,749,-200,2043,1629,21.8,35,0.9002
8,1744,-200,41,1793,820,352,136,2469,2007,20,68.6,15882
-200,1058,-200,7.2,867,93,731,80,1685,1048,22.1,72.6,19105
-200,1506,-200,23.3,1385,-200,555,-200,2260,1935,23.8,63.5,18495
-200,1042,-200,8.8,932,-200,752,-200,1530,717,33.6,25.7,13101
1.4,-200,-200,-200,-200,83,-200,71,-200,-200,-200,-200,-200
2.1,1121,156,9.4,955,130,992,99,1451,834,17.8,29.2,0.592
-200,1063,-200,9.6,964,-200,729,-200,1454,1045,17.4,62.3,12282
3.7,1303,-200,19.7,1288,202,618,114,2116,1236,16.8,66.8,12691
2.7,1144,-200,13.4,1096,531,643,167,1394,1258,10.2,71.3,0.8859
-200,1526,-200,27.7,1495,286,471,140,2405,1904,25.8,42.2,13774
4.1,1291,-200,15.8,1174,465,567,91,1746,1341,21.7,67.3,17256
0.6,944,-200,4.3,730,30,933,34,1495,560,37.4,28.2,17808
0.9,1022,-200,6.3,825,68,931,54,1487,931,17.1,45.3,0.8784
-200,1282,-200,18.2,1247,-200,561,-200,1829,1285,26,44.5,14731
2.6,1136,-200,12.9,1082,307,824,159,1478,1130,27.7,30.1,10991
0.2,854,-200,1.6,553,2,1203,5,1418,396,25.5,61.8,19831
-200,1267,-200,15.1,1151,-200,593,-200,1671,1528,21.7,57.6,14756
4.7,1282,-200,20.6,1312,568,551,177,1671,1312,12.9,68.8,10175
3.7,1527,-200,19.9,1293,378,502,110,1907,1469,28.7,45.1,17468
5.3,1502,-200,29.8,1546,337,538,223,2199,1919,35.6,20.4,11646
0.7,858,-200,4.8,756,65,1159,73,1209,564,17.3,25.6,0.5032
2.3,1211,-200,12.5,1067,230,609,101,1608,1270,26.1,47.1,15724
2.5,1285,333,14.2,1123,136,755,121,1741,1293,27.4,28.2,10098
1.4,999,-200,7.5,879,180,1114,119,1261,960,24.9,28.3,0.8775
1.3,1042,-200,7.9,897,63,901,76,1605,681,35.2,22.6,1267
1.7,1026,-200,8.5,920,104,1037,97,1455,746,26,22.7,0.7532
1.6,989,-200,7.8,889,85,889,89,1602,664,35.3,20.8,11664
-200,1414,-200,24.4,1414,486,478,139,1896,1588,25.9,42.8,14122
4.2,1595,319,19.9,1294,256,678,145,2058,1707,16.7,57.4,10786
1,886,-200,2.7,633,-200,1071,-200,1214,453,33,23.5,11583
-200,704,-200,0.5,444,-200,1558,-200,1050,394,14.4,57.6,0.9416
2.5,1142,-200,13.9,1115,144,776,96,1735,1091,24.3,29.8,0.8926
-200,1036,-200,4.7,746,-200,1034,-200,1364,993,12.3,57.6,0.8223
1.1,1000,-200,5.9,807,95,811,52,1376,825,25.3,46.7,14874
1.8,1161,173,9,938,109,827,87,1597,1243,16.3,55.3,10178
-200,1109,-200,11.8,1042,140,834,95,1888,998,24.5,51,15454
-200,1086,-200,9.2,947,181,724,115,1724,1134,24.7,46.8,14337
3,1268,-200,16,1179,511,545,69,1753,1294,18.2,72.8,15048
5.6,1440,-200,31,1573,578,491,204,1997,1643,25.3,33,10473
2.1,1261,-200,15,1148,312,585,111,1733,1287,27.2,48.5,17172
1.6,1180,-200,10.5,997,143,677,84,1549,1127,22.1,61.3,16133
0.9,843,-200,4.1,716,41,1005,53,1305,496,33.4,21.6,10927
2.3,1124,-200,14,1118,134,793,105,1915,1021,27.8,35,1282
-200,816,-200,4.6,742,-200,1009,-200,1305,537,35.5,18.2,10376
0.8,903,-200,5.8,803,87,819,58,1471,853,21.8,55.5,14323
2,1085,-200,11.7,1039,100,745,96,1790,1092,27.8,38.7,14187
3.6,1451,210,14,1117,239,875,161,1679,1387,18.4,33.8,0.709
3,1324,-200,16,1181,360,565,115,1747,1318,27.2,43,15246
1.2,998,-200,5.7,799,115,786,67,1435,867,17.4,81.3,16066
3.4,1304,299,12.5,1067,224,737,117,1811,1167,13.5,79.4,12224
-200,1121,-200,10.2,985,-200,833,-200,1625,981,15.6,51.6,0.9063
0.4,826,-200,2.2,601,67,1056,38,1180,702,16.9,67.9,1295
1.2,1197,38,4.7,750,89,1337,96,1393,949,11.2,59.2,0.7848
3,1304,-200,15.3,1157,176,793,122,1801,1171,16.1,47.6,0.8655
4,1524,-200,17.6,1228,707,853,170,1646,1675,15.8,70.5,12557
-200,1018,-200,7.5,880,67,865,86,1421,613,40.1,15.2,11065
4.9,1674,635,29.8,1547,293,539,95,2405,1665,14.8,61.3,10237
1.3,843,-200,6.4,830,89,995,72,1339,577,30.1,19.4,0.8157
-200,991,-200,9.1,944,116,765,104,1608,868,26.2,38.5,12932
1.2,1074,-200,5.1,767,143,814,58,1489,796,24.3,61.6,18468
0.8,1006,-200,5.5,789,46,824,36,1657,733,27.3,52.4,18707
1.6,1032,-200,8.3,912,72,764,71,1661,826,34.3,31.5,16745
0.4,910,-200,2.7,630,29,1061,35,1504,468,25.1,62.4,19602
1.6,1069,-200,7.2,867,92,785,65,1717,880,33.2,39.2,19642
1.6,1080,-200,8.5,920,60,739,67,1761,772,27.8,57.4,21107
0.4,830,30,1.4,538,21,1475,30,1214,392,15.6,44.4,0.7827
1.3,969,-200,9.7,968,115,1276,112,1325,768,31.8,13.8,0.6394
-200,1366,-200,10.5,997,-200,830,-200,1673,1041,18.5,48.9,10323
1.8,1108,-200,8.7,927,380,718,86,1315,1106,9.5,80.3,0.9532
0.7,925,40,2.2,602,45,1398,59,1263,562,8,69.4,0.7459
-200,1915,-200,45.9,1889,1052,340,186,2603,2110,24.8,53.9,16683
3.3,1234,-200,15.4,1161,664,629,200,1386,1318,6.3,61.7,0.5926
1.6,968,-200,5.4,785,239,872,111,1209,826,12.9,70.5,10442
3.2,1206,-200,16.2,1185,376,592,76,1751,1386,19.7,65.1,14769
1.2,1030,-200,6.9,851,102,824,68,1700,983,21.9,57,14742
0.9,925,-200,3.3,672,140,991,86,1154,709,16.1,55.4,10089
0.4,809,-200,1.9,578,22,1170,29,1445,513,25.6,53.5,17291
-200,1509,-200,28.2,1508,-200,533,-200,2257,1572,20.4,66.7,1577
-200,768,-200,2.1,591,24,1183,37,1402,606,20.8,50.3,12207
0.9,899,-200,3,654,-200,1037,-200,1254,481,31.9,26.8,12477
0.1,1075,-200,8.1,904,44,720,74,1692,777,26.4,52.2,17708
3.2,1274,-200,16.6,1197,192,626,120,2023,1356,24.7,47.1,1.44
-200,774,-200,1.9,577,21,1158,33,1265,488,23.9,34.4,10079
3,1187,-200,11.8,1042,196,766,110,1840,1093,16.6,70.8,13253
2.4,1348,-200,10.5,998,147,834,102,1689,1218,14.6,53.1,0.8765
0.4,886,-200,2.2,598,41,1257,53,1374,506,17.9,52.4,10655
1.1,-200,-200,-200,-200,44,-200,56,-200,-200,-200,-200,-200
2.6,1360,150,11.9,1046,166,1056,113,1692,1268,13.6,48.9,0.7578
5.8,1570,-200,32.9,1617,844,426,151,2170,1944,22.1,56.6,14851
2.1,1035,-200,11.8,1043,149,804,174,1647,749,34.8,19.3,10543
0.6,800,-200,2.6,627,-200,1032,-200,1519,787,23.3,63.3,17895
1.2,978,75,4,711,48,1144,63,1304,750,11,56.6,0.7418
-200,1136,-200,5.6,792,-200,1057,-200,1476,536,25.8,31.1,10143
-200,998,-200,9.5,958,96,800,106,1484,677,36.4,16.8,10033
-200,788,-200,2.4,614,-200,1116,-200,1177,625,14.8,64.7,10788
2.6,1262,-200,13.4,1096,182,772,134,1711,1340,26.4,28.9,0.9785
2.8,1172,-200,13.7,1108,166,706,122,1878,1058,28.3,34.5,13084
3.8,1337,-200,23.3,1386,274,565,115,2196,1596,22.9,49.1,13546
3.9,1551,261,19.1,1271,181,800,137,1875,1432,21.3,34.8,0.873
1.4,1019,-200,7.7,889,54,787,65,1630,745,34.2,31.5,16675
3.5,1189,-200,16.1,1183,463,603,166,1534,1170,12,73.3,10264
-200,906,-200,3.3,672,-200,948,-200,1377,742,20.1,65.3,15153
-200,974,-200,8.5,919,-200,976,-200,1638,909,20.6,49.2,11754
1.2,929,-200,7.3,869,80,942,89,1454,624,35.3,17,0.9561
1.8,1093,115,5.5,789,105,1102,103,1329,788,13.4,43.2,0.6623
2.2,1225,-200,15.2,1155,178,643,106,1992,1338,27.3,46.4,16542
1.4,-200,-200,-200,-200,56,-200,70,-200,-200,-200,-200,-200
3.3,1269,-200,18.3,1247,415,597,180,1813,1441,29.1,36.7,14543
1,901,-200,6.5,834,102,1177,103,1408,738,20.1,35,0.8149
2,1039,-200,12.6,1069,138,773,135,1646,880,37.1,17.7,1094
1.7,1103,-200,9.2,946,87,737,89,1686,934,36.6,26.5,1599
-200,746,-200,0.6,450,-200,1807,-200,1111,308,15.7,42.3,0.7464
1.9,1111,-200,9.8,970,266,667,62,1594,1441,20.3,71.1,16803
1.2,1020,-200,7.2,866,253,749,59,1440,1087,15.8,79.6,1417
-200,893,-200,7.6,881,-200,810,-200,1486,792,21.8,48.6,12556
1.1,930,-200,5.7,796,135,883,85,1263,977,18.6,49.1,10435
2.1,1215,-200,8.3,912,127,948,109,1547,993,14.2,58.3,0.938
-200,1236,-200,20.3,1304,-200,822,-200,1868,1237,25.8,26.7,0.8758
2.9,1102,-200,16.5,1195,196,690,149,1762,1325,28.5,27.8,10665
-200,924,-200,6,814,-200,830,-200,1519,798,25.2,47.4,14978
2.5,1075,-200,12.9,1079,166,764,117,1798,1111,24.4,40,12079
1,935,-200,5.4,786,55,964,71,1389,954,17.4,43.4,0.8553
-200,1013,-200,5.4,781,-200,829,-200,1469,894,19.8,66.4,15145
-200,1030,-200,6.8,848,77,734,71,1691,1048,21.8,74.1,1915
1.9,1166,-200,10.8,1007,289,775,117,1391,1227,18.4,49.9,10453
1,901,-200,4.8,754,139,936,62,1351,854,16.8,66.8,12721
5.3,1490,-200,27.3,1487,665,508,161,2115,1807,22.6,51.4,1392
1.6,961,-200,9,939,118,912,101,1508,846,34.5,18.9,10168
2.8,1231,-200,14.5,1134,448,587,87,1572,1143,14.6,74.2,12256
3.3,1240,-200,15.9,1175,196,614,174,1895,1262,36,28,16304
-200,839,-200,2.3,604,-200,1097,-200,1259,605,15.2,79.4,13605
3.8,1277,-200,19.3,1277,401,586,188,1846,1226,29.4,36.4,14718
2.1,1333,-200,10.3,989,129,885,121,1621,1194,14.5,57.8,0.9456
3.4,1176,-200,16.4,1191,220,705,130,1836,1217,17.9,46.1,0.9388
-200,848,-200,2.8,642,-200,1202,-200,1325,760,14.6,53,0.8775
2.5,1226,-200,15.3,1157,133,683,141,1912,1041,37.2,25.6,16014
-200,1108,-200,10.7,1003,-200,727,-200,1710,803,38.2,23.8,15666
-200,1124,-200,12.2,1057,-200,667,-200,1569,1091,15.9,70.4,12658
-200,879,-200,2.4,611,-200,1036,-200,1189,779,16.6,59.6,1117
-200,956,-200,4.5,740,-200,831,-200,1474,717,23.8,57.8,1677
1.6,1110,-200,7.4,872,308,822,150,971,1393,10.1,34.4,0.4249
0.8,918,-200,4.2,721,57,1069,58,1353,785,13.8,51.4,0.8059
2.2,1105,267,10.1,982,138,939,105,1545,850,17.7,35.4,0.7094
1.4,1037,-200,8,900,75,817,95,1584,619,33.1,32.7,1.62
0.9,963,-200,7.7,885,84,1102,90,1447,695,29.2,19.6,0.7817
1.9,1173,-200,11.9,1047,160,631,89,1815,1175,24.9,52.9,1643
3.3,1157,-200,18.2,1245,236,665,187,1782,1211,37.3,17.3,1084
0.5,829,-200,2.6,628,-200,994,-200,1378,577,22.3,59.7,15889
-200,1312,-200,23.1,1381,-200,540,-200,1881,1402,21.5,44.5,1129
-200,1180,-200,15.3,1157,-200,568,-200,1874,1202,29.8,38.8,16029
2.4,1105,-200,11.1,1016,142,789,98,1736,930,18.2,49.6,10268
1.1,997,74,4.6,744,76,1151,79,1405,832,10.8,62.5,0.8082
1.1,875,-200,4.8,753,31,978,36,1402,579,38.3,19.8,13067
2.1,1006,-200,12,1048,147,925,114,1416,966,21.2,18.9,0.471
-200,999,-200,6.9,853,63,951,49,1756,885,20.3,70.9,16699
0.4,770,-200,2,586,24,1326,38,1392,527,20.8,48.5,1.18
0.6,864,21,1.2,516,39,1496,59,1153,502,11.3,46.9,0.628
1,-200,-200,-200,-200,48,-200,60,-200,-200,-200,-200,-200
1.4,995,72,3.6,691,91,1219,69,1321,836,7.4,68,0.7043
1.1,993,-200,6,813,132,792,57,1413,946,19.9,67.5,15544
1.9,1061,155,8.2,908,141,968,99,1455,890,22.8,29.1,0.796
0.8,1008,-200,4.3,729,68,1034,65,1490,795,20,48.6,11199
4,1209,-200,18.8,1262,614,618,135,1708,1392,16.9,50.3,0.958
1.3,1147,-200,8.2,906,152,815,80,1687,1126,16,65.8,11844
1.8,1126,-200,10,979,110,849,101,1700,907,31.9,25.8,12023
-200,1589,-200,24.6,1418,-200,452,-200,2015,1823,25.4,55.1,1761
3.2,1347,-200,19.5,1282,190,575,136,1996,1661,29.1,34.8,1.38
-200,1052,-200,10.7,1002,81,716,85,1667,908,27,41.6,14596
1.8,1065,-200,9.8,970,77,698,70,1724,1049,25.7,50.7,16491
0.7,767,-200,2,588,181,1292,94,885,508,10.5,37,0.4707
-200,1013,-200,8.3,913,-200,717,-200,1685,785,27.5,50.4,1823
1.9,1037,-200,9.8,969,127,841,105,1728,865,27.4,37,13319
-200,1449,-200,22,1350,-200,571,-200,2264,1452,16.4,70.8,13088
3.6,1252,-200,20.9,1320,451,499,99,2001,1374,20.6,62.3,14915
1.8,1105,-200,7.6,883,266,747,102,1180,1179,9.9,62.1,0.7566
1.3,969,-200,6.8,850,70,857,77,1503,695,31.7,28.2,12962
3.4,1316,-200,20.6,1314,677,526,116,1780,1499,18.6,66.3,14047
-200,956,-200,10.8,1007,106,838,111,1464,730,36.8,13.7,0.8335
1.8,1239,66,7.4,872,104,985,99,1547,1250,14.8,54.7,0.9164
2.1,1118,-200,13.4,1096,257,647,102,1649,1130,19.9,65.3,15066
-200,1433,-200,24.2,1409,-200,506,-200,1972,1439,17.6,70.5,14057
5,1529,836,27.7,1497,275,569,99,2278,1641,13.3,55.6,0.8453
-200,1057,-200,7.6,881,53,784,67,1574,1081,27.6,38.2,13911
3.6,1143,-200,20.8,1319,192,673,158,2001,1190,28.7,31.2,12099
3.6,1226,-200,19.1,1272,317,632,157,1901,1474,26,30.1,0.9953
2.2,1119,-200,12.2,1056,311,624,68,1562,1099,17,76.1,14582
-200,1612,-200,38.8,1745,-200,398,-200,2357,1834,19.3,59,13077
1.7,1206,111,9.3,949,162,818,90,1771,1116,15.9,73.1,13136
2.4,1262,-200,16.2,1187,282,633,165,1842,1603,32.4,24.8,11886
2.3,908,-200,11.5,1031,187,857,112,1469,901,34.5,13.3,0.7158
-200,804,-200,3.3,668,32,1102,51,1479,753,18.8,58.6,12581
-200,1002,-200,5.4,783,79,805,92,1623,875,20.7,81.8,19717
-200,944,-200,4.5,740,-200,881,-200,1412,781,20.3,64.6,1518
10.2,1802,-200,47.7,1924,748,356,192,2235,2452,13.7,52.8,0.8244
-200,1431,-200,27.1,1482,-200,679,-200,2025,1431,29.4,20.5,0.8262
1,1049,-200,8.2,907,297,795,145,1038,1209,3.9,55.9,0.4568
0.9,946,40,2.9,643,76,1309,75,1232,760,9.9,50.7,0.6167
0.7,786,-200,2.8,642,39,1057,48,1270,592,20.2,47.1,11021
2.4,1181,-200,13.3,1094,345,600,74,1599,1180,18.8,70.6,15209
1.7,-200,-200,-200,-200,97,-200,99,-200,-200,-200,-200,-200
3.5,1216,-200,20.8,1318,218,673,180,2043,1168,30.5,29.5,12635
2.1,1113,-200,10,978,-200,705,-200,1538,946,36.6,22.6,13664
1.8,1110,-200,10.9,1012,91,720,96,1725,905,38.8,24.7,16772
-200,1169,-200,13.7,1107,-200,607,-200,1818,1175,27.8,45.4,16751
3.6,1124,-200,20.5,1309,236,655,183,1845,1170,33.7,20,10275
2.2,985,-200,10.9,1011,425,779,148,1138,1010,17.9,22.3,0.4537
1.5,1014,-200,8.7,927,309,747,56,1497,951,16.1,76.3,13902
-200,1026,-200,6,813,-200,843,-200,1463,692,38.8,19.8,13513
0.3,831,-200,6.2,822,-200,1085,-200,1418,710,17.8,44.8,0.9048
0.2,715,-200,0.5,445,32,1601,29,925,373,8,64.5,0.695
2.6,1226,-200,14.6,1138,307,862,146,1481,1419,25.1,32.3,10131
0.5,797,-200,3,654,38,1097,51,1450,720,20.8,49.4,11994
0.9,1066,-200,5.5,787,57,986,56,1552,689,23.9,40.4,11787
2.9,1329,470,14.1,1119,182,707,107,1823,1288,19.6,41.8,0.9407
0.1,781,-200,2.9,645,32,1295,45,1320,575,17.3,47.6,0.9295
1.8,883,-200,6.8,849,361,910,141,1053,843,12.6,36.6,0.5314
3.7,1237,-200,21.3,1332,274,605,151,2157,1508,25.2,42.9,13552
2,1109,-200,9.3,951,210,664,77,1570,1076,20.8,71.7,17415
4.9,1529,-200,29,1526,300,476,149,2559,1763,27.4,45.5,16396
-200,1154,-200,8.5,919,-200,876,-200,1623,861,17.5,54.2,10722
4.3,1140,-200,19.7,1289,294,634,162,1884,1390,27.3,27.1,0.967
1.1,1038,55,3.8,697,84,1260,82,1383,605,8.1,79,0.8544
-200,1049,-200,10.1,983,-200,1071,-200,1515,782,29.5,19.7,0.8015
1.6,1077,-200,10.4,994,176,829,101,1429,1081,24.3,38.5,11525
-200,912,-200,4.1,716,-200,875,-200,1586,898,21.7,73.2,18763
8.1,1961,618,36.7,1701,478,537,149,2665,2184,14.8,54.3,0.9076
2.3,1119,221,11.2,1022,137,916,117,1508,853,17.1,31.3,0.6038
1.1,903,-200,5.3,779,137,1010,73,1278,583,28.1,28.6,10715
3.7,1297,-200,22.1,1353,281,588,154,2128,1690,25.2,43,13548
-200,970,-200,5,763,-200,1043,-200,1462,608,17.9,49.9,10135
1.8,1056,-200,11.3,1024,159,792,121,1555,1068,41,11.6,0.8872
2.7,1209,267,13.4,1097,207,837,129,1746,1147,13.1,54.8,0.8234
3.3,1131,-200,16.5,1194,172,726,125,1907,1009,29,33.4,13169
3.2,1241,-200,14.6,1135,600,622,213,1280,1474,11.4,45.4,0.6113
-200,838,-200,3.8,700,112,936,41,1268,744,14.6,79.9,13156
1.7,1238,-200,9,940,95,815,103,1622,877,19.7,47.1,10666
1.2,1033,-200,7.6,881,339,855,159,999,1230,8,39.8,0.4286
3,1094,-200,12.7,1072,170,888,122,1545,1105,22,24,0.6263
3.2,1024,-200,14.3,1127,189,704,84,1346,943,14.8,37.5,0.6259
3.4,1257,-200,17.6,1227,308,611,162,1954,1608,26.7,39.4,13556
0.8,-200,-200,-200,-200,44,-200,55,-200,-200,-200,-200,-200
-200,1215,-200,16.8,1203,-200,599,-200,1664,1341,21.1,47.2,11659
2,1184,-200,10.1,983,230,667,90,1537,1046,25.3,48,15249
3,1268,470,15,1148,159,728,120,1776,1006,16.8,44.3,0.8428
3.4,1250,-200,19.4,1280,550,618,181,1663,2178,24.5,29.8,0.9008
0.6,805,-200,2.8,637,24,1048,35,1276,520,24.1,44,13034
0.1,854,-200,2.4,613,39,1272,41,1515,565,16.8,81.3,15452
-200,1020,-200,7.1,863,-200,933,-200,1492,1074,18.8,45.8,0.9855
1.8,990,-200,6.1,817,277,849,134,1071,1111,10.2,49.4,0.6138
1,973,50,2.7,631,44,1287,64,1240,541,14.8,40.8,0.6814
0.5,820,-200,1.5,541,18,1450,28,1360,377,15.7,64.5,1.14
2.6,1274,226,13.8,1109,161,820,80,1723,1138,8.1,70.5,0.7627
1.2,893,-200,3.8,701,185,935,84,1045,844,6.4,74,0.7134
1.1,942,57,2.9,648,63,1300,77,1204,500,11.5,46.6,0.6319
0.9,1041,60,3.5,683,73,1112,69,1398,899,13.9,59.6,0.9408
0.6,692,-200,1.5,546,92,1347,70,697,500,9,23.1,0.2648
-200,1125,-200,19.5,1283,-200,792,-200,1899,1101,25.3,30,0.952
2.7,1409,-200,14.5,1131,166,873,149,1689,1206,25.8,23.9,0.7832
-200,1124,-200,10.2,984,115,678,97,1826,902,21.5,78.4,19818
-200,924,-200,5.1,766,-200,902,-200,1357,752,18.6,60.4,12817
0.5,754,-200,1.4,535,21,1490,33,1335,435,20.7,48.3,1168
0.3,667,-200,0.4,429,57,1793,39,790,291,10.7,36,0.4623
7.3,1587,-200,41.2,1795,738,425,148,2531,1820,19.6,60.7,13713
2.4,1060,-200,13.4,1099,122,742,98,1838,1077,22.5,45.3,12226
0.5,865,36,0.9,494,39,1613,53,1185,367,13.5,50.1,0.7706
