Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
10/08/2004,06.00.00,1.2,1032,-200,7.6,883,106,718,42,1742,1051,23.4,65.7,1872
25/06/2004,00.00.00,2.6,1072,-200,14.1,1120,124,711,100,1838,1045,23.7,46,13346
23/09/2004,06.00.00,0.9,961,-200,6.3,828,132,892,66,1491,837,21.3,63.2,15794
23/04/2004,12.00.00,3.3,1349,541,20.1,1299,179,728,142,1838,1402,29.7,20.6,0.8478
04/11/2004,12.00.00,-200,1305,-200,17.4,1223,460,545,120,1720,1414,23.7,49.8,14433
25/03/2004,01.00.00,1,970,52,2.5,621,42,1400,58,1249,479,11,58.4,0.7686
30/08/2004,10.00.00,-200,1169,-200,13.7,1107,-200,607,-200,1818,1175,27.8,45.4,16751
15/03/2004,01.00.00,1.8,1239,73,6.9,853,106,1010,93,1543,1174,14,57,0.9094
26/03/2004,18.00.00,2.4,1168,239,11.6,1037,125,868,105,1580,990,12.1,45.6,0.6403
14/03/2004,05.00.00,1.2,1062,32,3.7,691,53,1272,70,1377,929,11.5,63.1,0.8533
23/07/2004,01.00.00,1.3,1053,-200,8.8,933,72,743,72,1658,1257,27.7,40.5,14835
06/08/2004,14.00.00,1.7,1054,-200,10.2,985,108,735,104,1742,940,33.7,33.4,17186
10/09/2004,19.00.00,3.2,1218,-200,17.4,1221,385,755,180,1599,1290,29.2,26.9,10709
29/03/2004,03.00.00,0.7,894,28,1.3,524,-200,1557,-200,1095,397,10.1,47.8,0.5913
18/03/2004,11.00.00,2.8,1473,-200,14.3,1127,224,831,152,1752,1568,20.8,34.4,0.8365
09/06/2004,08.00.00,6.4,1496,-200,36.9,1705,357,507,151,2691,2147,23.4,46.1,13091
21/03/2004,06.00.00,0.7,947,-200,2.1,594,24,1300,36,1390,580,14.5,63,10316
29/07/2004,11.00.00,-200,1043,-200,14,1117,178,742,150,1586,1076,34.4,16.6,0.8892
28/06/2004,10.00.00,3.3,1218,-200,16.6,1198,280,671,183,1907,1413,32.6,28,13566
23/06/2004,05.00.00,0.4,768,-200,2.2,597,30,1155,40,1396,606,21.7,46.8,12031
01/06/2004,12.00.00,1.9,1259,-200,15.9,1178,191,722,89,2060,1367,21.6,61.8,15775
08/08/2004,07.00.00,0.6,835,-200,2.8,638,31,1024,38,1506,655,24.3,58.4,17508
22/06/2004,06.00.00,0.9,890,-200,6.4,831,93,922,67,1594,826,17.8,56.5,11375
13/09/2004,12.00.00,3,1346,-200,18.2,1246,353,639,138,1907,1458,32.6,34.8,16872
31/10/2004,13.00.00,1.8,1141,-200,8.8,932,226,689,71,1595,1014,22,67,17441
12/11/2004,11.00.00,1.6,996,-200,6.9,855,311,793,122,1277,884,16.3,58.4,10729
14/07/2004,22.00.00,1.9,970,-200,11.2,1023,134,787,123,1552,1074,26.3,27.3,0.9238
15/05/2004,18.00.00,2.3,1125,-200,11,1016,148,910,117,1564,991,23.8,27.1,0.7858
14/08/2004,13.00.00,0.8,873,-200,3.8,699,47,999,53,1413,528,36.2,24.1,14235
14/05/2004,01.00.00,2.1,1141,-200,11.1,1017,112,740,104,1690,1188,16.8,57.5,10912
06/10/2004,23.00.00,-200,1226,-200,11.4,1029,-200,620,-200,1570,1265,20.4,62.4,14758
18/05/2004,21.00.00,2.4,1159,-200,12.3,1061,138,812,122,1648,1174,22.2,33.4,0.8806
11/11/2004,19.00.00,3.5,1189,-200,16.1,1183,463,603,166,1534,1170,12,73.3,10264
09/08/2004,06.00.00,1.2,996,-200,7.4,872,87,756,55,1727,990,23.2,67.5,1899
08/06/2004,06.00.00,1.4,946,-200,8.8,931,126,917,69,1745,884,18.2,62.3,12903
27/04/2004,05.00.00,0.7,930,38,3.3,670,58,1143,68,1339,746,15.5,47.3,0.8282
17/11/2004,17.00.00,7.8,1659,-200,35.9,1685,1290,423,272,1946,2155,16,41.5,0.7483
07/07/2004,07.00.00,4.1,1425,-200,27.3,1486,392,512,136,2305,1869,24.8,38.4,11808
03/07/2004,23.00.00,1.9,1138,-200,10.2,985,120,742,103,1710,1141,25.2,42.7,13473
08/04/2004,15.00.00,2.5,1136,353,13.2,1089,127,856,101,1552,928,20.6,24.8,0.5931
15/09/2004,16.00.00,-200,1269,-200,17.2,1215,-200,608,-200,1939,1296,26.3,56.5,19018
18/04/2004,18.00.00,-200,1154,-200,8.5,919,-200,876,-200,1623,861,17.5,54.2,10722
15/07/2004,15.00.00,2,1039,-200,12.6,1069,138,773,135,1646,880,37.1,17.7,1094
22/07/2004,01.00.00,1.6,1125,-200,9.6,963,62,713,70,1719,1179,26.9,46.1,1608
03/11/2004,08.00.00,2.2,1177,-200,15.5,1166,297,621,75,1667,1157,18.8,62.5,13401
14/04/2004,17.00.00,-200,1180,-200,11,1014,-200,826,-200,1595,1036,18.7,34.8,0.7436
21/05/2004,02.00.00,0.3,875,-200,2.5,622,35,1167,58,1331,656,20,41.5,0.9571
16/05/2004,01.00.00,1.5,998,-200,7.1,859,90,919,88,1450,1045,17,43.3,0.8341
18/06/2004,00.00.00,1.8,1013,-200,10.6,999,120,791,105,1751,1119,24,47.3,13914
23/03/2004,15.00.00,1.9,1112,136,10.1,980,131,924,99,1589,900,14.1,49.8,0.7971
16/09/2004,21.00.00,2,997,-200,9.4,955,214,845,94,1528,926,21.2,55.2,13699
23/11/2004,18.00.00,10.2,1982,-200,49.5,1959,1369,322,227,2536,2386,13.2,72.6,10936
15/06/2004,07.00.00,4.4,1287,-200,24.7,1423,311,610,116,2319,1482,20.9,49.3,12049
21/10/2004,11.00.00,2,1197,-200,12.2,1058,273,634,91,1626,1237,27,47.6,1.67
27/08/2004,07.00.00,2.4,-200,-200,-200,-200,201,-200,68,-200,-200,-200,-200,-200
26/10/2004,16.00.00,5.8,1669,-200,32.8,1615,760,404,166,2232,1963,24,55,16211
01/07/2004,12.00.00,2.4,1199,-200,14.2,1124,159,680,132,1940,1054,36.6,27.1,16352
06/09/2004,00.00.00,1.3,957,-200,4.1,717,-200,911,-200,1322,579,25.3,36.9,11764
29/04/2004,06.00.00,1.5,1097,148,9.4,956,139,827,68,1620,1047,12.9,66.5,0.9846
05/06/2004,17.00.00,1.7,1042,-200,9,939,108,917,89,1744,860,30.4,31.3,13331
20/05/2004,23.00.00,2.1,1242,-200,12.3,1060,141,745,117,1693,1359,20.2,42.8,0.9983
31/05/2004,15.00.00,1.2,1006,-200,12.1,1054,115,921,111,1636,769,30.7,23.4,1015
17/04/2004,00.00.00,2.6,1167,162,8.1,904,169,846,100,1627,1051,12.7,80.6,11819
19/10/2004,00.00.00,-200,984,-200,7.2,864,-200,788,-200,1371,960,16.2,69.1,1259
03/04/2004,04.00.00,0.8,986,57,3,651,60,1145,74,1380,891,14.5,58,0.9488
03/09/2004,15.00.00,-200,1104,-200,13.5,1102,-200,670,-200,1609,1480,37.6,19.6,12534
03/05/2004,05.00.00,0.7,964,-200,3.7,697,61,1067,57,1516,717,15.8,64.3,11416
19/07/2004,01.00.00,0.3,920,-200,4.3,730,43,944,55,1393,842,26.8,32.3,11235
04/08/2004,02.00.00,-200,963,-200,5.8,804,78,791,69,1658,861,26.7,53.3,18366
31/05/2004,00.00.00,0.2,836,-200,4.3,728,16,1213,28,1353,518,20.6,39.9,0.9597
22/06/2004,13.00.00,3,1121,-200,17.1,1214,232,707,154,1912,1120,31.4,25.3,11444
12/06/2004,10.00.00,2.1,1146,-200,14.1,1119,171,746,101,1823,1200,27.2,30.7,10884
04/04/2004,14.00.00,-200,1136,-200,5.6,792,-200,1057,-200,1476,536,25.8,31.1,10143
29/11/2004,14.00.00,2.6,1186,-200,12.8,1077,346,797,121,1404,1328,18.6,49.3,10451
17/04/2004,21.00.00,-200,993,-200,5.3,777,-200,1022,-200,1482,790,16.9,51.1,0.9743
18/08/2004,18.00.00,1.5,1042,-200,8.9,936,84,759,72,1630,770,36.4,26.8,16038
27/08/2004,21.00.00,1.8,-200,-200,-200,-200,115,-200,112,-200,-200,-200,-200,-200
07/10/2004,11.00.00,-200,1279,-200,14,1116,-200,587,-200,1668,1268,24.7,48.2,14802
08/08/2004,13.00.00,0.8,901,-200,3.6,689,36,964,45,1543,522,32.2,40.3,18999
02/06/2004,07.00.00,-200,890,-200,3.9,703,48,1145,33,1601,751,19.7,65.3,14843
08/11/2004,10.00.00,1.5,850,-200,4.8,755,293,966,116,1051,714,12.1,46.5,0.653
05/06/2004,08.00.00,1.5,983,-200,8,901,187,954,96,1691,986,20.9,54.8,13387
12/11/2004,10.00.00,1.6,978,-200,6.4,831,257,807,116,1257,838,14.9,62.5,10529
15/04/2004,08.00.00,-200,1508,-200,22.1,1355,-200,609,-200,2034,1623,11.6,58.7,0.7999
14/03/2004,23.00.00,2.2,1349,79,8.8,933,152,933,119,1617,1349,14.7,55.9,0.9314
16/04/2004,09.00.00,2.6,1150,251,9.9,973,186,827,105,1590,1188,15.3,51.4,0.8886
10/10/2004,02.00.00,1.4,1096,-200,8.1,903,107,732,52,1560,857,23.8,60.2,17515
22/04/2004,04.00.00,-200,819,-200,1.7,565,-200,1295,-200,1316,694,13.3,62.6,0.9498
25/08/2004,14.00.00,1.3,972,-200,6.2,820,60,811,66,1535,630,34.4,30.6,16402
13/07/2004,16.00.00,1.7,905,-200,8.8,931,124,876,90,1460,776,28.3,21.3,0.8054
03/07/2004,04.00.00,0.4,828,-200,2.8,639,27,1077,41,1371,573,22.6,43,11629
07/08/2004,21.00.00,1.3,954,-200,6.4,828,51,793,68,1589,631,27.7,47.4,17344
25/06/2004,11.00.00,1.9,1090,-200,9.1,942,145,828,102,1713,876,32.9,28,13789
16/05/2004,06.00.00,0.4,822,-200,2,581,34,1326,47,1256,602,14.2,49.9,0.8025
05/07/2004,18.00.00,4.3,1328,-200,24.1,1405,302,584,203,2072,1518,37.3,19.9,12437
18/09/2004,14.00.00,1.1,885,-200,5,765,162,1017,78,1268,619,27.6,29.2,10594
10/10/2004,10.00.00,1.2,1074,-200,5.1,767,143,814,58,1489,796,24.3,61.6,18468
22/11/2004,05.00.00,-200,820,-200,2.3,604,116,1127,80,874,847,2.6,60.8,0.4544
21/11/2004,00.00.00,2.5,1187,-200,13.9,1114,572,700,216,1193,1433,5.2,50.8,0.452
14/04/2004,11.00.00,2.1,1109,195,8.9,935,147,882,95,1518,1026,21.1,30.2,0.745
31/05/2004,16.00.00,1.8,1104,-200,15.7,1171,150,827,128,1803,968,28.1,29.8,11132
03/08/2004,21.00.00,-200,1122,-200,9.5,959,102,685,92,1798,914,28.8,48.9,19105
26/11/2004,06.00.00,1,974,-200,4.6,743,203,864,75,1155,885,9.1,77.3,0.8944
16/06/2004,19.00.00,3.3,1197,-200,18.3,1249,158,698,125,1986,1132,28.3,31.7,11968
16/03/2004,09.00.00,3.7,1539,285,19.7,1287,229,698,95,2055,1507,13.6,56.3,0.8743
06/04/2004,01.00.00,0.8,978,66,2.7,635,36,1188,51,1382,579,15.9,57,10224
02/07/2004,03.00.00,0.8,873,-200,3.4,679,-200,1010,-200,1501,713,26.6,43,14773
24/04/2004,11.00.00,2.6,1354,358,14.4,1130,139,765,114,1808,1291,26.8,29.5,10209
09/11/2004,21.00.00,3,1101,-200,9.6,963,-200,748,-200,1320,966,8,81,0.8714
29/10/2004,17.00.00,3.1,1290,-200,18.5,1253,371,550,135,1807,1332,20.2,72.3,16893
06/05/2004,01.00.00,0.9,835,-200,3.4,674,46,1201,58,1416,488,12,75,10499
09/10/2004,15.00.00,2.6,1378,-200,15.9,1177,238,548,92,1775,1266,29.6,42.3,17248
23/05/2004,20.00.00,0.9,1066,-200,5.5,787,57,986,56,1552,689,23.9,40.4,11787
22/09/2004,13.00.00,2.6,1138,-200,14,1117,267,657,120,1646,1019,27.9,37,1372
03/04/2004,13.00.00,-200,1278,-200,10.6,1000,-200,866,-200,1621,1014,23.8,30.5,0.8897
20/08/2004,22.00.00,-200,1013,-200,8.3,913,-200,717,-200,1685,785,27.5,50.4,1823
09/04/2004,17.00.00,2.5,-200,194,-200,-200,141,-200,117,-200,-200,-200,-200,-200
18/06/2004,18.00.00,2.9,1091,-200,16.7,1201,167,738,164,1834,945,33.1,24.3,12087
28/07/2004,02.00.00,-200,794,-200,3.8,698,53,999,78,1336,767,22.8,34.7,0.9514
03/10/2004,13.00.00,-200,1168,-200,8.3,911,-200,715,-200,1517,969,27.4,41.8,15056
01/11/2004,18.00.00,4,1472,-200,19.8,1290,523,510,95,1942,1420,21.8,72.7,18789
13/06/2004,12.00.00,0.7,821,-200,2.7,632,67,1295,65,1302,469,24.4,29.6,0.8921
24/05/2004,14.00.00,1.1,875,-200,6.9,854,111,1160,85,1200,595,25.1,13.1,0.4129
15/05/2004,14.00.00,1.3,916,-200,6.4,829,82,1124,75,1333,621,26.1,21.1,0.7023
11/03/2004,11.00.00,1.5,1179,43,5,762,95,1328,92,1362,671,10.5,57.9,0.7352
01/05/2004,21.00.00,2,1085,-200,9.4,954,109,866,100,1656,871,17.8,55.5,11174
26/05/2004,14.00.00,1.6,1027,-200,11.8,1041,128,1237,112,1345,915,32.3,13.3,0.6303
20/06/2004,07.00.00,0.8,-200,-200,-200,-200,44,-200,55,-200,-200,-200,-200,-200
18/10/2004,17.00.00,-200,1610,-200,36.5,1697,-200,407,-200,2287,1810,19.7,57.8,13138
04/10/2004,01.00.00,-200,960,-200,5.2,772,-200,838,-200,1431,852,18.4,71.6,14997
07/07/2004,00.00.00,2.1,1112,-200,14.3,1128,117,675,99,1771,1440,26.9,32.6,11381
22/10/2004,00.00.00,2.2,1203,-200,13.2,1090,223,593,74,1655,1205,21.3,68.5,17164
13/09/2004,19.00.00,6.2,1570,-200,35.9,1684,597,494,168,2289,1716,29,36.6,14452
20/10/2004,02.00.00,-200,1118,-200,9.3,951,-200,675,-200,1509,1124,19.4,70.1,15626
15/07/2004,20.00.00,4.8,1223,-200,23.8,1399,344,592,193,1940,1508,28.7,26.2,10144
07/09/2004,10.00.00,2.2,1104,-200,10.4,993,170,705,74,1539,1081,31,29.1,12885
13/03/2004,06.00.00,1.2,1100,27,2.9,646,53,1406,60,1268,835,7.2,67.5,0.6887
08/10/2004,15.00.00,3.5,1389,-200,20.5,1311,339,525,98,1845,1748,28.7,38.4,1486
30/10/2004,14.00.00,3.4,1301,-200,16.9,1208,419,560,147,1781,1417,23.6,57.3,1645
13/06/2004,19.00.00,1,849,-200,3.5,682,67,1215,72,1378,472,20.3,42.6,10045
07/11/2004,06.00.00,0.4,757,-200,1.5,542,44,1339,31,1004,449,15.5,51.5,0.9026
18/06/2004,14.00.00,2,1083,-200,13.4,1097,117,765,125,1810,847,37.6,21.1,13478
12/05/2004,11.00.00,3.4,1349,-200,17.9,1236,275,627,125,1964,1530,20.9,44.6,10872
14/04/2004,05.00.00,0.9,905,47,3.3,670,79,1191,62,1346,820,10.2,65.8,0.8196
28/07/2004,19.00.00,-200,1074,-200,15.5,1166,144,687,143,1713,1013,32.3,20.7,0.9875
23/07/2004,00.00.00,2.7,1270,-200,16.3,1189,157,592,107,1917,1608,28.6,38.7,14921
09/10/2004,17.00.00,3.7,1527,-200,19.9,1293,378,502,110,1907,1469,28.7,45.1,17468
04/10/2004,00.00.00,-200,995,-200,5.5,789,-200,828,-200,1432,874,19.8,66.9,15277
02/08/2004,12.00.00,1.7,1084,-200,10.7,1004,90,706,107,1761,839,35.6,29.2,16684
06/09/2004,11.00.00,1.4,977,-200,6.6,840,-200,827,-200,1390,736,29.2,29.1,11586
01/04/2004,00.00.00,1.6,1143,106,6.3,825,96,986,86,1477,978,12,61.6,0.8593
27/10/2004,04.00.00,-200,895,-200,3.1,656,80,946,51,1343,786,17,81,15521
14/11/2004,06.00.00,0.2,655,-200,0.2,402,20,2077,17,814,268,10,45.7,0.5598
26/06/2004,14.00.00,1,927,-200,5.9,806,51,1013,69,1446,559,38.3,15.8,10465
14/08/2004,10.00.00,0.9,933,-200,4.7,748,51,948,52,1551,629,31.6,35.5,16269
01/11/2004,19.00.00,4.1,1291,-200,15.8,1174,465,567,91,1746,1341,21.7,67.3,17256
07/06/2004,23.00.00,1.7,972,-200,8.5,919,103,934,101,1668,904,22.4,46.9,12544
29/05/2004,01.00.00,1.1,940,-200,6.8,849,93,1091,103,1509,764,18.5,48.7,10286
05/07/2004,22.00.00,1.9,1081,-200,11.3,1025,104,738,103,1757,1059,27.3,36.8,13207
08/09/2004,12.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
31/08/2004,22.00.00,2,1073,-200,10.9,1009,206,639,105,1655,955,25.2,50.1,1.58
23/08/2004,10.00.00,-200,994,-200,9.2,947,-200,764,-200,1572,983,30.3,30.9,13096
10/08/2004,09.00.00,2.6,1238,-200,14.8,1144,188,565,81,1939,1433,28.5,48.5,18607
16/07/2004,12.00.00,2.1,1014,-200,10.9,1012,156,795,125,1548,851,34.4,19.9,10647
31/05/2004,05.00.00,-200,765,-200,2.3,609,48,1304,57,1319,581,16.4,52.4,0.9709
02/04/2004,22.00.00,1.9,1287,245,10.1,982,115,841,124,1582,1291,17.8,47,0.9467
02/05/2004,04.00.00,-200,854,-200,3.3,670,26,1141,35,1460,684,14.8,65.8,11028
27/08/2004,11.00.00,1.8,-200,-200,-200,-200,119,-200,101,-200,-200,-200,-200,-200
10/10/2004,16.00.00,1.7,1131,-200,6.6,841,254,784,82,1531,811,19.6,79.1,17877
29/04/2004,02.00.00,0.6,926,60,2.8,639,34,1115,54,1409,814,15.9,60.1,10806
14/08/2004,00.00.00,1.3,984,-200,5.6,795,63,838,78,1570,676,25.4,54.6,17483
22/10/2004,10.00.00,2.7,1307,-200,18.3,1248,316,525,83,1787,1565,22.6,59.9,16246
28/08/2004,07.00.00,0.7,818,-200,4.3,726,38,921,43,1330,685,19.6,56.1,12651
12/06/2004,02.00.00,0.6,839,-200,4.3,725,36,1052,52,1368,668,24.1,32,0.9467
07/04/2004,23.00.00,1.9,1107,114,7.1,861,118,957,101,1510,879,9.6,76,0.9088
04/06/2004,08.00.00,-200,971,-200,10,977,-200,921,-200,1667,910,21.8,41.9,1077
29/06/2004,11.00.00,2.1,1181,-200,12.8,1078,159,706,122,1870,1140,35.4,27.8,15733
15/07/2004,19.00.00,3.8,1152,-200,22.1,1355,245,628,175,1879,1620,30.5,22.7,0.9763
27/05/2004,17.00.00,-200,1244,-200,20.2,1301,-200,842,-200,1801,1170,29.4,21,0.8452
21/04/2004,08.00.00,-200,1726,-200,40.3,1776,-200,478,-200,2684,1940,14,58.2,0.9271
02/09/2004,15.00.00,-200,1049,-200,13.5,1100,-200,667,-200,1635,870,36.4,20.3,1214
11/10/2004,18.00.00,4.5,1326,-200,22.2,1356,448,525,95,1966,1405,20.8,61.4,14898
29/11/2004,13.00.00,2.5,1163,-200,11.1,1016,366,781,120,1363,1339,18.6,49.1,10425
17/04/2004,16.00.00,-200,993,-200,5.4,783,-200,1033,-200,1482,630,19.3,45.7,10161
01/11/2004,08.00.00,1.5,1067,-200,8.7,928,213,711,51,1564,1309,19.1,75.6,16519
10/10/2004,00.00.00,3.7,1520,-200,17.2,1217,409,552,103,1812,1357,24.7,56.9,17438
27/08/2004,05.00.00,0.7,-200,-200,-200,-200,71,-200,53,-200,-200,-200,-200,-200
30/08/2004,16.00.00,-200,1125,-200,12.2,1056,-200,645,-200,1716,929,33.8,29.2,15143
22/07/2004,09.00.00,-200,1362,-200,17.5,1225,252,551,158,2003,1826,28.1,42,15735
17/03/2004,15.00.00,2,1207,103,10.4,994,135,1013,104,1520,1045,26.8,18.7,0.65
18/11/2004,03.00.00,1.3,912,-200,3.5,685,-200,934,-200,1050,876,7.5,69.3,0.7201
19/11/2004,09.00.00,5.9,1436,-200,22.7,1371,548,458,191,1808,1626,15.2,62.2,10641
10/09/2004,15.00.00,2.1,1077,-200,12.2,1056,280,908,143,1406,935,33.6,19.6,10029
25/10/2004,18.00.00,8.4,1824,-200,44.5,1862,860,340,149,2567,2106,21,64.9,15987
05/08/2004,16.00.00,-200,1067,-200,7,855,90,748,102,1700,811,23.9,69.1,20202
18/06/2004,05.00.00,0.4,775,-200,2.6,628,27,1178,36,1437,554,21.9,50.1,13002
24/04/2004,22.00.00,1.1,1007,64,3,650,53,1157,54,1404,528,12.9,79.7,11774
08/09/2004,20.00.00,3.8,1254,-200,18.1,1241,420,873,163,1463,1431,28.2,24.8,0.936
21/03/2004,10.00.00,1.7,1301,-200,7.1,862,123,914,93,1633,1114,16.3,59,10868
08/11/2004,19.00.00,6.6,1303,-200,28.9,1524,-200,515,-200,1744,1580,10.6,53.4,0.6818
