Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
31/07/2004,19.00.00,1.6,1091,-200,10.2,987,71,737,104,1711,774,34,30.9,16158
04/09/2004,09.00.00,2,1156,-200,10.3,988,-200,615,-200,1634,1250,26.7,43,14808
11/07/2004,14.00.00,0.2,775,-200,2.5,619,10,1254,19,1272,386,32.2,20,0.9488
19/11/2004,12.00.00,2.8,1203,-200,11.8,1043,428,617,202,1470,1217,17.6,52.2,10396
29/07/2004,21.00.00,-200,1106,-200,13.8,1109,129,658,135,1752,1106,28.5,32.1,12296
12/06/2004,05.00.00,0.9,918,-200,6,810,87,936,78,1524,939,18.8,46.6,10027
17/06/2004,13.00.00,1.8,1014,-200,9.4,954,118,865,103,1697,818,29.4,32.9,13244
18/10/2004,01.00.00,-200,856,-200,4.4,732,-200,988,-200,1247,714,14.8,64.3,1073
13/08/2004,07.00.00,1.6,1076,-200,8.6,924,101,720,80,1806,909,26,61.9,20511
02/04/2004,09.00.00,5,1569,798,20.7,1316,249,634,139,2054,1510,13.6,65.3,10136
27/10/2004,10.00.00,3.2,1278,-200,16.1,1182,561,585,132,1734,1354,19.7,65.4,14854
09/05/2004,17.00.00,-200,968,-200,5.4,785,-200,1011,-200,1446,550,17.8,44.4,0.8967
17/03/2004,22.00.00,2.8,1444,206,15,1150,202,770,136,1727,1727,17.2,44.1,0.8558
27/05/2004,13.00.00,-200,1073,-200,12.1,1052,-200,1009,-200,1574,854,27.5,20.9,0.7565
29/08/2004,16.00.00,-200,942,-200,5.4,783,-200,898,-200,1397,568,36.2,21.4,12664
20/06/2004,07.00.00,0.8,-200,-200,-200,-200,44,-200,55,-200,-200,-200,-200,-200
02/11/2004,04.00.00,-200,791,-200,2.6,627,72,1069,38,1306,709,17.2,74,14388
02/08/2004,23.00.00,0.1,1097,-200,9.4,956,58,708,93,1724,818,27.1,49.4,17398
19/09/2004,17.00.00,4.3,1303,-200,20.7,1317,329,631,151,1816,1196,33.2,25.4,12722
13/10/2004,15.00.00,-200,894,-200,6,810,-200,892,-200,1258,737,16,52.6,0.9489
09/08/2004,14.00.00,1.2,982,-200,6.7,844,52,835,71,1567,638,33.9,32.3,16809
28/09/2004,18.00.00,6.7,1432,-200,36.9,1706,702,488,204,2098,1842,24.7,27.9,0.8559
08/05/2004,00.00.00,1.5,984,-200,6.4,829,99,1003,85,1516,787,13.3,61.8,0.9433
13/08/2004,15.00.00,0.7,799,-200,4,709,48,1078,68,1332,462,35.2,20.5,11418
24/06/2004,01.00.00,1.5,1054,-200,8.6,923,63,783,64,1793,899,23.3,60.5,1706
30/03/2004,03.00.00,0.8,949,25,1.4,540,-200,1457,-200,1104,747,11.7,38.7,0.5298
29/10/2004,18.00.00,4.2,1353,-200,20.9,1323,465,519,129,1860,1430,20,73.3,1693
24/07/2004,19.00.00,1.4,1026,-200,5.6,791,76,875,88,1549,664,29.9,37.9,15745
28/04/2004,22.00.00,1.4,1146,156,8.6,923,79,845,96,1575,1166,19.6,49.8,11221
04/04/2004,11.00.00,-200,1268,-200,8.1,902,-200,906,-200,1589,932,23.3,37.1,10457
25/11/2004,11.00.00,2.8,1111,-200,11.8,1042,603,682,171,1257,1434,13.6,48.7,0.7547
16/06/2004,22.00.00,2.5,1067,-200,13.7,1106,143,745,107,1840,1125,23.3,43.4,12251
24/05/2004,11.00.00,0.9,847,-200,5.5,788,112,1203,85,1162,598,22.3,17,0.4513
28/06/2004,04.00.00,0.4,838,-200,2.7,632,24,1079,39,1438,634,24,46.6,1.37
03/05/2004,10.00.00,2.5,1222,-200,12.9,1080,201,742,111,1755,1366,21.4,45,11291
17/10/2004,08.00.00,-200,875,-200,4.8,754,-200,961,-200,1296,591,15.9,61,10911
10/11/2004,11.00.00,1.3,923,-200,4.4,733,316,962,150,1124,740,6.8,87.1,0.8652
02/11/2004,01.00.00,1.6,983,-200,7.6,881,227,752,56,1472,928,18.2,76.4,15787
06/07/2004,14.00.00,1.8,1058,-200,11.3,1026,165,794,132,1622,931,39.9,15.8,1141
12/03/2004,23.00.00,5.4,1677,367,21.8,1346,300,741,134,2062,1657,9.7,64.6,0.7771
25/05/2004,10.00.00,2.6,1106,-200,14,1118,207,885,130,1451,1220,24.9,13,0.4038
14/05/2004,09.00.00,3.3,1148,-200,13.6,1104,258,723,138,1713,1301,21,37.9,0.9313
16/03/2004,10.00.00,5.3,1735,437,25.1,1431,396,628,150,2211,1843,17.8,42.9,0.8672
23/06/2004,17.00.00,3.6,1210,-200,20.7,1316,234,645,159,2030,1278,32.5,25.3,12165
24/08/2004,04.00.00,0.4,762,-200,1.7,563,12,1181,21,1208,492,21.7,42.6,10907
10/09/2004,18.00.00,3.3,1211,-200,16.5,1194,393,797,164,1599,1188,31.6,22.7,1041
28/07/2004,00.00.00,-200,902,-200,8.7,929,90,835,101,1482,824,24.5,28,0.8489
08/07/2004,02.00.00,0.6,962,-200,5.8,803,43,853,60,1507,1066,27.5,34,1231
07/04/2004,16.00.00,1.2,1045,120,5.9,808,65,1038,69,1421,589,16.4,47.7,0.8819
13/08/2004,05.00.00,0.5,840,-200,2,586,25,1154,34,1499,492,26.1,60.3,2012
25/08/2004,02.00.00,1.1,930,-200,4.7,749,59,823,62,1464,777,23.7,53.2,15418
13/03/2004,03.00.00,1.7,1172,46,5.4,783,-200,1179,-200,1380,996,7.8,67.5,0.7173
14/03/2004,17.00.00,2.9,1438,156,12,1051,180,943,128,1668,1206,21.3,30.8,0.7696
13/05/2004,02.00.00,0.6,859,-200,2.5,620,32,1201,47,1316,445,16.2,52.8,0.9626
25/03/2004,04.00.00,0.5,858,29,0.9,490,18,1707,28,1212,378,9.3,72.3,0.8496
22/10/2004,17.00.00,5.4,1654,-200,29.8,1546,494,435,152,2176,2007,26.2,48.9,1634
05/10/2004,15.00.00,-200,1255,-200,14.6,1136,-200,611,-200,1675,1183,28.5,37.3,14329
09/07/2004,21.00.00,1.7,1036,-200,10.2,986,113,776,112,1614,868,24.8,36.8,11357
25/04/2004,01.00.00,1.3,984,70,3.9,707,71,1131,73,1359,494,12.4,64.1,0.9209
11/06/2004,20.00.00,3.4,1111,-200,18.6,1256,261,765,158,1851,1197,29.1,22,0.8702
22/11/2004,17.00.00,4,1509,-200,25.4,1439,1080,459,199,1577,2078,8.5,52.6,0.5856
28/09/2004,15.00.00,2.3,1050,-200,13,1084,305,748,117,1402,1153,26.2,24.4,0.8174
11/08/2004,12.00.00,1.3,1066,-200,6,813,63,792,56,1657,764,36.2,34.9,20578
29/05/2004,15.00.00,0.5,843,-200,4.2,719,61,1353,63,1330,501,22.9,30.7,0.8461
07/05/2004,15.00.00,1.9,921,-200,8.4,914,107,937,106,1481,614,19.2,35.6,0.7856
14/08/2004,13.00.00,0.8,873,-200,3.8,699,47,999,53,1413,528,36.2,24.1,14235
21/05/2004,23.00.00,3,1321,-200,14.8,1144,162,732,127,1745,1243,19.8,37.2,0.8509
27/05/2004,04.00.00,-200,803,-200,2,586,-200,1442,-200,1232,573,18,40.9,0.8394
26/04/2004,21.00.00,1.6,1017,99,6.7,842,89,1000,101,1441,846,17.3,38.8,0.7596
10/09/2004,23.00.00,1.7,1083,-200,9.3,951,223,880,131,1393,1054,25.1,35.7,11222
30/03/2004,23.00.00,1.5,1098,101,4.7,747,80,1094,91,1360,764,14.9,43.5,0.7302
17/06/2004,04.00.00,-200,804,-200,3.3,668,32,1102,51,1479,753,18.8,58.6,12581
22/06/2004,03.00.00,0.2,735,-200,1.4,533,-200,1338,-200,1350,493,21,47.5,11666
15/05/2004,18.00.00,2.3,1125,-200,11,1016,148,910,117,1564,991,23.8,27.1,0.7858
02/06/2004,08.00.00,-200,984,-200,6.9,854,73,964,43,1751,885,20.8,62,15002
27/09/2004,11.00.00,1.7,964,-200,9.2,947,327,862,123,1328,907,23.7,29.6,0.8537
16/03/2004,08.00.00,3.4,1541,218,16.2,1185,263,770,97,1889,1407,11.7,63.7,0.8719
23/04/2004,02.00.00,-200,866,-200,3.4,675,-200,1155,-200,1337,841,16.7,46.5,0.8755
22/10/2004,08.00.00,4.1,1500,-200,28,1503,465,437,91,2158,1927,20.4,66.7,15781
26/07/2004,12.00.00,-200,998,-200,8.3,913,90,834,90,1635,826,34.7,26.5,14408
15/05/2004,11.00.00,1.6,988,-200,8.6,924,113,1015,93,1463,835,25,24.2,0.7568
05/07/2004,21.00.00,1.8,1058,-200,10.7,1004,92,776,98,1684,947,28.8,32.8,12776
24/06/2004,19.00.00,3,1190,-200,15.9,1177,168,695,128,1934,1046,30.3,30.8,13044
08/10/2004,00.00.00,1.7,1147,-200,9.6,964,165,668,60,1517,1116,20.6,62,14827
13/07/2004,05.00.00,0.7,758,-200,3.3,670,50,1070,42,1365,688,16.6,56.8,10629
09/08/2004,20.00.00,1.9,1091,-200,8.6,925,81,730,95,1685,1020,29.8,41.7,17167
11/10/2004,09.00.00,4.6,1464,-200,25.6,1444,565,475,85,2049,1625,19.7,68.9,15638
08/05/2004,15.00.00,-200,964,-200,6.5,833,-200,1003,-200,1489,647,20,40.4,0.9354
28/03/2004,21.00.00,1.1,968,75,3.3,669,67,1261,81,1246,538,12.3,46.8,0.6686
03/05/2004,00.00.00,1.6,1031,-200,7.1,861,97,903,94,1534,825,18,49.3,10086
12/11/2004,05.00.00,0.6,811,-200,1.7,559,71,1170,50,1085,558,13.7,64.4,10036
03/09/2004,04.00.00,-200,850,-200,2.7,632,-200,954,-200,1316,803,24.2,50.6,15011
08/09/2004,07.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
27/08/2004,16.00.00,1.6,-200,-200,-200,-200,96,-200,92,-200,-200,-200,-200,-200
01/04/2004,09.00.00,4.6,1512,737,21,1323,304,631,139,2001,1677,16.2,48.6,0.8892
23/05/2004,17.00.00,1.5,1079,-200,6.9,851,93,991,81,1490,738,25.8,27.7,0.9076
06/10/2004,08.00.00,-200,1516,-200,32,1596,-200,429,-200,2183,1706,18.3,67.8,14091
12/06/2004,16.00.00,1.4,1082,-200,9,939,76,869,84,1678,818,36.4,21,12515
21/03/2004,09.00.00,1.4,1220,-200,5.4,782,111,996,89,1560,1067,15.3,62.1,1073
28/05/2004,22.00.00,1,979,-200,7,857,97,1082,96,1546,797,19.8,46.8,10697
19/07/2004,08.00.00,3.4,1403,-200,25.6,1443,313,508,142,2234,1811,25.2,38.6,12215
09/10/2004,23.00.00,3.4,1468,-200,15.2,1155,319,565,89,1738,1293,24.5,57.5,17433
19/05/2004,07.00.00,3.1,1408,-200,20.9,1321,173,618,94,2044,1495,16.4,53.4,0.9863
03/07/2004,22.00.00,2,1125,-200,11.6,1035,122,728,109,1726,1150,26.7,35.8,12318
24/03/2004,03.00.00,0.6,878,29,1.6,551,-200,1493,-200,1272,683,10.6,61.6,0.7856
29/04/2004,14.00.00,3.4,1458,346,20.9,1321,201,654,122,2023,1516,22.4,37.9,1016
27/08/2004,23.00.00,1.2,-200,-200,-200,-200,74,-200,85,-200,-200,-200,-200,-200
23/04/2004,15.00.00,4.4,1460,682,25.3,1438,260,680,196,1953,1489,30,19.4,0.81
26/05/2004,11.00.00,1.8,1139,-200,13.8,1109,159,1118,135,1436,1292,28.8,21.1,0.8193
13/07/2004,09.00.00,3.6,1137,-200,16.7,1200,321,648,135,1821,1489,21.7,42.4,10859
17/08/2004,01.00.00,0.6,877,-200,3.1,658,25,964,37,1349,663,28.3,36.7,13878
16/09/2004,12.00.00,1.7,1021,-200,10,979,248,798,95,1580,958,21.1,58.3,14444
04/10/2004,20.00.00,-200,1356,-200,21.3,1331,-200,520,-200,1925,1643,23.3,53,14939
18/05/2004,22.00.00,1.2,1081,-200,8.7,929,65,910,75,1518,937,21.1,36.5,0.9019
14/11/2004,15.00.00,0.5,703,-200,1.1,512,81,2121,48,837,356,10.5,37.9,0.4821
23/11/2004,11.00.00,5,1552,-200,24.1,1406,1045,478,185,1749,1862,11.8,72.2,0.9948
10/06/2004,18.00.00,4.8,1372,-200,25.9,1451,318,631,206,2183,1541,35.8,22.1,12792
05/05/2004,11.00.00,2.6,1143,-200,13,1083,190,735,120,1887,1083,17.2,62.9,12228
19/11/2004,13.00.00,3.6,1298,-200,15.2,1156,463,549,188,1582,1320,17.3,55.4,10836
07/07/2004,08.00.00,4.1,1428,-200,27.9,1500,358,496,141,2275,2021,26.9,34.4,12036
20/09/2004,19.00.00,6.5,1476,-200,34.9,1663,681,473,225,2167,1785,28.1,32.4,12173
12/05/2004,03.00.00,0.6,919,-200,3.1,661,-200,1089,-200,1468,838,14.9,65.7,11073
03/10/2004,10.00.00,-200,1250,-200,10.7,1003,-200,647,-200,1638,1217,23.5,54.5,15553
05/04/2004,02.00.00,-200,983,-200,2.2,600,-200,1233,-200,1375,485,15,61.5,10418
09/11/2004,12.00.00,-200,1007,-200,10.6,1000,-200,727,-200,1197,1210,11.3,46.5,0.6194
27/03/2004,19.00.00,3,1306,306,12.9,1079,196,827,133,1621,1286,14.7,40.1,0.6657
05/06/2004,00.00.00,2.7,1076,-200,12.9,1080,-200,846,-200,1787,1070,21.1,48.1,11864
10/05/2004,06.00.00,-200,1118,-200,9.8,970,-200,837,-200,1705,1019,13.4,67.4,10292
25/03/2004,05.00.00,0.5,878,21,0.6,457,12,1935,20,1158,344,9.9,66.8,0.8152
24/10/2004,13.00.00,1.1,1000,-200,5.9,807,95,811,52,1376,825,25.3,46.7,14874
17/09/2004,21.00.00,1.5,935,-200,6.9,852,229,978,105,1344,824,22.1,43,11271
14/05/2004,11.00.00,1.9,987,-200,10,979,130,923,101,1515,962,25.5,25.6,0.8218
27/10/2004,18.00.00,3.6,1247,-200,20.7,1315,403,544,116,1874,1341,19.2,66.4,14592
04/06/2004,02.00.00,-200,853,-200,4.5,740,-200,1146,-200,1526,715,21,50.1,12338
27/06/2004,04.00.00,0.8,869,-200,4.2,723,34,975,45,1522,789,23.2,52.3,14668
15/09/2004,23.00.00,1.5,1040,-200,8.6,923,165,769,69,1640,1049,22.1,66.5,17441
05/08/2004,12.00.00,-200,1108,-200,10.2,985,98,727,108,1708,1001,36.8,27.2,16623
04/05/2004,11.00.00,2.2,1148,-200,12.4,1062,128,753,87,1825,1004,21.2,49.3,12271
26/07/2004,11.00.00,-200,974,-200,8.1,905,97,838,97,1596,805,33.9,26.9,13964
25/03/2004,00.00.00,1.3,997,81,4.5,737,80,1168,89,1341,631,10.3,59.9,0.7516
13/03/2004,06.00.00,1.2,1100,27,2.9,646,53,1406,60,1268,835,7.2,67.5,0.6887
29/11/2004,15.00.00,1.9,1166,-200,10.8,1007,289,775,117,1391,1227,18.4,49.9,10453
14/10/2004,23.00.00,-200,966,-200,4.8,756,-200,908,-200,1363,741,15.9,78.1,14039
11/10/2004,19.00.00,4,1324,-200,21.4,1335,388,537,80,1920,1444,19.9,64.2,14711
29/09/2004,19.00.00,6.3,1467,-200,34.1,1643,615,467,201,2088,1749,23.2,36.9,10346
30/09/2004,19.00.00,5.7,1636,-200,30.1,1553,514,449,166,2130,1745,23.6,54.4,15687
14/09/2004,09.00.00,-200,1409,-200,20.9,1322,-200,562,-200,2004,1601,26.5,50.2,1713
06/05/2004,22.00.00,0.9,883,-200,3.9,705,51,1133,65,1422,655,15.4,58.8,10215
25/07/2004,19.00.00,1.6,1048,-200,6.3,826,89,853,90,1637,747,28.8,41.3,16164
26/03/2004,10.00.00,3.1,1304,357,14.8,1142,232,772,119,1747,1405,14.8,44.1,0.7407
12/10/2004,05.00.00,0.8,857,-200,3.9,705,105,982,44,1312,733,16.9,66.7,12772
25/03/2004,06.00.00,0.6,893,46,1.4,540,43,1604,51,1268,413,7.6,83.2,0.8695
10/08/2004,17.00.00,1.8,1082,-200,9.7,965,105,760,126,1649,844,39.6,23.3,16535
23/07/2004,12.00.00,2.1,1168,-200,15.4,1160,140,671,132,1784,1193,40.1,17.5,12721
16/06/2004,18.00.00,2.3,1048,-200,12.6,1070,111,807,106,1737,842,31.3,25.4,11415
01/10/2004,21.00.00,-200,1297,-200,13.5,1100,-200,598,-200,1710,1350,21.5,63.2,15993
21/07/2004,02.00.00,-200,1026,-200,5.8,801,45,816,63,1545,1094,25.8,43.1,14113
28/03/2004,13.00.00,1.4,995,103,5.7,796,66,1159,72,1287,587,21.2,23.1,0.5768
20/08/2004,12.00.00,-200,1004,-200,7.3,868,-200,772,-200,1632,763,35.7,31.4,18025
08/07/2004,06.00.00,0.6,990,-200,6.2,821,57,848,62,1511,1079,27.5,34.6,12518
08/09/2004,05.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
22/10/2004,16.00.00,5.5,1612,-200,27.7,1496,548,429,137,2127,1743,26.9,48.6,17017
11/05/2004,22.00.00,2.7,1335,-200,14.2,1122,167,673,114,1840,1424,18.1,58.7,12072
29/11/2004,22.00.00,1.2,996,-200,4,710,124,1699,78,1182,783,16.3,59.7,10941
21/11/2004,04.00.00,0.5,875,-200,5.6,795,160,928,101,965,932,3.1,56.3,0.4368
11/09/2004,19.00.00,-200,1283,-200,13.9,1112,-200,719,-200,1583,1071,29.3,32.6,13105
20/08/2004,10.00.00,-200,1066,-200,7.8,890,-200,747,-200,1690,906,32.2,41.4,19624
28/08/2004,16.00.00,-200,962,-200,6.7,845,-200,877,-200,1379,575,35.9,20.3,1.18
03/06/2004,03.00.00,-200,730,-200,1.3,530,-200,1517,-200,1362,445,18.1,64.6,13276
20/06/2004,22.00.00,2.3,-200,-200,-200,-200,92,-200,91,-200,-200,-200,-200,-200
24/05/2004,16.00.00,1.4,926,-200,7.7,885,114,1101,92,1259,662,25.5,14,0.4495
03/07/2004,02.00.00,0.7,897,-200,4.6,745,50,968,77,1461,807,23.4,40.6,11571
21/10/2004,15.00.00,2.9,1382,-200,16.7,1200,369,539,101,1807,1413,26.9,50,17507
29/09/2004,03.00.00,0.4,793,-200,2,581,-200,1169,-200,1152,668,15.5,58.8,10309
18/04/2004,13.00.00,-200,938,-200,3.4,674,-200,1136,-200,1433,564,16.7,56,10544
08/10/2004,13.00.00,3.6,1400,-200,21.2,1331,366,520,100,1916,1465,27.7,39.2,14356
07/07/2004,12.00.00,2,1119,-200,13.1,1088,155,741,149,1640,1124,40.4,14.5,10736
05/08/2004,04.00.00,-200,851,-200,2.1,592,-200,1054,-200,1482,578,24.5,57.1,17327
07/07/2004,19.00.00,5.3,1502,-200,29.8,1546,337,538,223,2199,1919,35.6,20.4,11646
23/08/2004,15.00.00,1,872,-200,4.9,760,47,979,57,1314,513,36.1,18.4,10827
02/10/2004,16.00.00,-200,1236,-200,9.6,962,-200,690,-200,1589,946,26.5,45.9,15626
09/08/2004,18.00.00,1.7,-200,-200,-200,-200,80,-200,86,-200,-200,-200,-200,-200
08/11/2004,16.00.00,2.2,973,-200,11.2,1023,358,780,132,1226,964,13.1,40.4,0.606
21/03/2004,15.00.00,1.6,1243,-200,8.4,916,63,962,61,1669,657,21.2,39.3,0.9791
30/09/2004,11.00.00,-200,1486,-200,23.5,1390,-200,504,-200,1835,1770,21.3,50.1,12539
08/08/2004,01.00.00,1.1,918,-200,5.8,805,43,816,55,1571,759,25.4,55.1,17628
04/11/2004,12.00.00,-200,1305,-200,17.4,1223,460,545,120,1720,1414,23.7,49.8,14433
29/05/2004,13.00.00,0.7,844,-200,4.8,755,67,1284,64,1350,521,22.8,31.4,0.8615
15/05/2004,13.00.00,1.7,997,-200,9.2,947,106,998,87,1460,815,25.5,22.6,0.7288
28/10/2004,08.00.00,4.4,1401,-200,25.8,1449,736,477,102,1969,1528,16,76.4,13751
02/07/2004,07.00.00,2.6,1299,-200,17.5,1225,179,620,102,2077,1327,25.7,49.7,1615
09/09/2004,00.00.00,1.4,999,-200,7.5,879,180,1114,119,1261,960,24.9,28.3,0.8775
04/11/2004,02.00.00,1.2,955,-200,5.2,775,140,831,55,1362,862,17.6,70.8,14105
29/03/2004,20.00.00,1.6,1020,154,5.7,797,95,1066,99,1302,689,13.2,37.9,0.5733
06/10/2004,17.00.00,-200,1527,-200,24.6,1419,-200,476,-200,1966,1507,28.7,37.3,14486
07/05/2004,16.00.00,2.3,1052,-200,9.4,956,140,869,116,1600,725,14.2,60.5,0.9765
27/09/2004,23.00.00,1.3,897,-200,6.8,849,157,891,90,1253,910,16.7,46.6,0.8793
30/06/2004,12.00.00,2.5,1193,-200,13.4,1097,152,698,155,1832,1139,36.6,27.8,1676
27/11/2004,16.00.00,4.8,1622,-200,20.5,1312,765,477,187,1727,1804,16.4,68.2,12662
10/10/2004,03.00.00,1.1,991,-200,4.9,759,-200,845,-200,1440,658,23.5,61.3,17538
24/06/2004,20.00.00,2.8,1172,-200,13.7,1108,166,706,122,1878,1058,28.3,34.5,13084
22/03/2004,10.00.00,1.8,1074,-200,6.9,854,115,1032,83,1484,772,17.9,38.4,0.7793
10/06/2004,21.00.00,2.4,1056,-200,12,1051,163,826,116,1758,1078,27.5,32.6,1176
06/09/2004,16.00.00,1.5,996,-200,6.7,843,-200,840,-200,1394,765,30.1,27.2,11406
16/10/2004,02.00.00,-200,869,-200,3,649,-200,1033,-200,1249,631,14.7,80.7,13414
10/11/2004,08.00.00,1.4,958,-200,5.8,803,267,910,128,1172,738,7.1,77.9,0.7914
14/06/2004,00.00.00,0.7,785,-200,2,582,33,1377,45,1311,417,19.4,45.9,10242
10/05/2004,18.00.00,3.6,1267,-200,22,1352,188,651,124,1961,1196,21,37.8,0.9298
09/06/2004,19.00.00,4.6,1357,-200,25.6,1445,295,620,206,2195,1622,33.7,27.7,14213
25/11/2004,15.00.00,2.5,1164,-200,13.4,1096,403,662,136,1311,1261,16.8,37.6,0.7129
17/07/2004,12.00.00,1.5,1019,-200,8.3,913,78,840,94,1428,759,36.9,17.2,10576
24/10/2004,08.00.00,0.9,920,-200,4.8,755,108,853,45,1359,880,20,66.7,15401
21/11/2004,22.00.00,0.8,1049,-200,7.2,864,267,818,145,1010,1327,5.9,47.8,0.4459
06/10/2004,03.00.00,-200,889,-200,3.2,665,-200,943,-200,1310,805,19.8,65.1,1.49
23/10/2004,00.00.00,1.7,1146,-200,10.1,983,201,673,71,1518,1136,20.4,66.7,1583
19/09/2004,01.00.00,1.4,973,-200,7.1,862,149,850,81,1436,957,20.6,53.2,12742
19/06/2004,03.00.00,0.6,839,-200,3.4,678,-200,1062,-200,1478,622,22.9,50.2,13808
07/05/2004,02.00.00,0.9,855,-200,3.3,669,46,1160,56,1427,671,13.7,69.4,10794
16/07/2004,19.00.00,4.1,1183,-200,21.6,1341,266,628,187,1881,1395,32.4,21.5,10303
17/07/2004,19.00.00,2.1,1083,-200,10.7,1003,95,787,112,1524,842,34,19.2,10073
06/06/2004,11.00.00,0.8,775,-200,3,653,52,1349,53,1365,491,25.4,31.6,10058
23/11/2004,02.00.00,0.8,1176,-200,8.8,930,287,679,113,1216,1455,8,76.2,0.8217
18/08/2004,23.00.00,1.4,1055,-200,6.4,831,72,769,53,1686,827,28,52.9,1964
02/05/2004,15.00.00,1.5,1047,-200,7,859,92,948,84,1538,677,23.9,34.3,1002
17/09/2004,03.00.00,0.4,777,-200,2,585,-200,1305,-200,1266,510,20,59.1,13694
10/11/2004,06.00.00,0.3,771,-200,0.9,490,48,1419,39,990,411,6.3,84.8,0.8148
10/05/2004,21.00.00,2.1,1084,-200,12.4,1063,128,775,109,1703,1031,16.8,53.6,10167
11/08/2004,23.00.00,1.5,1074,-200,7.6,884,63,764,57,1726,838,28.1,54.1,2029
21/06/2004,18.00.00,3,1051,-200,15.3,1157,186,760,147,1787,963,28.6,22.3,0.859
29/07/2004,16.00.00,-200,1050,-200,11.7,1039,108,756,129,1558,734,38.5,16.5,11037
10/09/2004,16.00.00,2.5,1110,-200,13.4,1098,365,882,153,1450,1009,34.9,18.4,10106
20/07/2004,21.00.00,-200,1163,-200,11.2,1022,95,695,102,1644,1141,30.9,29,1275
05/08/2004,02.00.00,-200,908,-200,3.8,700,-200,922,-200,1547,644,25.4,54.4,17384
21/03/2004,02.00.00,1.6,1203,-200,6.2,823,89,1004,84,1526,903,15.6,56.6,0.9951
