Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
18/11/2004,08.00.00,4.5,1407,-200,21.5,1339,992,531,225,1584,1533,7.7,72.5,0.7666
14/10/2004,20.00.00,-200,1299,-200,17.9,1237,-200,553,-200,1804,1350,17.6,69.2,13803
24/09/2004,09.00.00,5.6,1583,-200,29.4,1538,803,461,160,2214,1788,23,56.4,15614
04/07/2004,15.00.00,0.5,852,-200,4.1,718,32,1109,47,1307,468,39.3,14.5,10149
11/06/2004,12.00.00,2,1096,-200,13.1,1087,120,801,111,1759,910,35.9,19.6,11422
29/05/2004,12.00.00,0.9,894,-200,6,810,82,1204,74,1421,585,21.8,34.9,0.9004
02/04/2004,14.00.00,2.7,1303,391,14.7,1139,152,790,126,1761,1138,24.7,30.5,0.9371
11/11/2004,19.00.00,3.5,1189,-200,16.1,1183,463,603,166,1534,1170,12,73.3,10264
30/06/2004,19.00.00,4.9,1352,-200,23.3,1385,280,563,197,2205,1661,34,32.9,17251
27/03/2004,04.00.00,-200,983,48,3.8,698,57,1209,63,1296,801,7.4,64.8,0.6683
16/11/2004,03.00.00,0.6,737,-200,0.9,492,-200,1391,-200,880,467,11.2,41.3,0.5498
04/08/2004,17.00.00,-200,1108,-200,10.7,1003,-200,727,-200,1710,803,38.2,23.8,15666
03/06/2004,02.00.00,-200,893,-200,4.6,741,31,1056,36,1664,743,18.9,79,1704
04/06/2004,20.00.00,2.9,1057,-200,13.1,1087,-200,871,-200,1769,981,24.4,35.2,10632
28/06/2004,14.00.00,1.6,1079,-200,11.1,1018,93,793,97,1739,850,40.1,19.3,14013
26/05/2004,14.00.00,1.6,1027,-200,11.8,1041,128,1237,112,1345,915,32.3,13.3,0.6303
03/06/2004,23.00.00,-200,959,-200,7.8,892,-200,996,-200,1616,866,21,48.1,1178
12/04/2004,08.00.00,0.6,922,39,1.5,541,45,1453,57,1246,432,13.3,53.6,0.8169
03/06/2004,05.00.00,-200,825,-200,3.2,663,61,1203,58,1504,610,17.6,67.4,1346
13/04/2004,04.00.00,0.3,825,47,0.9,489,21,1565,28,1171,363,11.1,60.1,0.7925
28/11/2004,13.00.00,2.7,1184,-200,9.4,954,416,701,124,1313,1133,12.1,64.8,0.9135
09/09/2004,23.00.00,1.5,1081,-200,9.3,950,186,876,114,1434,1138,26.2,35.7,11929
21/04/2004,02.00.00,-200,863,-200,3.2,664,-200,1172,-200,1381,808,13.2,61.7,0.9328
01/10/2004,14.00.00,3.2,-200,-200,-200,-200,383,-200,123,-200,-200,-200,-200,-200
25/05/2004,23.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
20/11/2004,03.00.00,2.4,698,-200,2.4,614,-200,1286,-200,718,591,10.4,19.2,0.242
23/03/2004,16.00.00,2,1132,118,8.7,927,128,944,100,1570,781,12,61.1,0.8537
02/05/2004,03.00.00,1.6,1000,-200,6.6,838,-200,910,-200,1580,942,14.8,67.6,11352
16/09/2004,07.00.00,4.2,1435,-200,23.4,1387,664,544,86,2140,1467,19.9,74.3,17083
11/03/2004,07.00.00,1.1,1144,29,3.2,667,98,1490,82,1339,730,10.2,59.6,0.7417
14/11/2004,13.00.00,0.6,710,-200,1.2,523,112,1479,62,827,350,12.4,31.3,0.45
18/05/2004,13.00.00,2.9,1261,-200,17,1210,173,736,126,1769,1200,30.9,19.1,0.8394
15/05/2004,13.00.00,1.7,997,-200,9.2,947,106,998,87,1460,815,25.5,22.6,0.7288
15/09/2004,21.00.00,1.9,1074,-200,9.2,946,219,767,93,1635,1079,23.1,62.8,17562
21/08/2004,23.00.00,-200,904,-200,6.7,845,-200,878,-200,1483,775,23.8,44.7,13019
18/06/2004,02.00.00,0.5,791,-200,3.1,658,30,1140,43,1467,609,24,45.8,13467
31/05/2004,18.00.00,3.5,1243,-200,25,1429,227,687,161,2093,1367,26,34.6,11485
30/11/2004,00.00.00,1.2,1032,-200,3.6,688,109,1514,67,1200,737,15.6,66.6,11763
16/06/2004,20.00.00,3.5,1173,-200,17.2,1217,202,695,139,1930,1175,26.5,35,11981
14/04/2004,08.00.00,5,1529,836,27.7,1497,275,569,99,2278,1641,13.3,55.6,0.8453
10/07/2004,18.00.00,0.8,859,-200,5.8,803,50,1032,67,1363,479,30.3,21.4,0.9064
12/04/2004,14.00.00,0.7,917,42,1.7,563,58,1415,60,1257,423,10.7,67.6,0.8703
04/08/2004,10.00.00,-200,1062,-200,8.2,909,-200,764,-200,1687,867,33,35.4,17504
07/04/2004,19.00.00,3.1,1262,345,14.5,1133,157,774,129,1748,1033,11.3,71.3,0.9514
04/08/2004,20.00.00,-200,999,-200,7.2,867,-200,785,-200,1644,864,27.2,46,16376
11/11/2004,09.00.00,6.8,1578,-200,32.3,1605,1247,429,211,2032,1643,9.9,83.4,10194
08/10/2004,04.00.00,0.8,954,-200,4.4,731,88,865,43,1360,839,18.2,70.3,14498
11/10/2004,04.00.00,0.4,847,-200,1.9,576,33,1139,29,1321,507,17.9,77.7,15795
12/06/2004,20.00.00,1.1,1048,-200,6.3,828,52,922,59,1618,683,26.9,39.7,13898
18/11/2004,11.00.00,4.7,1416,-200,20.2,1302,1120,526,278,1471,1826,13.4,52.8,0.8086
16/07/2004,04.00.00,0.4,771,-200,2.1,593,30,1155,45,1291,545,21.6,42.2,10762
27/05/2004,21.00.00,-200,1110,-200,13.3,1093,-200,961,-200,1661,1091,21.3,33,0.8284
30/04/2004,01.00.00,1.7,1179,116,7.6,884,91,830,76,1696,1086,15.7,78.6,13943
18/07/2004,00.00.00,2.2,1136,-200,10.5,995,132,727,114,1591,1236,25.8,33,10826
11/05/2004,16.00.00,1.9,1162,-200,12.4,1064,124,832,97,1675,913,25.7,28.4,0.9248
15/06/2004,05.00.00,0.5,797,-200,3,654,38,1097,51,1450,720,20.8,49.4,11994
09/11/2004,12.00.00,-200,1007,-200,10.6,1000,-200,727,-200,1197,1210,11.3,46.5,0.6194
07/06/2004,22.00.00,1.8,979,-200,8.9,937,94,919,101,1683,858,23.3,44.5,12566
23/05/2004,12.00.00,1.2,1030,-200,5.3,778,67,1071,69,1452,591,26.8,28.1,0.9785
20/05/2004,03.00.00,0.3,885,-200,1.7,565,-200,1217,-200,1329,542,19.8,46.2,1056
30/10/2004,06.00.00,1.4,989,-200,7.8,891,237,762,82,1453,901,16.8,79,14978
08/04/2004,08.00.00,5.1,1512,802,27.1,1482,308,596,118,2189,1605,9.9,64.3,0.7859
18/04/2004,08.00.00,-200,947,-200,2.9,649,-200,1154,-200,1459,608,14.5,72.9,1195
20/08/2004,14.00.00,-200,924,-200,3.3,673,-200,960,-200,1522,520,35,35.5,1962
12/05/2004,15.00.00,2.5,1248,-200,12.6,1072,183,713,114,1797,1188,17.1,64,12413
04/06/2004,15.00.00,-200,993,-200,10.2,985,-200,950,-200,1680,790,25.8,32.6,1072
25/11/2004,14.00.00,2.5,1142,-200,12.8,1078,358,670,126,1256,1261,16.4,38.2,0.7081
24/11/2004,01.00.00,2.8,1270,-200,13.4,1098,558,572,123,1420,1463,10,83.6,10235
24/04/2004,16.00.00,1.9,1278,205,10.7,1003,99,845,95,1691,909,27,31.8,11176
06/09/2004,14.00.00,1.2,953,-200,5.4,781,-200,889,-200,1356,641,29.8,28,11558
21/10/2004,06.00.00,1.3,1088,-200,8.8,932,203,706,72,1565,1034,21.5,67.5,1708
24/05/2004,03.00.00,-200,746,-200,0.6,450,-200,1807,-200,1111,308,15.7,42.3,0.7464
23/07/2004,04.00.00,0.5,912,-200,3.9,706,34,891,55,1500,1022,25.6,45.8,14801
18/04/2004,06.00.00,-200,895,-200,2.3,609,-200,1268,-200,1410,477,13.8,72.7,11402
29/11/2004,00.00.00,3,1203,-200,10.3,988,412,658,113,1350,1315,10.2,78.4,0.9757
12/06/2004,09.00.00,1.9,1123,-200,13.1,1088,157,746,92,1789,1191,24,36.6,10772
04/11/2004,21.00.00,3.6,1380,-200,21.8,1345,480,493,92,1856,1419,20,69,15956
07/07/2004,00.00.00,2.1,1112,-200,14.3,1128,117,675,99,1771,1440,26.9,32.6,11381
14/09/2004,05.00.00,-200,936,-200,5,765,-200,916,-200,1462,941,20.6,62.9,15088
23/11/2004,04.00.00,-200,1084,-200,6.1,816,226,776,94,1165,1126,7.9,81.8,0.8759
28/09/2004,18.00.00,6.7,1432,-200,36.9,1706,702,488,204,2098,1842,24.7,27.9,0.8559
06/11/2004,08.00.00,2.8,1231,-200,14.5,1134,448,587,87,1572,1143,14.6,74.2,12256
07/04/2004,22.00.00,1.3,1020,70,4.3,727,81,1153,85,1391,631,9.3,75.2,0.8796
31/03/2004,22.00.00,1.4,1050,105,5.1,769,60,1078,79,1409,759,12.3,57.8,0.8224
13/11/2004,15.00.00,2.1,1101,-200,9.2,947,270,699,118,1374,1029,21.5,43.4,10965
09/11/2004,18.00.00,3.5,1236,-200,16.9,1206,-200,615,-200,1523,1166,8.3,76.5,0.8426
24/04/2004,08.00.00,2.5,1311,305,15,1147,166,681,86,1838,1351,16.7,51.9,0.9788
02/05/2004,09.00.00,1.4,1046,-200,6.9,851,94,920,77,1595,908,17.7,56.4,11342
25/04/2004,23.00.00,2.1,978,252,7,858,102,1013,79,1379,761,14.5,42,0.6896
18/07/2004,05.00.00,0.6,900,-200,3.4,674,33,974,50,1355,679,21.1,45.6,11246
11/03/2004,04.00.00,-200,1011,14,1.3,527,21,1818,34,1197,445,10.1,60.5,0.7465
23/08/2004,14.00.00,0.9,843,-200,4.1,716,41,1005,53,1305,496,33.4,21.6,10927
14/08/2004,18.00.00,0.9,964,-200,5.1,769,40,873,56,1546,572,35.2,32.1,17898
05/04/2004,10.00.00,3.1,1461,424,14.3,1127,236,703,124,1836,1451,15.6,57.4,10075
23/03/2004,05.00.00,0.3,834,19,0.6,459,13,1908,22,1212,361,8.8,80.5,0.9147
22/10/2004,16.00.00,5.5,1612,-200,27.7,1496,548,429,137,2127,1743,26.9,48.6,17017
11/05/2004,08.00.00,5.5,1553,-200,31,1575,383,508,120,2423,1779,14.5,59.8,0.9795
12/10/2004,22.00.00,-200,834,-200,4.1,716,-200,997,-200,1205,614,15.6,55.9,0.985
06/05/2004,09.00.00,3.4,1176,-200,16.4,1191,220,705,130,1836,1217,17.9,46.1,0.9388
14/08/2004,21.00.00,1.2,979,-200,6.1,818,57,797,72,1590,732,28.2,45.9,17272
16/10/2004,01.00.00,-200,967,-200,5.4,785,-200,879,-200,1326,766,14.5,81.3,13399
19/04/2004,21.00.00,-200,930,-200,4.6,745,-200,1085,-200,1391,712,10.8,68.2,0.8806
12/08/2004,01.00.00,1.2,1003,-200,6.3,825,68,794,65,1716,801,26.7,60.6,20942
16/11/2004,16.00.00,2.4,1017,-200,11.4,1029,483,768,148,1160,1046,17.6,23.7,0.473
02/05/2004,08.00.00,1.2,988,-200,5.9,806,87,951,68,1568,940,16,61.6,11083
26/08/2004,07.00.00,1.9,-200,-200,-200,-200,121,-200,83,-200,-200,-200,-200,-200
07/11/2004,12.00.00,1,838,-200,3.6,686,115,1083,61,1046,532,18,35.1,0.7176
05/05/2004,02.00.00,0.5,820,-200,1.5,541,18,1450,28,1360,377,15.7,64.5,1.14
02/04/2004,00.00.00,2,1139,157,8,899,126,921,104,1514,1067,14.1,54.4,0.8701
10/06/2004,00.00.00,1,938,-200,7.6,881,48,956,61,1607,662,24.1,43.3,12839
31/03/2004,10.00.00,1.7,1197,117,6.5,837,144,957,118,1498,965,11.5,71,0.9582
18/10/2004,01.00.00,-200,856,-200,4.4,732,-200,988,-200,1247,714,14.8,64.3,1073
08/08/2004,05.00.00,0.6,815,-200,2.4,616,21,1080,29,1532,596,23.8,61.3,17881
20/03/2004,03.00.00,1.3,997,-200,3.4,677,-200,1252,-200,1359,591,13.8,55.1,0.8666
15/11/2004,14.00.00,1.7,856,-200,6.2,821,239,937,111,1043,718,13.7,32.2,0.5032
13/03/2004,09.00.00,3.7,1408,239,15.1,1153,295,830,119,1777,1411,9.6,59.7,0.7124
25/04/2004,18.00.00,1.5,1001,137,6,811,98,1122,83,1344,625,18.5,27.8,0.5843
16/10/2004,21.00.00,-200,1013,-200,6.2,822,-200,855,-200,1377,855,15.1,78.9,13409
25/08/2004,16.00.00,1.3,1004,-200,6,814,57,808,61,1520,602,36.3,28.3,16851
03/11/2004,05.00.00,0.5,823,-200,2.7,630,69,1033,35,1253,748,16.8,71.9,13628
30/05/2004,09.00.00,0.3,811,-200,3,653,52,1411,60,1269,486,22,31.9,0.8335
30/03/2004,00.00.00,1,899,33,2.6,630,57,1418,76,1050,425,13.1,26.8,0.4023
09/09/2004,22.00.00,1.5,1089,-200,11.3,1024,180,831,111,1452,1182,27.4,31.5,1133
21/08/2004,03.00.00,-200,786,-200,2,587,-200,1150,-200,1300,413,25.3,44.3,14032
07/08/2004,17.00.00,1.2,974,-200,6.5,833,46,864,67,1577,565,36.8,29.5,18037
22/05/2004,23.00.00,3.1,1397,-200,15.3,1159,134,681,100,1949,1207,20.2,52.9,1234
07/11/2004,20.00.00,3.1,1064,-200,12.2,1055,412,738,138,1242,1063,14.1,43,0.6883
16/03/2004,22.00.00,2.6,1379,183,13.5,1101,184,818,138,1710,1602,17.9,45.9,0.9342
26/07/2004,13.00.00,-200,964,-200,8.6,923,87,834,92,1590,782,35.4,24.8,14017
29/05/2004,05.00.00,-200,738,-200,1.5,545,18,1562,29,1266,450,17.7,49.7,0.997
19/11/2004,15.00.00,5,1247,-200,14.8,1142,469,574,222,1547,1199,18.3,52.3,10922
19/08/2004,19.00.00,1.7,1116,-200,9.3,952,62,702,66,1759,895,33.9,37.1,19264
27/05/2004,23.00.00,-200,1038,-200,9.6,961,-200,1026,-200,1530,949,19.4,38.1,0.8511
13/08/2004,20.00.00,1.1,919,-200,5.7,796,62,870,80,1538,560,28.1,41.1,1535
16/03/2004,09.00.00,3.7,1539,285,19.7,1287,229,698,95,2055,1507,13.6,56.3,0.8743
11/04/2004,18.00.00,1.4,989,68,4,709,75,1225,80,1233,469,17.9,30.8,0.6258
08/09/2004,19.00.00,4.7,1383,-200,24.1,1406,502,824,176,1582,1678,29.9,22.3,0.9235
18/10/2004,21.00.00,-200,1181,-200,14.2,1124,-200,597,-200,1606,1302,17.6,65.9,13175
06/07/2004,00.00.00,1.9,1078,-200,9.8,971,107,752,105,1694,1065,25.4,43,1.37
11/09/2004,16.00.00,-200,1147,-200,9.5,959,-200,872,-200,1387,796,35.9,20.3,11845
30/10/2004,20.00.00,4,1319,-200,17.7,1230,494,551,109,1785,1381,20.8,65.8,16001
08/05/2004,07.00.00,-200,995,-200,5.9,808,-200,1028,-200,1479,685,10.3,75.6,0.9458
05/11/2004,23.00.00,1.3,1050,-200,7.6,881,162,732,69,1363,982,17.8,66.9,13464
06/07/2004,09.00.00,3.4,1257,-200,17.6,1227,308,611,162,1954,1608,26.7,39.4,13556
20/09/2004,04.00.00,0.5,804,-200,2.2,601,57,1122,50,1281,646,19.5,63.5,14269
25/06/2004,09.00.00,2.8,1193,-200,14.6,1136,245,667,151,1924,1370,25.7,41,13351
04/04/2004,22.00.00,-200,1196,-200,6.9,853,-200,909,-200,1556,769,15.8,58.8,10464
06/09/2004,02.00.00,0.6,854,-200,1.7,562,-200,1106,-200,1224,400,24.3,42.9,12906
17/07/2004,19.00.00,2.1,1083,-200,10.7,1003,95,787,112,1524,842,34,19.2,10073
04/05/2004,23.00.00,1.1,932,-200,5,765,58,1054,61,1543,575,17.3,59.5,11667
11/04/2004,06.00.00,0.8,856,44,2.9,644,41,1259,49,1301,746,7.4,71,0.7346
27/04/2004,14.00.00,2,1120,173,12,1048,121,898,95,1560,870,25.4,24.2,0.7733
12/04/2004,18.00.00,1.3,1040,83,3.9,705,100,1149,91,1324,612,11,58.9,0.7714
13/03/2004,17.00.00,2.3,1326,97,10.6,1000,148,976,125,1602,1084,16.7,37.8,0.7117
06/07/2004,06.00.00,1.6,1077,-200,10.2,985,165,742,97,1780,1170,21.8,52.5,13529
21/11/2004,20.00.00,1.1,1060,-200,6.3,825,277,854,147,967,1338,9.8,36,0.4364
17/05/2004,01.00.00,0.9,835,-200,3.7,691,52,1265,67,1182,517,19.1,25.9,0.5673
31/03/2004,12.00.00,2.9,1430,332,11.3,1025,204,779,123,1772,1166,12.3,73.3,10442
13/05/2004,12.00.00,1.9,1066,-200,8.7,927,138,846,97,1608,804,17.2,52.8,10236
03/07/2004,13.00.00,1.3,912,-200,7.4,873,89,946,86,1436,614,36.6,15.2,0.9177
12/05/2004,05.00.00,0.8,967,-200,4.7,749,84,996,57,1517,881,14,68.3,10884
28/03/2004,21.00.00,1.1,968,75,3.3,669,67,1261,81,1246,538,12.3,46.8,0.6686
22/07/2004,12.00.00,2.1,1210,-200,14,1118,144,658,130,1742,1422,40.1,19,13849
28/03/2004,05.00.00,0.8,870,54,2.6,626,39,1325,52,1284,755,9.6,58.5,0.7
10/11/2004,22.00.00,2.2,1048,-200,9.9,973,346,731,148,1298,1074,10.5,70.3,0.893
20/10/2004,09.00.00,-200,1582,-200,26.2,1459,-200,448,-200,2036,1776,21.3,66.1,16556
15/08/2004,17.00.00,0.6,799,-200,3.1,658,26,1216,43,1254,461,36.7,17.1,10398
02/10/2004,10.00.00,-200,1243,-200,10.5,997,-200,648,-200,1587,1155,24.2,51.9,15426
14/03/2004,00.00.00,2.9,1534,93,11,1013,190,889,129,1611,1535,13.9,53.6,0.8498
03/09/2004,19.00.00,4.9,1424,-200,24.5,1417,-200,488,-200,2092,1674,33.2,30.1,15095
21/06/2004,14.00.00,1.4,875,-200,8.3,912,85,978,84,1504,601,29.5,19.4,0.7872
12/05/2004,22.00.00,1.3,970,-200,5.2,773,87,1026,91,1425,658,16.1,52,0.946
05/09/2004,15.00.00,0.6,784,-200,1.9,576,-200,1327,-200,1060,342,32.6,17.5,0.8467
12/03/2004,03.00.00,0.8,889,21,1.9,574,-200,1680,-200,1187,512,7,62.3,0.6261
16/09/2004,14.00.00,1.7,1005,-200,9.8,972,279,834,102,1514,952,22.9,47.9,13208
09/06/2004,20.00.00,3.4,1234,-200,18.6,1257,212,695,162,2019,1349,30.7,32.2,13983
04/04/2004,13.00.00,-200,1160,-200,7.1,860,-200,969,-200,1531,646,25.6,32.1,10393
26/11/2004,05.00.00,1.2,982,-200,4.8,752,196,844,77,1153,897,9,77.3,0.8873
22/06/2004,00.00.00,1.1,889,-200,6.4,831,74,956,79,1570,760,20.5,49.9,11903
04/05/2004,07.00.00,4.5,1564,-200,23,1379,302,552,109,2306,1393,16.6,78,14572
23/05/2004,09.00.00,0.8,976,-200,3.8,698,64,1156,64,1393,594,20.6,41.2,0.9841
28/05/2004,21.00.00,0.9,976,-200,7,858,104,1070,102,1547,839,20,47.6,1103
16/10/2004,23.00.00,-200,925,-200,4.4,735,-200,960,-200,1284,691,15.4,73.2,12755
10/07/2004,14.00.00,0.6,821,-200,5,766,48,1071,62,1323,457,33.1,16.8,0.8391
11/11/2004,07.00.00,1.5,1019,-200,8.1,905,388,757,117,1244,1062,8.9,75.6,0.8667
09/11/2004,04.00.00,-200,720,-200,1.4,540,-200,1296,-200,938,613,4.4,71.4,0.6024
10/08/2004,16.00.00,1.2,1034,-200,6.7,845,67,841,88,1566,702,39.8,25.4,18213
12/07/2004,02.00.00,0.2,779,-200,2,581,13,1204,22,1323,505,21.2,46.2,11482
23/10/2004,16.00.00,3,1324,-200,16,1181,360,565,115,1747,1318,27.2,43,15246
10/05/2004,07.00.00,-200,1632,-200,31.5,1587,-200,523,-200,2459,1678,14.7,62.3,10351
10/11/2004,16.00.00,2.4,1039,-200,11.3,1024,543,721,105,1325,1043,11.1,58.6,0.7737
04/06/2004,07.00.00,-200,1198,-200,17,1209,-200,779,-200,2058,1213,20.6,49,11748
10/11/2004,13.00.00,1.9,996,-200,7.8,893,391,808,175,1237,895,9.5,70,0.8296
30/06/2004,02.00.00,0.8,961,-200,5.8,801,33,850,44,1683,798,26,54.9,18141
25/10/2004,22.00.00,3.5,1313,-200,19.6,1285,464,505,82,1803,1373,17.7,75.6,15226
13/03/2004,19.00.00,4.2,1609,258,19.6,1286,277,758,165,1922,1612,15.8,42.4,0.7569
02/04/2004,04.00.00,-200,926,36,2.8,638,37,1195,52,1342,749,11.2,65.9,0.8775
31/05/2004,07.00.00,1.6,1108,-200,14.2,1123,167,804,83,1801,1111,17.4,50.9,10017
13/05/2004,06.00.00,1,975,-200,4.5,736,86,1069,85,1459,611,15.9,55.3,0.991
26/09/2004,22.00.00,1.9,1010,-200,8.6,925,294,829,115,1351,996,18,42.7,0.8745
30/07/2004,06.00.00,-200,894,-200,4.9,761,36,862,48,1504,768,23,49.9,13849
15/10/2004,17.00.00,-200,1319,-200,24.9,1426,-200,509,-200,1938,1491,20.9,48.5,11878
13/06/2004,01.00.00,1,972,-200,5.8,804,47,955,53,1620,734,25.4,45.5,1457
28/06/2004,19.00.00,3.1,1245,-200,19.7,1287,167,635,140,2067,1288,33.9,26.8,13899
12/07/2004,03.00.00,0.1,761,-200,1.4,540,-200,1269,-200,1303,486,22.7,42.3,11491
13/04/2004,23.00.00,1.5,1079,115,6.8,847,108,925,90,1463,1122,11.6,62.2,0.851
14/05/2004,22.00.00,2.3,1135,-200,12.4,1065,138,803,111,1630,1317,20.8,34.5,0.8365
12/04/2004,12.00.00,1.1,1004,64,2.8,641,85,1201,71,1305,557,12.1,60.5,0.8505
30/05/2004,16.00.00,0.6,912,-200,6.2,819,65,1224,77,1368,589,30.3,17,0.7232
09/09/2004,02.00.00,0.6,859,-200,3.8,698,105,1254,89,1157,819,22.3,33.6,0.8959
24/07/2004,21.00.00,0.9,948,-200,3.7,697,44,983,53,1475,506,27.2,45.9,16316
05/04/2004,14.00.00,2.5,1402,278,12.6,1069,158,733,106,1793,1325,19.5,47.5,10653
04/10/2004,09.00.00,-200,1402,-200,23.6,1393,-200,505,-200,1967,1542,19.9,61.7,14193
31/03/2004,03.00.00,0.5,832,22,1,496,-200,1613,-200,1066,381,14.2,36.1,0.5823
16/11/2004,11.00.00,3.5,1160,-200,15.5,1165,713,655,219,1325,1403,17.5,26.4,0.5228
08/08/2004,21.00.00,1.7,1070,-200,8.1,905,88,745,98,1702,846,28.1,50.6,18969
14/04/2004,19.00.00,-200,1234,-200,13.3,1095,-200,789,-200,1638,1212,17.9,35.8,0.7276
06/04/2004,19.00.00,3.3,1314,503,15.1,1150,181,726,126,1784,1083,16.3,47.7,0.8746
10/04/2004,13.00.00,1.5,936,94,6.4,829,90,1054,88,1336,607,19.9,26.7,0.6137
12/06/2004,12.00.00,1.8,1126,-200,10,979,110,849,101,1700,907,31.9,25.8,12023
