@relation 'teste 05-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
-200,1093,-200,8.5,918,-200,857,-200,1589,939,11,75,0.9821
1.7,1071,-200,8.9,936,209,695,63,1516,1249,17.9,72.4,14758
-200,1070,-200,7.6,883,-200,942,-200,1625,925,10.3,79.4,0.9927
-200,789,-200,2.8,638,-200,1305,-200,1309,672,15.2,53.6,0.919
2.3,1200,-200,11.4,1027,316,760,121,1416,1199,17.9,51.4,10488
1.9,1180,-200,11.5,1031,163,633,124,1866,1067,28.4,50.7,19329
3.1,1472,-200,18.2,1246,306,512,87,1873,1455,28.1,45.3,16957
2.6,1296,-200,13.9,1113,419,604,101,1736,1073,19.8,81,18538
2.4,1168,239,11.6,1037,125,868,105,1580,990,12.1,45.6,0.6403
1.7,950,-200,7.4,875,359,850,131,1179,828,10.7,50.4,0.6467
-200,955,-200,6,812,-200,823,-200,1464,936,25.1,40.1,12544
1.4,1220,-200,5.4,782,111,996,89,1560,1067,15.3,62.1,1073
1.2,919,-200,5.7,799,29,844,50,1409,881,22.2,43.1,11396
-200,932,-200,4,708,-200,1057,-200,1285,720,20.7,48.4,11663
2.4,-200,189,-200,-200,154,-200,109,-200,-200,-200,-200,-200
0.9,1017,27,3.5,681,82,1246,64,1418,870,11.2,68.5,0.9081
-200,861,-200,4,712,-200,1004,-200,1197,718,15.1,56.9,0.9673
0.7,970,42,3.6,687,-200,1196,-200,1351,969,13.9,53.9,0.8501
2.7,1281,337,14,1116,149,809,121,1703,1080,26.1,27.3,0.9101
2.5,1159,-200,12.1,1054,158,878,120,1603,1046,23,28.7,0.7976
2,-200,-200,-200,-200,114,-200,104,-200,-200,-200,-200,-200
5.9,1765,926,28.1,1507,289,533,149,2271,1895,18.3,44.1,0.9183
0.4,898,76,2.3,608,-200,1154,-200,1386,743,15.6,61.2,10784
3.1,1211,-200,14.8,1143,269,632,157,1860,1331,24.2,48.5,14452
-200,1449,-200,22,1350,-200,571,-200,2264,1452,16.4,70.8,13088
1,844,-200,3.5,680,122,1147,61,1129,518,22,32.2,0.8407
0.9,835,-200,3.4,674,46,1201,58,1416,488,12,75,10499
3.6,1267,-200,14.1,1118,473,592,166,1503,1310,21.5,42.7,10837
-200,787,-200,2.4,610,-200,1087,-200,1259,543,25.1,32.6,10203
1,1049,-200,8.2,907,297,795,145,1038,1209,3.9,55.9,0.4568
0.6,823,-200,2.4,616,-200,1072,-200,1300,716,18.3,66.9,13952
0.5,817,-200,1.7,558,7,1232,11,1485,452,25.4,63.1,20184
3.7,1156,-200,17,1209,504,614,177,1467,1250,10.6,59.3,0.7588
1.8,1044,-200,9.2,946,138,1009,119,1594,886,19.3,46.3,10279
-200,1026,-200,8.7,927,102,915,82,1781,878,22.8,56.1,15353
-200,999,-200,6.9,853,63,951,49,1756,885,20.3,70.9,16699
1.9,1081,-200,12.1,1053,108,770,106,1773,883,39.6,19,13447
5.1,1424,-200,22.4,1361,589,484,137,1983,1346,20.2,82.2,19184
-200,1068,-200,8.4,917,-200,889,-200,1570,832,14.9,55,0.9228
0.4,829,-200,2.2,602,23,1123,36,1410,596,23.5,46.7,13361
-200,1171,-200,9.9,972,-200,650,-200,1529,1181,20.3,64.2,15063
1.6,1011,-200,9.7,967,111,818,116,1565,748,25.3,30.9,0.9815
-200,1010,-200,3,650,-200,1171,-200,1434,664,13.7,66.5,10393
1.5,1016,-200,9.6,963,91,776,95,1661,811,22.2,49.5,13081
1.7,-200,-200,-200,-200,80,-200,86,-200,-200,-200,-200,-200
-200,993,-200,10.2,985,-200,950,-200,1680,790,25.8,32.6,1072
1.4,913,-200,5.4,785,89,1110,85,1273,692,19.6,26.5,0.5974
-200,1213,-200,17,1210,-200,572,-200,1809,1424,30,35.9,14958
1.3,1029,-200,8.1,904,-200,709,-200,1460,992,29.1,36.7,14502
1.4,987,-200,6.3,824,49,793,53,1541,581,29.1,42.1,16695
-200,1268,-200,8.5,918,-200,873,-200,1602,1029,18.7,50.4,10772
-200,1194,-200,13,1083,128,685,139,1632,1060,38.9,18,12318
0.9,887,-200,5.3,778,51,978,58,1387,500,27.2,28.2,10013
2.6,1292,-200,10.7,1003,170,789,108,1753,1163,19.9,54.9,12632
1.9,1125,-200,11.1,1016,168,712,124,1725,1256,25.3,40.7,12921
0.6,903,-200,3.4,679,90,956,44,1385,660,18.2,76.9,15945
4.5,1326,-200,22.2,1356,448,525,95,1966,1405,20.8,61.4,14898
-200,1185,-200,18.1,1243,-200,603,-200,1689,1197,23.2,39.9,11172
-200,1013,-200,8.3,913,-200,717,-200,1685,785,27.5,50.4,1823
2.8,1214,-200,14.2,1124,465,659,156,1302,1345,16.8,36.7,0.6944
1.3,1038,-200,5.2,773,67,749,61,1568,687,27.5,50.4,18274
5.5,1797,336,25.9,1451,360,652,114,2323,1680,12.4,63.9,0.917
3.4,-200,303,-200,-200,197,-200,137,-200,-200,-200,-200,-200
-200,930,-200,4.6,745,-200,1085,-200,1391,712,10.8,68.2,0.8806
-200,960,-200,5.2,772,-200,838,-200,1431,852,18.4,71.6,14997
-200,1352,-200,26.4,1465,-200,491,-200,1998,1621,18.5,65.5,13787
2.2,1322,-200,14.4,1129,149,934,128,1639,1109,27,17.8,0.6275
3.2,1224,-200,19,1268,295,605,110,2046,1478,21.7,49.6,12673
1,886,-200,2.7,633,-200,1071,-200,1214,453,33,23.5,11583
2.1,1063,114,7.5,877,115,971,89,1481,811,18,38.4,0.7862
1.3,1141,98,6.3,827,73,936,88,1488,1110,16.2,54.2,0.9933
1.6,957,-200,7.4,875,172,891,102,1525,871,25.7,33,10763
-200,863,49,3,651,38,1224,52,1286,712,7.8,70.4,0.7463
0.7,913,-200,4.6,743,65,931,66,1540,884,21.8,52.3,13539
0.8,969,48,2.7,636,47,1271,64,1309,684,14,51.3,0.8163
2.6,1220,-200,14.2,1122,245,601,107,1974,1428,25.6,61.2,19808
2.8,1085,-200,15.7,1171,174,767,118,1863,1068,32.8,23.3,1138
1.9,1277,156,7.7,886,140,902,109,1579,1004,12.2,70,0.9924
2.3,1113,-200,13.1,1086,138,882,119,1584,926,28.1,21.9,0.8184
0.5,912,-200,3.9,706,34,891,55,1500,1022,25.6,45.8,14801
1.6,956,-200,9.1,945,107,1030,107,1509,892,17.8,41.7,0.844
-200,892,-200,7.8,889,87,909,92,1383,597,33.9,16.2,0.8454
1,1035,-200,7,859,33,732,49,1680,996,27.4,55,19827
4.2,1529,589,21.2,1331,211,700,132,2028,1399,22.8,32.1,0.8814
2,1054,-200,12.6,1069,112,785,106,1766,817,36.1,22.7,13324
1.2,1075,93,5.4,782,97,941,77,1505,988,11.6,76.4,10415
0.8,901,-200,3.6,689,36,964,45,1543,522,32.2,40.3,18999
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,1073,-200,12.1,1052,-200,1009,-200,1574,854,27.5,20.9,0.7565
-200,985,-200,6.6,838,60,850,84,1541,653,34.2,30.8,16299
4,1427,-200,19.2,1275,253,701,149,1980,1398,13.9,57.1,0.9032
1.7,1146,-200,10.1,983,201,673,71,1518,1136,20.4,66.7,1583
-200,1231,-200,12.8,1077,-200,602,-200,1580,1379,21.8,59.9,15492
0.4,872,-200,1.7,564,-200,1284,-200,1385,494,15.6,65.3,11484
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.4,669,-200,0.5,444,59,1664,41,791,304,10.8,35.4,0.4583
-200,1243,-200,10.5,997,-200,648,-200,1587,1155,24.2,51.9,15426
0.6,892,51,2.8,639,41,1139,64,1359,803,16.5,50.1,0.9331
3.6,1298,-200,15.2,1156,463,549,188,1582,1320,17.3,55.4,10836
-200,888,-200,6.7,843,82,892,100,1438,729,26.1,28.3,0.9456
0.4,814,-200,2.1,589,42,1119,36,1246,565,20.8,55.9,13581
1.5,983,-200,8,901,187,954,96,1691,986,20.9,54.8,13387
3.3,1364,-200,16.7,1202,198,771,135,1875,1250,16.3,47.1,0.864
1.6,986,-200,8.9,937,114,833,120,1473,806,38,15.5,10119
0.7,935,-200,4.1,716,50,915,62,1415,877,20.2,48.5,11319
1.1,1006,89,4.3,729,65,1142,80,1370,795,14.5,49.4,0.8106
2.9,1314,-200,19,1267,336,559,62,1888,1240,19.6,70.3,15821
3.2,1396,-200,20.3,1306,361,587,189,1934,1886,33.4,26.8,13586
0.6,1010,19,1.7,561,-200,1705,-200,1235,501,10.3,60.2,0.7517
3.1,1406,275,13.7,1107,167,718,108,1872,1384,17.7,66.9,13422
1.6,1061,-200,7.9,895,197,737,73,1359,944,18.8,59.1,12702
1,838,-200,3.6,686,115,1083,61,1046,532,18,35.1,0.7176
-200,911,-200,4,710,-200,932,-200,1226,850,17.5,57.1,11311
0.4,770,-200,2,586,24,1326,38,1392,527,20.8,48.5,1.18
1.3,1009,-200,6.3,825,-200,950,-200,1629,938,15.7,73.1,12902
1.4,918,138,4.7,748,81,1228,76,1219,505,19.6,24.9,0.5625
1.8,919,-200,10,978,246,820,105,1180,805,13.1,38.5,0.5776
-200,935,-200,5.5,787,43,864,56,1588,728,25.1,51.1,16044
0.7,822,-200,2.4,611,-200,1191,-200,1138,403,33.2,19,0.9533
3.7,1520,-200,17.2,1217,409,552,103,1812,1357,24.7,56.9,17438
1.5,1050,-200,9.7,966,86,780,80,1748,1090,27.8,40,14691
0.8,899,-200,5.8,803,87,1221,83,1426,596,22.4,31.3,0.8365
3.6,1173,-200,17.2,1217,298,625,112,1945,1358,21.3,49.7,12452
4.2,-200,-200,-200,-200,136,-200,108,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2.8,-200,278,-200,-200,166,-200,127,-200,-200,-200,-200,-200
2.1,1066,-200,11.7,1041,165,783,137,1641,1036,37.4,17.3,10914
0.3,925,-200,4.1,717,75,936,75,1455,970,21.2,46.3,11501
3,1385,-200,18,1240,288,596,155,1919,1847,29.5,32.7,13229
2.1,1097,-200,9.1,944,297,716,107,1489,982,17.3,79.3,15569
4.7,1498,536,17.7,1230,250,649,140,1963,1308,14.6,74.9,12391
2.5,1276,-200,14.6,1135,143,625,105,1887,1436,29.4,38.7,15581
2.9,1171,-200,14.6,1135,161,654,146,1797,1073,38.5,23.8,15944
1.1,1085,-200,5.8,805,69,972,65,1528,718,25.3,36.3,11513
-200,997,-200,8,898,65,813,97,1613,856,27.7,37.9,13842
0.4,743,-200,1,502,-200,1635,-200,1292,355,12.7,71.6,10486
-200,1211,-200,14.6,1135,-200,615,-200,1682,1234,18.8,60.8,13036
2.6,1225,-200,14.5,1134,350,614,122,1352,1421,11.5,57.3,0.7786
4.4,1554,565,23.1,1379,266,614,138,2151,1693,21.7,44,11242
6.8,1681,-200,35.1,1666,556,397,135,2339,1998,23.3,58.1,16457
2.4,1056,-200,12,1051,163,826,116,1758,1078,27.5,32.6,1176
2.2,1090,-200,14.1,1120,195,743,130,1629,1283,42.5,10.2,0.8478
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.6,811,-200,1.7,559,71,1170,50,1085,558,13.7,64.4,10036
0.9,-200,-200,-200,-200,48,-200,52,-200,-200,-200,-200,-200
0.9,947,-200,5.7,798,108,869,79,1276,943,19.4,50.3,11201
5.3,1590,-200,26.5,1466,999,448,198,1831,2003,13.3,66.9,10163
2.3,1452,-200,12.4,1063,142,856,110,1774,1146,18.5,46.3,0.9744
2,1141,-200,10.5,996,179,767,125,1805,994,34.2,31.8,16837
0.7,818,-200,4.3,726,38,921,43,1330,685,19.6,56.1,12651
-200,1126,-200,6.4,830,-200,853,-200,1528,938,27.9,43.4,16017
-200,830,-200,2.6,625,-200,1266,-200,1303,568,16.8,46.8,0.8881
-200,944,-200,7.8,891,-200,1016,-200,1593,844,22.1,43.9,11521
0.7,992,-200,7.2,867,256,876,133,997,1196,6.1,45.2,0.4295
-200,1042,-200,8.8,932,-200,752,-200,1530,717,33.6,25.7,13101
1.5,1016,-200,6.8,849,99,729,84,1609,872,26,48,15899
3.4,1493,-200,21.1,1328,283,577,101,2193,1597,16.8,62.5,11869
2.9,1103,-200,10.5,997,293,736,109,1552,914,15.6,75.7,13345
0.3,734,-200,1.4,538,19,1449,30,1400,514,21,53.1,13031
1.7,1063,-200,8.5,919,46,735,60,1676,821,37.2,29.1,18185
0.6,869,-200,2.4,614,-200,1001,-200,1565,674,25.6,63.5,20566
-200,1232,-200,10.9,1012,-200,642,-200,1595,1211,20.6,64,15346
0.8,891,-200,3.1,655,43,1107,52,1452,486,31.5,34.5,15666
1.2,1086,-200,9.9,974,58,707,91,1733,795,28.8,43.5,16989
1.1,1048,-200,6.3,828,52,922,59,1618,683,26.9,39.7,13898
2.3,-200,-200,-200,-200,92,-200,91,-200,-200,-200,-200,-200
2,-200,137,-200,-200,129,-200,106,-200,-200,-200,-200,-200
3.1,1290,-200,18.5,1253,371,550,135,1807,1332,20.2,72.3,16893
1.7,1061,149,7.7,887,110,920,88,1462,869,16.3,41.8,0.7712
1.3,844,-200,3.9,705,167,1035,91,986,701,11.3,41.8,0.561
3.9,1417,478,18.2,1246,263,669,94,1921,1403,10.8,64,0.8307
2.7,1053,-200,13.3,1093,-200,873,-200,1749,924,26.2,32.6,10892
1.9,1134,-200,8.1,903,238,821,107,1299,1046,18,51.9,10622
2.1,1168,194,9.4,954,152,843,104,1586,1201,12.3,59.2,0.8461
0.3,889,-200,2.7,633,-200,1123,-200,1344,683,16.3,51.6,0.9461
1.3,1000,81,5.3,776,81,1141,96,1375,896,12,54.9,0.7664
0.5,823,-200,2.7,631,69,1090,47,1304,671,20.2,60.8,14243
1.2,-200,-200,-200,-200,54,-200,65,-200,-200,-200,-200,-200
0.8,895,-200,5.1,767,55,931,69,1463,985,25.7,33.9,11065
-200,1008,-200,6.6,838,28,774,50,1640,733,26.2,52.3,17561
-200,1162,-200,9.4,953,-200,691,-200,1526,1104,21.7,60.8,1563
1,1009,-200,6,810,56,859,65,1634,772,25.4,49.3,15732
3.8,1454,460,17.5,1225,299,661,135,1809,1654,17.1,42.1,0.812
0.4,804,-200,2.8,636,21,1185,36,1321,424,31.8,22.3,10366
-200,1195,-200,12.6,1072,-200,799,-200,1609,1144,18.6,34.7,0.7369
-200,763,-200,2,583,-200,1093,-200,1288,596,22.1,49.6,13022
2.3,1144,-200,11.9,1046,-200,682,-200,1564,879,40.7,17,12793
1.6,1077,-200,10.6,1001,67,836,59,1764,717,19.5,55.7,12512
-200,849,-200,2.3,607,-200,1189,-200,1190,544,23.5,40.9,11677
1.1,967,-200,6.3,824,40,774,51,1637,862,25.5,61.6,19804
0.9,954,-200,7.5,879,78,837,82,1550,834,21.6,44,11244
-200,887,-200,2.9,648,-200,1222,-200,1357,553,9.5,80.2,0.9533
-200,1485,-200,34.4,1650,-200,632,-200,2337,1789,19,41.6,0.9039
-200,1070,-200,8.8,932,-200,685,-200,1648,847,27.3,44.5,15885
-200,949,-200,6,814,-200,824,-200,1563,653,26.7,46.7,16121
2.6,1049,-200,15.1,1152,149,693,128,1730,1189,25.7,31.6,10285
3.8,1379,-200,21.1,1326,191,659,151,1961,1307,24.7,31.5,0.9672
4,1319,-200,17.7,1230,494,551,109,1785,1381,20.8,65.8,16001
4.9,1424,-200,24.5,1417,-200,488,-200,2092,1674,33.2,30.1,15095
2.7,-200,254,-200,-200,237,-200,122,-200,-200,-200,-200,-200
4,1475,-200,21,1324,475,490,115,1925,1530,23.3,57.9,16376
1.4,1002,104,4.8,754,70,1189,65,1260,470,18,27.3,0.5594
-200,1088,-200,17.9,1238,261,654,171,1709,1359,31.8,19.4,0.8936
1.1,-200,-200,-200,-200,44,-200,56,-200,-200,-200,-200,-200
0.6,872,-200,4,708,39,1106,56,1331,489,38.9,15.6,10613
3.5,1183,-200,14.2,1122,464,897,143,1476,1215,12.6,62,0.9027
1,961,-200,5.8,803,23,852,34,1552,618,37.1,27.2,16874
1.4,926,-200,6.7,845,239,979,81,1398,851,20.2,53.1,12442
0.5,856,33,2.5,619,29,1191,39,1345,677,16.3,52.8,0.9722
0.9,839,-200,3.6,690,34,1030,52,1457,640,24.8,43.4,13366
1.4,974,-200,8.5,920,75,718,62,1755,1062,23.8,65,18897
2.5,1142,-200,13.9,1115,144,776,96,1735,1091,24.3,29.8,0.8926
3.5,1418,-200,21.1,1328,535,546,114,2017,1427,21.3,61.6,15452
1.8,1036,-200,9.4,955,166,829,130,1527,840,30.5,24.7,10592
2.1,1175,-200,12.7,1074,537,748,172,1134,1528,13.1,25.4,0.3814
2.5,1111,-200,14.4,1131,171,735,137,1825,1085,34.3,22.4,11907
-200,1139,-200,6.8,847,-200,929,-200,1604,701,16.2,62.4,11423
-200,1150,-200,15,1149,-200,620,-200,1676,1113,22.7,47.6,12989
3.8,1498,535,21,1325,244,684,132,2095,1329,11.2,69.7,0.9232
0.5,791,-200,3.1,658,30,1140,43,1467,609,24,45.8,13467
0.4,789,-200,2.6,623,36,1146,53,1407,663,22,44.3,11553
-200,1078,44,4,711,66,1150,71,1468,1013,12.3,65.4,0.9351
4.7,1597,-200,30.9,1573,652,424,167,2307,1956,24.8,57.7,17765
0.6,836,-200,4,709,-200,1085,-200,1498,646,20.7,56.1,13565
-200,1024,-200,5.6,795,-200,982,-200,1501,705,15.6,60.2,10617
2.6,1332,166,12.9,1082,215,707,109,1889,1242,16,78.5,14209
0.5,906,-200,3,650,-200,961,-200,1581,768,26.9,60.3,21074
1.1,903,-200,5.8,805,49,886,64,1361,581,33.4,22.5,11398
11.9,2008,-200,50.6,1980,1389,325,220,2562,2342,12.4,74.7,10741
1.3,843,-200,6.4,830,89,995,72,1339,577,30.1,19.4,0.8157
-200,864,-200,2.5,617,15,1027,25,1561,622,26.7,61,2101
2.4,1344,132,9.7,968,-200,921,-200,1620,1278,11.6,63.4,0.8674
1,-200,-200,-200,-200,60,-200,68,-200,-200,-200,-200,-200
-200,982,-200,4.2,724,-200,1055,-200,1508,774,12.8,80,11761
-200,1051,-200,8.1,901,-200,778,-200,1379,1020,17.6,57.6,11471
4.1,1442,-200,20.2,1301,231,704,146,1952,1372,15.8,50.3,0.8989
0.6,850,-200,3.9,703,38,1021,54,1511,658,21.2,55,13689
0.8,927,-200,3.5,682,56,1109,54,1526,580,14.6,77.1,12727
2.2,1051,-200,13.3,1094,224,646,108,1675,966,32.4,26.3,12594
-200,839,-200,2.3,604,-200,1097,-200,1259,605,15.2,79.4,13605
1,921,-200,7,856,98,1163,93,1437,681,21.7,32.2,0.825
1.1,870,-200,4.7,749,64,1096,74,1487,612,22.2,44.1,11654
0.8,983,-200,6.8,846,291,871,148,996,1055,10.3,34.2,0.4291
-200,1257,-200,20.4,1308,-200,548,-200,1466,1720,11.1,48.8,0.643
-200,1033,-200,10.8,1006,96,749,121,1564,725,39.1,18.7,12884
0.5,879,-200,3.1,658,25,1121,39,1511,564,24.4,48.3,14499
1.4,1001,-200,5.7,798,266,855,113,1257,794,14,66.1,10488
0.8,774,-200,1.8,569,100,1222,58,984,434,11.4,54.6,0.7363
4.3,1347,-200,23.2,1382,-200,529,-200,1961,1543,37,23.6,14639
1.5,1069,-200,9.2,947,89,728,86,1763,1039,25.2,51,16131
0.6,892,-200,5.1,767,71,1180,84,1466,657,18,51.4,10504
1.7,1162,-200,11.1,1019,97,622,51,1904,1178,27.9,56.5,20895
-200,926,-200,6.9,853,94,894,90,1478,651,31.1,26.2,11619
4.8,1372,-200,25.9,1451,318,631,206,2183,1541,35.8,22.1,12792
0.3,882,-200,2.2,595,-200,1097,-200,1463,406,25.5,62.8,20236
1.5,1098,118,6.7,842,117,1012,85,1440,828,15.6,40.6,0.7146
2.9,1315,-200,18.7,1261,341,535,88,1830,1554,22.3,60.6,16069
-200,1106,-200,14.4,1130,-200,623,-200,1726,1093,35.9,24.7,1437
2,1300,204,11.8,1043,110,777,107,1659,1375,18.8,47.7,10221
-200,1298,-200,26.8,1473,-200,514,-200,1884,1447,14.4,65.8,10773
0.8,916,-200,5.6,791,26,1007,43,1588,679,22.1,53.5,14087
1.3,1056,-200,5.8,802,52,824,47,1620,670,38,30.7,20022
-200,820,-200,2.5,620,-200,1081,-200,1270,703,20.8,58.8,14305
6.1,1562,-200,30.3,1557,865,427,167,1916,1852,10.8,77.2,10021
2.4,1311,293,15.7,1170,119,748,108,1787,1219,28.1,26.9,10094
-200,1428,-200,20.9,1321,-200,544,-200,1779,1621,18.6,57.2,12146
2,1020,-200,11.8,1042,251,788,112,1401,927,24.2,27.2,0.8128
1.9,970,-200,11.2,1023,134,787,123,1552,1074,26.3,27.3,0.9238
0.5,766,-200,1.2,523,19,1534,30,1310,387,12.6,72.2,10503
0.7,795,-200,1.8,569,109,1773,63,959,429,8.2,57.9,0.6293
2.5,1085,204,8.2,907,133,976,101,1419,893,16.6,34,0.6353
3.6,1512,-200,19.5,1282,450,498,95,1899,1554,26,48.2,1598
4,1180,-200,21.5,1339,382,567,171,1868,1211,33.3,23.6,11842
1.1,-200,-200,-200,-200,92,-200,52,-200,-200,-200,-200,-200
1.3,1039,-200,6.1,817,132,799,55,1502,836,20.1,70.5,16384
3.1,1245,-200,19.7,1287,167,635,140,2067,1288,33.9,26.8,13899
3.5,1291,-200,20,1296,667,529,97,1752,1432,16.7,73.8,13886
2.3,1172,-200,14.9,1145,275,735,128,1676,1049,35.2,25.2,14111
-200,879,-200,5.2,775,-200,899,-200,1407,657,33.4,25.1,12665
0.9,872,-200,5.4,782,75,1001,76,1607,874,19.5,59.4,13328
2.6,1186,-200,15.3,1159,295,640,141,1701,1046,30.2,32.9,13865
0.8,855,-200,6,812,53,982,71,1416,508,32.4,20.5,0.9806
-200,1234,-200,14.3,1126,104,644,104,1782,1252,30.1,30.2,12711
2.1,1215,-200,8.3,912,127,948,109,1547,993,14.2,58.3,0.938
1.2,882,-200,5.3,776,281,932,72,1222,760,16.5,49.9,0.9289
1,975,-200,4.5,736,86,1069,85,1459,611,15.9,55.3,0.991
1.1,902,-200,5.7,797,32,845,49,1355,841,26,33.1,10955
-200,1488,-200,34.5,1653,-200,388,-200,2537,1782,23.7,54,15627
6,1666,-200,30.1,1553,629,409,130,2170,1780,22.4,67.7,18161
0.7,799,-200,4,709,48,1078,68,1332,462,35.2,20.5,11418
1.6,1283,-200,6.7,844,79,1036,76,1539,766,19.5,42.3,0.9493
2.6,931,-200,11.5,1032,403,795,164,1098,991,13.5,27.9,0.4287
2.6,1495,-200,11.7,1040,168,809,105,1735,1373,17.1,47.9,0.9281
2,1035,-200,10.9,1011,95,750,94,1752,1039,23,48.1,13322
1.6,1008,-200,8.4,915,71,783,95,1643,672,34.9,33.4,18384
2.1,1101,-200,9.2,947,270,699,118,1374,1029,21.5,43.4,10965
-200,1026,-200,16.2,1186,235,719,148,1662,1138,31.4,18.6,0.8398
-200,830,-200,3.4,674,-200,1246,-200,1459,607,19.2,53.1,11662
0.4,838,-200,2.7,632,24,1079,39,1438,634,24,46.6,1.37
-200,886,-200,3.1,658,-200,1101,-200,1234,647,20.5,48.4,11557
1.5,1032,-200,9.9,974,66,763,77,1800,982,26.2,49.4,16555
-200,1337,-200,21.6,1339,-200,525,-200,1870,1622,20.6,58.5,14054
1.3,985,-200,6.3,826,66,808,71,1544,621,35.3,28.5,16034
0.8,1046,-200,5.8,803,48,900,73,1490,823,18,53,10832
-200,723,-200,0.9,485,-200,1419,-200,1065,425,14.6,57.1,0.9428
1,847,-200,5.8,800,116,1155,90,1179,649,21.7,18.1,0.4642
3.9,1429,649,18.4,1251,249,734,146,1754,1548,18.3,26.6,0.5529
