Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
12/03/2004,12.00.00,2.1,1206,114,10.2,986,143,1035,113,1537,959,15,36.5,0.6195
12/03/2004,13.00.00,2.5,1252,140,11,1016,160,1008,116,1593,983,16.1,34.5,0.6262
12/03/2004,14.00.00,2.7,1287,169,12.8,1078,163,949,123,1660,1061,16.3,35.7,0.656
12/03/2004,15.00.00,2.9,1353,185,14.2,1122,190,922,126,1740,1139,15.8,37,0.661
12/03/2004,16.00.00,2.8,1309,165,12.7,1073,178,954,120,1657,1112,15.9,37.2,0.6657
12/03/2004,17.00.00,2.4,1274,133,11.7,1041,150,1006,119,1610,994,16.9,34.3,0.6549
12/03/2004,18.00.00,3.9,1510,233,19.3,1277,206,812,149,1910,1410,15.1,39.6,0.6766
12/03/2004,19.00.00,3.7,1525,242,18.2,1246,202,821,145,1847,1448,14.4,43.4,0.7084
12/03/2004,20.00.00,6.6,1843,488,32.6,1610,340,624,170,2390,1887,12.9,50.5,0.7478
12/03/2004,21.00.00,4.4,1598,333,20.1,1299,274,752,149,1941,1627,12.1,53.3,0.7536
12/03/2004,22.00.00,3.5,1484,215,14.3,1127,253,839,139,1723,1491,11,59.1,0.774
12/03/2004,23.00.00,5.4,1677,367,21.8,1346,300,741,134,2062,1657,9.7,64.6,0.7771
13/03/2004,00.00.00,2.7,1280,122,9.6,964,193,963,113,1544,1285,9.5,64.1,0.7597
13/03/2004,01.00.00,1.9,1196,67,7.4,873,139,1071,97,1463,1144,9.1,63.9,0.7423
13/03/2004,02.00.00,1.6,1184,43,5.4,782,83,1176,82,1365,1043,8.8,63.9,0.7256
13/03/2004,03.00.00,1.7,1172,46,5.4,783,-200,1179,-200,1380,996,7.8,67.5,0.7173
13/03/2004,04.00.00,-200,1147,56,6.2,821,109,1132,83,1412,992,7,71.1,0.7158
13/03/2004,05.00.00,1,978,30,2.6,625,62,1420,65,1274,819,8.3,63.6,0.6982
13/03/2004,06.00.00,1.2,1100,27,2.9,646,53,1406,60,1268,835,7.2,67.5,0.6887
13/03/2004,07.00.00,1.5,1112,47,5.1,770,139,1228,77,1409,940,6.3,71.9,0.6932
13/03/2004,08.00.00,2.7,1336,132,11.8,1043,256,935,96,1678,1192,6.5,71.6,0.6945
13/03/2004,09.00.00,3.7,1408,239,15.1,1153,295,830,119,1777,1411,9.6,59.7,0.7124
13/03/2004,10.00.00,3.2,1447,160,12.9,1081,250,869,126,1667,1465,12.4,51.2,0.7335
13/03/2004,11.00.00,4.1,1542,283,16.1,1184,296,808,158,1780,1583,15.6,42.2,0.7451
13/03/2004,12.00.00,3.6,1451,210,14,1117,239,875,161,1679,1387,18.4,33.8,0.709
13/03/2004,13.00.00,2.8,1328,154,12.3,1059,153,987,124,1600,1101,19.4,31.3,0.695
13/03/2004,14.00.00,2,1207,112,8.6,924,118,1088,102,1488,850,18,34.8,0.7127
13/03/2004,15.00.00,2,1240,108,9.2,947,119,1049,116,1532,947,18.4,33.6,0.7042
13/03/2004,16.00.00,2.5,1306,111,10.2,987,138,1004,124,1554,1078,17.6,35.1,0.7012
13/03/2004,17.00.00,2.3,1326,97,10.6,1000,148,976,125,1602,1084,16.7,37.8,0.7117
13/03/2004,18.00.00,3.2,1473,191,15.5,1163,227,831,148,1779,1395,16.1,41,0.7451
13/03/2004,19.00.00,4.2,1609,258,19.6,1286,277,758,165,1922,1612,15.8,42.4,0.7569
13/03/2004,20.00.00,4.2,1611,284,19.2,1274,279,754,161,1915,1697,15.7,44.1,0.7786
13/03/2004,21.00.00,4.2,1621,269,18.3,1247,283,762,159,1860,1886,15.3,46.8,0.8091
13/03/2004,22.00.00,3.1,1444,180,13.1,1089,214,844,143,1748,1624,14.6,48.6,0.806
13/03/2004,23.00.00,2.6,1418,116,10.9,1010,172,892,130,1603,1536,14.7,49.3,0.8193
14/03/2004,00.00.00,2.9,1534,93,11,1013,190,889,129,1611,1535,13.9,53.6,0.8498
14/03/2004,01.00.00,2.8,1484,131,11.9,1045,174,880,119,1624,1530,14.6,51.5,0.8536
14/03/2004,02.00.00,2.5,1367,92,8.6,925,128,953,104,1543,1337,12.5,58.9,0.8537
14/03/2004,03.00.00,2.4,1344,132,9.7,968,-200,921,-200,1620,1278,11.6,63.4,0.8674
14/03/2004,04.00.00,-200,1130,56,5.2,773,70,1130,82,1452,1051,12.1,61.1,0.8603
14/03/2004,05.00.00,1.2,1062,32,3.7,691,53,1272,70,1377,929,11.5,63.1,0.8533
14/03/2004,06.00.00,1,1076,29,2.5,618,44,1395,63,1333,872,11.6,62.2,0.8473
14/03/2004,07.00.00,0.9,1028,27,2.4,615,74,1384,67,1340,853,10.4,67.6,0.853
14/03/2004,08.00.00,1.4,1155,36,4.2,722,101,1225,84,1414,959,11.6,62.7,0.853
14/03/2004,09.00.00,1.6,1235,57,6.4,828,118,1055,83,1527,1093,12.4,60,0.8627
14/03/2004,10.00.00,2.2,1332,129,8.6,923,144,952,98,1614,1225,14.5,53.1,0.8728
14/03/2004,11.00.00,2.8,1445,148,10.9,1009,176,878,114,1696,1355,16.9,46.1,0.8789
14/03/2004,12.00.00,2.8,1416,145,10.7,1002,161,907,119,1677,1262,19.3,38.3,0.8474
14/03/2004,13.00.00,2,1281,93,7.5,880,113,1084,104,1525,980,21.2,31.4,0.7812
14/03/2004,14.00.00,1.8,1207,84,7.5,879,103,1104,102,1490,872,21.4,30.2,0.7616
14/03/2004,15.00.00,1.9,1258,99,8.2,906,112,1081,107,1511,900,21.9,29,0.7525
14/03/2004,16.00.00,3,1458,150,11.9,1045,170,974,129,1646,1099,22.2,28.4,0.7516
14/03/2004,17.00.00,2.9,1438,156,12,1051,180,943,128,1668,1206,21.3,30.8,0.7696
14/03/2004,18.00.00,2.5,1478,122,12.2,1055,160,929,121,1671,1262,19.7,36.7,0.8307
14/03/2004,19.00.00,4.6,1808,262,20.6,1312,261,753,157,1993,1698,18.4,41.7,0.8732
14/03/2004,20.00.00,5.9,1898,341,23.1,1381,325,681,173,2103,1905,17.6,46.1,0.921
14/03/2004,21.00.00,3.4,1560,214,14.7,1140,217,784,146,1818,1648,16.7,49.6,0.932
14/03/2004,22.00.00,2.1,1324,100,9,940,146,924,121,1587,1423,16.3,51,0.9341
14/03/2004,23.00.00,2.2,1349,79,8.8,933,152,933,119,1617,1349,14.7,55.9,0.9314
15/03/2004,00.00.00,1.8,1239,66,7.4,872,104,985,99,1547,1250,14.8,54.7,0.9164
15/03/2004,01.00.00,1.8,1239,73,6.9,853,106,1010,93,1543,1174,14,57,0.9094
15/03/2004,02.00.00,1.8,1224,66,7,855,108,998,88,1566,1149,13.4,61.3,0.9361
15/03/2004,03.00.00,1.1,1078,44,4.4,734,-200,1128,-200,1487,1021,12.6,63.5,0.923
15/03/2004,04.00.00,-200,1078,44,4,711,66,1150,71,1468,1013,12.3,65.4,0.9351
15/03/2004,05.00.00,1,1075,39,3.9,703,88,1156,74,1464,1010,11.9,67.4,0.9375
15/03/2004,06.00.00,1.4,1157,51,6.4,830,138,1030,80,1584,1083,11.4,70.5,0.9475
15/03/2004,07.00.00,2.2,1314,107,9.7,966,228,897,89,1710,1235,11.3,70.2,0.9401
15/03/2004,08.00.00,5.5,1797,336,25.9,1451,360,652,114,2323,1680,12.4,63.9,0.917
15/03/2004,09.00.00,8.1,1961,618,36.7,1701,478,537,149,2665,2184,14.8,54.3,0.9076
15/03/2004,10.00.00,5.8,1771,438,26.6,1470,394,622,157,2262,1973,17.4,45.6,0.8993
15/03/2004,11.00.00,4.2,1564,334,20.1,1300,319,710,155,2029,1798,19.8,38.5,0.8801
15/03/2004,12.00.00,3.1,1430,221,14.1,1120,201,831,134,1783,1522,22,34.1,0.8904
15/03/2004,13.00.00,2.9,1417,207,14.9,1146,171,830,119,1831,1404,23.3,32.2,0.9096
15/03/2004,14.00.00,2.9,1400,191,15.4,1162,159,838,111,1829,1263,23.9,30,0.8757
15/03/2004,15.00.00,2.5,1317,185,12.1,1053,153,926,104,1707,1137,24.4,28.9,0.8736
15/03/2004,16.00.00,2.3,1318,141,11.5,1033,143,950,99,1675,1068,24.4,29.4,0.8848
15/03/2004,17.00.00,2.8,1445,214,14.8,1141,156,857,110,1824,1252,23.8,31.3,0.9137
15/03/2004,18.00.00,6.1,1917,471,32.1,1601,314,631,162,2447,1843,22.5,35.4,0.9547
15/03/2004,19.00.00,8,2040,685,39.2,1754,404,542,187,2679,2122,20.4,42.5,10086
15/03/2004,20.00.00,6.5,1895,538,31,1573,320,565,165,2443,1992,18.3,52.6,10945
15/03/2004,21.00.00,4.2,1595,319,19.9,1294,256,678,145,2058,1707,16.7,57.4,10786
15/03/2004,22.00.00,3.2,1439,224,15.3,1159,193,764,125,1856,1494,15.7,60.2,10654
15/03/2004,23.00.00,1.4,1142,67,6.9,852,89,1008,101,1547,1164,15.3,61.4,1058
16/03/2004,00.00.00,2.1,1304,155,11.1,1019,127,852,103,1731,1272,14.1,65.7,10494
16/03/2004,01.00.00,1.2,1074,49,5.4,784,79,1098,88,1483,1040,14.8,60.6,10148
16/03/2004,02.00.00,0.8,968,29,2.8,640,43,1320,61,1386,867,14.8,59.2,0.9879
16/03/2004,03.00.00,0.7,929,25,2.3,608,-200,1376,-200,1364,826,13.6,62.1,0.9636
16/03/2004,04.00.00,-200,941,25,2.6,626,59,1316,59,1373,840,12.3,66.2,0.945
16/03/2004,05.00.00,0.6,937,17,2,585,38,1412,52,1348,793,12.8,63.2,0.9283
16/03/2004,06.00.00,0.9,1017,27,3.5,681,82,1246,64,1418,870,11.2,68.5,0.9081
16/03/2004,07.00.00,1.3,1171,50,5.1,770,99,1162,70,1467,930,11,66.5,0.8705
16/03/2004,08.00.00,3.4,1541,218,16.2,1185,263,770,97,1889,1407,11.7,63.7,0.8719
16/03/2004,09.00.00,3.7,1539,285,19.7,1287,229,698,95,2055,1507,13.6,56.3,0.8743
16/03/2004,10.00.00,5.3,1735,437,25.1,1431,396,628,150,2211,1843,17.8,42.9,0.8672
16/03/2004,11.00.00,4.1,1571,327,20,1297,314,730,162,1973,1729,21.4,33.3,0.8417
16/03/2004,12.00.00,3.3,1452,283,18.3,1250,217,776,154,1868,1583,24.4,27.4,0.8231
16/03/2004,13.00.00,4,1579,366,22.3,1359,252,724,161,1998,1671,25.3,26.1,0.8264
16/03/2004,14.00.00,3.8,1466,318,20.4,1309,263,773,161,1897,1491,25.8,23.2,0.7589
16/03/2004,15.00.00,2.8,1280,228,14.6,1136,180,893,128,1675,1240,27,20.2,0.7094
16/03/2004,16.00.00,2.9,1407,201,16.6,1197,184,905,129,1759,1313,28.2,18.6,0.7014
16/03/2004,17.00.00,2.9,1389,199,15.8,1173,190,898,133,1739,1363,28,19.1,0.7098
16/03/2004,18.00.00,3.4,1447,237,17.8,1235,184,859,139,1778,1296,23.9,25.7,0.7519
16/03/2004,19.00.00,3.9,1551,261,19.1,1271,181,800,137,1875,1432,21.3,34.8,0.873
16/03/2004,20.00.00,3.2,1474,230,15.8,1173,166,854,143,1776,1432,20.4,36.7,0.8704
16/03/2004,21.00.00,5.1,1800,349,24.9,1426,317,700,177,2106,2034,19,41.3,0.9007
16/03/2004,22.00.00,2.6,1379,183,13.5,1101,184,818,138,1710,1602,17.9,45.9,0.9342
16/03/2004,23.00.00,1.7,1201,88,9.1,943,130,935,117,1560,1362,16.7,48.9,0.9226
17/03/2004,00.00.00,1.7,1205,85,8.6,925,132,922,107,1547,1314,15.5,52.9,0.9271
17/03/2004,01.00.00,1.2,1072,47,5.4,784,95,1066,90,1442,1114,15.5,51.9,0.9059
17/03/2004,02.00.00,0.9,998,34,4.1,714,70,1169,79,1383,992,14.1,55.6,0.891
17/03/2004,03.00.00,0.7,933,26,2.6,625,-200,1292,-200,1332,884,13.1,57.9,0.8666
17/03/2004,04.00.00,-200,883,17,1.9,577,54,1396,60,1303,808,12.7,57.9,0.8447
17/03/2004,05.00.00,0.5,869,11,1.6,554,28,1460,40,1268,667,11.8,58,0.8026
17/03/2004,06.00.00,0.5,891,18,1.9,576,46,1417,53,1289,733,11.9,57.4,0.7978
17/03/2004,07.00.00,1.6,1173,84,7.5,878,160,1038,84,1556,1052,9.9,65.2,0.7956
17/03/2004,08.00.00,4.1,1587,260,21.4,1334,320,702,108,1999,1534,11.1,60.2,0.7958
17/03/2004,09.00.00,6.6,1852,534,36.4,1696,377,553,127,2535,1931,14.1,50,0.802
17/03/2004,10.00.00,4.3,1522,368,21.3,1331,280,703,134,2026,1734,17.7,40.1,0.8048
17/03/2004,11.00.00,2.9,1438,200,15.4,1161,221,819,135,1782,1595,21.1,33.4,0.8265
17/03/2004,12.00.00,2.5,1393,145,12.5,1067,210,905,142,1654,1490,24.3,28.3,0.8471
17/03/2004,13.00.00,2.8,1452,188,15.1,1152,204,861,153,1747,1508,25.6,25.6,0.8254
17/03/2004,14.00.00,2.6,1389,152,13.7,1108,161,887,123,1712,1334,25.9,25.9,0.8503
17/03/2004,15.00.00,2,1207,103,10.4,994,135,1013,104,1520,1045,26.8,18.7,0.65
17/03/2004,16.00.00,2.9,1365,193,15.2,1154,186,940,129,1679,1221,29.3,15.8,0.6309
17/03/2004,17.00.00,2.5,1247,134,12.3,1060,147,1032,114,1525,1069,28.5,14.9,0.5708
17/03/2004,18.00.00,5,1557,386,27,1478,299,793,158,1981,1569,25.9,16,0.5237
17/03/2004,19.00.00,7.6,1973,577,38.4,1737,411,617,194,2414,2306,23.1,26.5,0.7403
17/03/2004,20.00.00,6.7,1975,523,35.1,1667,347,597,182,2416,2359,20.5,38.2,0.9133
17/03/2004,21.00.00,5.7,1795,472,27.2,1485,336,653,180,2174,2050,19.1,42.6,0.9294
17/03/2004,22.00.00,2.8,1444,206,15,1150,202,770,136,1727,1727,17.2,44.1,0.8558
17/03/2004,23.00.00,2.6,1488,216,15.7,1171,178,731,127,1778,1705,16,50.9,0.9206
18/03/2004,00.00.00,2.3,1371,159,13,1083,154,796,116,1669,1551,14.8,53.9,0.9024
18/03/2004,01.00.00,1.4,1161,70,8.1,904,92,947,107,1502,1240,14.3,55.4,0.8975
18/03/2004,02.00.00,1,1064,44,5.5,787,61,1057,88,1407,1115,14.8,52.1,0.8686
18/03/2004,03.00.00,0.7,970,42,3.6,687,-200,1196,-200,1351,969,13.9,53.9,0.8501
18/03/2004,04.00.00,-200,954,28,2.9,645,60,1260,78,1334,925,11.6,61.9,0.8442
18/03/2004,05.00.00,0.6,931,20,2.5,623,37,1293,57,1307,828,12,58.9,0.8233
18/03/2004,06.00.00,0.7,938,26,3,650,68,1251,71,1333,893,10.9,62.1,0.8113
18/03/2004,07.00.00,1.5,1166,78,7.7,885,139,1005,85,1551,1075,10.6,63.3,0.8067
18/03/2004,08.00.00,4.7,1643,319,23.3,1384,339,667,124,2094,1610,11.5,60,0.8117
18/03/2004,09.00.00,6.6,1934,506,35.8,1682,421,541,151,2468,2051,14.3,50.6,0.8186
18/03/2004,10.00.00,4.5,1617,-200,21.3,1333,349,686,150,2010,1819,17.8,40.5,0.821
18/03/2004,11.00.00,2.8,1473,-200,14.3,1127,224,831,152,1752,1568,20.8,34.4,0.8365
18/03/2004,12.00.00,2.2,1379,-200,12.5,1068,171,899,139,1663,1374,23.8,28.2,0.8219
18/03/2004,13.00.00,2.2,1385,-200,12.2,1056,149,891,133,1648,1268,24.2,28.7,0.8515
18/03/2004,14.00.00,2.3,1379,-200,13.1,1087,137,901,126,1660,1144,25.2,24.9,0.7829
18/03/2004,15.00.00,2.2,1322,-200,14.4,1129,149,934,128,1639,1109,27,17.8,0.6275
18/03/2004,16.00.00,2.8,1496,-200,16.8,1205,172,822,169,1767,1347,27.1,23.1,0.818
18/03/2004,17.00.00,2.7,1409,-200,14.5,1131,166,873,149,1689,1206,25.8,23.9,0.7832
18/03/2004,18.00.00,3.7,1513,-200,21.5,1338,214,764,156,1957,1397,23,26.8,0.7446
18/03/2004,19.00.00,5.1,1667,-200,26.4,1464,280,683,168,2118,1588,20.7,31.1,0.7523
18/03/2004,20.00.00,5.1,1667,-200,26,1453,276,684,176,2051,1569,18.6,36.2,0.7676
18/03/2004,21.00.00,3.2,1430,-200,14.1,1121,178,814,135,1732,1322,16,48.4,0.8768
18/03/2004,22.00.00,2.1,1333,-200,10.3,989,129,885,121,1621,1194,14.5,57.8,0.9456
18/03/2004,23.00.00,1.7,1262,-200,8.3,911,95,948,99,1545,1062,13.1,64.2,0.9606
19/03/2004,00.00.00,2,1287,-200,8.9,936,126,918,106,1606,1040,12,69.7,0.9735
19/03/2004,01.00.00,1.6,1134,-200,6.6,840,103,1021,96,1501,917,11.9,71.1,0.9915
19/03/2004,02.00.00,0.9,999,-200,3.6,688,48,1229,63,1380,594,12.5,69.3,10029
19/03/2004,03.00.00,0.7,961,-200,2.5,622,-200,1382,-200,1301,430,12.5,67.5,0.9768
19/03/2004,04.00.00,-200,934,-200,1.8,569,20,1440,32,1280,397,12.3,67.7,0.9665
19/03/2004,05.00.00,0.5,913,-200,1.3,525,18,1620,28,1260,370,12.5,66.8,0.962
19/03/2004,06.00.00,0.7,969,-200,2.3,607,56,1373,61,1324,438,12.3,66.3,0.9487
19/03/2004,07.00.00,1.5,1182,-200,6.7,845,115,1054,99,1539,704,12.4,64.9,0.9332
19/03/2004,08.00.00,4.8,1740,-200,22.8,1372,320,671,157,2144,1476,13,61.6,0.9209
19/03/2004,09.00.00,6.2,1819,-200,31.3,1582,357,575,166,2456,1716,13.6,58.8,0.912
19/03/2004,10.00.00,4,1427,-200,19.2,1275,253,701,149,1980,1398,13.9,57.1,0.9032
19/03/2004,11.00.00,3.3,1390,-200,16.4,1191,218,759,135,1879,1268,14.5,54.4,0.8917
19/03/2004,12.00.00,2.8,1283,-200,14,1117,192,813,127,1751,1188,15.5,50.1,0.8744
19/03/2004,13.00.00,3,1304,-200,15.3,1157,176,793,122,1801,1171,16.1,47.6,0.8655
19/03/2004,14.00.00,3.3,1364,-200,16.7,1202,198,771,135,1875,1250,16.3,47.1,0.864
19/03/2004,15.00.00,3.5,1410,-200,19,1268,212,724,139,1957,1344,16.4,47.5,0.8791
19/03/2004,16.00.00,4,1476,-200,19.4,1280,249,708,147,1955,1378,16.1,50.2,0.9094
19/03/2004,17.00.00,4.6,1522,-200,20.9,1320,270,690,158,2005,1435,16,50.7,0.9142
19/03/2004,18.00.00,4.1,1442,-200,20.2,1301,231,704,146,1952,1372,15.8,50.3,0.8989
19/03/2004,19.00.00,4.5,1469,-200,21.7,1344,251,677,144,1997,1471,15.5,50.6,0.884
19/03/2004,20.00.00,3.9,1467,-200,19.8,1292,210,698,138,1942,1439,15.4,51.4,0.8956
19/03/2004,21.00.00,4,1421,-200,16.7,1202,249,748,143,1854,1429,15.2,53.1,0.9117
19/03/2004,22.00.00,2.2,1175,-200,9.1,945,143,904,116,1604,1081,14.7,57.6,0.9573
19/03/2004,23.00.00,2.1,1215,-200,8.3,912,127,948,109,1547,993,14.2,58.3,0.938
20/03/2004,00.00.00,1.7,1127,-200,5.8,802,104,1064,92,1447,837,13.8,57.9,0.9085
20/03/2004,01.00.00,1.6,1090,-200,5.2,773,86,1105,83,1429,761,13.9,55.9,0.8842
20/03/2004,02.00.00,1.3,1017,-200,4.1,718,74,1182,81,1382,650,13.9,55.6,0.8765
20/03/2004,03.00.00,1.3,997,-200,3.4,677,-200,1252,-200,1359,591,13.8,55.1,0.8666
20/03/2004,04.00.00,-200,945,-200,2.9,646,44,1308,55,1332,505,13.8,54.6,0.8574
20/03/2004,05.00.00,0.8,956,-200,3.1,661,42,1260,53,1351,518,13.6,55.1,0.856
20/03/2004,06.00.00,0.8,966,-200,2.5,622,63,1317,67,1342,571,13.6,59,0.9129
20/03/2004,07.00.00,1.1,1064,-200,4.3,728,115,1161,91,1461,842,13.5,58.4,0.896
20/03/2004,08.00.00,2.1,1300,-200,8.9,935,170,902,113,1623,1145,13.8,58,0.9083
20/03/2004,09.00.00,2.4,1348,-200,10.5,998,147,834,102,1689,1218,14.6,53.1,0.8765
20/03/2004,10.00.00,2.6,1425,-200,12.5,1068,166,776,107,1764,1341,15,52.3,0.8881
20/03/2004,11.00.00,2.8,1474,-200,12.3,1061,195,768,113,1768,1406,15.4,52.1,0.9046
20/03/2004,12.00.00,2.6,1490,-200,11.7,1039,182,782,108,1757,1422,16.3,50,0.9158
20/03/2004,13.00.00,2.6,1495,-200,11.7,1040,168,809,105,1735,1373,17.1,47.9,0.9281
20/03/2004,14.00.00,2.1,1376,-200,9.3,953,125,900,93,1636,1153,19,42.9,0.937
20/03/2004,15.00.00,1.7,1305,-200,7.6,884,95,980,87,1573,927,19.5,42.3,0.9476
20/03/2004,16.00.00,1.6,1283,-200,6.7,844,79,1036,76,1539,766,19.5,42.3,0.9493
20/03/2004,17.00.00,2.1,1392,-200,9.7,967,119,930,94,1649,941,19.1,43.8,0.9556
20/03/2004,18.00.00,2.3,1452,-200,12.4,1063,142,856,110,1774,1146,18.5,46.3,0.9744
20/03/2004,19.00.00,3.5,1633,-200,16.6,1199,215,734,136,1919,1417,17.4,51.6,10159
20/03/2004,20.00.00,3.9,1625,-200,16.4,1191,229,733,139,1885,1442,17.1,51.3,0.9914
20/03/2004,21.00.00,3.3,1535,-200,13.7,1108,206,785,125,1820,1323,16.4,53.8,0.9964
20/03/2004,22.00.00,2.3,1323,-200,9.9,973,147,864,111,1712,1125,16.2,55.4,10132
20/03/2004,23.00.00,2.1,1309,-200,8.9,937,122,905,97,1672,1036,15.9,57.7,10356
21/03/2004,00.00.00,2.8,1456,-200,10.6,999,175,835,107,1714,1202,15.7,58.6,10396
21/03/2004,01.00.00,2.1,1300,-200,7.4,872,133,941,90,1577,1054,15.1,60.9,10398
21/03/2004,02.00.00,1.6,1203,-200,6.2,823,89,1004,84,1526,903,15.6,56.6,0.9951
21/03/2004,03.00.00,1.6,1195,-200,6.5,836,-200,987,-200,1554,885,15.2,57.9,0.9941
21/03/2004,04.00.00,-200,1117,-200,5.8,802,85,1029,87,1539,818,15.4,57.8,10021
21/03/2004,05.00.00,1.1,1062,-200,4,711,55,1136,66,1461,700,14.9,60.6,10196
21/03/2004,06.00.00,0.7,947,-200,2.1,594,24,1300,36,1390,580,14.5,63,10316
21/03/2004,07.00.00,0.8,1065,-200,3.6,687,72,1143,62,1492,815,14.2,66.2,1063
21/03/2004,08.00.00,1.2,1155,-200,4.4,734,122,1062,91,1528,1035,14.5,65.3,10704
21/03/2004,09.00.00,1.4,1220,-200,5.4,782,111,996,89,1560,1067,15.3,62.1,1073
21/03/2004,10.00.00,1.7,1301,-200,7.1,862,123,914,93,1633,1114,16.3,59,10868
21/03/2004,11.00.00,1.8,1279,-200,7.3,870,106,911,81,1646,1000,18.9,49.6,1.07
21/03/2004,12.00.00,1.8,1267,-200,7.6,883,103,953,82,1617,906,19.4,46.1,10249
21/03/2004,13.00.00,1.9,1239,-200,6.8,848,102,981,80,1568,822,20.8,41.6,10091
21/03/2004,14.00.00,1.3,1128,-200,4.6,742,48,1144,48,1507,610,21.4,40.3,10126
