Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
23/03/2004,13.00.00,3.5,1310,325,16.9,1207,208,770,132,1847,1301,13.8,53.4,0.8351
16/05/2004,14.00.00,0.9,991,-200,5.3,776,45,1122,60,1375,468,29.9,22,0.9181
04/12/2004,01.00.00,3.2,1246,-200,12.8,1077,568,621,99,1462,1235,12.8,77.9,11438
02/01/2005,17.00.00,2.6,1246,-200,8.9,936,438,665,164,1182,1460,9.9,53.3,0.6504
23/06/2004,18.00.00,3.9,1250,-200,21.6,1339,251,616,152,2075,1383,31.3,27.3,12234
10/08/2004,20.00.00,1.7,1136,-200,9.7,967,65,703,67,1801,927,32.3,43.6,2.07
25/07/2004,16.00.00,0.7,855,-200,2.3,606,28,1214,37,1403,438,31.2,36.3,16217
07/02/2005,18.00.00,1.9,1067,-200,7.5,879,291,740,194,989,996,8.7,33.9,0.3832
09/08/2004,13.00.00,1.4,1019,-200,7.7,889,54,787,65,1630,745,34.2,31.5,16675
05/12/2004,20.00.00,1.5,971,-200,4.4,734,237,905,90,1187,808,12.5,71.9,10351
20/04/2004,11.00.00,-200,1311,-200,19.4,1279,-200,648,-200,1991,1520,18.1,51.1,10551
20/02/2005,05.00.00,0.8,947,-200,1.9,580,81,978,72,894,572,8.4,48.6,0.5375
26/04/2004,00.00.00,1.1,893,66,3.9,703,55,1192,57,1283,515,14.1,44.9,0.7206
09/07/2004,04.00.00,0.4,876,-200,2.3,605,29,1144,40,1432,456,27.4,42.2,15177
10/05/2004,09.00.00,4.4,1378,-200,20.2,1303,257,633,117,2051,1494,17.8,51.1,10362
29/12/2004,21.00.00,-200,934,-200,4.7,750,-200,891,-200,1035,798,10.7,47.7,0.6127
27/05/2004,13.00.00,-200,1073,-200,12.1,1052,-200,1009,-200,1574,854,27.5,20.9,0.7565
21/04/2004,19.00.00,-200,1649,-200,33.6,1633,-200,584,-200,2328,1745,23.8,33.7,0.9786
08/06/2004,11.00.00,2.9,1160,-200,16.9,1208,220,728,149,1925,1330,31.4,28.6,1298
20/02/2005,10.00.00,0.9,990,-200,2.3,604,114,944,88,947,579,10.1,47.6,0.587
21/08/2004,21.00.00,-200,885,-200,5.6,791,-200,941,-200,1425,706,24.3,41.6,12467
12/07/2004,03.00.00,0.1,761,-200,1.4,540,-200,1269,-200,1303,486,22.7,42.3,11491
09/02/2005,07.00.00,1,-200,-200,-200,-200,233,-200,149,-200,-200,-200,-200,-200
02/06/2004,22.00.00,-200,1036,-200,8.7,928,89,914,59,1787,909,21.9,60.9,15799
09/07/2004,00.00.00,3.2,1347,-200,19.5,1282,190,575,136,1996,1661,29.1,34.8,1.38
11/03/2004,09.00.00,2.2,1351,87,9.5,960,129,1079,101,1583,1028,10.5,60.6,0.7691
18/12/2004,11.00.00,2.3,956,-200,8.8,931,409,799,140,1046,1015,16.1,28.5,0.5164
18/06/2004,17.00.00,3.1,1170,-200,18.6,1257,185,693,180,1956,1069,35.6,23.4,1341
31/08/2004,09.00.00,-200,1209,-200,16.1,1182,-200,546,-200,1911,1255,27.7,46.1,16852
05/07/2004,13.00.00,2.1,1066,-200,11.7,1041,165,783,137,1641,1036,37.4,17.3,10914
25/03/2004,07.00.00,1.1,1038,55,3.8,697,84,1260,82,1383,605,8.1,79,0.8544
09/02/2005,20.00.00,3.8,-200,-200,-200,-200,349,-200,223,-200,-200,-200,-200,-200
03/04/2004,19.00.00,-200,1697,-200,26.7,1471,-200,625,-200,2153,1548,22.1,36.8,0.9681
28/02/2005,20.00.00,2.5,939,-200,7.4,872,297,814,142,870,793,1.4,38,0.2615
23/06/2004,06.00.00,1,917,-200,6.7,842,73,934,51,1656,819,20.3,52.3,12367
14/04/2004,12.00.00,2.1,1122,238,10.4,993,132,859,95,1571,993,18.4,34.2,0.7185
12/12/2004,19.00.00,4.6,1352,-200,16.4,1191,658,570,169,1362,1796,11.6,51.2,0.6965
22/08/2004,21.00.00,-200,949,-200,7.4,876,-200,773,-200,1500,911,26.5,36.6,12484
29/04/2004,23.00.00,2.8,1433,174,13.6,1104,172,681,97,1876,1411,17,70.7,13554
07/02/2005,04.00.00,0.6,852,-200,0.8,482,67,1187,65,726,496,3.8,41,0.3327
26/04/2004,19.00.00,3,1163,334,12.5,1068,135,811,111,1616,977,17.8,37.5,0.7568
27/12/2004,06.00.00,0.5,862,-200,1.4,535,93,1193,67,1020,524,12.5,57.3,0.8269
26/03/2004,06.00.00,0.9,1005,64,4,713,103,1130,78,1363,924,8,71.8,0.7711
29/07/2004,12.00.00,-200,998,-200,10.1,981,116,786,117,1480,797,35.3,16.7,0.9402
02/12/2004,20.00.00,7.8,1713,-200,36.6,1699,1020,371,161,2196,1943,15.4,73,12648
06/07/2004,18.00.00,4.4,1298,-200,25,1430,317,632,194,1946,2475,37.9,13.9,0.9015
20/01/2005,05.00.00,0.6,822,-200,0.9,493,50,1278,45,876,453,7.1,56,0.569
29/06/2004,06.00.00,0.7,956,-200,5.4,784,57,928,62,1634,934,25.3,47.6,15108
17/01/2005,21.00.00,3,1205,-200,13.4,1098,460,610,172,1170,1587,6,53.3,0.5008
28/04/2004,14.00.00,3.2,1416,511,21.9,1348,169,684,126,1969,1330,27.7,26.5,0.9693
26/01/2005,02.00.00,-200,763,-200,0.4,428,31,1532,30,757,296,3.9,50.9,0.4144
18/02/2005,13.00.00,1.4,989,-200,5.6,791,213,804,146,953,690,11.5,33.1,0.4479
31/01/2005,01.00.00,1.5,891,-200,3,650,174,987,126,782,586,3.4,38.9,0.3076
28/07/2004,10.00.00,-200,1026,-200,16.2,1186,235,719,148,1662,1138,31.4,18.6,0.8398
01/02/2005,06.00.00,1.1,1024,-200,4.2,724,241,814,122,944,1198,2,64.9,0.4661
29/08/2004,19.00.00,-200,1181,-200,13.7,1107,-200,590,-200,1807,935,29.9,35.2,14603
22/02/2005,22.00.00,1.4,940,-200,3.6,686,190,903,150,1005,648,4.5,75.5,0.6429
22/06/2004,12.00.00,3.1,1139,-200,18,1240,239,702,144,1940,1129,31.1,26.2,11647
29/08/2004,14.00.00,-200,852,-200,3.5,684,-200,982,-200,1343,477,32.5,25.9,12437
15/07/2004,19.00.00,3.8,1152,-200,22.1,1355,245,628,175,1879,1620,30.5,22.7,0.9763
21/08/2004,20.00.00,-200,931,-200,7.8,890,-200,831,-200,1474,841,24.6,38,1158
24/06/2004,08.00.00,1.5,1059,-200,8.6,926,111,783,77,1750,989,24.7,45.9,14061
02/06/2004,00.00.00,0.8,1021,-200,9.2,949,95,927,57,1764,977,19.5,68,15269
26/07/2004,01.00.00,1.2,945,-200,4.8,755,50,935,68,1553,663,26,48,15882
28/01/2005,15.00.00,1.6,932,-200,5.1,767,248,888,167,920,669,4.2,49.5,0.4118
18/08/2004,07.00.00,-200,1077,-200,10.9,1012,-200,708,-200,1633,1138,24.4,42.6,12866
06/12/2004,13.00.00,3.8,1316,-200,19.9,1293,562,538,144,1682,1559,19.4,49.8,11095
16/08/2004,14.00.00,0.8,824,-200,4,708,61,1091,67,1256,463,35.8,17.8,10274
24/02/2005,07.00.00,1.5,1071,-200,5.5,787,290,755,170,1146,947,3.8,83.8,0.6771
27/05/2004,05.00.00,-200,882,-200,4.1,715,-200,1246,-200,1367,780,15.5,48.6,0.8505
24/01/2005,20.00.00,1.2,976,-200,7.3,870,221,795,152,971,861,6.9,42.5,0.4257
24/06/2004,18.00.00,2.1,1075,-200,11.1,1020,109,802,103,1732,797,33.3,23.9,12085
21/01/2005,09.00.00,5.7,1578,-200,29,1527,875,419,179,1761,2086,7.9,60,0.6406
24/03/2004,09.00.00,4.4,1597,553,23.7,1395,235,652,110,2080,1519,11.2,56.9,0.7565
10/05/2004,01.00.00,-200,875,-200,3,654,-200,1172,-200,1375,683,14.9,57.6,0.9684
07/01/2005,05.00.00,0.6,862,-200,1.4,540,73,1110,55,999,670,7.2,74.4,0.7581
10/08/2004,15.00.00,1.1,1013,-200,7.2,864,59,819,75,1544,644,40.5,23.3,17416
28/01/2005,17.00.00,1.9,-200,-200,-200,-200,256,-200,164,-200,-200,-200,-200,-200
26/07/2004,23.00.00,-200,997,-200,8,898,65,813,97,1613,856,27.7,37.9,13842
14/03/2004,06.00.00,1,1076,29,2.5,618,44,1395,63,1333,872,11.6,62.2,0.8473
24/08/2004,15.00.00,1.6,1036,-200,9.1,943,109,770,118,1509,770,36.3,19.5,11539
03/02/2005,07.00.00,0.6,996,-200,4.2,724,216,861,134,938,1067,1.3,63.1,0.4322
29/05/2004,17.00.00,0.6,873,-200,5.6,792,73,1247,79,1397,589,23.2,30.2,0.8442
12/07/2004,05.00.00,0.5,835,-200,3.3,672,43,1053,43,1423,628,20,51.8,11967
20/01/2005,21.00.00,2.8,1220,-200,13,1085,411,618,150,1205,1531,8.7,48.3,0.5458
12/12/2004,20.00.00,3.1,1235,-200,12.4,1065,409,640,133,1213,1594,11.3,50.1,0.672
11/02/2005,23.00.00,3.6,1463,-200,12.6,1069,422,530,192,1279,1967,7.1,58.1,0.5885
19/07/2004,08.00.00,3.4,1403,-200,25.6,1443,313,508,142,2234,1811,25.2,38.6,12215
05/04/2004,14.00.00,2.5,1402,278,12.6,1069,158,733,106,1793,1325,19.5,47.5,10653
27/03/2004,22.00.00,1.6,1108,125,6.8,848,102,1023,96,1421,1003,11.8,50.8,0.7042
19/04/2004,19.00.00,-200,1032,-200,7.9,895,-200,921,-200,1508,879,10.7,71.5,0.9197
07/08/2004,22.00.00,1.9,1030,-200,10.3,988,84,686,95,1751,829,27.3,49.4,17602
04/07/2004,08.00.00,1.1,1022,-200,6.1,817,64,835,69,1669,821,23.7,54.3,15731
10/12/2004,06.00.00,0.4,734,-200,0.8,478,51,2294,39,805,378,11.7,38.1,0.5223
08/02/2005,05.00.00,0.6,910,-200,1.3,524,74,1102,69,802,600,6.4,42.7,0.4126
25/07/2004,06.00.00,0.4,859,-200,1.7,561,19,1162,28,1476,470,23.4,64.4,1835
11/01/2005,20.00.00,4.7,1508,-200,24.5,1416,596,418,162,1773,1733,12.9,61.5,0.9139
24/08/2004,19.00.00,1.4,1072,-200,6.8,850,70,737,65,1604,702,29.8,43.4,17988
19/07/2004,22.00.00,-200,1264,-200,15.9,1177,132,628,134,1820,1593,29.4,33,13343
07/05/2004,01.00.00,2,1023,-200,7.5,878,106,896,91,1568,969,13.5,67.8,1042
03/04/2004,22.00.00,-200,1469,-200,14.3,1128,-200,762,-200,1870,1207,18.1,51.3,10587
14/01/2005,09.00.00,4.3,1313,-200,16.9,1206,690,513,144,1469,1546,6.9,75.2,0.7505
17/08/2004,14.00.00,-200,947,-200,4.8,751,-200,922,-200,1358,595,36.5,20.8,12446
11/03/2004,06.00.00,0.7,1052,16,1.6,553,34,1738,48,1221,472,10.5,58.1,0.7353
27/03/2004,12.00.00,1.9,1071,176,9,940,111,994,93,1449,756,17.6,30.1,0.6013
21/01/2005,14.00.00,2.9,1300,-200,13.9,1113,402,573,142,1291,1845,12.8,46.9,0.6919
06/12/2004,00.00.00,1,857,-200,2.3,605,115,1094,64,1071,636,13.2,62.9,0.9517
03/08/2004,19.00.00,-200,1157,-200,12.9,1082,125,631,114,1854,907,31.9,37.5,17442
27/12/2004,10.00.00,1.9,1131,-200,8.6,926,288,684,127,1324,1036,12.9,63.2,0.9335
13/04/2004,09.00.00,2.7,1172,324,11.8,1042,206,797,120,1641,1186,12.8,52,0.7643
27/02/2005,01.00.00,4.2,1171,-200,9.5,960,404,679,184,1121,1234,5.5,60.2,0.5458
05/04/2004,04.00.00,-200,884,-200,0.9,489,-200,1536,-200,1278,436,16,54,0.9742
02/01/2005,13.00.00,2.8,1237,-200,9.6,962,478,685,171,1138,1385,10.3,44.9,0.5612
30/01/2005,23.00.00,1.3,932,-200,3.5,685,186,996,130,820,670,4,39,0.3203
02/12/2004,07.00.00,1.4,1073,-200,7.2,867,336,768,89,1329,981,12.5,76.4,11021
04/02/2005,10.00.00,3.1,1308,-200,16.3,1189,566,534,274,1325,1656,7.7,49.8,0.5267
06/05/2004,22.00.00,0.9,883,-200,3.9,705,51,1133,65,1422,655,15.4,58.8,10215
09/07/2004,19.00.00,2.8,1097,-200,16.6,1199,190,699,158,1738,1006,28.3,24.9,0.9412
01/12/2004,10.00.00,4.7,1337,-200,19.7,1288,861,1192,158,1648,1516,10.4,76,0.9561
13/05/2004,13.00.00,2.4,1105,-200,11.1,1016,142,789,98,1736,930,18.2,49.6,10268
24/04/2004,17.00.00,1.8,1257,165,9.9,973,90,860,93,1634,839,27.5,31.6,11417
28/12/2004,02.00.00,-200,939,-200,2.9,648,-200,949,-200,1084,680,10.2,66.9,0.8323
18/12/2004,14.00.00,0.8,722,-200,3.3,671,133,1596,68,737,448,14.3,18.4,0.2991
22/01/2005,11.00.00,1.5,1439,-200,16.6,1198,628,502,246,1426,1877,11.6,59.8,0.8152
22/08/2004,17.00.00,-200,752,-200,4,713,-200,1163,-200,1144,435,37.3,10.9,0.6846
17/02/2005,03.00.00,1,993,-200,3.6,688,-200,847,-200,874,931,5.8,42.9,0.399
20/12/2004,08.00.00,3.2,970,-200,5.3,776,295,873,108,1059,858,8.4,57.7,0.6376
05/06/2004,21.00.00,0.6,841,-200,3.8,699,17,1123,30,1508,558,23,51.1,14175
26/08/2004,14.00.00,0.9,-200,-200,-200,-200,48,-200,52,-200,-200,-200,-200,-200
16/03/2004,20.00.00,3.2,1474,230,15.8,1173,166,854,143,1776,1432,20.4,36.7,0.8704
10/12/2004,11.00.00,1.5,883,-200,6.2,821,304,886,111,967,844,16.2,26.2,0.4789
08/07/2004,05.00.00,0.6,986,-200,5.4,784,66,839,74,1503,1204,25.6,38.8,12545
01/05/2004,05.00.00,0.6,858,-200,2.6,624,24,1205,32,1434,543,16.7,67.1,12619
30/06/2004,17.00.00,4.2,1388,-200,24.5,1418,287,568,226,2250,1913,38.8,24.2,16433
05/06/2004,08.00.00,1.5,983,-200,8,901,187,954,96,1691,986,20.9,54.8,13387
15/12/2004,22.00.00,2.1,-200,-200,-200,-200,303,-200,105,-200,-200,-200,-200,-200
19/04/2004,12.00.00,-200,1105,-200,10.9,1010,-200,811,-200,1709,947,18,46.7,0.9569
13/02/2005,21.00.00,1,984,-200,3.7,694,141,881,116,1032,711,13.7,42.9,0.6687
22/02/2005,11.00.00,1.7,1082,-200,6.9,855,286,725,201,1140,1005,9.1,58.4,0.6787
19/01/2005,09.00.00,1.2,1036,-200,7.3,868,314,732,152,1158,958,7.1,65.4,0.6644
08/01/2005,17.00.00,4.6,1531,-200,17.9,1235,725,484,192,1541,1742,13,61.9,0.9224
17/07/2004,12.00.00,1.5,1019,-200,8.3,913,78,840,94,1428,759,36.9,17.2,10576
24/08/2004,16.00.00,2,1076,-200,10.4,994,133,723,129,1549,938,38.3,17.9,1181
25/01/2005,15.00.00,0.2,879,-200,3.6,687,167,980,107,914,564,4.5,51,0.4327
30/05/2004,09.00.00,0.3,811,-200,3,653,52,1411,60,1269,486,22,31.9,0.8335
13/06/2004,14.00.00,0.5,794,-200,1.8,567,35,1426,40,1306,406,23.5,35.2,10019
31/03/2004,13.00.00,2.2,1242,232,9.1,944,149,846,114,1638,991,11.3,78.1,10411
17/04/2004,18.00.00,-200,997,-200,5.5,788,-200,1014,-200,1482,644,16.9,53.2,10179
08/01/2005,11.00.00,2.5,1195,-200,10.4,992,387,632,141,1251,1295,11.6,54.1,0.7387
07/06/2004,05.00.00,0.5,732,-200,2.4,613,44,1273,40,1413,605,18.2,54.1,11155
13/06/2004,10.00.00,0.6,811,-200,2.5,622,52,1315,60,1307,432,22.3,35.3,0.9371
23/01/2005,03.00.00,-200,992,-200,5.9,808,-200,849,-200,926,1052,4.7,46.6,0.4025
21/01/2005,20.00.00,4.9,1835,-200,38.1,1731,983,355,244,2083,2254,10.4,64.4,0.8123
16/05/2004,22.00.00,1.4,1034,-200,5.9,805,92,1030,97,1416,750,20.8,36.3,0.8775
17/05/2004,08.00.00,2,1010,-200,8.9,937,180,945,142,1444,949,18.5,31.2,0.6611
16/06/2004,22.00.00,2.5,1067,-200,13.7,1106,143,745,107,1840,1125,23.3,43.4,12251
27/02/2005,23.00.00,1.3,943,-200,3.9,703,169,950,119,870,581,4.3,48.6,0.4069
02/02/2005,08.00.00,4,1322,-200,15.1,1151,573,566,174,1286,1446,2.7,63.4,0.4787
29/06/2004,14.00.00,2.1,1166,-200,12.3,1062,124,726,130,1825,924,37.2,25.5,15914
05/12/2004,14.00.00,1.7,1019,-200,5.5,788,226,828,85,1267,812,11.4,83.7,11278
09/05/2004,15.00.00,-200,1086,-200,7,859,-200,892,-200,1595,754,17.7,54,10826
19/05/2004,13.00.00,2.2,1233,-200,15.2,1154,116,746,115,1740,1000,31,22.9,10144
11/03/2004,21.00.00,3.9,1313,197,12.8,1076,240,957,136,1707,1285,9.1,64,0.7419
18/06/2004,18.00.00,2.9,1091,-200,16.7,1201,167,738,164,1834,945,33.1,24.3,12087
26/06/2004,08.00.00,2.2,1090,-200,12.4,1065,176,728,109,1773,1228,21.9,39.4,10243
10/06/2004,02.00.00,1,919,-200,5.9,807,48,967,66,1598,775,22,52.8,13752
25/12/2004,16.00.00,3.1,1434,-200,13.3,1093,335,561,168,1366,1893,11.7,65.6,0.898
21/05/2004,02.00.00,0.3,875,-200,2.5,622,35,1167,58,1331,656,20,41.5,0.9571
08/06/2004,15.00.00,2.6,1083,-200,14.8,1141,177,825,143,1793,1008,37.7,17.7,11383
16/02/2005,13.00.00,1.5,997,-200,6.3,825,226,790,139,948,852,9.6,31.3,0.3763
06/12/2004,17.00.00,2.9,1173,-200,15.7,1170,379,597,115,1551,1289,17.3,57.1,11161
09/05/2004,13.00.00,-200,1013,-200,4.1,718,-200,1041,-200,1492,558,14.7,68.4,11405
11/07/2004,18.00.00,0.7,877,-200,4.5,736,49,1077,65,1347,463,29.6,24.1,0.9831
24/01/2005,03.00.00,-200,881,-200,1.9,578,-200,1017,-200,876,607,5.8,59,0.5493
21/05/2004,14.00.00,1.9,1298,-200,12.7,1075,103,749,98,1690,1022,31.7,21.5,0.9902
08/01/2005,09.00.00,3.4,1325,-200,14.7,1140,583,542,126,1403,1468,6.8,77.9,0.7756
16/01/2005,09.00.00,1.7,946,-200,6.3,827,236,876,130,1037,915,6.1,50.3,0.4769
26/05/2004,21.00.00,-200,1069,-200,13.1,1086,-200,1064,-200,1536,1119,22.8,28.4,0.7804
21/03/2004,09.00.00,1.4,1220,-200,5.4,782,111,996,89,1560,1067,15.3,62.1,1073
06/05/2004,20.00.00,2.2,1034,-200,8.9,935,122,870,98,1605,941,13.7,65.8,10254
30/01/2005,22.00.00,1.1,868,-200,2.4,615,154,1095,120,752,551,4.3,36.6,0.3064
11/02/2005,11.00.00,4.7,-200,-200,-200,-200,746,-200,276,-200,-200,-200,-200,-200
13/07/2004,03.00.00,0.4,723,-200,1.5,544,-200,1274,-200,1315,584,18.8,51.1,1.1
07/02/2005,01.00.00,1,885,-200,2,582,104,1072,92,760,517,4.5,38.1,0.3249
04/06/2004,18.00.00,3.3,1097,-200,16.9,1206,-200,813,-200,1867,1088,26.5,29.7,10123
04/05/2004,02.00.00,0.6,911,-200,2.2,599,32,1189,48,1517,633,16.1,80,14562
12/03/2004,13.00.00,2.5,1252,140,11,1016,160,1008,116,1593,983,16.1,34.5,0.6262
10/12/2004,23.00.00,1,792,-200,3.4,674,162,1122,99,810,670,12.6,23.4,0.3408
02/01/2005,21.00.00,2.9,-200,-200,-200,-200,470,-200,160,-200,-200,-200,-200,-200
14/06/2004,13.00.00,1.3,928,-200,5.5,787,85,1012,68,1585,606,25.4,39.2,12534
24/05/2004,20.00.00,1.2,895,-200,6.7,845,102,1072,96,1241,763,19.1,22.8,0.501
15/06/2004,17.00.00,3.1,1136,-200,18.4,1250,172,722,143,1940,1124,32.6,24.1,11688
15/07/2004,20.00.00,4.8,1223,-200,23.8,1399,344,592,193,1940,1508,28.7,26.2,10144
11/04/2004,10.00.00,1.6,1053,94,6.2,823,87,1040,77,1386,810,17.4,35.4,0.699
13/05/2004,01.00.00,1.2,933,-200,4.7,747,62,1045,75,1405,569,16.4,50.5,0.938
23/07/2004,20.00.00,2.5,1156,-200,14.8,1144,154,651,115,1832,1216,33.1,28.3,14121
11/05/2004,00.00.00,0.9,959,-200,6,812,77,961,78,1518,910,14.2,64.1,10346
13/04/2004,19.00.00,5,1479,680,21.7,1343,259,631,144,1995,1579,14.7,47,0.7815
08/01/2005,18.00.00,4.3,1479,-200,16.5,1196,683,498,188,1511,1739,12.5,63.6,0.9193
26/05/2004,06.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
31/01/2005,13.00.00,2.5,1060,-200,11.9,1048,414,707,181,983,1246,12.5,17.2,0.2477
28/01/2005,06.00.00,0.6,864,-200,1.6,554,105,1159,79,819,545,4.1,48.1,0.3975
11/06/2004,04.00.00,0.4,789,-200,2.6,623,36,1146,53,1407,663,22,44.3,11553
08/05/2004,17.00.00,-200,918,-200,7.1,863,-200,992,-200,1408,539,19.8,33.6,0.767
27/06/2004,16.00.00,1.2,990,-200,6.9,852,70,967,90,1488,669,42.2,14.2,11609
01/04/2004,14.00.00,1.7,-200,222,-200,-200,99,-200,72,-200,-200,-200,-200,-200
18/07/2004,22.00.00,1.6,1147,-200,11.7,1040,123,745,102,1635,1155,29,27,1063
31/01/2005,23.00.00,1.4,1055,-200,5.4,782,231,798,161,940,1377,5.1,45.6,0.4056
07/01/2005,23.00.00,3.3,1232,-200,11.6,1035,536,623,132,1296,1256,5.8,81.3,0.7568
31/03/2004,16.00.00,2.3,1224,278,10.1,980,152,850,111,1637,1055,15.7,50.9,0.8997
09/08/2004,01.00.00,1.1,967,-200,6.3,824,40,774,51,1637,862,25.5,61.6,19804
31/03/2004,03.00.00,0.5,832,22,1,496,-200,1613,-200,1066,381,14.2,36.1,0.5823
11/08/2004,15.00.00,1,967,-200,4.5,740,50,926,50,1526,557,38.8,25.4,17282
03/06/2004,04.00.00,-200,753,-200,1.7,562,17,1420,24,1414,454,18.6,64.5,13655
22/05/2004,08.00.00,2.2,1323,-200,14.6,1137,139,696,94,1846,1285,19.3,48.3,10723
29/04/2004,20.00.00,4.3,1524,435,19.2,1275,245,608,122,2046,1740,18.6,57.6,12233
27/12/2004,09.00.00,2.3,1171,-200,10,978,344,637,138,1374,1092,12.5,63.2,0.9113
04/07/2004,03.00.00,0.8,957,-200,6.1,816,-200,846,-200,1613,903,22.2,52.7,13891
12/12/2004,18.00.00,6.3,1604,-200,25.4,1438,968,466,188,1650,2018,12.2,53.9,0.7617
22/01/2005,08.00.00,0.8,1390,-200,15.6,1167,588,522,196,1392,1619,6.3,78.8,0.7544
12/08/2004,07.00.00,1.7,1139,-200,11,1013,87,672,60,1932,1034,26.4,61.7,20929
01/06/2004,09.00.00,2.3,1199,-200,15.2,1156,227,758,103,1958,1272,18.5,70.3,14826
14/05/2004,15.00.00,2.1,1042,-200,11.4,1029,123,907,103,1540,879,28.4,20.2,0.7697
28/04/2004,05.00.00,0.5,856,33,2.5,619,29,1191,39,1345,677,16.3,52.8,0.9722
06/08/2004,20.00.00,2.6,1126,-200,13.2,1089,153,620,116,1886,1208,26.4,54.6,18459
20/06/2004,13.00.00,0.6,-200,-200,-200,-200,23,-200,36,-200,-200,-200,-200,-200
22/08/2004,19.00.00,-200,922,-200,7.4,874,-200,851,-200,1447,663,30.4,28.2,1204
12/05/2004,23.00.00,1.3,987,-200,5.7,800,86,989,88,1462,658,15.5,57.1,0.996
04/08/2004,01.00.00,-200,1039,-200,8,899,92,714,87,1717,914,27.3,51.5,1844
04/04/2004,17.00.00,-200,1296,-200,10.1,983,-200,845,-200,1626,802,23,36.2,10053
10/07/2004,06.00.00,0.5,872,-200,4.3,725,53,976,56,1471,668,21.1,53.2,13181
26/07/2004,22.00.00,-200,950,-200,7,856,62,881,92,1549,780,28.4,35.8,13665
30/01/2005,17.00.00,1,888,-200,2.6,625,170,1062,118,763,510,7.8,28.3,0.3017
25/12/2004,05.00.00,2.2,1243,-200,8.6,924,274,648,119,1250,1534,9,69.8,0.8039
21/07/2004,01.00.00,-200,1057,-200,7.6,881,53,784,67,1574,1081,27.6,38.2,13911
07/02/2005,10.00.00,2.1,1102,-200,7.9,896,346,720,222,969,1226,7.5,33.8,0.352
02/06/2004,13.00.00,-200,887,-200,4.7,748,36,1141,34,1560,596,29.6,33.4,13581
17/07/2004,04.00.00,0.9,863,-200,4.6,746,56,919,76,1415,961,21.3,45.9,11471
11/06/2004,17.00.00,2.6,1028,-200,15.2,1155,185,832,142,1691,925,35.4,14.7,0.8323
23/01/2005,14.00.00,-200,1110,-200,7.9,896,305,737,175,1040,1276,8.1,41.2,0.448
21/05/2004,00.00.00,1.2,1045,-200,6.8,850,78,889,93,1506,1102,20.5,42,10004
27/04/2004,04.00.00,-200,909,41,2.5,617,34,1236,49,1302,558,14.7,49.9,0.828
27/07/2004,02.00.00,-200,838,-200,4.1,719,27,949,49,1466,707,25.8,40.9,13377
28/03/2004,20.00.00,1.8,1093,115,5.5,789,105,1102,103,1329,788,13.4,43.2,0.6623
07/06/2004,23.00.00,1.7,972,-200,8.5,919,103,934,101,1668,904,22.4,46.9,12544
