Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
01/04/2004,18.00.00,4.2,1529,589,21.2,1331,211,700,132,2028,1399,22.8,32.1,0.8814
28/08/2004,03.00.00,0.6,835,-200,3.8,699,-200,912,-200,1361,796,19.8,59.3,13505
19/03/2004,12.00.00,2.8,1283,-200,14,1117,192,813,127,1751,1188,15.5,50.1,0.8744
15/07/2004,20.00.00,4.8,1223,-200,23.8,1399,344,592,193,1940,1508,28.7,26.2,10144
11/05/2004,12.00.00,2.5,1142,-200,13.9,1115,144,776,96,1735,1091,24.3,29.8,0.8926
23/12/2004,18.00.00,8.5,1630,-200,33.1,1622,1089,421,247,1757,2238,8,45.9,0.4936
23/05/2004,13.00.00,1,955,-200,4.2,723,51,1129,57,1393,559,27.7,25.8,0.9467
08/07/2004,22.00.00,2.6,1237,-200,15.8,1175,173,660,128,1834,1424,30.5,29.7,12742
27/03/2004,07.00.00,1.1,976,42,3.3,669,68,1270,65,1266,795,7.2,62.9,0.6396
06/12/2004,11.00.00,3.2,1221,-200,13.2,1090,576,641,135,1489,1424,18.5,52.9,11174
28/12/2004,17.00.00,-200,1233,-200,14.9,1144,-200,575,-200,1436,1271,13.1,54.3,0.8167
02/08/2004,18.00.00,2.2,1100,-200,13.7,1107,129,676,173,1801,876,35.5,25.7,14626
23/02/2005,10.00.00,1.4,944,-200,3.8,697,243,881,167,1022,688,3.1,83,0.6419
24/12/2004,01.00.00,3.9,1352,-200,14.6,1137,610,567,174,1234,2016,5.1,59,0.5248
27/06/2004,03.00.00,1,953,-200,6.7,844,-200,848,-200,1685,995,23.2,53.7,15046
09/04/2004,15.00.00,3.4,-200,337,-200,-200,243,-200,137,-200,-200,-200,-200,-200
06/02/2005,17.00.00,1.4,944,-200,3.7,693,217,928,150,832,568,9.2,29.9,0.3479
24/02/2005,18.00.00,3.9,1405,-200,17.5,1224,601,468,270,1503,1658,6.7,74.2,0.7326
11/01/2005,18.00.00,3.9,1419,-200,19.3,1277,495,459,144,1603,1631,13.3,61.2,0.933
12/04/2004,01.00.00,0.6,799,29,1.1,514,42,1615,59,1036,332,14.1,34,0.5442
23/12/2004,19.00.00,8.7,1704,-200,36.1,1689,1070,402,242,1820,2480,7.1,50.3,0.51
18/05/2004,19.00.00,4.7,1440,-200,25.5,1443,232,635,162,2068,1594,25.8,27,0.8821
13/01/2005,11.00.00,3.6,1396,-200,16.5,1196,713,524,175,1492,1653,11.7,62.7,0.8586
31/05/2004,03.00.00,-200,738,-200,1.4,539,-200,1421,-200,1257,477,18.9,45,0.9703
02/02/2005,09.00.00,6.7,1549,-200,27.3,1485,883,422,224,1638,1930,2.8,64.2,0.4859
03/06/2004,08.00.00,-200,1215,-200,20.2,1303,220,694,97,2180,1358,20,57.4,13268
06/06/2004,11.00.00,0.8,775,-200,3,653,52,1349,53,1365,491,25.4,31.6,10058
30/12/2004,15.00.00,-200,844,-200,3.6,689,-200,1040,-200,867,545,12.1,31.1,0.4383
09/08/2004,01.00.00,1.1,967,-200,6.3,824,40,774,51,1637,862,25.5,61.6,19804
25/04/2004,07.00.00,0.6,830,41,1.4,535,42,1496,50,1184,375,13.5,48.6,0.7487
28/02/2005,18.00.00,2,922,-200,6.7,842,268,849,140,858,676,2.1,36.6,0.2634
09/06/2004,16.00.00,2,1052,-200,11.1,1019,140,896,125,1610,836,40.3,14.2,10494
01/08/2004,05.00.00,0.4,845,-200,2.6,625,17,993,21,1513,646,24.3,59.4,17838
23/02/2005,05.00.00,0.6,844,-200,0.7,466,77,1261,68,894,478,4.1,76,0.6304
24/07/2004,22.00.00,1.1,984,-200,5,762,47,870,57,1557,560,27.3,45.7,16308
31/05/2004,20.00.00,1.1,1020,-200,10.7,1003,97,904,96,1716,916,21.7,46.9,12044
12/04/2004,14.00.00,0.7,917,42,1.7,563,58,1415,60,1257,423,10.7,67.6,0.8703
11/08/2004,09.00.00,1.8,1165,-200,9.7,967,93,651,58,1825,1120,29.8,51.1,21054
05/12/2004,05.00.00,0.8,821,-200,2,584,106,1132,70,1070,686,12.7,65.6,0.9566
13/01/2005,21.00.00,3.3,1304,-200,13,1085,467,571,129,1385,1419,9.5,71.3,0.8458
21/06/2004,08.00.00,3.7,1221,-200,23.3,1386,232,626,109,2138,1412,23.3,38.6,10919
29/05/2004,16.00.00,0.6,865,-200,5.1,767,76,1279,75,1369,559,23.8,29.2,0.8499
11/04/2004,16.00.00,1,892,66,3.2,665,55,1348,58,1150,394,21,23.6,0.5788
27/01/2005,13.00.00,1.2,922,-200,4.1,716,192,930,115,893,643,6.6,41.2,0.4046
17/07/2004,02.00.00,1.2,949,-200,8.3,910,71,816,77,1552,1015,22.2,43,11363
17/02/2005,08.00.00,2.6,1222,-200,9.7,966,602,636,238,1134,1322,6.6,44.6,0.4383
05/02/2005,11.00.00,0.9,927,-200,3.8,702,210,932,147,847,750,9,34.5,0.398
04/05/2004,22.00.00,0.9,870,-200,4.3,729,43,1096,53,1475,586,18.5,56,1181
20/06/2004,11.00.00,1,-200,-200,-200,-200,42,-200,59,-200,-200,-200,-200,-200
03/04/2004,06.00.00,0.9,1041,60,3.5,683,73,1112,69,1398,899,13.9,59.6,0.9408
22/06/2004,16.00.00,2.2,1076,-200,13.6,1105,169,762,120,1782,959,33.5,22.9,11649
09/05/2004,14.00.00,-200,1035,-200,4.8,755,-200,997,-200,1521,608,15.6,65.8,11577
26/02/2005,05.00.00,1.3,942,-200,3.6,688,161,897,115,947,882,3.8,66.2,0.5359
22/03/2004,16.00.00,2.3,1076,451,11.6,1034,150,964,101,1544,813,21.3,24.2,0.606
05/01/2005,22.00.00,2.3,1182,-200,9.2,947,333,643,144,1334,1210,13.2,64.5,0.9732
27/05/2004,01.00.00,-200,949,-200,6.6,841,-200,1155,-200,1393,954,18.6,39.3,0.8355
20/07/2004,15.00.00,-200,1127,-200,14,1117,158,714,132,1625,1092,42.8,12.3,10326
10/05/2004,08.00.00,-200,1598,-200,35.2,1668,-200,490,-200,2617,1749,16,57.3,10342
02/06/2004,19.00.00,-200,1223,-200,14.8,1142,145,778,88,1965,1084,26.2,46.4,15573
02/04/2004,10.00.00,3.3,1375,524,15.9,1177,196,706,127,1898,1386,16.9,52.3,10013
08/08/2004,07.00.00,0.6,835,-200,2.8,638,31,1024,38,1506,655,24.3,58.4,17508
10/12/2004,09.00.00,2.4,996,-200,10.6,998,417,2318,128,1136,1060,12.9,34.5,0.5102
11/03/2004,20.00.00,6.1,1640,401,24,1404,351,743,165,2191,1654,9.6,67.8,0.8133
05/05/2004,08.00.00,-200,1449,-200,22,1350,-200,571,-200,2264,1452,16.4,70.8,13088
14/01/2005,08.00.00,5,1472,-200,24.5,1418,756,459,159,1681,1554,6.8,74.8,0.7423
27/01/2005,11.00.00,1.3,912,-200,3.5,683,201,961,125,872,699,7,38.4,0.3861
27/03/2004,04.00.00,-200,983,48,3.8,698,57,1209,63,1296,801,7.4,64.8,0.6683
22/07/2004,09.00.00,-200,1362,-200,17.5,1225,252,551,158,2003,1826,28.1,42,15735
15/01/2005,14.00.00,4.4,1355,-200,18.1,1244,644,536,212,1454,1715,10.6,55.3,0.7058
06/06/2004,20.00.00,1.6,904,-200,7.6,882,127,1048,94,1549,744,22.5,37.8,10157
29/06/2004,09.00.00,3.2,1219,-200,15.5,1163,232,642,121,1963,1410,28.3,39.8,15053
30/07/2004,11.00.00,-200,1115,-200,12.1,1053,158,686,141,1722,1086,34.8,26,14241
26/04/2004,22.00.00,1.5,966,93,5.3,778,79,1057,89,1359,755,16.4,40.8,0.7542
29/08/2004,16.00.00,-200,942,-200,5.4,783,-200,898,-200,1397,568,36.2,21.4,12664
11/01/2005,10.00.00,3.7,1386,-200,15.3,1158,528,518,143,1485,1553,12.8,62.5,0.9213
13/04/2004,09.00.00,2.7,1172,324,11.8,1042,206,797,120,1641,1186,12.8,52,0.7643
22/12/2004,08.00.00,2,1069,-200,8.8,931,481,782,152,1054,1110,4.5,53,0.4495
22/12/2004,05.00.00,0.5,812,-200,1.5,541,89,1309,70,774,616,5.2,45.9,0.4099
26/07/2004,11.00.00,-200,974,-200,8.1,905,97,838,97,1596,805,33.9,26.9,13964
09/08/2004,02.00.00,0.8,901,-200,4.4,733,27,888,39,1605,755,24.9,63.5,19647
12/12/2004,01.00.00,2.4,1095,-200,11.3,1024,360,708,121,1219,1246,8.1,53.2,0.5746
05/02/2005,15.00.00,0.8,891,-200,3.3,668,147,991,110,819,549,9.7,30.8,0.3716
17/05/2004,13.00.00,1.7,984,-200,9.1,945,115,990,88,1423,747,25.8,19.5,0.6392
12/05/2004,15.00.00,2.5,1248,-200,12.6,1072,183,713,114,1797,1188,17.1,64,12413
06/06/2004,22.00.00,1.7,918,-200,7.5,879,130,1030,96,1569,804,20.9,42.6,1.04
02/01/2005,23.00.00,3.1,-200,-200,-200,-200,482,-200,162,-200,-200,-200,-200,-200
15/07/2004,11.00.00,1.6,1027,-200,8,899,132,822,116,1563,810,31.1,29.6,1318
27/04/2004,23.00.00,2,1133,203,10.9,1012,111,806,108,1608,1054,17.9,43.5,0.884
17/07/2004,04.00.00,0.9,863,-200,4.6,746,56,919,76,1415,961,21.3,45.9,11471
26/07/2004,19.00.00,-200,1082,-200,14.5,1134,130,709,131,1763,1089,32.5,27.9,13373
12/04/2004,11.00.00,1.3,1115,75,3.9,707,104,1105,93,1384,677,12.7,62.7,0.9173
11/06/2004,16.00.00,1.9,1015,-200,12.3,1062,127,877,120,1668,847,36.4,15.1,0.9005
03/08/2004,09.00.00,-200,1298,-200,17.2,1215,253,539,185,2068,1404,29.1,45.5,17998
17/12/2004,13.00.00,3.5,-200,-200,-200,-200,521,-200,164,-200,-200,-200,-200,-200
28/06/2004,08.00.00,5.6,1441,-200,32.4,1606,348,503,159,2568,1786,25.5,43.1,13891
22/03/2004,19.00.00,4.4,1438,672,21,1325,232,678,143,1993,1401,15.6,47.4,0.8347
22/04/2004,22.00.00,-200,1009,-200,8.2,907,-200,982,-200,1466,872,19.3,38.8,0.8559
16/02/2005,15.00.00,1.6,1007,-200,5.7,798,253,793,155,942,867,9.3,34.6,0.405
15/06/2004,05.00.00,0.5,797,-200,3,654,38,1097,51,1450,720,20.8,49.4,11994
13/03/2004,22.00.00,3.1,1444,180,13.1,1089,214,844,143,1748,1624,14.6,48.6,0.806
12/02/2005,05.00.00,1.4,1175,-200,6.6,839,214,670,136,1087,1371,4.1,69,0.5735
17/02/2005,07.00.00,1,1033,-200,4,711,220,893,115,935,893,6.4,43.8,0.423
20/06/2004,12.00.00,1,-200,-200,-200,-200,43,-200,59,-200,-200,-200,-200,-200
26/12/2004,18.00.00,2.3,1286,-200,9.1,942,343,687,137,1362,1103,13.5,67.1,10357
04/12/2004,08.00.00,2.8,1243,-200,13.7,1108,510,595,90,1539,1201,12.3,79,11293
30/12/2004,09.00.00,-200,943,-200,6.1,816,-200,828,-200,1033,868,8.8,42,0.4773
05/05/2004,06.00.00,1.3,1060,-200,6.9,851,108,912,81,1673,805,14.5,78.3,12851
05/08/2004,03.00.00,-200,853,-200,2.3,605,-200,1032,-200,1488,615,25.4,54.6,17432
02/12/2004,17.00.00,4.9,1516,-200,24.8,1423,774,455,151,1881,1688,16.7,67.3,12707
16/07/2004,18.00.00,4,1190,-200,23.7,1395,287,606,206,1914,1411,35.9,17.7,10316
16/03/2004,08.00.00,3.4,1541,218,16.2,1185,263,770,97,1889,1407,11.7,63.7,0.8719
16/07/2004,22.00.00,2.3,1041,-200,12.3,1060,144,748,124,1629,1185,26.9,30.5,10671
14/05/2004,06.00.00,1.5,1033,-200,8.4,917,118,882,95,1617,905,17.2,52.3,10169
12/04/2004,07.00.00,0.5,865,36,0.9,494,39,1613,53,1185,367,13.5,50.1,0.7706
03/05/2004,08.00.00,4.7,1597,-200,26.5,1466,320,518,109,2400,1687,16.9,66.1,12613
26/08/2004,07.00.00,1.9,-200,-200,-200,-200,121,-200,83,-200,-200,-200,-200,-200
13/04/2004,05.00.00,0.7,956,66,3.1,656,76,1251,68,1356,525,10.1,68.4,0.8443
26/01/2005,13.00.00,0.2,876,-200,3.5,683,180,993,122,894,572,4.3,49.7,0.4166
08/05/2004,23.00.00,-200,1021,-200,6.9,853,-200,979,-200,1457,901,13.7,59.7,0.9285
30/06/2004,06.00.00,0.9,1009,-200,7.4,875,81,797,61,1738,1060,26.4,53.1,17987
07/08/2004,13.00.00,1.1,902,-200,6,813,56,875,64,1518,588,37.5,24.7,15637
04/08/2004,00.00.00,-200,1074,-200,9.2,949,104,678,89,1751,982,27.5,51.5,18664
03/02/2005,12.00.00,2.2,1205,-200,10.3,989,551,643,235,1084,1597,11.5,33,0.4476
15/03/2004,02.00.00,1.8,1224,66,7,855,108,998,88,1566,1149,13.4,61.3,0.9361
25/06/2004,08.00.00,2.9,1203,-200,16.2,1185,224,649,125,1968,1328,22.9,48.7,13416
18/12/2004,06.00.00,1,988,-200,5.2,774,206,842,89,1189,841,10.4,77.3,0.9709
30/08/2004,00.00.00,-200,1053,-200,7.8,891,-200,690,-200,1589,898,24.1,55.3,16363
09/07/2004,14.00.00,1.3,978,-200,9.6,962,105,846,117,1527,680,34.2,19.6,10399
24/05/2004,23.00.00,0.8,853,-200,5,762,76,1134,86,1184,646,16.5,24.9,0.4642
25/02/2005,04.00.00,1,1007,-200,3.4,677,116,863,97,1053,848,5,82.5,0.7265
16/01/2005,11.00.00,1,850,-200,2.6,629,138,1076,96,847,597,10.7,34.4,0.4406
24/05/2004,13.00.00,1.3,869,-200,7.2,866,109,1107,85,1212,596,23.8,14.5,0.4222
07/01/2005,21.00.00,4.8,1387,-200,17.7,1231,737,523,156,1487,1463,5.8,83.8,0.7768
14/04/2004,07.00.00,3.9,1417,478,18.2,1246,263,669,94,1921,1403,10.8,64,0.8307
27/12/2004,10.00.00,1.9,1131,-200,8.6,926,288,684,127,1324,1036,12.9,63.2,0.9335
11/07/2004,03.00.00,1,918,-200,6.4,830,-200,875,-200,1548,785,20.4,51.3,12131
29/05/2004,06.00.00,0.1,762,-200,2,581,41,1588,45,1277,434,17.9,46.1,0.9383
16/06/2004,23.00.00,2.4,1060,-200,13.4,1099,122,742,98,1838,1077,22.5,45.3,12226
10/08/2004,21.00.00,1.6,1106,-200,8.6,924,58,725,62,1757,910,30.7,48.1,20821
22/05/2004,03.00.00,0.7,1003,-200,6.2,820,-200,902,-200,1455,908,17.9,46.3,0.9394
18/05/2004,13.00.00,2.9,1261,-200,17,1210,173,736,126,1769,1200,30.9,19.1,0.8394
12/02/2005,20.00.00,5.7,1846,-200,26.8,1474,952,389,265,1712,2426,11.4,55.4,0.7471
08/12/2004,10.00.00,1.7,1111,-200,7.6,884,310,751,81,1280,1025,13.1,66.2,0.9933
24/05/2004,00.00.00,0.7,906,-200,4.1,714,56,1163,67,1351,544,19.2,37.9,0.8352
12/06/2004,07.00.00,0.6,865,-200,4.8,752,65,996,64,1451,837,21.3,42.3,10625
23/01/2005,02.00.00,-200,1051,-200,7.6,883,241,783,150,978,1169,5.7,44.3,0.4093
01/06/2004,12.00.00,1.9,1259,-200,15.9,1178,191,722,89,2060,1367,21.6,61.8,15775
17/12/2004,06.00.00,2,-200,-200,-200,-200,469,-200,111,-200,-200,-200,-200,-200
24/05/2004,19.00.00,2.1,1006,-200,12,1048,147,925,114,1416,966,21.2,18.9,0.471
16/07/2004,14.00.00,2.2,1021,-200,13.2,1092,161,764,150,1606,908,37.5,14.3,0.9099
20/02/2005,09.00.00,0.7,949,-200,1.6,552,98,1035,81,919,531,8.8,50.7,0.5752
27/04/2004,22.00.00,1.8,1078,137,8.8,932,99,905,100,1511,951,18.9,40.6,0.8771
13/07/2004,05.00.00,0.7,758,-200,3.3,670,50,1070,42,1365,688,16.6,56.8,10629
06/04/2004,09.00.00,4.4,1524,776,22,1350,256,588,125,2096,1604,18.4,46.3,0.9734
18/12/2004,05.00.00,1.3,1065,-200,6.1,816,215,777,90,1245,873,10.8,80,10367
12/05/2004,03.00.00,0.6,919,-200,3.1,661,-200,1089,-200,1468,838,14.9,65.7,11073
23/07/2004,08.00.00,3.8,1367,-200,25.5,1441,262,470,120,2283,1770,26.6,42.8,14675
14/02/2005,06.00.00,0.7,995,-200,2.9,646,121,895,81,1053,818,6.9,70,0.6997
21/07/2004,20.00.00,3.4,1301,-200,18.6,1256,164,593,144,1914,1382,33.3,29.9,15079
18/02/2005,01.00.00,1.3,958,-200,3.1,660,172,935,130,905,654,6.8,48.2,0.4792
26/05/2004,04.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
25/08/2004,02.00.00,1.1,930,-200,4.7,749,59,823,62,1464,777,23.7,53.2,15418
29/05/2004,09.00.00,0.5,841,-200,4,713,73,1326,68,1330,525,19.2,39.7,0.8728
31/03/2004,18.00.00,2.8,1312,322,11.8,1041,121,821,103,1712,1073,15.5,50.8,0.8881
22/08/2004,05.00.00,-200,825,-200,3.7,694,-200,935,-200,1415,774,19.4,64.5,14394
24/04/2004,23.00.00,1.3,1004,71,3.2,667,68,1157,69,1365,492,11.5,76.9,10436
29/06/2004,00.00.00,1.5,1050,-200,9.7,966,86,780,80,1748,1090,27.8,40,14691
28/07/2004,21.00.00,-200,960,-200,9.6,964,84,780,102,1532,913,28.6,27.2,1048
10/08/2004,06.00.00,1.2,1032,-200,7.6,883,106,718,42,1742,1051,23.4,65.7,1872
11/02/2005,22.00.00,4,1428,-200,13,1085,550,526,213,1268,2023,8.3,53.3,0.5843
22/04/2004,19.00.00,-200,1527,-200,35,1664,-200,587,-200,2238,1775,23.8,29.5,0.8559
15/08/2004,01.00.00,0.5,848,-200,3,650,24,989,34,1479,610,25.7,52.5,17077
04/05/2004,18.00.00,3.9,1377,-200,20.6,1313,191,612,109,2120,1220,18.3,62.8,13127
01/06/2004,07.00.00,1.4,1225,-200,12.5,1067,190,760,94,1922,1102,16.9,80.9,15472
15/12/2004,23.00.00,1.7,-200,-200,-200,-200,242,-200,96,-200,-200,-200,-200,-200
09/01/2005,08.00.00,0.6,944,-200,2,586,93,977,61,1090,586,13.1,63.4,0.9535
07/02/2005,10.00.00,2.1,1102,-200,7.9,896,346,720,222,969,1226,7.5,33.8,0.352
11/05/2004,18.00.00,4.6,1533,-200,29.9,1549,226,573,140,2233,1571,24.4,31.6,0.9545
08/07/2004,00.00.00,1.2,1069,-200,10.2,983,87,749,88,1627,1357,29.8,30.2,12502
11/02/2005,03.00.00,1.6,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
28/06/2004,04.00.00,0.4,838,-200,2.7,632,24,1079,39,1438,634,24,46.6,1.37
02/04/2004,23.00.00,2.3,1408,294,12.1,1052,149,761,124,1684,1443,16.8,53.2,1.01
19/06/2004,03.00.00,0.6,839,-200,3.4,678,-200,1062,-200,1478,622,22.9,50.2,13808
08/01/2005,18.00.00,4.3,1479,-200,16.5,1196,683,498,188,1511,1739,12.5,63.6,0.9193
03/12/2004,10.00.00,5.1,1555,-200,23,1377,897,455,154,1834,1621,14.6,81.6,13448
03/06/2004,12.00.00,-200,980,-200,11.1,1019,-200,921,-200,1720,950,26.2,33.6,11244
20/05/2004,14.00.00,1.9,1196,-200,12.3,1061,116,791,120,1649,899,31.1,22.3,0.9888
25/05/2004,02.00.00,-200,746,-200,0.9,493,17,1522,31,1063,435,17.5,29.1,0.5773
30/08/2004,10.00.00,-200,1169,-200,13.7,1107,-200,607,-200,1818,1175,27.8,45.4,16751
27/06/2004,06.00.00,0.6,833,-200,2.8,641,30,1088,44,1496,717,23.5,51.2,14634
26/06/2004,10.00.00,2.3,1109,-200,12.7,1074,187,761,144,1734,1274,30,25.6,10674
19/03/2004,21.00.00,4,1421,-200,16.7,1202,249,748,143,1854,1429,15.2,53.1,0.9117
02/02/2005,20.00.00,5.9,1470,-200,31.4,1584,771,436,195,1641,2033,8.2,36.2,0.3953
29/08/2004,23.00.00,-200,1161,-200,12.2,1057,-200,613,-200,1764,1026,25.1,51.5,1621
24/06/2004,06.00.00,0.7,893,-200,3.7,696,48,1008,54,1548,801,22.1,56.2,1.48
03/01/2005,05.00.00,1.1,-200,-200,-200,-200,155,-200,92,-200,-200,-200,-200,-200
04/06/2004,14.00.00,-200,927,-200,8.1,905,-200,1016,-200,1554,711,27,29.6,10419
18/03/2004,14.00.00,2.3,1379,-200,13.1,1087,137,901,126,1660,1144,25.2,24.9,0.7829
05/01/2005,11.00.00,5.2,1674,-200,22.9,1376,992,438,198,1643,2098,11.2,61.9,0.8226
13/06/2004,13.00.00,0.6,793,-200,1.9,579,47,1380,52,1303,427,23.4,34.9,0.991
29/04/2004,21.00.00,2.9,1398,209,16.3,1189,180,646,112,1931,1577,18.2,58.8,12173
18/06/2004,22.00.00,1.7,1062,-200,10.2,984,84,816,98,1796,842,25.2,46.6,14733
06/08/2004,16.00.00,2.5,1103,-200,11.6,1035,110,672,111,1834,1005,31.5,43.5,19797
07/08/2004,04.00.00,0.7,813,-200,2.9,645,42,990,49,1530,802,21.9,67.1,17414
04/04/2004,02.00.00,-200,1115,-200,5.4,782,-200,980,-200,1500,752,15.2,62.4,10726
21/04/2004,22.00.00,-200,1105,-200,10.6,1000,-200,847,-200,1573,1208,19.2,42.1,0.9273
26/06/2004,06.00.00,0.9,891,-200,5.5,790,74,960,70,1466,816,18.6,45.8,0.9723
13/12/2004,03.00.00,1.3,882,-200,2.4,614,-200,1221,-200,931,888,6.9,62.3,0.6227
05/04/2004,05.00.00,-200,1024,-200,3.1,658,-200,1175,-200,1417,682,13.5,63.9,0.9809
23/12/2004,23.00.00,4.2,1376,-200,17,1209,740,549,190,1283,2041,6.1,54.7,0.5201
11/12/2004,03.00.00,1.1,890,-200,3.6,688,-200,1015,-200,897,840,11.7,33.8,0.4623
02/01/2005,15.00.00,1.6,1124,-200,5.5,790,258,791,137,1071,1206,13.5,41.3,0.6342
25/03/2004,05.00.00,0.5,878,21,0.6,457,12,1935,20,1158,344,9.9,66.8,0.8152
07/08/2004,12.00.00,1.2,929,-200,6,811,57,862,67,1541,642,35.5,29.8,17004
04/04/2004,06.00.00,-200,1074,-200,4.4,731,-200,1020,-200,1488,891,12.9,69.1,10264
19/02/2005,18.00.00,1.7,1110,-200,7.3,870,255,708,168,1057,1059,11.6,33.3,0.454
25/01/2005,18.00.00,0.7,958,-200,4.9,758,206,858,134,985,719,4.3,56.4,0.4721
12/08/2004,01.00.00,1.2,1003,-200,6.3,825,68,794,65,1716,801,26.7,60.6,20942
09/07/2004,09.00.00,1.8,1079,-200,9.7,966,154,785,115,1640,927,27.4,32,11545
25/08/2004,03.00.00,0.5,815,-200,2,584,-200,1102,-200,1363,513,24.5,50.9,15416
25/12/2004,05.00.00,2.2,1243,-200,8.6,924,274,648,119,1250,1534,9,69.8,0.8039
25/02/2005,15.00.00,1.8,1016,-200,6.7,842,253,762,140,1067,778,12.5,38.5,0.5568
13/05/2004,03.00.00,0.4,815,-200,1.4,538,-200,1412,-200,1272,379,16,53.7,0.9723
21/04/2004,10.00.00,-200,1333,-200,17.1,1212,-200,668,-200,1854,1573,22.3,36.9,0.9838
30/01/2005,17.00.00,1,888,-200,2.6,625,170,1062,118,763,510,7.8,28.3,0.3017
29/04/2004,18.00.00,5.4,1664,657,28.6,1519,271,553,145,2312,1820,20.2,48.6,11354
13/07/2004,15.00.00,1.3,843,-200,6.4,830,89,995,72,1339,577,30.1,19.4,0.8157
28/06/2004,00.00.00,1.2,991,-200,7.9,896,69,857,78,1616,926,27.2,38.9,13821
05/04/2004,18.00.00,4.1,1543,710,19.8,1290,194,631,132,2011,1353,19.7,45.4,10312
22/05/2004,05.00.00,0.5,941,-200,3.6,687,50,1024,59,1374,777,15.8,53.8,0.9615
10/07/2004,19.00.00,0.9,887,-200,5.3,778,51,978,58,1387,500,27.2,28.2,10013
25/01/2005,22.00.00,0.1,853,-200,2.4,616,113,1071,87,870,491,4.1,52.5,0.4351
20/07/2004,01.00.00,-200,1015,-200,6.8,850,57,802,79,1531,1173,27.2,36.9,13147
06/07/2004,02.00.00,0.7,881,-200,4.1,718,43,965,60,1510,837,23.3,48.4,13677
26/12/2004,14.00.00,1,991,-200,2.7,632,123,981,88,1114,637,14.9,57.9,0.9726
10/08/2004,03.00.00,0.5,919,-200,3.9,704,-200,861,-200,1603,860,24.4,65,19612
