@relation 'teste 02-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
0.7,941,-200,3.6,687,44,949,52,1530,642,24.7,56.9,1739
3.7,-200,-200,-200,-200,502,-200,166,-200,-200,-200,-200,-200
0.7,855,-200,2.3,606,28,1214,37,1403,438,31.2,36.3,16217
0.4,909,-200,3.9,706,194,928,118,923,658,5,50.4,0.443
4.4,1518,-200,26.9,1476,306,469,127,2388,1839,24.7,50.9,15593
-200,1074,-200,4.4,731,-200,1020,-200,1488,891,12.9,69.1,10264
2.2,1233,-200,15.2,1154,116,746,115,1740,1000,31,22.9,10144
2.8,1329,-200,17.1,1214,216,700,148,1845,1581,26.5,27,0.9217
2.3,1045,-200,9.5,960,301,1376,118,1259,972,14.6,48,0.7902
1.2,912,-200,6.7,842,-200,863,-200,1489,1015,21.2,45.8,11353
1,851,-200,4.1,718,57,1134,67,1471,561,22,44.9,11699
0.9,-200,-200,-200,-200,133,-200,107,-200,-200,-200,-200,-200
1.3,1004,-200,6,814,57,808,61,1520,602,36.3,28.3,16851
1.2,1025,78,3.6,689,89,1189,77,1325,519,11.4,61.2,0.8236
1.6,962,-200,7.8,891,53,813,73,1442,634,30.8,26.5,11603
1.1,996,-200,3.8,698,153,871,123,894,1228,4.1,50.1,0.415
1.4,923,-200,6,811,59,804,69,1434,604,27.8,35.6,13116
0.5,801,-200,0.6,454,51,1374,44,727,348,3,43.4,0.3337
1.4,1009,-200,3.3,671,148,877,112,1010,610,6.7,62.8,0.6188
1.4,1065,-200,9.1,942,106,890,68,1576,1067,16,47.4,0.8564
0.5,852,-200,0.8,479,51,1275,49,761,375,7.1,40.5,0.409
3.3,1240,-200,15.9,1175,196,614,174,1895,1262,36,28,16304
2.4,1348,-200,10.5,998,147,834,102,1689,1218,14.6,53.1,0.8765
-200,912,-200,4.1,716,-200,875,-200,1586,898,21.7,73.2,18763
2.2,-200,-200,-200,-200,250,-200,147,-200,-200,-200,-200,-200
-200,959,-200,7.8,892,-200,996,-200,1616,866,21,48.1,1178
0.9,912,-200,5.3,776,61,991,84,1379,461,38.5,19.8,1326
-200,892,-200,4.1,719,-200,918,-200,1019,635,12,44,0.6169
-200,1163,-200,8.8,930,-200,849,-200,1691,985,12.8,80.8,11863
6.4,1655,-200,29,1527,966,393,249,1758,2203,10.3,52.4,0.6578
2.7,1230,-200,11.2,1020,414,605,139,1301,1365,13.5,49.4,0.7598
-200,1125,-200,16.6,1199,171,601,97,1850,1304,21.6,40.9,10468
3.3,1097,-200,16.9,1206,-200,813,-200,1867,1088,26.5,29.7,10123
1.2,1061,-200,7.8,891,53,721,57,1697,894,29,48.5,19133
-200,941,25,2.6,626,59,1316,59,1373,840,12.3,66.2,0.945
1.3,1044,-200,6.4,832,50,794,67,1580,1160,26.4,47.1,15947
1.8,-200,-200,-200,-200,276,-200,172,-200,-200,-200,-200,-200
2.2,1243,-200,8.6,924,274,648,119,1250,1534,9,69.8,0.8039
2.2,1147,188,11.8,1042,122,934,108,1538,830,18.7,26,0.5555
-200,883,-200,5.4,782,-200,958,-200,1395,571,27.3,31,1111
0.4,834,-200,2.8,637,36,1187,53,1362,699,15,59.8,10142
3.6,1290,-200,13,1084,596,586,144,1544,1362,15.8,74.7,13336
-200,1278,-200,10.6,1000,-200,866,-200,1621,1014,23.8,30.5,0.8897
0.9,840,-200,1.8,566,101,1176,76,717,368,7.6,27.9,0.2927
1.4,988,40,4.1,718,82,1396,91,1304,692,7.1,61.8,0.6276
1.3,1024,-200,6.2,822,277,800,70,1266,954,12.4,77.1,11072
1,1076,29,2.5,618,44,1395,63,1333,872,11.6,62.2,0.8473
2.3,1024,-200,13.1,1087,140,824,118,1745,924,33.9,21.4,11135
2.4,1195,-200,15.2,1156,153,621,99,1897,1346,27.8,39.9,14682
1.7,1099,-200,11,1015,125,763,117,1732,839,38.8,20.7,14036
5.8,1377,-200,36.1,1688,376,525,125,2746,1708,21.6,51.7,1313
1.3,886,-200,3.8,699,157,1900,94,1106,766,10.1,75.3,0.9322
3.4,1386,-200,17.6,1228,531,479,152,1546,1578,13.4,59.7,0.9142
1,1432,-200,15,1150,547,527,204,1393,1818,14,52,0.8288
2,1242,179,10,978,180,778,87,1686,1184,11.7,75.3,10325
1.4,902,-200,3.6,689,177,995,128,838,719,4.3,41.1,0.3451
8.7,1704,-200,36.1,1689,1070,402,242,1820,2480,7.1,50.3,0.51
1.6,1056,-200,5.6,795,203,783,115,1187,896,12.5,63.7,0.9196
-200,944,-200,3.4,677,-200,1140,-200,1436,501,17.1,55.5,10724
1,998,-200,4.1,717,228,872,146,1095,895,5.2,80.7,0.7219
1.3,1037,-200,3.2,665,156,854,114,1013,633,8.6,57.3,0.6429
1.9,-200,197,-200,-200,108,-200,81,-200,-200,-200,-200,-200
1.2,-200,-200,-200,-200,222,-200,83,-200,-200,-200,-200,-200
0.7,896,-200,3.6,687,33,1006,46,1438,493,36.9,27.1,16683
2.8,1220,-200,13,1085,411,618,150,1205,1531,8.7,48.3,0.5458
4.1,1751,-200,18.5,1255,689,435,221,1541,2226,9.4,73.4,0.8662
-200,1050,-200,8.6,923,-200,747,-200,1662,744,37.1,27.9,17309
1,924,-200,2.6,629,143,994,83,941,852,3.1,68.7,0.5317
-200,774,-200,1.9,577,21,1158,33,1265,488,23.9,34.4,10079
4.9,1557,-200,25.1,1432,1022,445,234,1605,2068,5.5,66.1,0.601
1.4,1048,-200,6.6,839,80,845,65,1607,700,38.7,25.8,17426
-200,904,-200,2.9,644,-200,949,-200,1036,697,9.3,64.7,0.7575
-200,1074,-200,9,939,-200,1071,-200,1513,997,25.6,28,0.9088
1.7,1089,87,7.6,884,89,1006,101,1487,975,12.6,54.2,0.7881
1.3,973,-200,4.9,761,235,862,156,865,682,12.2,24,0.3392
-200,1123,-200,20.3,1304,-200,939,-200,1720,1290,25,24.4,0.7616
-200,1321,-200,24.9,1426,-200,720,-200,1859,1395,29.7,12.2,0.5007
4.3,1432,-200,18.4,1251,596,547,178,1396,1722,17.2,34.2,0.6669
1.9,1211,-200,7.9,896,112,920,93,1624,1066,16.4,55.1,10198
1.5,963,-200,7.4,872,65,767,69,1617,803,25.7,54.1,17546
-200,830,-200,3.7,696,-200,1060,-200,1328,461,28.5,29.4,11298
1.9,1131,-200,8.6,926,288,684,127,1324,1036,12.9,63.2,0.9335
1.6,1106,-200,8.6,924,58,725,62,1757,910,30.7,48.1,20821
-200,1186,-200,11.8,1042,-200,808,-200,1684,1038,10,80.5,0.9853
1.8,1224,66,7,855,108,998,88,1566,1149,13.4,61.3,0.9361
1.8,1110,-200,10.9,1012,91,720,96,1725,905,38.8,24.7,16772
1.4,888,-200,5.7,799,76,1023,74,1531,637,21.7,46.5,11917
-200,1051,-200,7.6,883,241,783,150,978,1169,5.7,44.3,0.4093
1.4,989,-200,3.8,701,-200,871,-200,1049,933,7.2,72.3,0.7392
1.2,949,-200,8.3,910,71,816,77,1552,1015,22.2,43,11363
2.5,1253,-200,11.4,1030,464,590,137,1351,1368,10.6,62.3,0.7981
-200,731,-200,3.6,686,-200,1212,-200,1104,413,38.3,10,0.6591
1.1,1010,-200,3.4,679,-200,854,-200,1046,889,5,82.9,0.73
1.9,1123,-200,13.1,1088,157,746,92,1789,1191,24,36.6,10772
1.7,1093,-200,9.1,944,71,711,85,1655,785,29.5,42.7,17316
2.6,1386,284,13,1083,159,798,109,1833,1159,11.9,73.7,10254
2.6,1443,-200,10.7,1003,341,542,145,1356,1396,8.1,85,0.9221
4.2,1523,-200,21.7,1342,745,466,184,1588,1677,6.4,82.9,0.8022
1,1054,71,5,761,-200,963,-200,1598,965,15.7,77.4,13683
4.4,1590,-200,28,1503,743,575,204,1559,2257,16,38.7,0.6987
0.4,1162,-200,6.7,843,303,685,104,1336,1027,12.3,73.3,10448
3.1,1636,342,15.6,1168,207,721,110,1926,1438,13.8,58.2,0.9129
1.3,906,-200,5.5,790,211,893,138,837,642,12.3,19.3,0.274
-200,1113,-200,9.4,954,117,682,99,1801,899,21.6,78.5,1994
3.2,1362,214,14.9,1145,212,673,116,1973,1294,17.3,72.4,14125
0.7,869,-200,2.5,619,32,1163,44,1417,475,29.8,38.6,15911
5.2,1529,575,20.4,1309,270,627,141,2083,1385,14,76.3,12166
3.3,1133,-200,9.8,971,357,683,172,1059,1332,7.8,41.3,0.4389
0.7,961,-200,2.6,629,104,1011,69,1114,682,12.3,62.7,0.8947
2.6,1135,-200,11.9,1047,529,641,151,1175,1379,13.9,32.3,0.5117
-200,976,-200,6.6,840,-200,756,-200,1555,885,22.3,62.9,16754
4.2,1298,-200,17.2,1217,704,552,169,1409,1444,7.6,53.5,0.5605
1.7,1102,-200,6.4,829,217,773,120,1015,1274,7.3,52.8,0.5419
-200,752,-200,4,713,-200,1163,-200,1144,435,37.3,10.9,0.6846
-200,1426,-200,23.9,1400,-200,612,-200,2102,1488,19.9,45,10364
1.9,1189,110,6.7,844,96,887,93,1566,1049,13.4,69.6,10688
-200,973,-200,5,764,-200,914,-200,1373,619,38.1,19.7,12928
1,882,44,2.5,621,61,1346,56,1216,403,16.6,38.6,0.7236
1.9,1086,-200,9.9,973,121,766,104,1656,1089,25.3,39.2,12452
-200,804,-200,3.3,668,32,1102,51,1479,753,18.8,58.6,12581
-200,1115,-200,11.5,1031,110,741,123,1561,870,40.4,15,11125
2.1,1014,-200,10.9,1012,156,795,125,1548,851,34.4,19.9,10647
-200,1152,-200,13.5,1099,-200,908,-200,1706,954,28.5,25.8,0.9931
2.3,1097,-200,7.4,875,261,778,125,1080,1151,8.6,43.6,0.4887
3.8,1337,-200,23.3,1386,274,565,115,2196,1596,22.9,49.1,13546
1,938,-200,5.3,778,46,896,56,1520,700,32.1,34,16039
1.7,950,-200,6.6,839,287,834,169,878,977,9.4,24.8,0.2923
-200,867,-200,4.4,734,48,1043,58,1324,808,14.6,51.4,0.8489
4.3,1337,-200,14.8,1143,693,560,205,1236,1769,9.7,40.1,0.4832
1.7,1206,111,9.3,949,162,818,90,1771,1116,15.9,73.1,13136
7.9,1558,-200,22.9,1375,792,471,217,1563,2112,10.5,51.1,0.6503
1.1,1016,-200,5.3,780,61,967,70,1566,806,19.5,57.1,12806
1.4,918,138,4.7,748,81,1228,76,1219,505,19.6,24.9,0.5625
0.4,738,-200,2.4,610,14,1281,24,1204,404,36.8,16.9,10347
1.7,1037,-200,5.2,771,233,784,122,1004,1029,2.3,75.1,0.5514
-200,989,-200,5.7,798,-200,840,-200,1607,584,34.5,34.7,18667
2.6,1227,-200,14.3,1125,227,675,147,1835,1470,30.5,32.9,14135
4.6,1475,-200,22,1351,294,625,165,2006,1696,21,41.1,10104
0.5,872,-200,4.3,725,53,976,56,1471,668,21.1,53.2,13181
-200,998,-200,9.5,958,96,800,106,1484,677,36.4,16.8,10033
0.7,784,-200,2.8,638,51,1314,54,1412,529,21.6,45.3,11533
1,932,-200,2.7,630,147,980,117,842,681,7.1,39.6,0.4001
2,1086,-200,9.2,946,126,847,89,1729,945,25.2,45.2,14262
-200,1086,-200,13.6,1105,144,710,131,1682,1109,29.6,26.1,10682
0.4,809,21,1.2,521,35,1575,44,1158,378,13.9,43.9,0.6923
-200,1049,-200,8.7,927,-200,750,-200,1659,727,34,33.2,17395
1.8,1241,-200,10.9,1011,98,781,90,1748,1070,22.3,45.4,12088
2.2,1194,-200,13.7,1106,100,667,97,1985,1194,28.2,48.1,18144
1.6,1085,130,6.2,820,99,1060,81,1325,699,18.1,30.6,0.6295
2.5,1187,-200,9.8,970,477,625,199,1174,1203,8.4,44.6,0.4922
1.6,1108,125,6.8,848,102,1023,96,1421,1003,11.8,50.8,0.7042
0.9,1065,-200,7.4,872,82,831,97,1481,927,31.6,23.8,10842
0.6,909,31,1.5,545,44,1473,58,1131,436,14.6,36,0.5947
-200,1000,-200,5,763,-200,807,-200,1619,680,27.7,53.7,19661
0.2,795,-200,2.3,606,25,1152,35,1369,552,21.3,48.8,12189
1.6,1077,-200,10.2,985,165,742,97,1780,1170,21.8,52.5,13529
0.6,799,29,1.1,514,42,1615,59,1036,332,14.1,34,0.5442
2.1,1249,151,9.7,968,112,874,99,1527,926,17.3,34.7,0.6788
-200,1038,-200,8.6,925,-200,746,-200,1534,714,35.6,22.6,12984
-200,962,-200,6.8,849,111,861,97,1559,804,31.7,31.5,14487
-200,1234,-200,14.3,1126,104,644,104,1782,1252,30.1,30.2,12711
-200,886,-200,2.4,613,-200,1075,-200,1484,522,27.1,54.8,19309
-200,1348,-200,17.1,1214,-200,678,-200,1874,1509,16,56.3,10185
3.1,1363,-200,16.4,1192,531,499,148,1501,1637,13.4,57.9,0.8895
4.2,1609,258,19.6,1286,277,758,165,1922,1612,15.8,42.4,0.7569
6.5,1448,-200,18.8,1263,747,511,165,1428,1971,7.2,58.6,0.5986
1.9,1091,-200,8.6,925,81,730,95,1685,1020,29.8,41.7,17167
1.6,1070,-200,6.9,852,97,704,85,1639,867,28.1,48,17933
-200,939,-200,8.5,918,80,805,96,1472,923,26.3,29,0.9807
2,1088,-200,6.9,851,349,766,109,1307,959,14,75.9,12064
-200,898,-200,2.6,624,129,987,108,825,871,0.8,53.8,0.3542
1.3,-200,-200,-200,-200,82,-200,75,-200,-200,-200,-200,-200
0.8,869,68,2.8,642,69,1291,62,1288,723,8.1,72.1,0.7798
-200,1110,-200,6.9,855,-200,897,-200,1568,943,16.3,57.2,10492
2.2,1074,-200,9.4,954,136,846,112,1570,956,16.7,47.2,0.892
1.6,1125,-200,9.6,963,62,713,70,1719,1179,26.9,46.1,1608
0.5,840,-200,2,586,25,1154,34,1499,492,26.1,60.3,2012
3.1,1302,-200,15.7,1169,495,544,139,1636,1605,16.8,70.3,13341
1.1,1034,71,4.1,716,50,1085,55,1405,891,10.7,67.2,0.863
1.4,941,89,5.3,780,113,1080,84,1343,720,16.3,38.4,0.7052
0.5,791,-200,3.1,658,30,1140,43,1467,609,24,45.8,13467
0.6,799,-200,3.1,658,26,1216,43,1254,461,36.7,17.1,10398
0.8,831,-200,4.3,727,-200,1038,-200,1522,802,19.3,57.1,12661
1.6,990,-200,8.3,912,65,777,86,1648,689,32.2,37.4,17655
1.2,982,-200,6.7,844,52,835,71,1567,638,33.9,32.3,16809
2.7,-200,254,-200,-200,237,-200,122,-200,-200,-200,-200,-200
3.5,1309,-200,17.1,1212,737,1267,182,1533,1556,13.8,63.6,0.9959
2.1,1327,256,9.8,971,124,803,89,1705,1120,21.6,41.7,10606
1.6,1020,154,5.7,797,95,1066,99,1302,689,13.2,37.9,0.5733
3.4,1135,-200,12.8,1076,491,685,171,1120,1396,4.3,49.4,0.4138
-200,917,-200,5.6,794,-200,907,-200,946,740,13.3,27.5,0.4185
-200,1026,-200,10.3,990,-200,1032,-200,1553,972,20.5,35.3,0.8435
3.1,1295,-200,13.2,1090,459,553,155,1479,1441,14.3,61.2,0.9941
1.7,1092,-200,7,855,194,750,84,1231,1061,15,59.3,10045
1.7,1004,-200,10.5,997,104,813,96,1726,1018,24,39.6,11662
3.1,1181,-200,18.5,1255,332,632,106,2002,1334,18.2,55.8,11529
1.2,987,-200,4.1,715,165,884,101,1145,797,11,68.7,0.9001
1.5,1018,-200,10.4,992,102,839,96,1710,1103,24.7,39.3,12065
3.8,1228,-200,15.9,1178,693,621,193,1202,1628,8,38.3,0.4133
1.3,966,-200,4.9,760,302,877,200,890,940,7.5,39.2,0.4091
1.7,1335,-200,14.8,1141,482,512,133,1536,1501,13.7,67,10446
0.8,949,25,1.4,540,-200,1457,-200,1104,747,11.7,38.7,0.5298
-200,896,-200,6.2,820,-200,1074,-200,1439,833,16.6,49.7,0.9295
3.3,1239,-200,13.4,1096,758,577,260,1211,1459,7.8,37.6,0.3994
1.3,1111,-200,5.3,777,228,760,143,1137,1024,12.5,47.8,0.6877
-200,876,-200,1.5,547,25,1256,33,1351,505,16,61.4,11043
-200,849,-200,1.6,552,93,1165,77,812,737,3.1,51,0.3947
2.8,1128,-200,14.3,1126,269,725,136,1856,1316,27.1,31.7,11147
1.5,942,-200,4.4,733,271,912,156,800,609,13.6,20,0.3093
4.2,-200,-200,-200,-200,845,-200,190,-200,-200,-200,-200,-200
1.9,1110,-200,9.6,964,122,947,90,1577,829,21,29.6,0.7263
4.2,1102,-200,17.4,1221,484,609,212,1136,1329,10.7,19.9,0.2547
3.5,1173,-200,17.2,1217,202,695,139,1930,1175,26.5,35,11981
7.5,1547,-200,29.2,1532,1040,1009,185,1972,1718,12.3,78.8,11279
1.3,936,-200,7.3,871,108,990,97,1430,921,24.9,27.2,0.8429
2.8,1097,-200,16.6,1199,190,699,158,1738,1006,28.3,24.9,0.9412
-200,1124,-200,8.7,927,397,722,206,1047,1242,7.1,42.8,0.4327
1.7,1110,-200,7.3,870,255,708,168,1057,1059,11.6,33.3,0.454
4.2,1416,-200,21.8,1346,612,609,192,1570,1945,15.1,50.2,0.8552
2.8,1409,-200,13.9,1113,157,710,110,1850,1256,25.2,40.1,12642
3.4,1304,-200,18.2,1244,491,507,173,1558,1497,15.7,48.8,0.8657
2.8,1161,-200,10.5,996,471,639,281,1067,1396,5.6,40.5,0.3704
2.6,1271,-200,7.7,886,345,688,121,1321,1113,11.7,79.8,10964
3,1385,-200,18,1240,288,596,155,1919,1847,29.5,32.7,13229
4.6,1469,-200,27.5,1491,327,555,95,2301,1561,12.7,65.6,0.962
5.1,1512,802,27.1,1482,308,596,118,2189,1605,9.9,64.3,0.7859
1.5,1020,-200,8.7,929,134,805,108,1615,929,22.7,43.9,11962
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
6.6,-200,-200,-200,-200,1237,-200,229,-200,-200,-200,-200,-200
0.7,1066,8,1.1,512,16,1918,28,1182,422,11,56.2,0.7366
-200,880,-200,5.7,799,-200,1097,-200,1533,724,21.2,47.6,11799
-200,1066,-200,7.8,890,-200,747,-200,1690,906,32.2,41.4,19624
1.1,997,74,4.6,744,76,1151,79,1405,832,10.8,62.5,0.8082
3.3,1383,-200,20.6,1314,524,785,188,1538,1793,16.7,47.3,0.8883
1.2,973,-200,4.7,748,190,878,97,968,991,4.7,57.2,0.4932
0.5,864,-200,2.6,629,28,1052,42,1558,728,26.9,51.8,1805
1.5,1054,-200,8.6,923,63,783,64,1793,899,23.3,60.5,1706
6.3,1486,-200,19.7,1289,607,466,283,1633,1438,5.5,79.8,0.7261
3.1,1196,-200,14.7,1139,530,617,186,1271,1497,4.6,52.1,0.4472
0.5,809,-200,2.6,628,27,1127,42,1490,682,24,50.3,14811
2.1,1064,-200,12.6,1069,193,766,109,1766,1089,30.4,26.4,1131
1.7,1177,-200,7.3,871,244,660,116,1292,1192,12.7,69.9,10223
2.4,1344,132,9.7,968,-200,921,-200,1620,1278,11.6,63.4,0.8674
1.9,1286,63,7.3,869,146,1162,112,1537,799,8.3,76.4,0.8393
-200,1221,-200,22.6,1367,-200,722,-200,2008,1330,18.4,45.7,0.9559
-200,902,-200,5.5,790,-200,856,-200,1428,799,24.7,41.6,12751
1.9,-200,-200,-200,-200,121,-200,83,-200,-200,-200,-200,-200
3.2,1439,224,15.3,1159,193,764,125,1856,1494,15.7,60.2,10654
-200,922,-200,3.2,664,110,973,137,1503,644,27,48.3,16946
-200,1119,-200,10,979,-200,873,-200,1593,1170,17.2,47.9,0.9334
3.1,1155,-200,11.6,1034,445,648,196,1061,1429,8.2,30.1,0.327
-200,915,-200,2.4,612,-200,1266,-200,1411,506,14.2,72.3,11632
2.9,1229,-200,16.3,1188,237,557,97,2033,1412,24.5,66.2,20011
0.7,865,-200,5,764,51,917,63,1430,826,21.3,46.5,11608
-200,1062,-200,6.4,829,-200,714,-200,1592,846,24.5,56.3,17026
3.8,-200,-200,-200,-200,589,-200,267,-200,-200,-200,-200,-200
1.4,1041,-200,5,763,196,790,130,1003,808,8.3,47.8,0.5238
1.2,895,-200,6.8,846,41,819,60,1371,787,26.6,30.6,10459
-200,1029,-200,7.1,862,-200,727,-200,1539,733,27.9,43.1,16004
-200,1204,-200,10.1,982,-200,791,-200,1739,1067,13.8,72.3,11361
-200,962,-200,6.7,845,-200,877,-200,1379,575,35.9,20.3,1.18
0.8,952,52,3,654,72,1210,73,1312,832,7.7,72.4,0.7655
1.3,1019,-200,4.6,744,-200,836,-200,1000,1049,5.9,62.1,0.5806
5.6,1544,-200,25.7,1446,987,1070,171,1834,1679,12.7,77.1,11251
1.1,990,-200,8.8,930,89,1045,95,1506,739,27.4,23.8,0.858
0.8,872,-200,4,709,34,1034,51,1522,599,21.3,58.1,1457
1.2,953,-200,5.8,801,83,868,109,1573,657,35.7,29,16716
3.4,1349,-200,17.9,1236,275,627,125,1964,1530,20.9,44.6,10872
-200,1396,-200,20,1296,-200,619,-200,1991,1628,17,50.2,0.9646
1.1,883,-200,5.3,778,61,1130,57,1545,608,25.9,36.9,12133
-200,803,-200,1.3,531,-200,1462,-200,1318,489,13.8,63.2,0.9952
0.8,1065,-200,3.6,687,72,1143,62,1492,815,14.2,66.2,1063
1.4,1055,-200,6.4,831,72,769,53,1686,827,28,52.9,1964
4.8,1740,-200,22.8,1372,320,671,157,2144,1476,13,61.6,0.9209
2.8,1249,-200,15.8,1174,193,712,117,1774,1486,20.3,37.4,0.8807
0.8,914,-200,4.3,726,44,959,51,1496,534,35.3,27.6,15512
1.5,1035,-200,7.3,868,77,833,86,1653,775,27.7,43.4,15833
2,1133,-200,9.4,957,174,815,106,1652,944,16.2,55.6,10151
2,1008,-200,7.1,861,331,839,160,977,943,8.3,38.5,0.4228
-200,1130,-200,22.7,1368,-200,933,-200,1709,1269,26.7,19.5,0.6754
2.5,1192,254,10.8,1007,154,827,124,1604,1223,16.8,44,0.8341
2.1,1035,-200,11.8,1043,149,804,174,1647,749,34.8,19.3,10543
-200,1234,-200,20.8,1318,243,714,108,2108,2202,22.6,45.9,12418
0.3,920,-200,4.3,730,43,944,55,1393,842,26.8,32.3,11235
1.8,1160,-200,11.7,1040,122,720,108,1810,961,35.6,27.2,15557
1.1,968,75,3.3,669,67,1261,81,1246,538,12.3,46.8,0.6686
1.3,-200,-200,-200,-200,159,-200,97,-200,-200,-200,-200,-200
-200,809,-200,3.8,701,-200,997,-200,1384,649,21.1,51.6,12784
4.7,1643,319,23.3,1384,339,667,124,2094,1610,11.5,60,0.8117
1.2,1018,-200,3.7,693,157,868,118,937,683,13.8,32.4,0.5084
1.5,962,-200,7,858,118,941,84,1613,779,24.8,39.1,12039
1.1,870,-200,4.7,749,64,1096,74,1487,612,22.2,44.1,11654
2.4,981,-200,12.1,1054,176,768,120,1592,1135,25.2,28.6,0.9008
0.8,855,-200,5,762,79,942,73,1444,959,18.8,49,10505
-200,890,-200,4.7,749,-200,953,-200,1332,483,34.5,20.5,11028
2.1,1165,-200,9.4,957,308,661,86,1452,979,14.1,84.1,13461
7.5,-200,-200,-200,-200,1186,-200,231,-200,-200,-200,-200,-200
-200,833,-200,2.7,632,120,1107,78,834,760,5.1,46.5,0.4125
-200,1121,-200,10.2,985,-200,833,-200,1625,981,15.6,51.6,0.9063
3.3,1314,503,15.1,1150,181,726,126,1784,1083,16.3,47.7,0.8746
-200,792,-200,2.4,611,22,1280,23,1529,657,20,63.7,14742
2.3,956,-200,8.8,931,409,799,140,1046,1015,16.1,28.5,0.5164
3.9,1491,-200,23.6,1392,190,630,128,2149,1473,26.4,34.6,11724
2.3,1032,-200,9.3,952,449,833,166,1025,1198,5.9,44.7,0.4186
1.2,1086,-200,9.9,974,58,707,91,1733,795,28.8,43.5,16989
0.8,1046,-200,5.8,803,48,900,73,1490,823,18,53,10832
1.6,1039,-200,6.7,845,300,775,142,993,1268,3.4,60.9,0.4809
0.7,755,-200,1.4,538,100,1285,79,621,343,1,34.3,0.2292
4.7,1468,-200,22,1351,741,472,127,1783,1611,15.1,74.3,12623
-200,757,-200,0.6,459,49,1447,44,735,337,5.7,41.5,0.3836
0.3,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.1,-200,-200,-200,-200,92,-200,52,-200,-200,-200,-200,-200
0.7,-200,-200,-200,-200,71,-200,53,-200,-200,-200,-200,-200
2.7,1194,-200,11.7,1038,388,605,223,1317,1181,4.8,78.6,0.6826
1.8,938,-200,10.2,987,134,862,111,1597,817,27.8,25.8,0.9473
1.5,1031,-200,7.3,868,63,798,79,1634,690,29,46.1,18141
4.2,1364,-200,17.8,1234,529,504,190,1533,1606,8.3,67.4,0.7384
4,1294,-200,21.2,1330,676,535,193,1363,1725,11.4,28.7,0.3865
-200,863,-200,3.2,664,-200,1172,-200,1381,808,13.2,61.7,0.9328
4.3,-200,-200,-200,-200,861,-200,181,-200,-200,-200,-200,-200
0.5,825,-200,3.2,667,47,1079,62,1475,659,22.8,48.9,13424
-200,996,-200,6.8,848,-200,763,-200,1657,713,28.2,49.8,18795
4.6,1352,-200,16.4,1191,658,570,169,1362,1796,11.6,51.2,0.6965
0.5,773,-200,1.8,568,25,1474,37,1113,392,18.4,27.6,0.5799
3.9,1474,486,20.3,1306,190,634,114,2060,1365,12.6,70.2,10221
0.7,875,-200,3.1,659,30,1180,35,1452,561,16.7,66.9,12631
