@relation 'teste 05-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
-200,1129,-200,13.7,1107,-200,844,-200,1742,940,25.9,26.9,0.8845
-200,976,-200,8.2,907,86,867,101,1546,719,35.4,23.8,13443
3.4,1091,-200,15.4,1161,210,682,128,1797,1153,23.6,35.7,10282
0.6,814,-200,1.9,574,92,1613,58,965,461,11.9,54.6,0.7589
1.1,959,-200,6.8,848,91,859,84,1572,739,25,41.6,1301
2,1292,112,9.4,955,103,1174,92,1559,972,13.3,47.7,0.7255
1.8,1079,-200,8.2,909,107,861,99,1686,928,29.2,37.8,15098
1.3,1038,-200,4.8,756,200,813,146,921,1317,4.2,49.4,0.412
2.7,1302,-200,16.6,1198,156,628,121,1934,1504,29.4,35.6,14383
4,1261,-200,14.8,1143,452,595,186,1208,1477,8.3,39.5,0.4318
1.3,955,-200,3.6,687,277,895,180,1004,706,2.8,83.9,0.6326
0.6,906,-200,4.1,719,-200,1050,-200,1561,612,24.3,48.2,14476
1.9,968,-200,8.5,920,299,831,128,991,882,10.3,32.6,0.4094
3.6,1401,-200,18.8,1261,527,479,141,1580,1577,13.8,56.3,0.8841
2.3,1089,-200,8.4,916,293,710,152,1124,903,12.3,38.4,0.5488
1.5,1016,-200,7.5,880,64,783,72,1617,684,34.4,31.9,17005
1.5,972,-200,7.5,880,89,964,72,1590,689,14.3,60.5,0.9847
3.4,1256,-200,14.4,1130,636,616,162,1316,1311,7,56.3,0.566
1.7,-200,-200,-200,-200,277,-200,135,-200,-200,-200,-200,-200
1.1,1054,86,5.3,779,111,1080,98,1266,1013,11.3,40.3,0.5376
2.1,1202,-200,9.5,958,302,732,92,1330,1181,16,58.1,10482
2.5,1123,-200,8.4,916,373,709,103,1346,1003,11.9,85.7,11912
0.7,856,34,2,581,36,1448,54,1111,346,14.6,34,0.5605
2.7,1214,312,12.3,1061,183,780,103,1662,1257,19.5,34.4,0.7738
3.9,1392,597,17,1210,257,689,135,1792,1559,18.4,36.9,0.7758
1.2,1022,-200,6.8,849,32,813,44,1583,732,39.9,23.8,17127
0.6,895,47,2.7,632,-200,1167,-200,1347,684,14.2,56.9,0.9141
1.5,1025,-200,5.6,795,259,783,155,967,881,8.9,37.9,0.4318
1.6,1027,-200,11.8,1041,128,1237,112,1345,915,32.3,13.3,0.6303
2.6,1354,358,14.4,1130,139,765,114,1808,1291,26.8,29.5,10209
2.4,1003,-200,10.9,1009,181,823,96,1710,1015,25.3,35.8,11421
1,847,-200,2.9,645,71,1245,68,1364,480,20.7,43.4,1047
2.1,1102,-200,7.7,885,313,772,139,1051,1142,12.8,32.6,0.4814
0.8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.6,883,-200,1.2,518,87,1135,81,962,606,3.3,84.5,0.6612
1.2,938,-200,2.8,639,104,1020,83,1059,777,9.7,70.9,0.8539
0.6,799,-200,3.1,658,26,1216,43,1254,461,36.7,17.1,10398
2.5,1146,-200,13,1084,159,713,121,1829,1215,27.3,35.3,12606
3.1,1286,454,15.7,1171,153,716,102,1821,1006,15,52,0.8817
3.7,1372,-200,23.2,1382,202,568,181,2268,1441,36.9,27.8,17099
2.9,1353,185,14.2,1122,190,922,126,1740,1139,15.8,37,0.661
1.3,1010,96,5.1,769,77,1110,69,1396,895,8.3,64.9,0.7124
4.4,1298,-200,25,1430,317,632,194,1946,2475,37.9,13.9,0.9015
2.6,1117,-200,12.6,1071,438,638,150,1178,1289,14.4,28.9,0.4723
0.6,839,-200,4.3,725,36,1052,52,1368,668,24.1,32,0.9467
4.8,1425,-200,23.3,1386,744,691,203,1536,1978,15,41.4,0.7016
0.4,774,-200,0.6,458,43,1473,37,735,334,1.4,52.3,0.3591
2.3,1176,169,8.4,917,157,866,95,1560,1151,12,67.9,0.9523
3.8,1347,-200,17.1,1212,750,527,179,1443,1568,9.3,67.1,0.7849
0.9,893,-200,5.1,767,36,918,50,1607,805,26.9,49.3,17196
-200,805,-200,2,583,18,1339,26,1494,527,18,76.4,15608
3.7,1451,-200,18.8,1264,683,497,181,1408,1965,9.5,47.2,0.5589
-200,876,-200,1.1,505,-200,1456,-200,1294,467,15.5,56.9,0.9961
2,1083,-200,13.4,1097,117,765,125,1810,847,37.6,21.1,13478
0.8,792,-200,2,583,105,1972,66,946,517,12.3,48.7,0.6931
-200,1056,-200,7.7,886,127,732,101,1721,900,20.8,80.9,19637
2.6,1223,212,11,1014,172,781,108,1666,1219,17.6,46.7,0.9324
0.5,879,-200,3.1,658,25,1121,39,1511,564,24.4,48.3,14499
1.2,1072,47,5.4,784,95,1066,90,1442,1114,15.5,51.9,0.9059
0.5,875,-200,3.2,665,20,919,25,1559,772,24.4,63.6,19218
2.1,1132,-200,13.2,1091,169,751,144,1795,1092,36.3,23.4,13902
1.9,1066,-200,8.7,927,138,846,97,1608,804,17.2,52.8,10236
0.6,830,34,1.7,560,-200,1452,-200,1066,350,14.4,32.8,0.5364
6.7,1975,523,35.1,1667,347,597,182,2416,2359,20.5,38.2,0.9133
1,941,-200,4.2,723,165,922,121,880,643,9.3,33.8,0.3981
1.6,974,-200,5.3,778,286,832,168,905,782,9.4,32.7,0.3855
2.9,1329,470,14.1,1119,182,707,107,1823,1288,19.6,41.8,0.9407
-200,1081,-200,14,1117,102,689,127,1668,828,35.7,19.8,11399
-200,882,-200,3.1,660,-200,991,-200,922,727,8,47.6,0.5113
-200,1003,-200,4.6,744,-200,882,-200,899,1138,7.8,38.4,0.4085
3.8,-200,-200,-200,-200,532,-200,184,-200,-200,-200,-200,-200
1.1,967,-200,6.3,826,68,821,61,1639,822,24,57.2,16835
3.7,1221,-200,23.3,1386,232,626,109,2138,1412,23.3,38.6,10919
4.5,1501,556,20.2,1302,247,681,134,2008,1311,10.7,67.3,0.8643
3.1,1155,-200,14.3,1126,349,617,123,1511,1267,15.5,60.7,10591
-200,1063,-200,7.1,859,-200,952,-200,1519,949,13.7,60.3,0.9405
1.3,1118,-200,6.6,841,284,702,117,1056,1368,5.5,66.5,0.6054
-200,1150,-200,11.2,1020,132,645,111,1835,1063,28,49,18237
1.1,861,-200,3.7,695,56,1130,67,1438,500,13.9,72.5,11502
1.1,981,-200,2.9,649,141,924,114,901,573,12.4,34.9,0.5002
1.4,987,-200,6.3,824,49,793,53,1541,581,29.1,42.1,16695
1.3,1010,-200,6.1,816,80,955,73,1567,741,34,26.4,13781
1,935,-200,8.1,905,88,899,69,1675,954,20.5,54.8,13073
2.1,1121,238,11.3,1026,122,865,96,1541,958,21.5,27.4,0.6941
-200,1034,-200,8.7,928,-200,848,-200,1619,1005,12.1,68.6,0.964
1.9,1065,151,9.3,953,107,962,97,1514,790,13.7,49.5,0.7695
1.9,1038,-200,6.6,837,336,822,184,972,915,4.6,39.4,0.3367
2,1156,-200,12.2,1056,111,710,114,1842,945,37.6,26.9,1715
-200,991,-200,7.7,889,-200,932,-200,1550,933,16,52,0.9375
-200,1110,-200,5.4,782,210,798,134,1101,954,6.2,72.3,0.6887
-200,832,-200,2.2,598,-200,1122,-200,912,537,9.7,46,0.5546
-200,1396,-200,20,1296,-200,619,-200,1991,1628,17,50.2,0.9646
0.8,793,-200,3.9,703,48,1222,64,1439,627,18.7,49,10462
2.3,1124,-200,8.3,910,389,717,148,1112,1340,5.9,66.4,0.6226
1.3,903,-200,6.9,853,72,930,69,1420,606,38.8,15.8,10706
1.9,1117,-200,9.2,946,105,909,86,1657,915,24.6,36.7,11202
1.5,-200,-200,-200,-200,92,-200,89,-200,-200,-200,-200,-200
0.5,894,-200,5.2,774,65,1239,83,1339,598,31.7,16.2,0.745
-200,866,-200,2.3,603,48,1077,55,1459,589,25.8,50.9,16605
1.7,1055,-200,9,941,100,844,110,1648,932,35.2,24.8,13854
2.1,1090,-200,12.7,1073,133,745,122,1693,1124,26.1,31.1,10338
0.6,804,-200,2.3,604,48,1366,50,1357,420,13.2,64.6,0.9774
2.1,-200,-200,-200,-200,365,-200,108,-200,-200,-200,-200,-200
3.9,1496,524,19.1,1272,328,667,130,2011,1399,11,64.2,0.8398
-200,1177,-200,14.8,1143,-200,574,-200,1443,1205,13.9,49,0.7727
1.5,1097,148,9.4,956,139,827,68,1620,1047,12.9,66.5,0.9846
2,1133,203,10.9,1012,111,806,108,1608,1054,17.9,43.5,0.884
1.6,1011,-200,9.7,967,111,818,116,1565,748,25.3,30.9,0.9815
1.5,1045,-200,9,940,90,822,94,1658,920,27.4,33.4,12022
5,1493,-200,21.5,1337,712,466,180,1638,1742,8.8,74.6,0.8434
0.9,964,-200,5.1,769,40,873,56,1546,572,35.2,32.1,17898
1.2,964,68,3.7,692,88,1176,82,1292,573,10.6,57.7,0.7362
-200,1181,-200,13.7,1107,-200,590,-200,1807,935,29.9,35.2,14603
3.5,1351,465,17,1210,195,709,120,1783,1374,19.3,35.4,0.7824
1.8,1087,-200,11.1,1018,130,791,132,1624,883,40.1,16.1,11699
-200,962,-200,6.7,845,-200,877,-200,1379,575,35.9,20.3,1.18
0.7,841,-200,4,711,25,956,42,1367,685,27.8,35.2,12968
3.1,1295,-200,13.2,1090,459,553,155,1479,1441,14.3,61.2,0.9941
-200,1078,-200,9.3,951,127,722,114,1718,747,35.4,30.9,17505
1,921,-200,7,856,98,1163,93,1437,681,21.7,32.2,0.825
1.1,-200,-200,-200,-200,136,-200,105,-200,-200,-200,-200,-200
5,1569,798,20.7,1316,249,634,139,2054,1510,13.6,65.3,10136
1.4,-200,-200,-200,-200,89,-200,76,-200,-200,-200,-200,-200
2.9,1091,-200,16.7,1201,167,738,164,1834,945,33.1,24.3,12087
2.6,1349,251,13.4,1097,148,707,100,1763,1442,16.1,57.4,10451
1.2,1031,-200,6.5,834,47,793,47,1640,737,32.5,39.4,18982
4.8,1387,-200,17.7,1231,737,523,156,1487,1463,5.8,83.8,0.7768
0.8,880,-200,2.9,649,30,1056,48,1465,529,26.2,45.7,15324
1.9,1196,67,7.4,873,139,1071,97,1463,1144,9.1,63.9,0.7423
-200,1234,-200,13.8,1109,-200,767,-200,1729,1194,13.9,57.2,0.9029
-200,881,-200,1.9,578,-200,1017,-200,876,607,5.8,59,0.5493
1.4,1057,-200,7.8,890,72,778,57,1701,801,31.4,40.7,18377
4.9,1478,-200,20.2,1301,526,469,252,1682,1409,5.4,80.9,0.7293
0.3,837,29,1.2,518,18,1581,29,1182,360,10.5,60.8,0.7704
1.9,1082,-200,6.5,834,303,800,107,1207,1057,15.2,58,0.9927
1.9,1239,-200,6.8,848,102,981,80,1568,822,20.8,41.6,10091
-200,944,-200,8,900,-200,809,-200,1549,830,22.8,49.8,1367
0.8,872,-200,4,709,34,1034,51,1522,599,21.3,58.1,1457
1,904,-200,2.7,633,138,1040,100,789,410,10.2,28.3,0.3516
0.8,980,62,3.4,677,73,1141,64,1435,659,14.6,58.8,0.9711
2.4,1165,-200,11.8,1043,125,717,120,1644,1188,26.8,29.9,10402
1.5,1016,-200,9.6,963,91,776,95,1661,811,22.2,49.5,13081
-200,1094,-200,9.7,966,-200,877,-200,1519,919,21,30.6,0.7538
0.7,894,28,1.3,524,-200,1557,-200,1095,397,10.1,47.8,0.5913
-200,752,-200,1.2,515,-200,1472,-200,1068,436,13.3,35.6,0.5393
1.1,930,-200,4.7,749,59,823,62,1464,777,23.7,53.2,15418
0.8,825,-200,3.8,702,53,1077,57,1267,458,38.4,16.4,10957
1,781,-200,3.9,704,183,1062,92,842,594,16.6,19.9,0.3728
0.6,821,-200,5,766,48,1071,62,1323,457,33.1,16.8,0.8391
4.3,1319,544,15.8,1172,232,746,136,1699,1425,15.8,39.8,0.7096
1.2,1002,-200,8.7,928,73,798,95,1636,629,36.1,26.4,15505
1.6,1395,-200,14.4,1131,811,552,216,1362,1553,7.3,76.7,0.7862
-200,1100,-200,11,1014,108,761,126,1533,959,40.5,14.9,1114
3.9,1405,-200,19,1269,605,500,136,1735,1534,19.2,57.9,12757
2.2,1136,-200,10.5,995,132,727,114,1591,1236,25.8,33,10826
2.5,939,-200,7.4,872,297,814,142,870,793,1.4,38,0.2615
2.7,1100,-200,9.9,974,420,728,130,1131,1208,9.4,48.7,0.5748
1.7,1025,-200,9.6,963,106,842,95,1621,917,15.8,56.2,10033
1.9,1081,-200,12.1,1053,108,770,106,1773,883,39.6,19,13447
1.5,1066,-200,6.9,855,101,803,61,1712,929,33.4,39.9,20177
0.5,836,-200,1.2,520,86,1296,67,832,479,7,47.2,0.4745
1.1,869,-200,3.8,702,159,1019,103,891,842,11.9,32.4,0.4489
1.7,1149,-200,8.4,917,126,616,106,1293,773,19.9,34.1,0.782
0.1,1075,-200,8.1,904,44,720,74,1692,777,26.4,52.2,17708
0.7,970,42,3.6,687,-200,1196,-200,1351,969,13.9,53.9,0.8501
1.2,1030,-200,5.3,778,67,1071,69,1452,591,26.8,28.1,0.9785
2.3,1061,-200,9.6,962,257,721,141,1167,942,9,50.4,0.5809
3.8,1332,-200,14.5,1132,645,522,269,1439,1352,3.9,83.9,0.6847
-200,1050,-200,16.6,1199,-200,849,-200,1781,1035,29,24.5,0.9655
-200,1033,-200,10.8,1006,96,749,121,1564,725,39.1,18.7,12884
-200,951,-200,5,766,-200,1056,-200,1431,747,10.2,74,0.9176
2,1185,-200,7.9,893,237,666,122,1312,1011,16.2,53,0.9687
5.9,1898,341,23.1,1381,325,681,173,2103,1905,17.6,46.1,0.921
1.3,1021,-200,4.8,755,207,807,143,980,763,8.9,46.1,0.5256
1.7,762,-200,3.1,657,186,1158,114,783,592,7.3,32.4,0.334
2.2,1292,95,8.3,912,193,1103,131,1591,957,9.7,71.2,0.8569
0.1,854,-200,2.4,613,39,1272,41,1515,565,16.8,81.3,15452
3.8,1367,-200,25.5,1441,262,470,120,2283,1770,26.6,42.8,14675
1.8,1070,79,5.2,776,127,1065,93,1369,697,10.6,59.5,0.7595
3.5,1310,325,16.9,1207,208,770,132,1847,1301,13.8,53.4,0.8351
2.3,1434,-200,18,1239,530,506,223,1458,1835,12.1,55.3,0.7777
2.9,928,-200,6.8,850,254,1118,129,1004,794,8.9,44.9,0.5125
0.4,877,-200,4,711,41,1018,45,1475,580,21.7,52,13313
2.5,1141,-200,9,940,399,651,231,1099,1285,2.1,59.9,0.4338
3,1226,-200,15.3,1157,419,552,125,1464,1201,6.3,77.4,0.7452
1.3,1053,-200,3.5,680,166,890,108,1166,807,11.3,80.1,10741
0.9,958,-200,5.9,805,92,886,74,1551,835,22,51,13296
-200,806,-200,1.8,567,-200,1163,-200,878,490,9.4,45.4,0.5355
1.9,1090,-200,8.3,910,317,701,210,1192,974,5.1,74.5,0.6621
4.3,1357,-200,21.2,1330,605,511,182,1414,1798,10.4,42.3,0.5337
0.7,817,-200,2.8,639,51,1260,48,1364,489,14.6,61.1,10075
2.8,1473,-200,14.3,1127,224,831,152,1752,1568,20.8,34.4,0.8365
3.1,1113,-200,13.4,1096,465,645,158,1092,1359,13.2,20.4,0.3074
0.6,886,-200,0.7,464,-200,1273,-200,919,357,4.5,79.2,0.6751
1.1,916,-200,6.7,843,81,891,97,1511,614,29.1,29.7,11751
0.8,855,-200,6,812,53,982,71,1416,508,32.4,20.5,0.9806
2,1065,-200,6.7,844,351,780,212,979,1117,8,33.3,0.3591
2.7,1209,267,13.4,1097,207,837,129,1746,1147,13.1,54.8,0.8234
4.6,1469,-200,27.5,1491,327,555,95,2301,1561,12.7,65.6,0.962
1.7,1205,85,8.6,925,132,922,107,1547,1314,15.5,52.9,0.9271
1,1094,-200,6.1,815,74,934,69,1563,852,21.4,46.6,11764
0.7,938,-200,5.4,785,243,853,157,969,704,4.2,50.1,0.4168
1.7,1026,-200,12.3,1061,133,982,115,1564,814,29.6,18.9,0.7692
3.2,970,-200,5.3,776,295,873,108,1059,858,8.4,57.7,0.6376
0.1,774,-200,1.7,560,45,1386,51,1107,532,11.6,40,0.5462
6.6,1568,-200,29,1528,864,455,208,1661,2046,9.4,41.3,0.4888
-200,971,-200,10,977,-200,921,-200,1667,910,21.8,41.9,1077
1.2,1066,-200,6.6,839,47,740,49,1700,993,27.2,59.1,20997
5.4,1664,657,28.6,1519,271,553,145,2312,1820,20.2,48.6,11354
1.3,1043,-200,6.7,843,64,799,68,1628,689,37.8,26.3,16951
2.8,1466,-200,15.8,1174,152,680,115,1965,1302,25.4,39.8,12771
1,847,-200,3.8,698,240,1034,110,905,815,2.5,59.3,0.4401
-200,945,-200,4.3,726,-200,1053,-200,1432,637,16.3,55.3,10146
0.6,848,-200,2.8,642,-200,1079,-200,1536,654,26.3,50.8,17058
2.6,1175,-200,13.9,1112,350,628,110,1484,1212,16.5,54.6,10164
-200,969,-200,2.4,611,-200,1239,-200,1330,430,14.8,63.3,10584
1.2,895,-200,3.4,677,143,999,111,827,700,3.7,46,0.3701
1.3,943,-200,3.9,703,169,950,119,870,581,4.3,48.6,0.4069
6.9,1776,461,27.4,1488,383,702,172,2333,1704,9.7,69.3,0.8319
1.9,1040,-200,11,1015,120,775,117,1543,1025,35.1,19.2,10664
2.2,949,-200,9.7,965,349,860,138,1041,892,8.7,33.7,0.379
0.9,888,40,2.2,598,46,1396,58,1156,417,10.6,48,0.6135
2.7,1403,-200,15.1,1151,147,747,125,1820,1125,25.5,37.4,11995
2.9,-200,299,-200,-200,215,-200,117,-200,-200,-200,-200,-200
2.5,1042,-200,11.5,1031,369,756,131,1094,1084,16.1,23.4,0.4248
1.1,976,42,3.3,669,68,1270,65,1266,795,7.2,62.9,0.6396
-200,1311,-200,19.4,1279,-200,648,-200,1991,1520,18.1,51.1,10551
2.6,1107,-200,7.4,874,326,721,187,984,1208,5.7,42.1,0.3883
4.1,1425,-200,27.3,1486,392,512,136,2305,1869,24.8,38.4,11808
2.9,1306,-200,20.1,1299,199,519,95,2116,1602,24.5,48.3,14593
1.6,1014,-200,12,1049,120,1200,109,1366,893,31.8,13.5,0.6249
2.7,1035,-200,13.8,1110,148,907,125,1652,1044,18.5,39.4,0.832
