Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
13/12/2004,17.00.00,5.9,1595,-200,33.4,1628,1014,495,218,1822,2140,14.1,44.9,0.7194
22/02/2005,02.00.00,0.7,888,-200,1.1,511,71,1112,66,963,512,3.9,83.1,0.6787
04/01/2005,13.00.00,2.8,-200,-200,-200,-200,426,-200,165,-200,-200,-200,-200,-200
16/10/2004,16.00.00,-200,995,-200,8.7,927,-200,825,-200,1320,718,22,35.7,0.9329
12/01/2005,01.00.00,2.4,1280,-200,11.4,1029,399,564,123,1366,1363,11.4,69.6,0.9373
15/03/2004,18.00.00,6.1,1917,471,32.1,1601,314,631,162,2447,1843,22.5,35.4,0.9547
28/12/2004,03.00.00,-200,961,-200,3,654,-200,925,-200,1084,755,9.5,70.1,0.8343
28/03/2004,11.00.00,2.3,1210,188,9.5,958,126,933,96,1514,1036,19.2,31.3,0.6887
26/05/2004,20.00.00,-200,1123,-200,20.3,1304,-200,939,-200,1720,1290,25,24.4,0.7616
06/09/2004,11.00.00,1.4,977,-200,6.6,840,-200,827,-200,1390,736,29.2,29.1,11586
07/01/2005,04.00.00,1,944,-200,2.5,617,127,944,77,1039,766,7,77.3,0.7782
30/09/2004,19.00.00,5.7,1636,-200,30.1,1553,514,449,166,2130,1745,23.6,54.4,15687
24/11/2004,07.00.00,1.8,1108,-200,8.7,927,380,718,86,1315,1106,9.5,80.3,0.9532
22/05/2004,13.00.00,2,1246,-200,12.6,1070,104,770,84,1747,1064,27.9,28.1,10394
16/02/2005,13.00.00,1.5,997,-200,6.3,825,226,790,139,948,852,9.6,31.3,0.3763
22/02/2005,04.00.00,0.4,851,-200,0.5,440,46,1349,46,918,377,3.4,85.4,0.6736
19/10/2004,04.00.00,-200,932,-200,5.6,792,-200,818,-200,1323,903,14.9,73.8,1.24
12/02/2005,12.00.00,3.1,1485,-200,17.6,1229,551,477,208,1450,1911,10,53.1,0.6495
14/05/2004,08.00.00,-200,1512,-200,29.1,1530,-200,527,-200,2326,1725,20,45.6,10524
25/02/2005,08.00.00,3.6,1424,-200,18.7,1260,-200,494,-200,1568,1442,5.7,79.7,0.734
31/05/2004,21.00.00,0.8,1035,-200,7.5,878,78,977,69,1694,825,19.3,68.8,1519
30/05/2004,23.00.00,0.4,878,-200,5.4,784,46,1181,64,1407,610,21.4,36.9,0.9271
24/01/2005,13.00.00,0.7,981,-200,5.8,804,191,829,127,997,783,10.7,37.2,0.4788
14/01/2005,06.00.00,1.3,989,-200,5,762,326,793,109,1076,959,5.3,80.4,0.7234
12/11/2004,03.00.00,0.4,789,-200,1.2,515,-200,1276,-200,1054,516,13.1,67.6,10127
13/11/2004,19.00.00,1.9,1030,-200,8,899,234,767,118,1275,836,17.7,51.5,10357
18/05/2004,13.00.00,2.9,1261,-200,17,1210,173,736,126,1769,1200,30.9,19.1,0.8394
09/02/2005,05.00.00,0.7,-200,-200,-200,-200,109,-200,92,-200,-200,-200,-200,-200
14/12/2004,21.00.00,4.1,-200,-200,-200,-200,670,-200,148,-200,-200,-200,-200,-200
23/09/2004,19.00.00,4.7,1421,-200,25.6,1444,402,510,173,2056,1446,27.2,45.9,16302
08/12/2004,16.00.00,1.4,1049,-200,5.5,790,221,870,96,1183,1019,15.4,58.9,1.02
20/11/2004,03.00.00,2.4,698,-200,2.4,614,-200,1286,-200,718,591,10.4,19.2,0.242
10/12/2004,11.00.00,1.5,883,-200,6.2,821,304,886,111,967,844,16.2,26.2,0.4789
10/05/2004,00.00.00,-200,997,-200,6.5,835,-200,951,-200,1501,888,13.9,61.1,0.9656
05/02/2005,22.00.00,1.1,938,-200,3.5,685,214,934,157,870,840,4.9,43.7,0.3809
12/12/2004,12.00.00,2.7,1148,-200,11.3,1025,395,701,128,1165,1282,14.4,35.3,0.5763
25/11/2004,14.00.00,2.5,1142,-200,12.8,1078,358,670,126,1256,1261,16.4,38.2,0.7081
10/05/2004,23.00.00,1.1,953,-200,6.4,830,88,986,86,1521,860,16,56.5,10166
24/04/2004,12.00.00,2.6,1391,350,14.6,1136,134,738,105,1840,1296,27.2,32.4,11493
26/01/2005,23.00.00,0.2,905,-200,2.5,620,120,986,90,904,598,4,56.8,0.4688
02/10/2004,19.00.00,-200,1506,-200,20.7,1315,-200,512,-200,1954,1395,23.9,54.6,15936
18/11/2004,11.00.00,4.7,1416,-200,20.2,1302,1120,526,278,1471,1826,13.4,52.8,0.8086
17/03/2004,13.00.00,2.8,1452,188,15.1,1152,204,861,153,1747,1508,25.6,25.6,0.8254
16/03/2004,08.00.00,3.4,1541,218,16.2,1185,263,770,97,1889,1407,11.7,63.7,0.8719
15/05/2004,23.00.00,2.6,1183,-200,12,1049,146,762,112,1594,1290,19.6,37,0.8325
17/10/2004,18.00.00,-200,1047,-200,11.6,1037,-200,749,-200,1429,904,19.8,41.5,0.9489
28/09/2004,19.00.00,7.5,1479,-200,39.3,1756,755,466,209,2165,1908,23,33.6,0.9302
23/05/2004,00.00.00,4.1,1507,-200,20.5,1311,177,608,114,2107,1499,19.8,54.5,12488
17/02/2005,18.00.00,2.4,1172,-200,10,977,280,657,177,1160,1047,8.4,45.2,0.4977
20/04/2004,03.00.00,-200,771,-200,0.8,483,-200,1587,-200,1277,485,9.7,78.9,0.9487
08/12/2004,17.00.00,1.9,1082,-200,6.5,834,303,800,107,1207,1057,15.2,58,0.9927
12/04/2004,03.00.00,0.6,830,34,1.7,560,-200,1452,-200,1066,350,14.4,32.8,0.5364
05/11/2004,02.00.00,1.5,1010,-200,7.6,884,216,719,59,1430,938,16.8,73.3,13915
11/02/2005,23.00.00,3.6,1463,-200,12.6,1069,422,530,192,1279,1967,7.1,58.1,0.5885
02/12/2004,05.00.00,0.7,880,-200,2.4,610,101,2095,59,1150,711,12,78,1094
04/02/2005,19.00.00,3,1146,-200,11.8,1043,386,639,204,1169,1248,8.1,41,0.4458
12/03/2004,05.00.00,0.6,847,7,1,501,30,1895,44,1155,394,6.3,65,0.6233
15/02/2005,08.00.00,1.5,1047,-200,6.7,844,363,784,196,979,987,6.1,39.9,0.3781
05/12/2004,20.00.00,1.5,971,-200,4.4,734,237,905,90,1187,808,12.5,71.9,10351
29/01/2005,16.00.00,1.2,873,-200,2.6,629,122,1049,87,817,467,4.4,43.7,0.3688
08/04/2004,04.00.00,-200,823,38,1.8,568,43,1366,57,1263,699,8.3,75.6,0.8302
05/05/2004,15.00.00,3.5,1242,-200,16.4,1193,221,684,125,1945,1175,17.5,60.8,12029
18/04/2004,16.00.00,-200,1163,-200,7,859,-200,921,-200,1603,783,17.4,58.9,11567
22/01/2005,23.00.00,1.3,1259,-200,15.1,1152,565,610,196,1165,1569,8.2,36.8,0.4016
14/11/2004,12.00.00,0.6,705,-200,1.1,508,93,1494,54,820,329,12.4,32,0.4583
11/10/2004,02.00.00,0.5,825,-200,1.4,536,39,1203,32,1302,498,19.4,70.4,15663
23/05/2004,19.00.00,1.1,1085,-200,5.8,805,69,972,65,1528,718,25.3,36.3,11513
29/11/2004,10.00.00,6.3,1573,-200,28.3,1511,1044,531,172,1916,1927,13.8,68.5,10718
19/09/2004,20.00.00,3.8,1273,-200,15.3,1159,470,645,187,1704,1341,26.2,42.5,1423
25/04/2004,11.00.00,0.9,862,71,2.7,635,58,1320,58,1193,393,17.2,35,0.6789
12/12/2004,14.00.00,3.4,1229,-200,12.7,1075,470,638,169,1226,1500,16,35.8,0.6456
09/10/2004,03.00.00,0.9,1061,-200,5.4,785,-200,766,-200,1447,935,21,64.4,15828
15/10/2004,11.00.00,-200,1146,-200,14.2,1122,-200,639,-200,1659,1131,24.4,43.9,13184
13/11/2004,03.00.00,0.8,891,-200,2.7,633,-200,1035,-200,1137,590,15.7,60.1,1064
07/10/2004,17.00.00,5.4,1623,-200,28.8,1522,398,447,111,2110,1618,28,38.5,1437
09/01/2005,08.00.00,0.6,944,-200,2,586,93,977,61,1090,586,13.1,63.4,0.9535
27/09/2004,07.00.00,5.5,1372,-200,26.9,1477,799,542,132,1973,1556,15,57.7,0.9778
28/04/2004,15.00.00,3.5,1387,559,20.8,1318,197,701,145,1890,1299,28.4,23.4,0.8935
08/02/2005,03.00.00,0.4,844,-200,0.6,453,-200,1378,-200,748,337,6.9,40.9,0.4091
25/03/2004,19.00.00,5.2,1443,797,24.6,1418,253,666,141,2060,1454,13.4,47.8,0.7293
27/05/2004,03.00.00,-200,811,-200,2.3,606,-200,1417,-200,1248,656,19,38.9,0.8468
17/04/2004,13.00.00,-200,1066,-200,7.5,879,-200,939,-200,1536,740,19.3,47.1,10445
08/10/2004,01.00.00,1.2,1040,-200,6.5,836,111,762,53,1423,974,20.3,62.5,1472
25/01/2005,14.00.00,0.4,893,-200,4.2,722,196,932,123,917,645,4.7,48.6,0.4194
04/12/2004,15.00.00,2.6,1187,-200,9.6,961,497,685,115,1408,1017,11.9,88.7,12352
30/01/2005,17.00.00,1,888,-200,2.6,625,170,1062,118,763,510,7.8,28.3,0.3017
04/04/2004,03.00.00,-200,1124,-200,5.6,793,-200,965,-200,1521,791,14.7,65,10766
15/09/2004,15.00.00,-200,1339,-200,18.6,1257,-200,579,-200,2031,1360,24.6,63.9,19459
20/03/2004,06.00.00,0.8,966,-200,2.5,622,63,1317,67,1342,571,13.6,59,0.9129
22/01/2005,00.00.00,2.6,1535,-200,20.1,1300,977,483,223,1524,1725,7.3,76.8,0.7904
22/09/2004,15.00.00,2.6,1186,-200,15.3,1159,295,640,141,1701,1046,30.2,32.9,13865
12/05/2004,07.00.00,4.1,1500,-200,23.6,1393,279,560,95,2163,1495,15.5,62.2,10875
20/03/2004,10.00.00,2.6,1425,-200,12.5,1068,166,776,107,1764,1341,15,52.3,0.8881
04/02/2005,18.00.00,2.2,1096,-200,9.4,954,345,687,197,1085,1139,9.1,37.8,0.4372
20/12/2004,19.00.00,4.1,980,-200,10.8,1008,341,758,151,1103,993,8,41,0.4416
22/10/2004,07.00.00,2.8,1359,-200,19.5,1282,425,541,78,1912,1319,19.8,69.4,15859
24/02/2005,21.00.00,3.5,1324,-200,14.1,1121,547,531,262,1399,1481,6,78,0.7345
15/01/2005,18.00.00,3.7,1361,-200,17.4,1223,640,525,182,1454,1648,8.7,66.3,0.7491
31/03/2004,19.00.00,2.7,1254,226,11.5,1033,142,819,107,1669,1068,14.3,52.9,0.8581
20/11/2004,16.00.00,1.8,892,-200,11.1,1018,377,879,149,931,1009,15.3,14.3,0.2462
23/01/2005,13.00.00,-200,1160,-200,9.2,948,371,712,191,1072,1289,7.9,41.6,0.4459
28/10/2004,16.00.00,5,1521,-200,26.6,1470,677,446,139,1977,1720,21.3,61.9,15463
29/09/2004,22.00.00,1.9,1116,-200,10.9,1012,249,699,125,1445,1290,19.7,49.3,11148
16/04/2004,23.00.00,3.1,1281,171,10,977,171,794,99,1695,1105,12.8,81,11915
07/10/2004,19.00.00,6.7,1747,-200,37.1,1709,515,399,128,2370,1876,24,50.6,14892
24/12/2004,08.00.00,4.8,1349,-200,14.6,1136,539,575,149,1299,1810,5.7,61.3,0.5657
12/01/2005,11.00.00,3.5,1383,-200,16.5,1196,800,497,191,1514,1717,11.8,65.5,0.901
23/01/2005,20.00.00,-200,1174,-200,8.7,926,245,674,157,1220,1020,5.4,78.2,0.7074
21/11/2004,20.00.00,1.1,1060,-200,6.3,825,277,854,147,967,1338,9.8,36,0.4364
24/05/2004,02.00.00,0.2,774,-200,1,500,13,1536,21,1169,352,15.8,45.2,0.8052
15/04/2004,22.00.00,2.5,1277,203,9.3,952,144,802,111,1607,1284,14.9,59.1,0.9928
28/05/2004,20.00.00,1.8,1081,-200,10.4,992,147,959,119,1680,935,20.2,47.2,11043
01/02/2005,21.00.00,3.3,1133,-200,9.8,971,357,683,172,1059,1332,7.8,41.3,0.4389
08/05/2004,18.00.00,-200,1028,-200,9.5,961,-200,913,-200,1502,649,17.8,38.5,0.7763
24/12/2004,06.00.00,3.5,1166,-200,8.2,909,351,691,136,1079,1680,4.8,61.9,0.537
31/12/2004,19.00.00,-200,930,-200,5.3,781,-200,933,-200,906,866,9.3,33.6,0.3958
10/05/2004,11.00.00,2.1,1108,-200,11.7,1040,145,767,95,1748,1051,20.3,44.1,10392
01/04/2004,23.00.00,2,1203,120,8.5,920,122,898,103,1529,1118,14.9,52,0.8757
23/09/2004,14.00.00,2.6,1206,-200,15.8,1175,275,618,130,1746,1068,29.8,38,15642
12/03/2004,09.00.00,-200,1545,-200,22.1,1353,-200,767,-200,2058,1588,9.2,56.2,0.6561
15/11/2004,07.00.00,0.7,767,-200,2,588,181,1292,94,885,508,10.5,37,0.4707
29/05/2004,01.00.00,1.1,940,-200,6.8,849,93,1091,103,1509,764,18.5,48.7,10286
30/03/2004,16.00.00,1.6,1085,130,6.2,820,99,1060,81,1325,699,18.1,30.6,0.6295
04/11/2004,18.00.00,8.7,1882,-200,47.5,1920,1014,328,171,2609,2204,23.1,61.1,17082
16/01/2005,12.00.00,0.8,831,-200,2.2,602,121,1123,89,824,527,11.1,33.4,0.4401
05/12/2004,13.00.00,2.4,1100,-200,6.7,842,309,774,89,1296,882,12,80,11167
09/04/2004,02.00.00,1,-200,80,-200,-200,69,-200,83,-200,-200,-200,-200,-200
01/09/2004,23.00.00,1.9,1055,-200,11.6,1037,225,635,125,1632,1161,25.3,41.7,13247
27/04/2004,04.00.00,-200,909,41,2.5,617,34,1236,49,1302,558,14.7,49.9,0.828
21/04/2004,00.00.00,-200,911,-200,4.5,740,-200,1071,-200,1412,756,14.2,56.7,0.9111
02/09/2004,17.00.00,-200,1088,-200,15.3,1159,-200,666,-200,1626,889,37.2,18.9,11774
23/12/2004,00.00.00,2,973,-200,5.4,785,241,916,127,883,1086,5.2,44.1,0.3939
11/10/2004,21.00.00,1.9,1052,-200,10.3,987,224,700,62,1556,1102,20,63.3,14672
10/05/2004,13.00.00,2.2,1105,-200,12.9,1080,139,751,104,1758,981,20.8,40.6,0.9888
24/12/2004,18.00.00,6.7,1514,-200,21.5,1338,668,474,175,1598,2018,10.2,58.3,0.7256
25/12/2004,03.00.00,5.2,1366,-200,11.4,1027,-200,583,-200,1328,1901,9.2,67.3,0.7851
22/02/2005,17.00.00,2.2,1068,-200,7.9,896,339,702,222,1177,848,6.4,70.6,0.6834
27/12/2004,22.00.00,1.6,1090,-200,6,812,242,753,117,1213,1001,12.1,65.6,0.9222
18/12/2004,09.00.00,3.2,1256,-200,16.1,1184,613,582,143,1448,1276,9.3,71.2,0.8325
25/01/2005,15.00.00,0.2,879,-200,3.6,687,167,980,107,914,564,4.5,51,0.4327
31/03/2004,11.00.00,1.9,1277,156,7.7,886,140,902,109,1579,1004,12.2,70,0.9924
02/02/2005,18.00.00,4.8,1253,-200,19.5,1284,612,536,171,1285,1618,10.5,25.1,0.3194
25/12/2004,05.00.00,2.2,1243,-200,8.6,924,274,648,119,1250,1534,9,69.8,0.8039
08/01/2005,08.00.00,2.3,1192,-200,10,978,415,638,113,1273,1210,6.7,77.1,0.7597
28/12/2004,05.00.00,-200,835,-200,0.9,484,-200,1266,-200,961,432,10.7,62.5,0.802
23/11/2004,18.00.00,10.2,1982,-200,49.5,1959,1369,322,227,2536,2386,13.2,72.6,10936
09/12/2004,09.00.00,2,1019,-200,7.4,874,287,1113,114,1235,905,14.5,56.5,0.9306
03/09/2004,17.00.00,4.6,1229,-200,21.9,1348,-200,565,-200,1830,1445,39.3,16,11138
26/01/2005,22.00.00,0.4,913,-200,2.9,645,154,966,114,922,651,4.6,54.8,0.4704
24/02/2005,09.00.00,3.8,1332,-200,14.5,1132,645,522,269,1439,1352,3.9,83.9,0.6847
21/05/2004,15.00.00,2,1308,-200,13,1084,123,757,110,1724,989,32.8,19.5,0.9515
16/12/2004,13.00.00,4.1,-200,-200,-200,-200,740,-200,170,-200,-200,-200,-200,-200
22/11/2004,14.00.00,3.6,1369,-200,25.2,1434,953,489,237,1539,1883,8,49.2,0.5282
02/05/2004,17.00.00,1.9,1160,-200,9.5,957,131,884,106,1637,861,24.5,32.3,0.9815
09/10/2004,07.00.00,2.9,1403,-200,17.6,1229,381,523,63,1872,1365,20.9,66.3,16165
02/04/2004,00.00.00,2,1139,157,8,899,126,921,104,1514,1067,14.1,54.4,0.8701
23/05/2004,14.00.00,0.8,924,-200,3.3,673,28,1247,36,1346,430,28.8,22.7,0.8864
25/12/2004,22.00.00,4.5,1543,-200,15.8,1174,513,521,127,1542,1494,10.4,82.5,10406
27/11/2004,07.00.00,2.1,1273,-200,9.2,946,439,729,110,1349,1217,12.8,80.8,11898
22/04/2004,03.00.00,-200,843,-200,2.2,597,-200,1242,-200,1341,727,14.3,59.2,0.9601
08/11/2004,05.00.00,0.2,698,-200,0.4,424,20,1665,18,903,339,10.8,50.9,0.657
10/12/2004,09.00.00,2.4,996,-200,10.6,998,417,2318,128,1136,1060,12.9,34.5,0.5102
17/12/2004,23.00.00,1.4,1061,-200,5.7,800,200,819,106,1232,862,12.6,74.3,10843
08/01/2005,17.00.00,4.6,1531,-200,17.9,1235,725,484,192,1541,1742,13,61.9,0.9224
30/11/2004,03.00.00,0.8,897,-200,2,581,-200,1184,-200,1181,636,13.6,82.8,12845
27/09/2004,05.00.00,0.9,894,-200,5.6,794,179,889,71,1266,908,14.1,61.7,0.9844
14/02/2005,13.00.00,1.1,970,-200,7,857,162,748,120,990,693,12,38.7,0.5402
18/09/2004,09.00.00,1.6,982,-200,7.9,895,233,892,89,1413,859,24.3,39.5,11842
02/04/2004,14.00.00,2.7,1303,391,14.7,1139,152,790,126,1761,1138,24.7,30.5,0.9371
10/11/2004,19.00.00,3.7,1156,-200,17,1209,504,614,177,1467,1250,10.6,59.3,0.7588
26/12/2004,23.00.00,1.3,1113,-200,5.2,776,193,828,114,1217,881,12,72.3,10095
06/11/2004,15.00.00,3.4,1412,-200,17.7,1230,454,516,141,1672,1534,22,54.2,14096
07/09/2004,05.00.00,0.7,882,-200,4,711,-200,936,-200,1310,741,22.9,46.5,12861
02/02/2005,22.00.00,1.8,1084,-200,7,855,332,748,193,939,1446,5.8,42,0.3904
08/11/2004,03.00.00,0.4,703,-200,0.5,446,-200,1523,-200,918,360,11.5,50.4,0.6815
03/05/2004,05.00.00,0.7,964,-200,3.7,697,61,1067,57,1516,717,15.8,64.3,11416
20/04/2004,15.00.00,-200,1005,-200,7.9,894,-200,956,-200,1530,714,23.8,31.4,0.9132
12/05/2004,02.00.00,0.8,966,-200,4.6,744,58,967,65,1511,935,15.6,63.9,11287
25/04/2004,18.00.00,1.5,1001,137,6,811,98,1122,83,1344,625,18.5,27.8,0.5843
20/10/2004,09.00.00,-200,1582,-200,26.2,1459,-200,448,-200,2036,1776,21.3,66.1,16556
22/03/2004,20.00.00,4.5,1425,624,21,1325,238,678,146,1965,1356,15.3,47.4,0.8178
22/10/2004,14.00.00,3.7,1461,-200,22.3,1358,394,474,112,2033,1603,26.8,49.1,17101
25/10/2004,00.00.00,1.7,1071,-200,8.9,936,209,695,63,1516,1249,17.9,72.4,14758
25/10/2004,13.00.00,4,1438,-200,24.8,1425,558,451,126,1971,1732,21.4,59.4,14928
28/09/2004,10.00.00,3.7,1274,-200,19.9,1294,667,615,177,1595,2236,21,37.2,0.9155
23/05/2004,02.00.00,1.9,1192,-200,10.4,994,105,759,78,1780,1163,19,58,12581
11/09/2004,10.00.00,-200,1323,-200,16.3,1190,-200,698,-200,1702,1479,28.7,30.3,11769
06/10/2004,17.00.00,-200,1527,-200,24.6,1419,-200,476,-200,1966,1507,28.7,37.3,14486
26/02/2005,16.00.00,2.5,933,-200,3.1,660,132,955,98,911,488,9,47.3,0.542
12/03/2004,07.00.00,1.4,1091,33,4.4,730,109,1387,104,1361,748,6.4,65.1,0.6316
16/01/2005,06.00.00,1.2,951,-200,4.5,737,166,910,106,977,922,4.7,62.3,0.5368
17/09/2004,17.00.00,2.9,1140,-200,15.2,1155,320,733,112,1660,1105,23.6,42.8,1.23
15/03/2004,16.00.00,2.3,1318,141,11.5,1033,143,950,99,1675,1068,24.4,29.4,0.8848
06/10/2004,22.00.00,-200,1189,-200,11,1014,-200,641,-200,1553,1249,22.7,55.8,15218
07/01/2005,10.00.00,2.4,1132,-200,9.3,950,432,659,123,1253,1106,7.7,73.8,0.7769
02/05/2004,05.00.00,0.6,815,-200,2.6,628,33,1212,37,1426,689,14.7,65.2,10811
21/10/2004,00.00.00,4.4,1481,-200,22.3,1359,486,467,105,1957,1518,21.7,69.7,17872
10/05/2004,12.00.00,2.4,1131,-200,13.4,1097,137,735,93,1797,1027,20.7,42.4,10248
09/05/2004,15.00.00,-200,1086,-200,7,859,-200,892,-200,1595,754,17.7,54,10826
07/04/2004,15.00.00,1.9,1177,117,7.5,880,146,927,104,1552,776,10.9,76.4,0.9953
19/04/2004,16.00.00,-200,1207,-200,11.5,1032,-200,797,-200,1701,969,10.5,79,10016
19/09/2004,14.00.00,2,1021,-200,10.8,1009,137,771,87,1545,769,29.8,28.5,11809
19/04/2004,05.00.00,-200,888,-200,2.2,597,-200,1242,-200,1428,671,14.3,70.1,11328
27/09/2004,20.00.00,3.5,1097,-200,14.9,1144,434,702,145,1517,1274,19.1,36.8,0.8066
09/02/2005,01.00.00,0.9,-200,-200,-200,-200,122,-200,100,-200,-200,-200,-200,-200
23/04/2004,12.00.00,3.3,1349,541,20.1,1299,179,728,142,1838,1402,29.7,20.6,0.8478
11/09/2004,04.00.00,-200,849,-200,2.3,607,-200,1189,-200,1190,544,23.5,40.9,11677
03/11/2004,04.00.00,-200,836,-200,2.9,647,65,985,37,1271,777,16.4,74.4,13779
15/10/2004,08.00.00,-200,1354,-200,22.2,1358,-200,519,-200,1942,1403,15.6,77.1,13527
04/04/2004,15.00.00,-200,1296,-200,10,977,-200,863,-200,1642,746,26.1,30.8,10253
04/12/2004,05.00.00,1.7,1032,-200,6.8,848,277,751,71,1266,972,11.4,81.1,10928
17/09/2004,01.00.00,0.8,834,-200,6.1,817,178,1022,72,1408,774,21.4,52.1,13125
21/09/2004,21.00.00,2.4,1137,-200,11.9,1047,229,680,123,1620,1138,23.6,53.6,15374
10/10/2004,22.00.00,1.5,1069,-200,6.7,844,185,767,63,1527,883,20.8,68.1,16585
27/02/2005,20.00.00,2.6,1048,-200,6.8,847,324,801,181,955,888,5.5,43.5,0.3963
17/05/2004,23.00.00,1.3,1003,-200,7.4,872,79,988,80,1439,851,20.2,31.2,0.7304
26/05/2004,07.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
23/02/2005,16.00.00,2.3,1140,-200,9.2,946,377,653,224,1231,1076,5.4,75.9,0.6875
19/09/2004,18.00.00,3.8,1254,-200,16.8,1204,413,668,179,1655,1338,30,31.4,13074
20/01/2005,04.00.00,0.6,810,-200,0.7,470,41,1315,40,863,412,7.8,54.2,0.5755
05/04/2004,22.00.00,1.7,1196,160,7.7,885,85,884,89,1589,973,17.4,51.8,1023
01/09/2004,15.00.00,2,1028,-200,12.3,1060,213,686,108,1601,806,33.3,24.4,1232
25/12/2004,14.00.00,4,1424,-200,13.2,1090,507,566,176,1351,1896,12.2,61.1,0.8652
17/11/2004,00.00.00,1.7,974,-200,5,764,196,910,107,1029,992,9.5,51,0.6045
23/05/2004,05.00.00,0.3,864,-200,2.1,591,27,1247,37,1374,507,17.7,56,11215
21/10/2004,01.00.00,3.3,1289,-200,15.4,1161,335,552,91,1765,1289,21.3,70.3,17574
20/11/2004,00.00.00,2.7,683,-200,3.6,686,243,1240,121,702,627,12.2,14,0.1988
19/02/2005,11.00.00,2.1,1153,-200,6.9,853,407,696,217,1027,1370,4.2,54,0.4483
14/01/2005,17.00.00,5,1477,-200,24.3,1412,733,450,196,1704,1748,10.3,66.3,0.8286
19/02/2005,05.00.00,0.8,922,-200,2.4,611,108,962,89,867,893,1.9,60,0.4276
29/01/2005,02.00.00,0.7,793,-200,0.8,480,70,1306,60,745,376,1.9,49.7,0.3528
02/01/2005,09.00.00,1.3,960,-200,3.9,704,226,887,106,1003,947,3.3,68.2,0.5346
05/05/2004,16.00.00,2.4,1070,-200,11.2,1022,126,824,88,1740,933,17.5,59.2,11725
16/04/2004,03.00.00,1,974,68,2.7,635,-200,1159,-200,1387,778,12.9,68.5,10155
21/03/2004,16.00.00,1.9,1208,-200,6.9,853,98,1060,89,1506,647,20.3,38,0.8942
17/01/2005,04.00.00,0.7,837,-200,1.1,512,95,1228,79,836,720,3.7,55.8,0.4489
15/11/2004,13.00.00,1.8,867,-200,6.7,842,300,909,104,1077,737,13.5,34.9,0.5393
21/10/2004,02.00.00,2,1109,-200,9.3,951,210,664,77,1570,1076,20.8,71.7,17415
06/01/2005,19.00.00,2.8,1330,-200,12.4,1063,488,578,169,1419,1352,14,60.1,0.9566
09/02/2005,23.00.00,1.9,-200,-200,-200,-200,156,-200,123,-200,-200,-200,-200,-200
06/10/2004,14.00.00,-200,1335,-200,14.6,1137,-200,563,-200,1729,1293,26.3,46,15478
10/05/2004,19.00.00,4,1319,-200,24.4,1413,204,597,135,2050,1329,19.2,45.7,10084
27/09/2004,00.00.00,1.9,998,-200,8.5,920,241,802,103,1365,1042,16.6,51.3,0.9634
02/02/2005,12.00.00,4,1281,-200,14.5,1132,714,577,204,1206,1696,12.7,30,0.4398
20/05/2004,11.00.00,2.2,1239,-200,12.5,1067,146,779,117,1702,1071,28.6,25.8,0.9989
06/02/2005,03.00.00,0.9,914,-200,2.9,644,-200,972,-200,832,922,2.6,48.8,0.3658
30/04/2004,00.00.00,2.3,1297,170,11.1,1019,137,733,85,1823,1217,16.2,76.9,14051
