Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
22/03/2004,17.00.00,2.6,1152,185,12.4,1062,138,928,103,1606,850,20.2,28.5,0.6682
29/11/2004,18.00.00,2.3,1161,-200,10,979,267,758,115,1375,1132,16.7,57.3,10813
05/02/2005,07.00.00,1.4,1091,-200,7.3,868,402,705,205,1021,1200,1.3,67.2,0.4598
24/11/2004,23.00.00,4.1,1311,-200,16.8,1203,761,542,123,1448,1428,7.7,84.3,0.8881
12/05/2004,01.00.00,0.8,986,-200,5.2,771,54,964,67,1518,947,17.6,57.6,11484
23/01/2005,16.00.00,-200,1095,-200,7,857,281,756,180,1075,1020,8.9,49.1,0.5629
21/10/2004,16.00.00,3,1400,-200,17.7,1230,362,519,102,1864,1483,26.5,52.2,17769
30/01/2005,14.00.00,0.9,863,-200,1.6,553,132,1133,95,742,419,8.2,30.1,0.3281
15/05/2004,17.00.00,1.7,1026,-200,8.5,920,104,1037,97,1455,746,26,22.7,0.7532
27/01/2005,20.00.00,3,1086,-200,11.5,1032,343,717,202,1049,1136,4.7,38.3,0.3306
08/10/2004,11.00.00,3.7,1468,-200,21,1323,530,496,105,1913,1641,24.4,52.5,15807
07/05/2004,07.00.00,3.7,1200,-200,19.8,1290,214,657,106,2014,1196,14.9,56.9,0.9582
06/04/2004,18.00.00,3,1268,470,15,1148,159,728,120,1776,1006,16.8,44.3,0.8428
25/03/2004,16.00.00,2.2,1105,267,10.1,982,138,939,105,1545,850,17.7,35.4,0.7094
25/02/2005,04.00.00,1,1007,-200,3.4,677,116,863,97,1053,848,5,82.5,0.7265
16/10/2004,23.00.00,-200,925,-200,4.4,735,-200,960,-200,1284,691,15.4,73.2,12755
20/02/2005,02.00.00,2.2,1228,-200,8.3,913,293,643,174,1124,1396,7.8,50,0.53
17/12/2004,10.00.00,5,-200,-200,-200,-200,937,-200,164,-200,-200,-200,-200,-200
09/04/2004,22.00.00,2.4,-200,160,-200,-200,175,-200,102,-200,-200,-200,-200,-200
05/01/2005,20.00.00,3.3,1332,-200,14.9,1146,378,539,147,1523,1377,13.5,64.7,0.9971
16/02/2005,04.00.00,1.1,1052,-200,4.5,740,237,768,142,913,1202,3.3,52.2,0.4074
18/04/2004,14.00.00,-200,944,-200,3.4,677,-200,1140,-200,1436,501,17.1,55.5,10724
30/01/2005,12.00.00,1,890,-200,2,585,129,1097,92,776,454,7.2,34.2,0.3488
01/11/2004,21.00.00,3.2,1264,-200,14.7,1138,412,579,86,1733,1245,20.4,71.6,17004
02/04/2004,12.00.00,3.1,1341,454,15.9,1176,167,748,135,1825,1347,22.9,33.8,0.9322
18/10/2004,07.00.00,-200,1237,-200,20.8,1319,-200,576,-200,1741,1271,13.3,70.4,10711
25/01/2005,06.00.00,-200,761,-200,0.1,383,39,1745,35,787,289,3.3,58.1,0.4559
24/11/2004,05.00.00,1,931,-200,3.4,679,151,947,66,1138,867,10.5,77.8,0.9839
14/04/2004,21.00.00,-200,1320,-200,13,1085,-200,730,-200,1689,1440,14.8,49.7,0.8321
23/03/2004,15.00.00,1.9,1112,136,10.1,980,131,924,99,1589,900,14.1,49.8,0.7971
17/01/2005,22.00.00,1.9,1087,-200,8.7,926,340,715,153,1053,1390,5.3,55,0.4921
24/02/2005,08.00.00,3.1,1310,-200,12.9,1082,621,555,267,1400,1254,4.1,82.5,0.6819
23/03/2004,01.00.00,0.8,969,48,2.7,636,47,1271,64,1309,684,14,51.3,0.8163
25/04/2004,22.00.00,2.8,1126,347,13,1083,116,875,93,1654,955,14.8,39.5,0.6595
26/02/2005,00.00.00,2.8,1153,-200,8.8,933,443,687,161,1133,1268,4.7,69,0.5936
12/10/2004,00.00.00,1.1,911,-200,5.1,769,113,919,54,1340,791,18.9,60.7,1311
02/05/2004,14.00.00,1.2,1026,-200,6.8,847,70,1010,73,1519,617,24.6,31.7,0.9647
25/04/2004,18.00.00,1.5,1001,137,6,811,98,1122,83,1344,625,18.5,27.8,0.5843
03/02/2005,17.00.00,2.4,1358,-200,14.3,1128,434,545,170,1344,1611,14.7,37.2,0.618
17/11/2004,12.00.00,3.2,1248,-200,14.4,1131,878,615,187,1296,1592,13.3,42.3,0.6448
08/05/2004,06.00.00,-200,871,-200,2.6,628,-200,1243,-200,1329,518,8.7,81.5,0.919
11/05/2004,14.00.00,2,1105,-200,11.6,1035,117,826,86,1643,877,24.2,31.2,0.9257
09/09/2004,14.00.00,2.5,1160,-200,16.2,1185,396,873,168,1522,1162,35.1,17.5,0.9733
15/05/2004,20.00.00,3.3,1284,-200,15,1149,234,780,149,1725,1304,21.7,31.8,0.8191
25/10/2004,01.00.00,1.4,1014,-200,7.2,864,167,745,56,1474,1097,16.9,75.4,14393
14/09/2004,10.00.00,-200,1219,-200,11.8,1042,-200,699,-200,1750,1253,29,45.5,17976
15/09/2004,18.00.00,6.1,1546,-200,28.6,1519,622,493,170,2265,1649,26.5,50.8,17334
07/04/2004,23.00.00,1.9,1107,114,7.1,861,118,957,101,1510,879,9.6,76,0.9088
07/10/2004,17.00.00,5.4,1623,-200,28.8,1522,398,447,111,2110,1618,28,38.5,1437
27/05/2004,22.00.00,-200,1026,-200,10.3,990,-200,1032,-200,1553,972,20.5,35.3,0.8435
12/02/2005,14.00.00,3.8,1570,-200,17.5,1224,575,468,216,1448,2020,11,51.4,0.6746
09/12/2004,19.00.00,3.2,1114,-200,12.2,1057,388,777,135,1301,1079,15.1,45.4,0.7759
10/12/2004,06.00.00,0.4,734,-200,0.8,478,51,2294,39,805,378,11.7,38.1,0.5223
15/01/2005,22.00.00,2.3,1124,-200,8.3,910,389,717,148,1112,1340,5.9,66.4,0.6226
24/01/2005,08.00.00,1.8,1174,-200,11.1,1018,341,688,169,1210,1149,7.2,49.8,0.5061
13/12/2004,22.00.00,2,1147,-200,10.9,1012,347,665,120,1214,1381,10.1,66.2,0.8185
08/04/2004,13.00.00,2.6,1176,301,14.2,1123,166,816,125,1609,1068,20.4,26.7,0.6323
04/11/2004,09.00.00,3.6,1384,-200,23.3,1386,435,504,88,1833,1404,17.8,65.4,13213
10/11/2004,15.00.00,2.1,1023,-200,9.8,971,448,752,98,1283,993,11.4,59.1,0.7963
07/12/2004,20.00.00,2.4,1115,-200,11.6,1036,289,649,99,1381,1200,14.9,58.4,0.9843
20/03/2004,14.00.00,2.1,1376,-200,9.3,953,125,900,93,1636,1153,19,42.9,0.937
04/11/2004,20.00.00,4.3,1463,-200,27.2,1484,485,443,97,2011,1590,21.1,66.1,16313
02/09/2004,05.00.00,0.7,865,-200,4.6,745,164,866,90,1394,901,21,56.9,13999
06/01/2005,17.00.00,1.9,1173,-200,7.7,885,274,685,134,1288,1038,15.6,54.8,0.966
17/03/2004,15.00.00,2,1207,103,10.4,994,135,1013,104,1520,1045,26.8,18.7,0.65
02/10/2004,00.00.00,-200,1232,-200,10.9,1012,-200,642,-200,1595,1211,20.6,64,15346
25/03/2004,14.00.00,1.9,1038,168,8.2,907,106,976,81,1492,723,14.2,46.3,0.7438
10/05/2004,19.00.00,4,1319,-200,24.4,1413,204,597,135,2050,1329,19.2,45.7,10084
24/10/2004,04.00.00,-200,1035,-200,7,855,142,731,51,1467,952,18.7,73.8,15704
28/03/2004,06.00.00,1.1,983,63,3.6,688,77,1251,62,1342,806,7.7,66.4,0.699
14/01/2005,00.00.00,2.7,1183,-200,8.8,930,317,669,112,1210,1179,7.6,73,0.7629
24/12/2004,15.00.00,6.1,1438,-200,16.9,1208,626,528,204,1405,1962,10.8,52.4,0.6767
30/01/2005,09.00.00,0.7,843,-200,1.2,520,113,1202,85,762,450,3.3,42.3,0.3299
19/01/2005,09.00.00,1.2,1036,-200,7.3,868,314,732,152,1158,958,7.1,65.4,0.6644
12/10/2004,21.00.00,-200,843,-200,4.3,729,-200,990,-200,1219,618,15.5,57.1,0.9971
09/04/2004,10.00.00,2.4,-200,226,-200,-200,190,-200,119,-200,-200,-200,-200,-200
19/10/2004,09.00.00,-200,1526,-200,30.1,1552,-200,441,-200,2074,1802,16.6,68.4,12829
29/04/2004,07.00.00,4.9,1674,635,29.8,1547,293,539,95,2405,1665,14.8,61.3,10237
30/10/2004,13.00.00,3.4,1301,-200,17.3,1218,406,553,133,1806,1399,22.6,61.1,16596
22/12/2004,23.00.00,1.9,956,-200,5.7,796,248,915,132,861,1084,4.5,43.9,0.3728
16/12/2004,15.00.00,4.8,-200,-200,-200,-200,1058,-200,217,-200,-200,-200,-200,-200
17/03/2004,09.00.00,6.6,1852,534,36.4,1696,377,553,127,2535,1931,14.1,50,0.802
31/10/2004,03.00.00,1,918,-200,4.6,742,-200,905,-200,1386,720,19.9,68.4,15673
01/04/2004,10.00.00,2.8,1258,375,11.7,1040,192,800,113,1701,1282,19.2,39.6,0.8693
20/02/2005,01.00.00,1.7,1141,-200,6.1,816,244,745,169,1026,1230,8.5,45.8,0.5108
24/03/2004,05.00.00,0.6,892,20,1.2,522,34,1572,54,1255,648,10.9,58.6,0.7628
08/09/2004,18.00.00,4,1325,-200,18.9,1266,477,926,188,1441,1543,32.4,19.8,0.9484
16/01/2005,17.00.00,1.1,892,-200,3.3,668,180,1017,121,872,632,10.3,35,0.4377
26/12/2004,16.00.00,1.4,1163,-200,5.8,801,186,772,99,1288,876,13.6,68.9,10699
10/02/2005,06.00.00,1.7,-200,-200,-200,-200,178,-200,134,-200,-200,-200,-200,-200
17/01/2005,00.00.00,1.4,916,-200,3.8,701,197,954,133,899,791,6.4,44.2,0.428
27/11/2004,13.00.00,4.4,1562,-200,19.4,1280,743,479,156,1711,1709,15.4,73.3,1.27
08/02/2005,00.00.00,0.9,915,-200,2.1,589,105,1045,90,813,550,6.9,39.6,0.3966
03/05/2004,02.00.00,0.6,888,-200,2.2,598,26,1228,39,1397,500,16.4,62.1,11493
08/11/2004,13.00.00,1.3,819,-200,6,810,220,947,100,1027,631,13.4,36.3,0.5556
13/09/2004,00.00.00,-200,1038,-200,7.2,866,-200,833,-200,1570,1061,23,63.3,17589
04/11/2004,08.00.00,3.5,1348,-200,22.2,1357,464,526,84,1833,1324,16,72.2,13077
01/10/2004,23.00.00,-200,1160,-200,9.1,944,-200,686,-200,1523,1162,20.8,64.1,1554
05/11/2004,20.00.00,2.9,1303,-200,15.9,1177,348,562,98,1619,1389,20,63.2,14581
26/11/2004,23.00.00,4.3,1502,-200,18.6,1256,696,560,154,1568,2044,13.4,69,10579
11/02/2005,07.00.00,1.8,-200,-200,-200,-200,224,-200,152,-200,-200,-200,-200,-200
14/01/2005,07.00.00,1.4,1079,-200,7.3,869,374,732,110,1160,1039,5.7,79.3,0.7326
14/03/2004,02.00.00,2.5,1367,92,8.6,925,128,953,104,1543,1337,12.5,58.9,0.8537
17/12/2004,17.00.00,3.8,-200,-200,-200,-200,499,-200,152,-200,-200,-200,-200,-200
30/12/2004,09.00.00,-200,943,-200,6.1,816,-200,828,-200,1033,868,8.8,42,0.4773
28/12/2004,15.00.00,-200,1121,-200,10.7,1003,-200,656,-200,1323,1058,14.3,48.6,0.79
17/12/2004,15.00.00,3.1,-200,-200,-200,-200,516,-200,168,-200,-200,-200,-200,-200
16/12/2004,12.00.00,4.2,-200,-200,-200,-200,845,-200,190,-200,-200,-200,-200,-200
24/09/2004,02.00.00,0.7,923,-200,4.6,744,80,908,64,1394,815,22.3,55.8,14828
18/03/2004,04.00.00,-200,954,28,2.9,645,60,1260,78,1334,925,11.6,61.9,0.8442
11/04/2004,14.00.00,0.6,797,54,2.3,606,26,1452,35,1076,368,22.2,18.9,0.4993
09/04/2004,13.00.00,4.3,-200,512,-200,-200,253,-200,135,-200,-200,-200,-200,-200
21/12/2004,12.00.00,1.7,897,-200,6.7,845,322,942,135,943,787,7.8,36.8,0.3908
29/03/2004,08.00.00,4.1,1326,743,19.7,1289,259,714,134,1806,1431,10.9,44.1,0.5748
19/01/2005,14.00.00,0.6,1009,-200,6.7,845,263,771,128,1132,856,10,55,0.6753
22/09/2004,00.00.00,1.1,962,-200,5.9,808,99,866,74,1430,868,22.6,56.3,15233
20/11/2004,23.00.00,0.7,992,-200,7.2,867,256,876,133,997,1196,6.1,45.2,0.4295
25/10/2004,15.00.00,4.2,1512,-200,25.5,1441,605,432,119,2034,1744,21.6,60.9,15551
12/05/2004,02.00.00,0.8,966,-200,4.6,744,58,967,65,1511,935,15.6,63.9,11287
14/09/2004,13.00.00,-200,1140,-200,14,1117,-200,711,-200,1690,1046,33.2,33.8,1.69
02/12/2004,17.00.00,4.9,1516,-200,24.8,1423,774,455,151,1881,1688,16.7,67.3,12707
16/10/2004,15.00.00,-200,891,-200,5.5,789,-200,960,-200,1234,522,21.6,35.9,0.9164
04/05/2004,19.00.00,4.7,1405,-200,22.1,1353,227,602,125,2185,1296,17.2,68.3,13289
20/03/2004,18.00.00,2.3,1452,-200,12.4,1063,142,856,110,1774,1146,18.5,46.3,0.9744
29/10/2004,19.00.00,3.1,1130,-200,12.9,1082,390,647,128,1591,1102,18.3,74.9,15583
17/11/2004,16.00.00,4.1,1360,-200,21,1325,839,535,171,1513,1692,17.3,33.9,0.6627
28/10/2004,02.00.00,0.9,866,-200,4.4,734,109,899,45,1299,770,14.8,78.7,13169
26/11/2004,07.00.00,1.7,1118,-200,8.4,915,393,731,95,1289,1059,9.3,76.9,0.9007
24/10/2004,12.00.00,1.5,1071,-200,7.6,882,154,745,68,1431,962,25,49.1,15295
09/04/2004,11.00.00,2.6,-200,262,-200,-200,219,-200,121,-200,-200,-200,-200,-200
31/01/2005,07.00.00,0.7,844,-200,1.4,538,158,1164,109,726,479,3.7,35.2,0.2833
13/02/2005,22.00.00,1.3,1111,-200,5.3,777,228,760,143,1137,1024,12.5,47.8,0.6877
18/01/2005,09.00.00,5.1,1350,-200,20.3,1305,839,509,175,1383,1745,4.3,56.8,0.4768
09/02/2005,17.00.00,2.3,-200,-200,-200,-200,257,-200,176,-200,-200,-200,-200,-200
12/02/2005,18.00.00,4.6,1707,-200,23,1378,851,416,248,1637,2225,11,53.6,0.7033
11/12/2004,17.00.00,2.5,1042,-200,11.5,1031,369,756,131,1094,1084,16.1,23.4,0.4248
11/09/2004,17.00.00,-200,1145,-200,9.8,971,-200,883,-200,1418,759,34.2,22.6,1197
03/02/2005,09.00.00,5.6,1544,-200,29.1,1530,975,416,309,1706,2030,2.1,62.2,0.4491
07/05/2004,23.00.00,2.1,1025,-200,7.3,869,144,954,101,1531,851,13.3,63.6,0.9677
02/09/2004,18.00.00,-200,1248,-200,26,1454,-200,550,-200,1917,1599,36.1,20,11767
22/09/2004,08.00.00,5.5,1514,-200,34.3,1648,517,457,119,2400,1749,20.1,62.7,1461
19/04/2004,01.00.00,-200,988,-200,4.2,722,-200,1029,-200,1500,874,14.1,70.1,11224
01/09/2004,15.00.00,2,1028,-200,12.3,1060,213,686,108,1601,806,33.3,24.4,1232
08/01/2005,14.00.00,3.6,1387,-200,14.3,1127,516,530,175,1430,1615,13.4,55.9,0.8588
02/04/2004,10.00.00,3.3,1375,524,15.9,1177,196,706,127,1898,1386,16.9,52.3,10013
30/10/2004,14.00.00,3.4,1301,-200,16.9,1208,419,560,147,1781,1417,23.6,57.3,1645
21/10/2004,07.00.00,2.7,1303,-200,16.6,1198,332,578,83,1791,1235,21.9,64.8,1683
22/02/2005,08.00.00,3.8,1408,-200,16.7,1200,687,490,295,1523,1369,4.1,82.7,0.682
18/02/2005,00.00.00,1.2,975,-200,3.3,670,129,943,105,910,616,6.9,48.7,0.4874
28/11/2004,11.00.00,1.4,1028,-200,5.2,773,153,877,76,1194,871,11.1,68.2,0.8979
29/12/2004,18.00.00,-200,1035,-200,9,941,-200,734,-200,1175,965,11.3,44.1,0.5909
23/10/2004,03.00.00,0.8,943,-200,4.6,746,-200,852,-200,1374,864,19.3,68.1,15139
26/04/2004,14.00.00,1.3,942,104,5.4,785,86,1065,77,1365,571,19.7,32.5,0.7396
11/04/2004,08.00.00,1.1,912,88,3.7,694,61,1196,58,1343,727,8.7,64.3,0.7267
21/04/2004,18.00.00,-200,1625,-200,32.5,1608,-200,601,-200,2271,1725,25.3,28.9,0.9151
20/09/2004,06.00.00,0.9,903,-200,4.7,748,126,937,60,1373,801,19.4,63.5,14139
31/03/2004,14.00.00,2.6,1349,295,11.2,1023,171,804,114,1748,1054,13.6,69.2,10746
12/12/2004,11.00.00,2.4,1101,-200,8.9,934,333,751,116,1085,1208,12.6,39.9,0.5804
14/09/2004,18.00.00,-200,1310,-200,18.7,1259,-200,620,-200,1926,1240,28.6,48.2,18616
18/11/2004,01.00.00,2.2,999,-200,5.1,771,235,864,127,1068,995,8.8,63.8,0.7236
08/02/2005,06.00.00,0.6,918,-200,1.6,551,114,1062,92,817,712,6.1,43.6,0.4129
26/11/2004,21.00.00,8.1,1759,-200,31.6,1588,1155,437,205,1971,2234,14.6,67.7,11164
04/04/2004,04.00.00,-200,1028,-200,3.5,682,-200,1090,-200,1448,697,14.3,65.3,10594
14/04/2004,23.00.00,-200,1060,-200,5.8,805,-200,964,-200,1418,1089,13.4,54.2,0.8319
09/02/2005,23.00.00,1.9,-200,-200,-200,-200,156,-200,123,-200,-200,-200,-200,-200
20/05/2004,00.00.00,1.5,1164,-200,8.2,908,90,821,102,1574,1019,18.5,50.1,10539
05/02/2005,05.00.00,1.3,989,-200,4.4,731,226,815,149,936,1018,1,67.7,0.4523
04/10/2004,11.00.00,-200,1374,-200,21.8,1346,-200,519,-200,1910,1614,24.2,49,14586
21/01/2005,10.00.00,4.3,1427,-200,19.4,1280,800,500,175,1481,1948,8.3,58.5,0.6403
09/12/2004,05.00.00,0.4,818,-200,0.7,463,33,1509,29,1046,437,14.4,68.5,11158
20/05/2004,21.00.00,2.9,1251,-200,13.4,1097,181,771,143,1680,1280,22.2,34.4,0.9072
15/11/2004,08.00.00,2,964,-200,8.7,928,480,871,167,1130,936,10.7,37.9,0.487
30/12/2004,18.00.00,-200,994,-200,8.1,903,-200,781,-200,1079,922,9.3,40.8,0.4781
20/09/2004,22.00.00,2,1034,-200,9.9,972,230,747,115,1437,1118,23.9,38.1,11123
17/12/2004,04.00.00,2.2,-200,-200,-200,-200,433,-200,119,-200,-200,-200,-200,-200
01/05/2004,23.00.00,3.7,1385,-200,13.3,1094,190,765,129,1769,1175,17.6,58.5,11645
08/05/2004,18.00.00,-200,1028,-200,9.5,961,-200,913,-200,1502,649,17.8,38.5,0.7763
10/11/2004,04.00.00,0.2,715,-200,0.5,445,32,1601,29,925,373,8,64.5,0.695
11/10/2004,21.00.00,1.9,1052,-200,10.3,987,224,700,62,1556,1102,20,63.3,14672
11/03/2004,11.00.00,1.5,1179,43,5,762,95,1328,92,1362,671,10.5,57.9,0.7352
23/10/2004,10.00.00,2.8,1317,-200,15.7,1171,471,542,92,1727,1436,21.6,61.4,15696
20/11/2004,07.00.00,1.2,880,-200,6,812,294,928,136,954,1040,6.9,39.4,0.3948
22/05/2004,00.00.00,3.7,1424,-200,18,1240,194,662,126,1841,1427,19.1,41.9,0.9158
27/10/2004,14.00.00,3.6,1340,-200,18.6,1256,556,537,119,1842,1297,18.5,76.2,16045
24/12/2004,02.00.00,3.4,1285,-200,12.1,1052,465,605,158,1164,1967,5.1,58.4,0.517
05/10/2004,17.00.00,-200,1578,-200,31.9,1595,-200,459,-200,2181,1680,29.7,33.1,13546
29/03/2004,20.00.00,1.6,1020,154,5.7,797,95,1066,99,1302,689,13.2,37.9,0.5733
15/09/2004,20.00.00,4.4,1312,-200,20.1,1299,443,580,135,2016,1380,23.9,58.9,17276
29/05/2004,00.00.00,1.8,1044,-200,9.2,946,138,1009,119,1594,886,19.3,46.3,10279
10/10/2004,22.00.00,1.5,1069,-200,6.7,844,185,767,63,1527,883,20.8,68.1,16585
09/10/2004,20.00.00,3.5,1455,-200,17.3,1218,394,535,107,1796,1387,26.2,51.7,17334
19/01/2005,16.00.00,0.2,920,-200,4.3,729,168,891,110,1013,647,9.2,55,0.6402
10/12/2004,01.00.00,0.7,827,-200,2.7,636,88,1485,59,980,483,13.7,45,0.6991
24/03/2004,02.00.00,0.9,948,35,2.7,634,43,1320,61,1326,715,11.3,60,0.8025
14/04/2004,20.00.00,-200,1425,-200,18.1,1242,-200,675,-200,1858,1486,16.5,42.1,0.7856
15/11/2004,19.00.00,3.8,1029,-200,16.6,1198,446,694,175,1305,1169,12.6,30.2,0.4384
15/05/2004,04.00.00,-200,867,-200,4.4,734,48,1043,58,1324,808,14.6,51.4,0.8489
10/05/2004,21.00.00,2.1,1084,-200,12.4,1063,128,775,109,1703,1031,16.8,53.6,10167
07/02/2005,23.00.00,0.9,923,-200,2.3,602,117,1028,98,831,599,7.2,39.3,0.4004
27/04/2004,15.00.00,2.7,1187,277,14.8,1142,149,840,110,1651,1011,25.7,23.8,0.7737
19/11/2004,19.00.00,8.3,1623,-200,29.8,1547,832,414,188,2040,1883,16.2,62.6,11455
04/02/2005,00.00.00,1.2,1083,-200,6.4,828,235,734,161,1067,1273,6,62.7,0.589
23/10/2004,12.00.00,3.4,1414,-200,19.4,1279,414,504,118,1854,1583,25,52.4,16356
30/03/2004,00.00.00,1,899,33,2.6,630,57,1418,76,1050,425,13.1,26.8,0.4023
06/12/2004,10.00.00,4.7,1299,-200,18.5,1254,698,566,161,1662,1488,15.9,63.4,11349
26/11/2004,16.00.00,6.2,1704,-200,29.1,1531,1071,507,213,1904,2098,15.7,58.9,10432
18/09/2004,00.00.00,1.4,936,-200,6.7,844,186,978,96,1365,776,22.1,43.5,11443
05/12/2004,08.00.00,0.8,848,-200,1.9,578,120,1160,68,1068,679,13.2,62.5,0.943
26/02/2005,09.00.00,1.5,933,-200,4.1,714,227,899,133,927,706,6.7,49.5,0.4892
19/05/2004,19.00.00,3.8,1379,-200,21.1,1326,191,659,151,1961,1307,24.7,31.5,0.9672
24/01/2005,09.00.00,2,1094,-200,9.7,967,355,682,203,1147,1136,6.9,52.8,0.5293
24/10/2004,08.00.00,0.9,920,-200,4.8,755,108,853,45,1359,880,20,66.7,15401
05/04/2004,13.00.00,3.1,1454,535,15.4,1162,188,682,114,1915,1457,18,51.5,10552
09/09/2004,10.00.00,3.1,1277,-200,19.9,1292,590,800,171,1626,1481,31,21.9,0.9708
25/12/2004,18.00.00,4.6,1651,-200,17.8,1234,527,501,184,1513,2020,11.2,70.8,0.9386
27/01/2005,12.00.00,1,887,-200,3,649,166,1009,104,854,588,6.6,40.2,0.3944
18/09/2004,18.00.00,2,1050,-200,9.2,947,266,832,122,1447,912,26.6,32.1,1102
29/12/2004,06.00.00,-200,883,-200,1.6,549,-200,1019,-200,1025,607,9.4,70.9,0.8386
20/09/2004,19.00.00,6.5,1476,-200,34.9,1663,681,473,225,2167,1785,28.1,32.4,12173
02/10/2004,22.00.00,-200,1188,-200,10.8,1007,-200,668,-200,1577,1128,20.8,65.6,15898
04/04/2004,03.00.00,-200,1124,-200,5.6,793,-200,965,-200,1521,791,14.7,65,10766
06/11/2004,19.00.00,2.8,1273,-200,14.6,1137,356,586,91,1563,1231,20,58.4,13473
31/10/2004,00.00.00,2,1076,-200,7.9,895,270,757,86,1492,939,19.3,70.4,15578
04/04/2004,20.00.00,-200,1366,-200,10.5,997,-200,830,-200,1673,1041,18.5,48.9,10323
18/11/2004,15.00.00,3.1,1321,-200,15.9,1178,381,552,182,1539,1491,18.4,49.6,10391
12/11/2004,16.00.00,2.2,1077,-200,9.8,969,337,690,135,1405,1023,16.8,58.9,11199
30/05/2004,08.00.00,0.3,803,-200,2.7,635,60,1417,67,1272,537,20.2,37.8,0.8837
13/01/2005,12.00.00,3.2,1270,-200,12.8,1077,615,583,178,1353,1586,13.1,58.5,0.877
15/10/2004,21.00.00,-200,924,-200,5.1,766,-200,902,-200,1357,752,18.6,60.4,12817
