Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
17/12/2004,00.00.00,4.2,-200,-200,-200,-200,807,-200,162,-200,-200,-200,-200,-200
16/02/2005,13.00.00,1.5,997,-200,6.3,825,226,790,139,948,852,9.6,31.3,0.3763
21/10/2004,00.00.00,4.4,1481,-200,22.3,1359,486,467,105,1957,1518,21.7,69.7,17872
22/09/2004,11.00.00,3.3,1269,-200,18.3,1247,415,597,180,1813,1441,29.1,36.7,14543
11/01/2005,23.00.00,3.5,1433,-200,16.2,1186,586,479,151,1497,1738,11.9,69,0.9568
25/11/2004,22.00.00,2,1128,-200,7.8,889,296,743,110,1160,1212,10,61.8,0.7576
28/02/2005,02.00.00,0.6,823,-200,1,503,60,1268,56,755,332,4,51,0.42
03/10/2004,20.00.00,-200,1540,-200,21.4,1336,-200,498,-200,1929,1590,22.7,59.6,16261
11/03/2004,12.00.00,1.6,1236,61,5.2,774,104,1301,95,1401,664,9.5,66.8,0.7951
18/11/2004,04.00.00,1.2,893,-200,3.8,701,185,935,84,1045,844,6.4,74,0.7134
09/04/2004,22.00.00,2.4,-200,160,-200,-200,175,-200,102,-200,-200,-200,-200,-200
16/03/2004,06.00.00,0.9,1017,27,3.5,681,82,1246,64,1418,870,11.2,68.5,0.9081
03/11/2004,20.00.00,3.3,1266,-200,18.7,1261,355,541,97,1807,1285,22.4,55.2,14735
01/10/2004,16.00.00,3.4,1464,-200,18.4,1251,372,530,136,1853,1487,26.4,45.4,1.54
26/04/2004,03.00.00,0.3,775,26,0.8,477,-200,1722,-200,1115,335,14,44.3,0.7038
13/04/2004,11.00.00,1.6,1044,135,8,900,137,934,96,1471,919,13.8,47.4,0.7435
06/04/2004,10.00.00,2.9,1329,470,14.1,1119,182,707,107,1823,1288,19.6,41.8,0.9407
26/09/2004,19.00.00,3.3,1066,-200,10.7,1004,371,795,127,1384,1006,20.3,35.5,0.833
14/10/2004,22.00.00,-200,949,-200,4.8,754,-200,884,-200,1393,759,16.6,77.3,14491
17/09/2004,17.00.00,2.9,1140,-200,15.2,1155,320,733,112,1660,1105,23.6,42.8,1.23
12/04/2004,07.00.00,0.5,865,36,0.9,494,39,1613,53,1185,367,13.5,50.1,0.7706
16/04/2004,15.00.00,4,1485,449,17.5,1223,242,650,126,1980,1302,14.4,77.4,12654
07/12/2004,03.00.00,1.1,911,-200,4.2,719,-200,947,-200,1170,839,11.6,73.4,0.999
16/04/2004,17.00.00,5.7,1593,743,23,1378,309,582,142,2159,1449,14.6,76,12573
18/02/2005,21.00.00,2.8,1153,-200,10.1,981,424,666,202,1097,1273,8,41.3,0.4448
02/04/2004,10.00.00,3.3,1375,524,15.9,1177,196,706,127,1898,1386,16.9,52.3,10013
27/09/2004,17.00.00,3.1,1107,-200,17.3,1219,346,683,132,1582,1131,25.1,25.8,0.8065
19/02/2005,01.00.00,2.1,1106,-200,6.8,850,373,727,219,997,1281,3.1,57.8,0.4462
02/12/2004,02.00.00,1.6,987,-200,5.7,796,180,1789,86,1254,830,11.7,78.6,10813
25/11/2004,05.00.00,2.2,1053,-200,9.4,955,486,710,94,1154,1050,4,85.7,0.7041
30/11/2004,08.00.00,2.5,1251,-200,11,1015,475,751,127,1453,1070,12.3,78.9,11283
29/05/2004,22.00.00,1.3,955,-200,8.5,918,102,1056,93,1511,762,19.5,36.9,0.8258
18/05/2004,11.00.00,1.9,1138,-200,11,1015,140,854,103,1604,1115,27.4,22.8,0.8219
24/10/2004,07.00.00,1.5,1037,-200,8.1,902,196,704,48,1481,984,17.5,76.6,15174
11/09/2004,14.00.00,-200,1019,-200,7,858,-200,989,-200,1270,631,33,21.3,10512
23/02/2005,03.00.00,0.6,880,-200,1.4,533,-200,1161,-200,948,499,3.5,80.6,0.6403
12/12/2004,23.00.00,2.1,1074,-200,7.2,867,285,888,112,1064,1221,8.7,55.2,0.6225
02/04/2004,12.00.00,3.1,1341,454,15.9,1176,167,748,135,1825,1347,22.9,33.8,0.9322
24/10/2004,13.00.00,1.1,1000,-200,5.9,807,95,811,52,1376,825,25.3,46.7,14874
23/12/2004,12.00.00,3.8,1228,-200,15.9,1178,693,621,193,1202,1628,8,38.3,0.4133
11/01/2005,17.00.00,3.4,1386,-200,17.6,1228,531,479,152,1546,1578,13.4,59.7,0.9142
25/05/2004,08.00.00,3,1210,-200,22.2,1356,183,657,100,1786,1481,16.3,27.5,0.5066
24/12/2004,17.00.00,6.8,1522,-200,21.5,1337,706,479,192,1578,2034,10.4,57,0.7167
27/09/2004,10.00.00,1.9,992,-200,9.1,943,325,847,103,1351,936,22.2,33.6,0.8886
23/09/2004,06.00.00,0.9,961,-200,6.3,828,132,892,66,1491,837,21.3,63.2,15794
16/10/2004,11.00.00,-200,944,-200,8.3,910,-200,828,-200,1342,777,22,38.9,10154
08/02/2005,05.00.00,0.6,910,-200,1.3,524,74,1102,69,802,600,6.4,42.7,0.4126
03/05/2004,09.00.00,3.4,1483,-200,17.4,1222,318,597,109,2054,1529,17.4,68.9,13557
13/01/2005,15.00.00,2.7,1266,-200,14.1,1118,380,564,134,1410,1373,14,56.3,0.894
02/02/2005,16.00.00,1.8,1010,-200,9,940,329,759,124,960,1027,14.5,18,0.2956
23/05/2004,00.00.00,4.1,1507,-200,20.5,1311,177,608,114,2107,1499,19.8,54.5,12488
15/10/2004,17.00.00,-200,1319,-200,24.9,1426,-200,509,-200,1938,1491,20.9,48.5,11878
06/02/2005,08.00.00,0.6,833,-200,1.3,526,110,1169,94,771,722,0.8,52.8,0.3468
15/12/2004,20.00.00,2.4,-200,-200,-200,-200,325,-200,115,-200,-200,-200,-200,-200
18/09/2004,09.00.00,1.6,982,-200,7.9,895,233,892,89,1413,859,24.3,39.5,11842
28/04/2004,19.00.00,5.4,1724,816,28.3,1510,222,562,155,2252,1716,23.1,42.2,11746
02/10/2004,03.00.00,-200,968,-200,4.3,730,-200,858,-200,1388,913,21.3,61,1529
25/03/2004,10.00.00,2.3,1133,300,8.8,933,133,969,99,1552,923,9.7,69.7,0.8389
18/02/2005,02.00.00,1,921,-200,2.1,594,100,1025,82,867,479,6.3,49.6,0.4787
04/09/2004,09.00.00,2,1156,-200,10.3,988,-200,615,-200,1634,1250,26.7,43,14808
17/10/2004,00.00.00,-200,871,-200,2.6,628,-200,1118,-200,1228,557,16.5,68.5,12753
29/09/2004,22.00.00,1.9,1116,-200,10.9,1012,249,699,125,1445,1290,19.7,49.3,11148
06/11/2004,10.00.00,1.7,1121,-200,10.9,1012,254,650,80,1436,1060,18.4,61.3,12854
15/11/2004,18.00.00,4,1025,-200,16.7,1202,515,691,194,1263,1191,12.7,28.9,0.4233
06/11/2004,01.00.00,1.8,1106,-200,9,938,247,685,76,1395,1010,16.1,71.2,12948
02/05/2004,13.00.00,1.1,948,-200,4.8,754,64,1086,64,1436,602,24.4,32.7,0.9863
05/02/2005,12.00.00,1,909,-200,3.4,678,180,960,128,838,652,9.2,34.5,0.4025
13/04/2004,23.00.00,1.5,1079,115,6.8,847,108,925,90,1463,1122,11.6,62.2,0.851
16/02/2005,10.00.00,2.1,1044,-200,9,940,428,706,206,1014,1152,8.9,33.8,0.385
05/11/2004,14.00.00,4.4,1460,-200,25,1430,524,466,125,1932,1604,23,49,1362
16/12/2004,01.00.00,2,-200,-200,-200,-200,289,-200,100,-200,-200,-200,-200,-200
22/09/2004,15.00.00,2.6,1186,-200,15.3,1159,295,640,141,1701,1046,30.2,32.9,13865
15/02/2005,19.00.00,2.8,1125,-200,14.1,1121,357,630,185,1132,1405,9.5,25.2,0.2996
20/09/2004,07.00.00,3.5,1310,-200,21.7,1344,376,573,91,2026,1353,18.7,65.6,14039
28/09/2004,09.00.00,4.1,1236,-200,21.3,1332,641,601,152,1683,1550,17.8,45.7,0.9224
26/09/2004,00.00.00,2.4,1067,-200,10.9,1013,330,794,97,1350,1133,17,43,0.8242
09/01/2005,14.00.00,2.2,1278,-200,12.6,1070,256,557,142,1479,1110,16.6,52.4,0.981
17/09/2004,13.00.00,2.1,1004,-200,10.7,1004,257,832,88,1490,911,23.4,40.4,1.15
07/02/2005,19.00.00,2.3,1101,-200,8.2,908,295,707,204,1025,1095,7.8,37.6,0.4004
14/02/2005,17.00.00,1.4,940,-200,6.4,829,209,823,140,901,716,13.6,22.7,0.3529
15/09/2004,20.00.00,4.4,1312,-200,20.1,1299,443,580,135,2016,1380,23.9,58.9,17276
04/09/2004,21.00.00,1.9,1055,-200,10.3,988,-200,720,-200,1490,874,30.1,28.7,12052
19/04/2004,05.00.00,-200,888,-200,2.2,597,-200,1242,-200,1428,671,14.3,70.1,11328
19/09/2004,23.00.00,1.8,1084,-200,8.7,929,189,751,100,1517,1081,22.7,53.6,14632
27/09/2004,08.00.00,4,1209,-200,18.8,1262,614,618,135,1708,1392,16.9,50.3,0.958
17/02/2005,14.00.00,1.8,1086,-200,6.8,850,233,723,143,1072,901,8.9,45.5,0.5208
01/10/2004,14.00.00,3.2,-200,-200,-200,-200,383,-200,123,-200,-200,-200,-200,-200
03/11/2004,14.00.00,2.5,1192,-200,13,1085,266,617,79,1638,1170,26.6,42.5,14568
27/02/2005,03.00.00,3,1035,-200,5.8,805,-200,790,-200,1022,1038,3.5,68.8,0.5458
03/10/2004,21.00.00,-200,1190,-200,10.4,992,-200,654,-200,1587,1211,21.9,61.4,15946
18/03/2004,07.00.00,1.5,1166,78,7.7,885,139,1005,85,1551,1075,10.6,63.3,0.8067
07/01/2005,07.00.00,1,965,-200,3.1,659,126,973,69,1059,739,6.4,76.3,0.7389
28/09/2004,02.00.00,0.5,765,-200,2.8,637,141,1138,74,1113,742,15,52.8,0.8929
21/04/2004,20.00.00,-200,1443,-200,26,1455,-200,635,-200,2073,1600,21.4,36,0.9059
14/02/2005,10.00.00,1.7,1096,-200,11.6,1036,254,635,168,1043,1127,11.5,39.6,0.5372
06/01/2005,13.00.00,2,1186,-200,8.5,921,295,660,138,1310,1040,16.3,51.5,0.9462
04/11/2004,18.00.00,8.7,1882,-200,47.5,1920,1014,328,171,2609,2204,23.1,61.1,17082
23/12/2004,23.00.00,4.2,1376,-200,17,1209,740,549,190,1283,2041,6.1,54.7,0.5201
03/12/2004,03.00.00,1.3,1003,-200,4.7,747,-200,843,-200,1289,806,14.1,84.8,13544
09/01/2005,11.00.00,1.5,1168,-200,5.7,797,251,698,111,1235,1022,14,59.7,0.9495
29/04/2004,23.00.00,2.8,1433,174,13.6,1104,172,681,97,1876,1411,17,70.7,13554
14/11/2004,16.00.00,0.6,738,-200,1.3,529,100,1991,59,876,383,9.6,44.2,0.5289
24/09/2004,05.00.00,0.5,868,-200,2.8,639,109,1093,55,1367,610,20.4,63,14946
11/10/2004,16.00.00,3.4,1278,-200,18.3,1248,375,574,99,1814,1243,23.2,52,14642
04/05/2004,18.00.00,3.9,1377,-200,20.6,1313,191,612,109,2120,1220,18.3,62.8,13127
27/10/2004,15.00.00,2.8,1157,-200,14.5,1131,370,623,113,1675,1157,19.6,69.7,15675
16/03/2004,13.00.00,4,1579,366,22.3,1359,252,724,161,1998,1671,25.3,26.1,0.8264
26/10/2004,15.00.00,5.3,1606,-200,30.9,1573,688,419,175,2165,1900,24.9,50,15522
11/02/2005,14.00.00,5.8,-200,-200,-200,-200,872,-200,275,-200,-200,-200,-200,-200
08/10/2004,07.00.00,5.7,1606,-200,31.2,1578,665,440,81,2205,1786,19.4,66.5,14801
15/05/2004,18.00.00,2.3,1125,-200,11,1016,148,910,117,1564,991,23.8,27.1,0.7858
13/05/2004,20.00.00,4.6,1428,-200,21.2,1329,250,594,141,2102,1602,19.1,52.3,11486
20/03/2004,23.00.00,2.1,1309,-200,8.9,937,122,905,97,1672,1036,15.9,57.7,10356
06/04/2004,18.00.00,3,1268,470,15,1148,159,728,120,1776,1006,16.8,44.3,0.8428
17/02/2005,22.00.00,2.1,1078,-200,6.3,824,265,759,169,1016,982,6.9,48.2,0.4832
26/03/2004,13.00.00,2.3,1106,211,12.5,1068,116,915,99,1535,874,19.1,26.2,0.5741
14/02/2005,02.00.00,1.1,1024,-200,4,709,142,798,109,1120,884,9.8,61.2,0.7413
24/01/2005,19.00.00,1.5,1018,-200,8.9,934,259,740,169,1014,967,7.3,42.2,0.4341
14/10/2004,21.00.00,-200,1046,-200,7.3,872,-200,769,-200,1479,968,16.4,77.1,14243
09/09/2004,18.00.00,5.4,1425,-200,32.3,1605,631,660,220,1920,2321,35.2,16.6,0.9242
09/05/2004,05.00.00,-200,1036,-200,8.1,902,-200,825,-200,1558,1087,11.9,71.1,0.9899
01/09/2004,20.00.00,3,1093,-200,14.5,1133,288,599,122,1708,1200,28,33,12264
22/10/2004,15.00.00,3.7,1476,-200,22,1352,365,474,112,1996,1568,26.4,49.8,16928
26/12/2004,06.00.00,0.3,848,-200,0.7,464,54,1425,46,1062,438,10.9,80.3,10444
06/09/2004,10.00.00,1.3,977,-200,5.7,800,-200,843,-200,1372,778,27.6,34.2,12464
30/09/2004,18.00.00,6.3,1673,-200,34,1643,572,436,182,2259,1781,24.6,50,15241
26/01/2005,04.00.00,-200,747,-200,0.2,390,20,1775,20,738,266,3.3,52.8,0.4137
06/12/2004,08.00.00,3.1,1314,-200,15.8,1173,587,589,112,1627,1238,12.7,77.2,11298
15/10/2004,01.00.00,-200,934,-200,4.3,730,-200,906,-200,1345,757,14.8,83.8,14005
08/12/2004,12.00.00,2.1,1202,-200,9.5,958,302,732,92,1330,1181,16,58.1,10482
17/12/2004,20.00.00,3.3,1325,-200,16.4,1191,403,564,130,1542,1389,13.3,68,10376
16/12/2004,09.00.00,5.3,-200,-200,-200,-200,905,-200,146,-200,-200,-200,-200,-200
26/01/2005,07.00.00,-200,800,-200,0.9,492,90,1310,71,783,353,3.6,49,0.3915
15/10/2004,08.00.00,-200,1354,-200,22.2,1358,-200,519,-200,1942,1403,15.6,77.1,13527
17/11/2004,01.00.00,1.6,953,-200,5.3,778,277,885,121,1051,1019,7.7,57.9,0.6107
15/03/2004,06.00.00,1.4,1157,51,6.4,830,138,1030,80,1584,1083,11.4,70.5,0.9475
04/12/2004,13.00.00,3.1,1224,-200,11.9,1046,580,630,124,1476,1213,11.8,86.5,11981
07/01/2005,09.00.00,3,1226,-200,15.3,1157,419,552,125,1464,1201,6.3,77.4,0.7452
24/03/2004,18.00.00,2.7,1260,263,12,1050,156,828,111,1722,979,10.7,68.5,0.8794
05/11/2004,00.00.00,1.6,1061,-200,8.8,931,195,699,65,1481,1015,18.5,69.5,14657
11/04/2004,21.00.00,1.1,925,63,3.5,680,60,1223,76,1217,481,15.5,36.7,0.6438
17/12/2004,05.00.00,1.8,-200,-200,-200,-200,371,-200,112,-200,-200,-200,-200,-200
30/09/2004,17.00.00,6.5,1728,-200,35.9,1683,623,419,188,2365,1861,25.4,47.9,15346
18/10/2004,18.00.00,-200,1612,-200,38.8,1745,-200,398,-200,2357,1834,19.3,59,13077
28/09/2004,15.00.00,2.3,1050,-200,13,1084,305,748,117,1402,1153,26.2,24.4,0.8174
13/10/2004,04.00.00,-200,709,-200,0.6,449,-200,1590,-200,1055,392,14.5,57.4,0.9413
03/10/2004,04.00.00,-200,929,-200,3.9,703,-200,908,-200,1391,761,20.2,64.4,15035
11/02/2005,22.00.00,4,1428,-200,13,1085,550,526,213,1268,2023,8.3,53.3,0.5843
29/10/2004,13.00.00,5.1,1424,-200,22.4,1361,589,484,137,1983,1346,20.2,82.2,19184
08/09/2004,13.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
06/10/2004,03.00.00,-200,889,-200,3.2,665,-200,943,-200,1310,805,19.8,65.1,1.49
07/02/2005,05.00.00,0.6,879,-200,1,495,75,1147,73,753,623,3.3,44.6,0.3499
30/04/2004,21.00.00,3.1,1363,234,15.1,1152,189,684,110,1951,1495,18.2,65.4,13529
29/01/2005,19.00.00,1.3,907,-200,3.1,657,190,981,134,844,569,3.1,48.1,0.3707
10/11/2004,08.00.00,1.4,958,-200,5.8,803,267,910,128,1172,738,7.1,77.9,0.7914
02/12/2004,10.00.00,4.4,1337,-200,19.2,1275,745,525,145,1655,1548,14.3,66.1,10711
19/11/2004,22.00.00,2.6,667,-200,3.6,689,207,1210,120,709,620,13.4,14.3,0.2185
09/12/2004,13.00.00,1.6,969,-200,6,812,259,989,100,1189,842,14.9,53.4,0.8998
07/09/2004,17.00.00,2.3,1037,-200,11.2,1021,-200,747,-200,1451,786,31.7,20.3,0.9336
03/12/2004,23.00.00,3.4,1270,-200,14,1117,542,586,101,1528,1290,13.1,78.7,11817
23/02/2005,09.00.00,1.9,1033,-200,6.2,820,360,740,198,1114,870,4.3,79.8,0.6706
10/10/2004,08.00.00,1.1,1049,-200,6.3,826,150,765,51,1521,917,22.2,65.2,17256
04/05/2004,02.00.00,0.6,911,-200,2.2,599,32,1189,48,1517,633,16.1,80,14562
22/03/2004,22.00.00,2,1132,143,8.4,916,128,920,113,1561,1083,13.9,52,0.8231
23/11/2004,21.00.00,8.3,1693,-200,31.7,1590,1189,412,178,1949,2025,10.4,79.3,0.9993
11/03/2004,17.00.00,2.9,1383,150,11.2,1020,243,1008,135,1719,1104,9.8,67.6,0.8185
25/12/2004,05.00.00,2.2,1243,-200,8.6,924,274,648,119,1250,1534,9,69.8,0.8039
04/02/2005,08.00.00,4,1411,-200,19.7,1288,887,492,306,1472,1638,2.3,70.9,0.5182
05/01/2005,06.00.00,1.8,1225,-200,8.1,904,267,644,110,1194,1460,7.5,71.7,0.7439
03/11/2004,02.00.00,2.2,1071,-200,10.7,1003,252,665,58,1542,1045,17.5,73.2,14515
25/09/2004,14.00.00,1,805,-200,4.5,740,41,1161,12,1117,565,19.8,31.1,0.7104
24/02/2005,06.00.00,0.8,968,-200,3,652,197,937,131,1051,788,3.6,84.4,0.6724
13/05/2004,19.00.00,3.9,1378,-200,21.7,1342,204,612,133,2076,1489,19.8,47.9,1092
21/02/2005,16.00.00,1.9,1186,-200,8.6,925,290,641,181,1272,1025,7,73.7,0.7425
17/05/2004,18.00.00,3.1,1153,-200,15.6,1168,163,842,121,1644,1021,24.3,19.8,0.5933
18/04/2004,18.00.00,-200,1154,-200,8.5,919,-200,876,-200,1623,861,17.5,54.2,10722
27/02/2005,11.00.00,1.6,1023,-200,5.2,776,202,817,128,972,808,11.2,37.1,0.4936
02/05/2004,08.00.00,1.2,988,-200,5.9,806,87,951,68,1568,940,16,61.6,11083
13/12/2004,16.00.00,4.5,1520,-200,30.1,1552,801,568,198,1615,2104,16,38.6,0.6952
05/09/2004,18.00.00,1.1,880,-200,4.3,728,-200,1046,-200,1167,514,31.6,18,0.8243
03/12/2004,07.00.00,1.5,1094,-200,7,857,289,739,96,1378,903,13.8,85.3,13412
19/05/2004,22.00.00,1.7,1238,-200,9,940,95,815,103,1622,877,19.7,47.1,10666
11/05/2004,00.00.00,0.9,959,-200,6,812,77,961,78,1518,910,14.2,64.1,10346
09/11/2004,23.00.00,0.9,841,-200,3.5,680,-200,1052,-200,1067,594,6.5,85.6,0.8353
29/12/2004,13.00.00,-200,971,-200,5.5,786,-200,812,-200,1086,796,12,49.3,0.69
24/01/2005,04.00.00,-200,831,-200,1,498,50,1237,48,855,443,5.8,59.5,0.5519
03/10/2004,07.00.00,-200,1013,-200,5.4,781,-200,829,-200,1469,894,19.8,66.4,15145
19/04/2004,19.00.00,-200,1032,-200,7.9,895,-200,921,-200,1508,879,10.7,71.5,0.9197
11/03/2004,20.00.00,6.1,1640,401,24,1404,351,743,165,2191,1654,9.6,67.8,0.8133
23/03/2004,12.00.00,2.7,1209,267,13.4,1097,207,837,129,1746,1147,13.1,54.8,0.8234
08/04/2004,00.00.00,1.4,1020,88,4.8,752,95,1074,97,1398,839,9.3,75,0.8799
16/02/2005,18.00.00,2.2,1143,-200,9.5,960,313,641,153,1110,1136,7.4,44.5,0.4582
12/11/2004,19.00.00,5.2,1319,-200,20.8,1319,600,539,178,1735,1384,16.7,58,10916
20/11/2004,21.00.00,1.2,1033,-200,7.6,881,339,855,159,999,1230,8,39.8,0.4286
20/09/2004,15.00.00,2.4,1120,-200,11.9,1045,264,752,122,1563,975,31.8,27.4,12673
17/01/2005,13.00.00,3.1,1166,-200,14.5,1134,514,603,176,1227,1531,11.1,33.3,0.4384
15/02/2005,21.00.00,3.1,1155,-200,11.6,1034,445,648,196,1061,1429,8.2,30.1,0.327
06/10/2004,07.00.00,-200,1433,-200,24.2,1409,-200,506,-200,1972,1439,17.6,70.5,14057
07/05/2004,22.00.00,2,1027,-200,7.7,887,133,927,97,1568,876,13.4,64.6,0.9864
19/04/2004,17.00.00,-200,1186,-200,11.8,1042,-200,808,-200,1684,1038,10,80.5,0.9853
03/02/2005,02.00.00,1.1,975,-200,3.9,707,192,860,128,902,1107,3.4,54.7,0.4323
23/10/2004,18.00.00,4,1475,-200,21,1324,475,490,115,1925,1530,23.3,57.9,16376
30/04/2004,14.00.00,2.6,1310,210,15.4,1160,153,695,94,1939,1224,21.4,50.9,12823
12/05/2004,16.00.00,2.4,1250,-200,12.7,1074,162,724,123,1806,1166,17.3,61.1,11957
24/05/2004,17.00.00,2,996,-200,12,1048,139,959,108,1397,822,24.5,15.4,0.4663
15/03/2004,05.00.00,1,1075,39,3.9,703,88,1156,74,1464,1010,11.9,67.4,0.9375
23/09/2004,05.00.00,0.5,847,-200,2.5,620,84,1085,58,1339,670,22.9,57.5,15879
02/09/2004,23.00.00,-200,1044,-200,9.7,967,-200,672,-200,1540,1133,27.4,41.4,14877
02/01/2005,12.00.00,2.2,1130,-200,7.1,860,379,752,148,1058,1218,8,51.2,0.5516
21/12/2004,15.00.00,2.2,908,-200,7.7,886,353,922,142,947,835,8.9,34.5,0.3946
19/01/2005,14.00.00,0.6,1009,-200,6.7,845,263,771,128,1132,856,10,55,0.6753
19/10/2004,14.00.00,-200,1174,-200,13.4,1097,-200,640,-200,1596,1203,22,54,14114
12/01/2005,17.00.00,3.4,1303,-200,17.6,1226,538,521,173,1554,1457,14.6,54,0.8946
20/05/2004,03.00.00,0.3,885,-200,1.7,565,-200,1217,-200,1329,542,19.8,46.2,1056
01/05/2004,17.00.00,1.8,1045,-200,8.3,910,89,948,95,1598,624,23.7,37.2,10746
07/01/2005,22.00.00,3.9,1306,-200,15.4,1161,646,557,146,1407,1379,5.5,83.5,0.7619
28/01/2005,10.00.00,1.8,984,-200,6.4,832,296,822,184,966,892,4.3,48.4,0.4043
09/02/2005,23.00.00,1.9,-200,-200,-200,-200,156,-200,123,-200,-200,-200,-200,-200
29/10/2004,17.00.00,3.1,1290,-200,18.5,1253,371,550,135,1807,1332,20.2,72.3,16893
09/05/2004,23.00.00,-200,1101,-200,8.8,933,-200,845,-200,1600,1022,13.8,62.1,0.9721
17/09/2004,20.00.00,2.2,991,-200,10,977,272,872,110,1448,923,22.3,42.2,11209
18/09/2004,16.00.00,1.3,927,-200,5.3,781,165,994,73,1267,594,29.1,26.8,10648
19/05/2004,13.00.00,2.2,1233,-200,15.2,1154,116,746,115,1740,1000,31,22.9,10144
04/10/2004,22.00.00,-200,1039,-200,8.9,936,-200,731,-200,1499,1121,21.2,59.3,14787
13/01/2005,06.00.00,1,937,-200,3.7,694,194,915,81,1054,817,6.5,79.7,0.7751
05/12/2004,06.00.00,0.6,797,-200,1.5,543,87,1235,60,1047,648,12.5,65.9,0.9533
05/10/2004,19.00.00,-200,1778,-200,41.6,1805,-200,380,-200,2473,2094,25.6,47.5,1539
01/02/2005,19.00.00,4.1,1259,-200,17,1211,502,559,188,1243,1531,9.4,36.7,0.4324
15/02/2005,09.00.00,2.1,1055,-200,8,899,416,731,220,1017,1035,6.5,39.5,0.3865
13/11/2004,03.00.00,0.8,891,-200,2.7,633,-200,1035,-200,1137,590,15.7,60.1,1064
07/10/2004,06.00.00,-200,1089,-200,7.4,873,-200,741,-200,1479,990,20.1,64.4,14967
07/12/2004,07.00.00,1,964,-200,4.3,730,243,985,71,1146,891,12.9,64.2,0.9506
03/09/2004,05.00.00,-200,873,-200,3.3,668,-200,911,-200,1354,744,23.1,55,15357
15/09/2004,19.00.00,6.7,1571,-200,31.8,1593,615,469,173,2409,1686,25.1,55.8,17511
03/09/2004,02.00.00,-200,944,-200,5.7,796,-200,784,-200,1407,1021,24,50.3,1476
31/10/2004,08.00.00,0.9,972,-200,4.6,743,139,944,41,1477,742,20.6,70.7,16996
27/02/2005,06.00.00,0.9,914,-200,3.1,655,107,949,77,949,742,1.6,74.3,0.5168
11/02/2005,08.00.00,3.8,-200,-200,-200,-200,589,-200,267,-200,-200,-200,-200,-200
22/12/2004,03.00.00,0.9,833,-200,2.9,648,-200,1135,-200,814,760,5.1,43.5,0.3852
09/11/2004,15.00.00,2.1,1045,-200,13.1,1087,-200,712,-200,1270,1144,12.6,42.4,0.6159
06/09/2004,19.00.00,2.9,1133,-200,13.5,1101,-200,647,-200,1669,1105,28,30.1,11226
01/02/2005,06.00.00,1.1,1024,-200,4.2,724,241,814,122,944,1198,2,64.9,0.4661
01/09/2004,13.00.00,2,1027,-200,11.3,1024,162,700,80,1588,814,31.3,29.1,13054
10/05/2004,00.00.00,-200,997,-200,6.5,835,-200,951,-200,1501,888,13.9,61.1,0.9656
24/09/2004,02.00.00,0.7,923,-200,4.6,744,80,908,64,1394,815,22.3,55.8,14828
