Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
28/03/2004,13.00.00,1.4,995,103,5.7,796,66,1159,72,1287,587,21.2,23.1,0.5768
14/11/2004,04.00.00,0.3,689,-200,0.7,470,36,1643,26,863,305,9.8,51.3,0.6225
22/10/2004,05.00.00,0.9,960,-200,5.8,804,198,802,49,1435,886,18.7,74.4,15861
24/02/2005,00.00.00,1.6,1018,-200,4.7,750,248,831,172,1051,916,3.2,83,0.645
01/01/2005,16.00.00,2.1,1102,-200,7.7,885,313,772,139,1051,1142,12.8,32.6,0.4814
23/01/2005,00.00.00,0.8,1166,-200,10.1,981,451,697,195,993,1445,8,36,0.3872
13/12/2004,11.00.00,4.8,1422,-200,22.4,1362,920,775,214,1509,1956,12,45.9,0.6421
20/04/2004,10.00.00,-200,1348,-200,17.1,1214,-200,678,-200,1874,1509,16,56.3,10185
24/09/2004,01.00.00,0.9,942,-200,5.3,780,83,915,59,1419,737,21.5,57.9,14658
31/03/2004,13.00.00,2.2,1242,232,9.1,944,149,846,114,1638,991,11.3,78.1,10411
31/12/2004,15.00.00,-200,872,-200,4.1,717,-200,991,-200,882,592,12.7,28.4,0.416
18/04/2004,12.00.00,-200,1097,-200,5.3,779,-200,980,-200,1565,803,15.5,67.4,1178
21/12/2004,10.00.00,2.6,951,-200,9.4,953,460,812,157,1022,1055,7.4,36.5,0.3778
19/05/2004,00.00.00,1.2,1069,-200,7.7,887,70,859,84,1542,1041,19.3,43,0.9535
21/04/2004,22.00.00,-200,1105,-200,10.6,1000,-200,847,-200,1573,1208,19.2,42.1,0.9273
22/04/2004,06.00.00,-200,977,-200,5.7,800,-200,990,-200,1474,926,12.2,64.1,0.9062
22/01/2005,03.00.00,0.9,1326,-200,13.1,1087,-200,571,-200,1333,1398,6.7,78.7,0.7779
21/02/2005,16.00.00,1.9,1186,-200,8.6,925,290,641,181,1272,1025,7,73.7,0.7425
23/03/2004,07.00.00,1.1,1061,60,4.6,745,103,1178,88,1429,616,9.8,75,0.9093
08/12/2004,22.00.00,2.2,1161,-200,8.2,909,355,721,109,1370,962,13.7,79.3,12326
02/12/2004,14.00.00,2.9,1338,-200,16.9,1208,469,539,123,1600,1481,18,58,11901
20/11/2004,07.00.00,1.2,880,-200,6,812,294,928,136,954,1040,6.9,39.4,0.3948
23/04/2004,06.00.00,0.8,923,56,4.9,757,72,1041,67,1418,906,14.3,55.4,0.9003
16/11/2004,04.00.00,0.4,732,-200,0.7,472,37,1461,32,866,391,11.1,40.8,0.5395
17/05/2004,04.00.00,-200,805,-200,1.4,534,28,1454,40,1112,409,16.3,34.1,0.6257
23/01/2005,10.00.00,-200,1039,-200,6.4,828,292,791,162,987,1115,5,47.5,0.418
14/12/2004,13.00.00,4.7,1470,-200,25.8,1450,677,481,182,1706,2015,14,53,0.8451
19/10/2004,21.00.00,-200,1468,-200,24.4,1415,-200,470,-200,1985,1594,19.9,69,15877
20/01/2005,12.00.00,2.6,1135,-200,11.9,1047,529,641,151,1175,1379,13.9,32.3,0.5117
20/04/2004,04.00.00,-200,802,-200,1.2,519,-200,1523,-200,1315,540,9.8,80,0.967
02/10/2004,03.00.00,-200,968,-200,4.3,730,-200,858,-200,1388,913,21.3,61,1529
05/11/2004,08.00.00,2,1210,-200,16.3,1188,305,583,75,1575,1129,16.2,70.1,12837
19/05/2004,08.00.00,6.2,1716,-200,36.7,1701,320,490,155,2545,2018,18.6,46.8,0.99
03/09/2004,06.00.00,-200,905,-200,5.1,766,-200,842,-200,1438,818,22.9,56.2,15522
11/02/2005,02.00.00,2,-200,-200,-200,-200,149,-200,116,-200,-200,-200,-200,-200
14/12/2004,00.00.00,1.9,1071,-200,7.4,873,339,739,107,1150,1193,8.6,70.5,0.7915
07/09/2004,14.00.00,1.4,948,-200,7.9,893,-200,828,-200,1374,768,31.5,21.5,0.9768
07/05/2004,23.00.00,2.1,1025,-200,7.3,869,144,954,101,1531,851,13.3,63.6,0.9677
24/09/2004,06.00.00,1.3,1062,-200,8.4,915,232,792,83,1579,929,20.8,62.2,15119
16/09/2004,14.00.00,1.7,1005,-200,9.8,972,279,834,102,1514,952,22.9,47.9,13208
26/12/2004,09.00.00,0.9,1003,-200,2.5,618,198,1003,117,1159,754,10.4,82.9,10419
13/05/2004,16.00.00,3.1,1288,-200,16.4,1191,178,691,123,1910,1192,19.8,44.3,10104
01/05/2004,14.00.00,1.3,963,-200,6.5,835,59,1029,68,1495,556,24.8,34.8,10716
27/01/2005,01.00.00,0.2,843,-200,2.2,597,108,1059,83,808,527,4.5,42,0.3571
25/09/2004,01.00.00,1.1,837,-200,3.7,693,26,1096,7,1178,584,15.4,53.6,0.9326
17/02/2005,13.00.00,1.4,1041,-200,5,763,196,790,130,1003,808,8.3,47.8,0.5238
20/03/2004,19.00.00,3.5,1633,-200,16.6,1199,215,734,136,1919,1417,17.4,51.6,10159
22/09/2004,00.00.00,1.1,962,-200,5.9,808,99,866,74,1430,868,22.6,56.3,15233
14/11/2004,20.00.00,1.1,812,-200,3,652,210,1586,106,964,554,9.1,49.6,0.5765
19/10/2004,20.00.00,-200,1518,-200,27.2,1483,-200,454,-200,2098,1666,20.8,65.1,15782
03/11/2004,01.00.00,2.6,1167,-200,13.2,1090,281,626,62,1620,1106,18,71.5,14615
12/02/2005,01.00.00,4.3,1462,-200,12.9,1080,599,522,229,1274,1889,5.3,66.8,0.5979
03/09/2004,18.00.00,4.3,1347,-200,23.2,1382,-200,529,-200,1961,1543,37,23.6,14639
07/04/2004,16.00.00,1.2,1045,120,5.9,808,65,1038,69,1421,589,16.4,47.7,0.8819
09/12/2004,23.00.00,0.7,808,-200,1.8,572,88,1729,57,954,468,12,51.2,0.7179
27/04/2004,23.00.00,2,1133,203,10.9,1012,111,806,108,1608,1054,17.9,43.5,0.884
14/05/2004,10.00.00,2.5,1095,-200,11.1,1019,186,815,113,1618,1181,22.8,32.4,0.887
05/10/2004,02.00.00,-200,820,-200,2.5,620,-200,1081,-200,1270,703,20.8,58.8,14305
16/01/2005,08.00.00,1.4,939,-200,4.8,751,312,898,156,984,952,5.7,54.5,0.5034
10/10/2004,03.00.00,1.1,991,-200,4.9,759,-200,845,-200,1440,658,23.5,61.3,17538
13/11/2004,16.00.00,2.3,1149,-200,10.6,998,368,664,133,1434,1101,20.8,45.5,11054
02/10/2004,15.00.00,-200,1199,-200,8.7,928,-200,704,-200,1533,890,25.7,48.8,15913
02/05/2004,08.00.00,1.2,988,-200,5.9,806,87,951,68,1568,940,16,61.6,11083
23/01/2005,13.00.00,-200,1160,-200,9.2,948,371,712,191,1072,1289,7.9,41.6,0.4459
01/02/2005,05.00.00,0.9,1042,-200,3.8,701,208,795,114,945,1216,1.8,68.9,0.4878
28/04/2004,06.00.00,1.1,1030,95,7.5,880,76,892,69,1539,996,13.9,60.7,0.9597
24/01/2005,18.00.00,1.5,1054,-200,10.4,992,302,715,180,1092,1051,7.8,39.7,0.4206
20/04/2004,22.00.00,-200,991,-200,7.7,889,-200,932,-200,1550,933,16,52,0.9375
17/05/2004,19.00.00,3.4,1215,-200,17.8,1234,180,796,125,1735,1167,23.5,20.8,0.5937
23/02/2005,08.00.00,1.7,1126,-200,7.7,886,337,719,197,1208,936,4.4,79.1,0.6687
25/01/2005,01.00.00,-200,757,-200,0.6,459,49,1447,44,735,337,5.7,41.5,0.3836
14/11/2004,16.00.00,0.6,738,-200,1.3,529,100,1991,59,876,383,9.6,44.2,0.5289
04/09/2004,17.00.00,2.4,1159,-200,12.3,1059,-200,664,-200,1580,945,39.5,18.5,13076
06/04/2004,00.00.00,1,1015,101,4.1,718,61,1065,71,1428,714,16.6,55.4,10408
19/11/2004,13.00.00,3.6,1298,-200,15.2,1156,463,549,188,1582,1320,17.3,55.4,10836
10/05/2004,21.00.00,2.1,1084,-200,12.4,1063,128,775,109,1703,1031,16.8,53.6,10167
20/04/2004,08.00.00,-200,1565,-200,29.9,1549,-200,540,-200,2396,1645,12.3,69.2,0.9906
10/05/2004,19.00.00,4,1319,-200,24.4,1413,204,597,135,2050,1329,19.2,45.7,10084
27/03/2004,07.00.00,1.1,976,42,3.3,669,68,1270,65,1266,795,7.2,62.9,0.6396
09/10/2004,20.00.00,3.5,1455,-200,17.3,1218,394,535,107,1796,1387,26.2,51.7,17334
24/12/2004,19.00.00,6.4,-200,-200,-200,-200,641,-200,168,-200,-200,-200,-200,-200
05/11/2004,10.00.00,4.5,1477,-200,25.5,1443,658,469,126,1878,1646,19.6,58.3,13141
08/11/2004,17.00.00,3.2,1065,-200,17,1211,514,669,156,1364,1188,13,39.3,0.5877
11/10/2004,17.00.00,4.8,1435,-200,25,1429,479,499,109,2072,1449,21.7,59.1,15115
02/12/2004,06.00.00,0.9,919,-200,4,711,189,1667,74,1195,819,12.4,75.3,10813
14/11/2004,21.00.00,1,771,-200,2.8,642,180,1678,97,915,518,10,41.4,0.5102
09/11/2004,04.00.00,-200,720,-200,1.4,540,-200,1296,-200,938,613,4.4,71.4,0.6024
07/02/2005,14.00.00,1.4,960,-200,5.4,784,219,842,149,868,643,12,21.9,0.3069
27/10/2004,23.00.00,1.3,968,-200,7,858,147,796,60,1388,894,16,75.9,13721
29/10/2004,05.00.00,1.1,1009,-200,6.1,816,200,799,69,1430,856,18.5,76.4,16112
26/05/2004,05.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
13/03/2004,07.00.00,1.5,1112,47,5.1,770,139,1228,77,1409,940,6.3,71.9,0.6932
26/03/2004,18.00.00,2.4,1168,239,11.6,1037,125,868,105,1580,990,12.1,45.6,0.6403
08/10/2004,22.00.00,1.5,1230,-200,10.3,990,151,652,71,1559,1111,24,54.4,16049
22/03/2004,12.00.00,1.9,1110,-200,9.6,964,122,947,90,1577,829,21,29.6,0.7263
24/01/2005,17.00.00,1,1007,-200,7.6,884,278,780,163,1014,951,8.9,38.1,0.4341
27/05/2004,22.00.00,-200,1026,-200,10.3,990,-200,1032,-200,1553,972,20.5,35.3,0.8435
05/01/2005,06.00.00,1.8,1225,-200,8.1,904,267,644,110,1194,1460,7.5,71.7,0.7439
24/10/2004,07.00.00,1.5,1037,-200,8.1,902,196,704,48,1481,984,17.5,76.6,15174
01/09/2004,03.00.00,0.5,829,-200,2.6,628,-200,994,-200,1378,577,22.3,59.7,15889
27/10/2004,18.00.00,3.6,1247,-200,20.7,1315,403,544,116,1874,1341,19.2,66.4,14592
06/09/2004,23.00.00,1.2,932,-200,4.8,752,-200,889,-200,1310,687,25,37.3,11614
12/12/2004,19.00.00,4.6,1352,-200,16.4,1191,658,570,169,1362,1796,11.6,51.2,0.6965
22/10/2004,14.00.00,3.7,1461,-200,22.3,1358,394,474,112,2033,1603,26.8,49.1,17101
28/02/2005,20.00.00,2.5,939,-200,7.4,872,297,814,142,870,793,1.4,38,0.2615
21/03/2004,12.00.00,1.8,1267,-200,7.6,883,103,953,82,1617,906,19.4,46.1,10249
17/10/2004,01.00.00,-200,864,-200,2.7,633,-200,1097,-200,1259,523,16.4,70.3,13031
12/12/2004,18.00.00,6.3,1604,-200,25.4,1438,968,466,188,1650,2018,12.2,53.9,0.7617
25/12/2004,00.00.00,5.9,1505,-200,15.6,1168,567,525,169,1447,2066,9.4,66.1,0.7816
14/05/2004,00.00.00,2.5,1246,-200,15,1150,152,654,107,1873,1354,17.3,57.8,11298
09/09/2004,01.00.00,1.2,980,-200,7.4,873,141,1088,98,1258,949,23.2,30.5,0.8558
25/05/2004,05.00.00,0.1,774,-200,1.7,560,45,1386,51,1107,532,11.6,40,0.5462
16/04/2004,07.00.00,4.5,1657,523,23.2,1384,352,579,109,2176,1600,12.8,71,10428
19/01/2005,18.00.00,1.8,1021,-200,7.6,883,234,766,130,1139,846,8.9,54.4,0.62
19/01/2005,20.00.00,2.3,1061,-200,9.6,962,257,721,141,1167,942,9,50.4,0.5809
25/09/2004,05.00.00,0.3,718,-200,0.9,486,32,1531,14,1072,398,15.4,53.7,0.9295
25/02/2005,08.00.00,3.6,1424,-200,18.7,1260,-200,494,-200,1568,1442,5.7,79.7,0.734
25/03/2004,06.00.00,0.6,893,46,1.4,540,43,1604,51,1268,413,7.6,83.2,0.8695
20/01/2005,13.00.00,2.6,1117,-200,12.6,1071,438,638,150,1178,1289,14.4,28.9,0.4723
22/03/2004,23.00.00,1.1,1006,89,4.3,729,65,1142,80,1370,795,14.5,49.4,0.8106
28/12/2004,15.00.00,-200,1121,-200,10.7,1003,-200,656,-200,1323,1058,14.3,48.6,0.79
21/11/2004,08.00.00,0.2,862,-200,4.9,757,227,983,116,938,879,1.3,65.3,0.4457
18/01/2005,20.00.00,4.2,1523,-200,21.7,1342,745,466,184,1588,1677,6.4,82.9,0.8022
15/03/2004,22.00.00,3.2,1439,224,15.3,1159,193,764,125,1856,1494,15.7,60.2,10654
25/11/2004,11.00.00,2.8,1111,-200,11.8,1042,603,682,171,1257,1434,13.6,48.7,0.7547
05/12/2004,01.00.00,2,1042,-200,6.5,834,304,808,106,1267,914,12.4,77.5,11115
04/04/2004,02.00.00,-200,1115,-200,5.4,782,-200,980,-200,1500,752,15.2,62.4,10726
01/10/2004,21.00.00,-200,1297,-200,13.5,1100,-200,598,-200,1710,1350,21.5,63.2,15993
08/02/2005,18.00.00,1.8,-200,-200,-200,-200,295,-200,194,-200,-200,-200,-200,-200
25/01/2005,09.00.00,0.7,938,-200,5.4,785,243,853,157,969,704,4.2,50.1,0.4168
20/01/2005,03.00.00,0.7,828,-200,1.2,514,-200,1205,-200,880,434,8.1,53.1,0.5742
14/10/2004,08.00.00,-200,1097,-200,13.6,1103,-200,659,-200,1520,1113,15.6,55.4,0.9725
06/10/2004,12.00.00,-200,1359,-200,16.5,1195,-200,542,-200,1784,1376,26.8,44.6,15467
01/02/2005,11.00.00,4.5,1533,-200,21.4,1334,985,466,218,1434,2118,5.8,54.1,0.502
10/05/2004,10.00.00,2.5,1132,-200,13.4,1096,178,731,107,1808,1186,20,45,10379
01/05/2004,05.00.00,0.6,858,-200,2.6,624,24,1205,32,1434,543,16.7,67.1,12619
09/11/2004,07.00.00,-200,915,-200,7.4,873,-200,873,-200,1135,915,3.7,76.2,0.6137
21/03/2004,05.00.00,1.1,1062,-200,4,711,55,1136,66,1461,700,14.9,60.6,10196
07/09/2004,23.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
14/05/2004,08.00.00,-200,1512,-200,29.1,1530,-200,527,-200,2326,1725,20,45.6,10524
13/09/2004,08.00.00,-200,1559,-200,32.1,1599,-200,498,-200,2374,1704,21.8,61.8,15966
17/04/2004,00.00.00,2.6,1167,162,8.1,904,169,846,100,1627,1051,12.7,80.6,11819
16/01/2005,19.00.00,2,1008,-200,7.1,861,331,839,160,977,943,8.3,38.5,0.4228
11/01/2005,10.00.00,3.7,1386,-200,15.3,1158,528,518,143,1485,1553,12.8,62.5,0.9213
03/05/2004,22.00.00,1.1,1016,-200,5.3,780,61,967,70,1566,806,19.5,57.1,12806
15/01/2005,10.00.00,2.7,1136,-200,10.6,1001,497,653,155,1216,1192,4.5,76.6,0.6534
24/01/2005,07.00.00,0.6,907,-200,2.9,644,152,1028,104,902,732,6.6,47.9,0.4686
26/02/2005,14.00.00,2.9,954,-200,4.5,735,175,863,118,953,630,9.8,44.1,0.5332
21/02/2005,03.00.00,0.6,886,-200,0.7,464,-200,1273,-200,919,357,4.5,79.2,0.6751
16/10/2004,13.00.00,-200,966,-200,8.2,906,-200,819,-200,1354,741,20.2,45.6,10663
04/11/2004,19.00.00,5.8,1589,-200,33,1619,633,406,124,2216,1780,22.2,63.7,16865
27/04/2004,19.00.00,3.9,1388,457,21.6,1341,177,702,131,1955,1315,23.7,30.2,0.8718
21/02/2005,21.00.00,2.7,1118,-200,7.1,863,326,680,208,1194,1083,5.6,74,0.6808
18/04/2004,10.00.00,-200,1219,-200,6.8,849,-200,901,-200,1664,912,14.5,77.2,12695
03/12/2004,13.00.00,3.1,1302,-200,15.7,1169,495,544,139,1636,1605,16.8,70.3,13341
01/09/2004,09.00.00,3.9,1217,-200,18.7,1261,487,533,142,1941,1375,26.3,43.1,14542
11/03/2004,21.00.00,3.9,1313,197,12.8,1076,240,957,136,1707,1285,9.1,64,0.7419
12/05/2004,19.00.00,3.4,1192,-200,14.8,1143,166,740,123,1767,1108,17.6,43.7,0.8698
24/05/2004,11.00.00,0.9,847,-200,5.5,788,112,1203,85,1162,598,22.3,17,0.4513
17/11/2004,15.00.00,4,1321,-200,19.5,1281,858,557,198,1442,1650,17.4,32.7,0.6422
10/05/2004,23.00.00,1.1,953,-200,6.4,830,88,986,86,1521,860,16,56.5,10166
28/11/2004,13.00.00,2.7,1184,-200,9.4,954,416,701,124,1313,1133,12.1,64.8,0.9135
06/09/2004,04.00.00,-200,828,-200,1,501,-200,1281,-200,1189,385,23.9,47.4,13881
20/11/2004,06.00.00,0.7,729,-200,2.8,639,174,1234,96,773,628,8.7,24.7,0.2785
14/10/2004,18.00.00,-200,1211,-200,14.6,1135,-200,615,-200,1682,1234,18.8,60.8,13036
09/02/2005,19.00.00,3.9,-200,-200,-200,-200,415,-200,240,-200,-200,-200,-200,-200
29/12/2004,10.00.00,-200,919,-200,3,652,-200,953,-200,1045,712,9.9,61.3,0.7499
12/05/2004,20.00.00,2.2,1074,-200,9.4,954,136,846,112,1570,956,16.7,47.2,0.892
03/02/2005,12.00.00,2.2,1205,-200,10.3,989,551,643,235,1084,1597,11.5,33,0.4476
21/04/2004,09.00.00,-200,1396,-200,20,1296,-200,619,-200,1991,1628,17,50.2,0.9646
22/04/2004,21.00.00,-200,1158,-200,13.5,1100,-200,835,-200,1659,1211,20.2,37.4,0.8748
13/09/2004,17.00.00,3.1,1241,-200,18.5,1254,360,693,145,1735,1149,34.3,24.7,13154
16/02/2005,01.00.00,2.5,1195,-200,10.7,1004,387,652,193,1078,1421,5.2,44.2,0.3943
20/04/2004,01.00.00,-200,887,-200,2.9,648,-200,1222,-200,1357,553,9.5,80.2,0.9533
05/04/2004,11.00.00,3,1430,339,13.7,1107,228,713,121,1853,1409,16.6,55.2,10382
06/04/2004,07.00.00,4.5,1664,599,24.1,1407,329,594,134,2198,1564,15.3,55.2,0.9538
05/01/2005,16.00.00,2.8,1281,-200,13.8,1111,383,553,148,1483,1409,14.2,60,0.9684
11/10/2004,09.00.00,4.6,1464,-200,25.6,1444,565,475,85,2049,1625,19.7,68.9,15638
11/12/2004,15.00.00,1.7,926,-200,6.1,815,254,931,109,945,827,18.4,19.7,0.4117
07/09/2004,03.00.00,0.6,856,-200,3.6,687,-200,955,-200,1260,726,21.9,48.3,12522
27/02/2005,09.00.00,1.2,970,-200,3.7,691,208,891,124,956,890,3.7,64.8,0.5208
06/10/2004,06.00.00,-200,997,-200,6.2,823,-200,804,-200,1395,894,18.1,68.5,14067
17/02/2005,09.00.00,2.7,1190,-200,10.6,1000,485,624,202,1152,1280,7.7,42.1,0.444
18/05/2004,11.00.00,1.9,1138,-200,11,1015,140,854,103,1604,1115,27.4,22.8,0.8219
16/05/2004,15.00.00,1.2,1117,-200,7.1,862,54,995,64,1476,530,31.5,21.9,0.997
30/05/2004,05.00.00,0.1,781,-200,3.1,661,25,1271,37,1299,568,17.2,47.2,0.9178
18/02/2005,07.00.00,0.7,951,-200,1.8,568,128,1021,90,888,578,6.4,50.7,0.4886
21/11/2004,04.00.00,0.5,875,-200,5.6,795,160,928,101,965,932,3.1,56.3,0.4368
24/05/2004,08.00.00,2,970,-200,9.7,966,118,944,81,1379,907,18.4,24,0.5046
27/01/2005,20.00.00,3,1086,-200,11.5,1032,343,717,202,1049,1136,4.7,38.3,0.3306
30/11/2004,13.00.00,1.9,1071,-200,9.4,955,232,940,103,1311,977,14.9,59.9,10063
28/12/2004,10.00.00,-200,1274,-200,15.3,1159,-200,545,-200,1493,1326,10.6,67.9,0.8666
11/02/2005,18.00.00,6.5,-200,-200,-200,-200,1061,-200,284,-200,-200,-200,-200,-200
14/12/2004,01.00.00,2,1137,-200,9.9,975,358,687,103,1234,1223,7.6,74.3,0.7783
28/01/2005,23.00.00,1.1,-200,-200,-200,-200,115,-200,91,-200,-200,-200,-200,-200
26/11/2004,02.00.00,2.1,1121,-200,8.1,901,308,712,98,1215,1134,8.9,71.8,0.818
28/02/2005,00.00.00,1.6,947,-200,3.8,697,215,913,150,878,698,4,50,0.4115
30/01/2005,00.00.00,1.1,900,-200,2.3,604,119,1051,92,815,469,2.9,49.7,0.3782
17/01/2005,19.00.00,8.7,1615,-200,37.2,1712,1230,384,225,1811,2312,7.8,48.1,0.5115
16/03/2004,13.00.00,4,1579,366,22.3,1359,252,724,161,1998,1671,25.3,26.1,0.8264
27/05/2004,12.00.00,-200,1100,-200,11.5,1034,-200,995,-200,1586,958,27.1,24.2,0.856
31/10/2004,14.00.00,1.5,1062,-200,7.5,880,161,719,62,1580,924,22.9,65.7,18148
03/01/2005,21.00.00,3.2,-200,-200,-200,-200,509,-200,163,-200,-200,-200,-200,-200
13/11/2004,13.00.00,3.6,1267,-200,14.1,1118,473,592,166,1503,1310,21.5,42.7,10837
19/12/2004,04.00.00,-200,833,-200,2.7,632,120,1107,78,834,760,5.1,46.5,0.4125
21/11/2004,07.00.00,-200,819,-200,3.6,690,127,1051,84,907,819,1.8,61.7,0.4376
01/01/2005,03.00.00,2.7,1163,-200,7.6,881,-200,748,-200,1001,1296,4.9,53.9,0.4693
01/09/2004,17.00.00,3.2,1133,-200,19.4,1280,341,595,149,1791,1093,34.6,22,1189
02/05/2004,18.00.00,2.3,1269,-200,11.9,1047,144,809,114,1721,1080,22.6,39.3,1.06
22/11/2004,07.00.00,0.4,988,-200,6.8,850,333,861,149,1030,1133,4.5,54.8,0.466
10/09/2004,15.00.00,2.1,1077,-200,12.2,1056,280,908,143,1406,935,33.6,19.6,10029
25/01/2005,16.00.00,0.4,896,-200,3.6,689,211,966,121,909,614,5.1,50.1,0.4432
25/09/2004,04.00.00,0.3,724,-200,1,495,42,1531,27,1071,391,15.3,53.1,0.9181
01/05/2004,03.00.00,1.3,1009,-200,6.3,825,-200,950,-200,1629,938,15.7,73.1,12902
03/02/2005,18.00.00,6.7,1713,-200,32.4,1605,980,383,212,1870,2186,12.2,44.8,0.6342
10/01/2005,02.00.00,1.2,1052,-200,3.9,704,141,807,96,1210,909,13.2,69.9,10526
29/05/2004,10.00.00,0.7,862,-200,4.2,721,72,1329,66,1335,522,20.8,36.6,0.8878
12/01/2005,07.00.00,1.8,1182,-200,9.3,951,479,634,109,1327,1143,8.8,79.4,0.9033
18/11/2004,20.00.00,5.4,1422,-200,25.1,1432,620,474,212,1852,1636,16.6,56.5,10551
30/04/2004,16.00.00,4,1524,365,18,1239,210,644,114,2139,1404,20.9,60.8,14852
13/05/2004,06.00.00,1,975,-200,4.5,736,86,1069,85,1459,611,15.9,55.3,0.991
15/10/2004,04.00.00,-200,839,-200,2.3,604,-200,1097,-200,1259,605,15.2,79.4,13605
27/05/2004,09.00.00,-200,1354,-200,24.5,1418,-200,749,-200,2043,1629,21.8,35,0.9002
11/02/2005,19.00.00,7.1,-200,-200,-200,-200,1075,-200,289,-200,-200,-200,-200,-200
01/10/2004,22.00.00,-200,1214,-200,11.2,1022,-200,645,-200,1592,1235,21.3,63,15798
27/05/2004,06.00.00,-200,963,-200,6.5,836,-200,1085,-200,1429,920,16,47.9,0.8659
26/10/2004,14.00.00,4.5,1495,-200,26.4,1465,597,451,158,2043,1786,24.9,48.3,14942
15/01/2005,20.00.00,3.3,1235,-200,12.8,1078,505,616,166,1265,1519,7.6,65.3,0.6842
03/05/2004,23.00.00,1.5,1135,-200,6.7,842,84,872,83,1653,973,18.9,62.5,13521
10/02/2005,03.00.00,1.5,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
07/04/2004,05.00.00,0.3,824,32,0.8,478,22,1705,32,1200,331,15.3,50.1,0.8617
17/12/2004,22.00.00,2.4,1170,-200,8.2,906,322,707,125,1317,1046,12.6,76.5,11106
30/04/2004,11.00.00,2.6,1332,166,12.9,1082,215,707,109,1889,1242,16,78.5,14209
31/12/2004,14.00.00,-200,912,-200,5.6,794,-200,885,-200,943,731,12,31.1,0.434
29/11/2004,22.00.00,1.2,996,-200,4,710,124,1699,78,1182,783,16.3,59.7,10941
31/05/2004,17.00.00,3,1196,-200,21.4,1336,221,739,159,1971,1157,26.9,32.2,11267
10/12/2004,01.00.00,0.7,827,-200,2.7,636,88,1485,59,980,483,13.7,45,0.6991
28/03/2004,09.00.00,1.9,1163,127,7.5,880,133,959,83,1486,1073,12.5,50.1,0.7242
08/09/2004,23.00.00,2,1100,-200,10.6,999,251,984,131,1361,1145,25.4,30.5,0.9722
19/01/2005,23.00.00,1.2,945,-200,3.9,707,159,963,97,1005,657,8.8,50.9,0.5781
15/05/2004,12.00.00,1.7,1025,-200,9.4,955,111,997,94,1457,834,25.6,23.5,0.7611
30/01/2005,09.00.00,0.7,843,-200,1.2,520,113,1202,85,762,450,3.3,42.3,0.3299
12/11/2004,16.00.00,2.2,1077,-200,9.8,969,337,690,135,1405,1023,16.8,58.9,11199
24/12/2004,01.00.00,3.9,1352,-200,14.6,1137,610,567,174,1234,2016,5.1,59,0.5248
05/05/2004,20.00.00,2.1,1110,-200,9.2,949,96,850,79,1733,842,15.9,70.7,12672
