@relation 'teste 06-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
1.1,1041,-200,7.2,865,164,757,53,1486,902,18.6,74.9,15918
3.2,1189,-200,10.6,999,411,680,129,1286,1115,6.2,84.1,0.8018
1.5,1014,-200,5.8,804,236,871,79,1233,994,14.6,64.7,10677
3.2,1219,-200,15.5,1163,232,642,121,1963,1410,28.3,39.8,15053
2.2,1194,-200,13.7,1106,100,667,97,1985,1194,28.2,48.1,18144
-200,1125,-200,12.2,1056,-200,645,-200,1716,929,33.8,29.2,15143
2.6,1153,-200,12.9,1079,358,635,140,1496,1103,17,57.5,11071
1.8,1076,-200,10.9,1012,113,894,116,1665,816,40.3,16.1,11896
0.2,697,-200,0.5,437,44,1705,39,702,325,5.3,38.8,0.3473
1.5,1018,-200,8.9,934,259,740,169,1014,967,7.3,42.2,0.4341
-200,1455,-200,26.5,1468,-200,474,-200,1945,1746,19.4,61.1,13652
1.4,1014,-200,5,761,198,806,136,972,722,9,44.9,0.5173
2.2,-200,-200,-200,-200,228,-200,157,-200,-200,-200,-200,-200
1,948,-200,6.4,829,68,801,71,1600,926,24,53.4,15748
1,866,-200,2.2,602,121,1071,88,809,465,3.7,45.8,0.3697
-200,830,-200,0.9,492,53,1263,52,948,578,4.7,78.9,0.682
1.5,1051,-200,6.1,815,-200,1305,-200,1203,951,12.3,69.7,0.9954
-200,1526,-200,30.1,1552,-200,441,-200,2074,1802,16.6,68.4,12829
-200,1052,-200,8.2,906,-200,832,-200,1516,803,34,33.6,17591
1.4,1079,-200,7.3,869,374,732,110,1160,1039,5.7,79.3,0.7326
3.5,1268,-200,14.4,1128,539,573,173,1255,1533,10.8,40.3,0.5201
1.1,878,-200,3.6,687,212,964,89,1035,813,5.9,76.6,0.7179
1.7,1008,-200,6.7,845,-200,832,-200,1349,856,26.3,29.5,0.9959
-200,1077,-200,11.3,1025,-200,629,-200,1677,772,28.4,38.4,14616
1.5,884,-200,6.2,822,300,909,110,968,807,17.1,23.5,0.453
2.6,1288,-200,13.9,1112,346,560,150,1492,1380,14.6,59.6,0.9824
1.1,911,-200,4.2,719,-200,947,-200,1170,839,11.6,73.4,0.999
1.9,1030,-200,10.3,988,84,686,95,1751,829,27.3,49.4,17602
3.9,1492,-200,17.8,1233,699,561,122,1672,1481,13.8,77.8,12201
2.7,1325,-200,11.3,1027,426,591,162,1394,1365,13.5,63,0.9686
0.6,882,-200,1.2,516,75,1132,70,959,575,3.2,82.8,0.6426
1,-200,-200,-200,-200,149,-200,74,-200,-200,-200,-200,-200
3.4,1235,-200,14,1118,453,612,148,1354,1222,4.8,81.4,0.7055
0.4,785,-200,2.4,612,18,1054,27,1443,614,22.5,61.8,16654
4,1542,-200,15.4,1161,464,531,181,1435,1972,11.4,67.9,0.9119
1.7,1097,-200,9.6,964,103,822,102,1743,853,31.2,32.4,14517
2.9,1268,-200,16.9,1206,201,648,137,1900,1434,32.2,27.6,13044
3.8,1414,-200,18.7,1261,717,532,114,1644,1479,9.8,80.5,0.9724
-200,1138,-200,9,940,328,706,169,1088,1359,8.3,41.3,0.4533
1.6,1147,-200,7.7,886,417,702,149,1056,1381,2.2,65.3,0.473
1.5,1019,-200,8.1,905,388,757,117,1244,1062,8.9,75.6,0.8667
2.5,1163,-200,11.1,1016,366,781,120,1363,1339,18.6,49.1,10425
5.8,1496,-200,25.7,1447,715,435,188,1710,1796,8.3,75,0.8253
2.4,1112,-200,15.4,1161,345,866,151,1499,1088,34.3,17.7,0.9416
4.5,1354,-200,19,1269,773,506,141,1530,1580,8.6,82.3,0.9198
4.6,1443,-200,25.6,1443,286,543,202,2332,1559,34.7,31.9,17325
0.3,881,-200,2.8,638,139,990,106,910,583,3.5,60.3,0.4782
0.9,947,-200,5.7,798,108,869,79,1276,943,19.4,50.3,11201
3,1094,-200,14.3,1128,438,626,154,1191,1280,14.8,25.4,0.4259
2.4,996,-200,10.6,998,417,2318,128,1136,1060,12.9,34.5,0.5102
-200,1081,-200,14,1117,102,689,127,1668,828,35.7,19.8,11399
3.5,1274,-200,21.2,1329,221,670,178,2054,1320,38.9,18.8,1.29
-200,1000,-200,5,763,-200,807,-200,1619,680,27.7,53.7,19661
3.6,1473,-200,21.2,1330,619,497,129,1908,1677,23.2,56.6,15929
3.4,1238,-200,16.7,1202,475,748,138,1382,1429,7.3,61.4,0.6306
2.3,1022,-200,15.2,1155,172,871,113,1840,979,34.3,19.4,10279
2.3,1001,-200,11.4,1029,342,733,127,1255,1034,13.4,48.4,0.7397
2,1028,-200,12.3,1060,213,686,108,1601,806,33.3,24.4,1232
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2.3,-200,-200,-200,-200,241,-200,152,-200,-200,-200,-200,-200
0.7,828,-200,1.2,514,-200,1205,-200,880,434,8.1,53.1,0.5742
-200,885,-200,1.8,572,-200,1081,-200,1031,612,10.4,64.8,0.8138
-200,984,-200,7.2,864,-200,788,-200,1371,960,16.2,69.1,1259
2.1,1032,-200,13,1083,152,776,126,1772,916,30.8,26.7,1168
0.9,921,-200,5.6,792,72,943,72,1595,799,23.5,47.6,13611
1.2,1003,-200,6.3,825,68,794,65,1716,801,26.7,60.6,20942
-200,1103,-200,17.7,1232,-200,679,-200,1732,1085,35.3,16.8,0.9448
1.3,1028,-200,7.8,890,180,733,51,1525,1323,19.4,75.1,16766
8.7,1882,-200,47.5,1920,1014,328,171,2609,2204,23.1,61.1,17082
4.1,-200,-200,-200,-200,740,-200,170,-200,-200,-200,-200,-200
-200,982,-200,6.8,849,-200,853,-200,1390,717,14.5,78.3,1288
2,1084,-200,12.1,1052,136,736,130,1677,882,33.4,24.7,12516
4.8,1372,-200,25.9,1451,318,631,206,2183,1541,35.8,22.1,12792
3.1,1260,-200,11.4,1030,492,639,122,1378,1355,10.5,75.4,0.9566
1.9,1065,-200,11.7,1038,110,805,107,1763,1026,26.5,38.6,13154
1,938,-200,7.6,881,48,956,61,1607,662,24.1,43.3,12839
4,1197,-200,13.6,1102,454,609,195,1309,1253,7.8,50.8,0.5384
3.7,1258,-200,19.1,1272,454,541,77,1804,1325,19.3,70.8,15728
2.8,1086,-200,15.3,1157,573,674,214,1237,1330,7.2,43.2,0.4417
3.1,1240,-200,14.7,1140,590,567,164,1388,1433,10.2,63.6,0.7928
0.3,796,-200,2.6,628,29,1136,36,1385,555,20.6,50.6,12119
-200,1290,-200,13.3,1093,-200,592,-200,1677,1253,21.1,62.8,15481
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.9,-200,-200,-200,-200,133,-200,107,-200,-200,-200,-200,-200
-200,808,-200,1.4,534,-200,1243,-200,853,480,8.7,43.4,0.4905
-200,924,-200,3.3,673,-200,960,-200,1522,520,35,35.5,1962
-200,911,-200,4.6,745,-200,922,-200,1428,924,19.9,65.5,15078
2.9,1253,-200,13.3,1095,355,566,218,1375,1206,4.6,77.6,0.6651
2.3,982,-200,10.3,990,378,745,140,1018,1059,15.1,20.8,0.3536
2.6,1271,-200,7.7,886,345,688,121,1321,1113,11.7,79.8,10964
3.6,1215,-200,15.6,1167,600,664,164,1181,1426,7.9,39,0.4154
-200,973,-200,8.1,903,84,866,97,1563,698,36.3,22.8,13564
1.9,-200,-200,-200,-200,214,-200,156,-200,-200,-200,-200,-200
0.3,864,-200,3.4,678,198,987,132,866,579,5.6,42.4,0.3884
-200,1080,-200,7.8,890,-200,723,-200,1702,869,29.8,49.1,20248
-200,1078,-200,4.3,727,183,849,130,1057,857,5.7,75.1,0.6942
-200,926,-200,5.1,769,-200,836,-200,1467,801,24,55.6,16381
3,1259,-200,19.9,1295,188,600,156,1990,1280,38.7,20.3,13743
-200,1610,-200,36.3,1692,-200,436,-200,2197,1866,18.5,55.9,11779
-200,1022,-200,7.8,890,-200,803,-200,1499,862,35.3,23.1,12989
1,895,-200,2.9,648,135,1001,100,875,839,4.4,53.1,0.4484
1.2,1001,-200,5.7,799,59,800,46,1642,753,27.7,53,19423
-200,1015,-200,6.6,839,99,754,59,1473,970,21.4,69.3,17515
-200,812,-200,3.4,675,-200,995,-200,1348,661,21.6,51.6,13171
0.7,877,-200,1.3,526,63,1171,55,1023,496,11.7,64.6,0.8888
-200,805,-200,1.7,559,93,1183,75,781,466,6.4,41.7,0.4034
-200,1402,-200,17.1,1213,-200,530,-200,1789,1348,27.4,43.9,15811
1.4,1040,-200,7.6,882,132,756,71,1560,635,34.5,28.6,15393
3.2,1316,-200,18.5,1253,521,527,77,1780,1566,16,76.3,13772
1.9,1125,-200,11.1,1016,168,712,124,1725,1256,25.3,40.7,12921
2.4,1358,-200,14.3,1128,434,545,170,1344,1611,14.7,37.2,0.618
-200,1378,-200,19.5,1282,-200,576,-200,2010,1347,27.7,53.7,1967
1.4,1022,-200,4.6,744,149,1224,87,1210,847,16.5,59.2,11021
1,1014,-200,6.9,853,98,843,39,1499,1084,26,46.4,15375
1.9,1123,-200,13.1,1088,157,746,92,1789,1191,24,36.6,10772
0.8,1049,-200,7.2,864,267,818,145,1010,1327,5.9,47.8,0.4459
-200,883,-200,5.4,782,-200,958,-200,1395,571,27.3,31,1111
1.8,1040,-200,7.1,859,280,1705,107,1293,889,11.1,84.3,11137
2.9,1303,-200,15.9,1177,348,562,98,1619,1389,20,63.2,14581
0.4,828,-200,2.5,618,23,1039,25,1354,560,23.6,49.2,14153
1.6,1124,-200,5.5,790,258,791,137,1071,1206,13.5,41.3,0.6342
5,1766,-200,24.6,1419,903,404,251,1659,2317,11,55.1,0.7221
0.8,863,-200,1.5,545,86,1119,78,749,484,4.3,38.1,0.3207
-200,1069,-200,8.8,931,-200,688,-200,1508,1044,18.7,73.4,15701
4.8,1315,-200,22.9,1375,845,526,137,1576,1549,6.7,72.6,0.718
1.4,1091,-200,7.3,868,402,705,205,1021,1200,1.3,67.2,0.4598
2.7,1184,-200,9.4,954,416,701,124,1313,1133,12.1,64.8,0.9135
-200,800,-200,0.9,492,90,1310,71,783,353,3.6,49,0.3915
2.4,1050,-200,13.6,1105,144,729,104,1807,1122,23.8,39.6,11558
1.7,-200,-200,-200,-200,250,-200,131,-200,-200,-200,-200,-200
1.1,888,-200,2.1,590,51,1009,41,1152,625,14.7,64.4,10704
0.9,833,-200,2.9,648,-200,1135,-200,814,760,5.1,43.5,0.3852
0.6,869,-200,3.3,673,102,1033,53,1307,688,18.8,63,13582
0.3,876,-200,3.9,703,235,968,126,892,653,5.7,44.1,0.4063
5,1399,-200,26.6,1468,479,531,205,2072,1442,31.2,31.4,13987
-200,932,-200,4.2,720,-200,859,-200,1562,605,27.4,53.5,19267
3,1280,-200,14.9,1144,481,555,144,1599,1624,16.4,72.1,1336
-200,1197,-200,17,1209,207,656,162,1770,1306,38,17.2,11227
4.2,1376,-200,17,1209,740,549,190,1283,2041,6.1,54.7,0.5201
1.6,1085,-200,8.4,918,179,721,72,1467,1023,24.6,50.4,15363
-200,1055,-200,10.1,980,80,742,101,1610,688,37.7,21.8,13977
3.5,1167,-200,18.8,1263,338,640,113,1790,1212,23,49.3,13689
1.6,1039,-200,6.7,845,300,775,142,993,1268,3.4,60.9,0.4809
1.9,1096,-200,8.8,931,228,766,121,1506,1019,24.7,46.4,14206
1.4,1082,-200,9,939,76,869,84,1678,818,36.4,21,12515
1.9,1229,-200,9,941,220,680,68,1653,1040,24.8,59.6,18351
1.1,873,-200,2.4,610,139,1051,102,819,527,3.6,45.8,0.3674
1.2,874,-200,2.5,623,125,1096,78,847,831,2.8,55.2,0.4177
2.3,-200,-200,-200,-200,211,-200,148,-200,-200,-200,-200,-200
5.5,1179,-200,23.5,1390,755,567,198,1453,1459,6.5,38.1,0.3709
2.5,1253,-200,11.4,1030,464,590,137,1351,1368,10.6,62.3,0.7981
1.5,969,-200,7,857,75,753,84,1485,821,24.3,43.3,12973
-200,962,-200,8.3,911,-200,793,-200,1380,872,19.7,49.1,11148
3.5,1440,-200,19.4,1281,253,580,178,2021,1474,36.4,27.3,16308
0.7,865,-200,5,764,51,917,63,1430,826,21.3,46.5,11608
0.9,799,-200,2.5,617,158,1099,114,699,382,3.3,33.1,0.2592
0.7,757,-200,1.7,561,67,1192,42,998,457,11.1,55.6,0.7344
5.7,1636,-200,30.1,1553,514,449,166,2130,1745,23.6,54.4,15687
0.8,868,-200,4.5,736,32,894,39,1548,638,24.9,57.3,17822
2.7,1011,-200,14.2,1122,203,808,137,1680,1071,26.1,24.7,0.8233
2,1079,-200,10.3,988,165,633,87,1694,899,26.2,47.8,15979
1.4,989,-200,7.8,891,237,762,82,1453,901,16.8,79,14978
9.5,1908,-200,52.1,2007,952,325,180,2775,2372,22.5,61.5,16579
0.4,834,-200,1.8,565,-200,1187,-200,1444,473,28.8,49,19112
2.9,998,-200,9.9,972,345,806,153,984,1090,6.8,36.1,0.3575
0.2,676,-200,0.4,429,-200,1750,-200,803,296,11,37.3,0.488
1.6,970,-200,7.4,873,88,859,114,1423,606,38.1,22,14402
1.6,969,-200,6.7,843,354,857,165,1213,821,6.9,86,0.8632
1,965,-200,3.1,659,126,973,69,1059,739,6.4,76.3,0.7389
1,873,-200,2.8,641,143,1025,72,1120,685,12.5,69.1,10003
1.7,927,-200,4.1,715,247,965,164,797,711,4.6,33.8,0.2898
-200,978,-200,4.8,756,266,834,115,1015,878,2.4,86.6,0.6369
-200,929,-200,5.6,795,-200,858,-200,1373,815,17.1,71.8,13936
1.1,986,-200,5.4,785,225,842,96,1173,853,10,76.2,0.9332
4,1449,-200,19.8,1291,718,482,138,1580,1817,10,82.6,10163
4.2,1481,-200,16.7,1202,699,768,136,1639,1532,15.1,73.2,1244
2.3,956,-200,8.8,931,409,799,140,1046,1015,16.1,28.5,0.5164
2.3,-200,-200,-200,-200,144,-200,109,-200,-200,-200,-200,-200
0.9,1062,-200,5.1,770,96,780,48,1450,922,21.3,63.9,15951
0.8,831,-200,2.2,602,121,1123,89,824,527,11.1,33.4,0.4401
0.7,989,-200,6.3,825,47,774,64,1602,1126,25.1,48.5,15266
0.9,819,-200,3,655,103,1222,47,1104,507,21.6,33.4,0.8519
0.2,872,-200,2.6,628,117,1009,87,857,560,4.2,46.8,0.39
0.9,898,-200,4.2,721,-200,912,-200,1264,594,27.1,33.3,11762
0.5,825,-200,3.2,667,47,1079,62,1475,659,22.8,48.9,13424
0.5,785,-200,2.8,640,35,1265,40,1467,588,19.6,57.1,12851
1.6,1059,-200,6,810,227,764,126,1200,1002,13.2,62.3,0.9392
1.2,1031,-200,6.5,834,47,793,47,1640,737,32.5,39.4,18982
3.5,1314,-200,21,1325,204,499,106,2143,1390,26.4,50.8,17166
5.5,1514,-200,34.3,1648,517,457,119,2400,1749,20.1,62.7,1461
4.7,-200,-200,-200,-200,746,-200,276,-200,-200,-200,-200,-200
2.6,1312,-200,11.9,1047,374,545,126,1430,1399,13,70,1042
5.6,1446,-200,22.9,1374,1195,499,282,1560,1818,11.4,58.3,0.7868
4.1,1281,-200,15.6,1168,655,571,212,1195,1756,6.7,39.6,0.3906
1.6,1124,-200,5.7,799,277,775,134,1231,969,12.8,65.5,0.964
-200,850,-200,2.8,639,35,1048,57,1519,853,24.8,48,14857
-200,973,-200,5,764,-200,914,-200,1373,619,38.1,19.7,12928
0.8,901,-200,4.4,733,27,888,39,1605,755,24.9,63.5,19647
-200,964,-200,7.5,877,70,958,49,1692,942,19.9,66.4,15203
-200,935,-200,5.4,782,-200,847,-200,1428,867,24.4,42.5,12854
1.5,912,-200,4.3,730,274,959,157,893,821,7.7,39,0.4106
1.8,1038,-200,7,856,284,801,116,1415,905,17.3,76.3,14919
2.4,1117,-200,14,1118,184,716,129,1791,1323,24.5,34.3,10407
3,990,-200,10,978,390,751,191,928,1131,9.7,20.6,0.2488
2.7,1279,-200,10.2,986,-200,756,-200,1362,1473,11.9,79.7,11075
-200,1271,-200,20.4,1308,-200,517,-200,2007,1411,25.7,50.6,16475
0.9,872,-200,5.4,782,75,1001,76,1607,874,19.5,59.4,13328
1.4,1025,-200,5.6,794,199,848,101,1202,788,13.1,70.5,10594
-200,795,-200,1,494,-200,1398,-200,1353,400,28.9,48.4,18982
3.3,1016,-200,5.3,780,255,798,145,1004,1060,4.6,64.4,0.5525
1.8,1049,-200,7.1,863,350,826,198,923,979,3.7,33.9,0.2732
0.7,901,-200,5,763,47,984,54,1552,717,23.7,47.1,13602
4.5,-200,-200,-200,-200,629,-200,181,-200,-200,-200,-200,-200
2.3,1088,-200,11.6,1035,176,751,116,1713,1018,22.7,45.3,12299
3.6,1143,-200,20.8,1319,192,673,158,2001,1190,28.7,31.2,12099
0.3,922,-200,4.7,750,46,1085,45,1585,685,18.6,75.7,16074
0.9,927,-200,3.8,702,210,932,147,847,750,9,34.5,0.398
1.6,973,-200,10.9,1010,102,722,65,1616,1014,23.6,40.8,11746
0.6,955,-200,5.4,783,240,844,151,976,845,10,40.6,0.4971
-200,789,-200,2.3,604,-200,1181,-200,1171,467,15.9,62.1,11103
2.6,1211,-200,10.6,998,446,605,149,1298,1302,11.3,58.1,0.7743
2.1,1007,-200,11.4,1027,114,798,112,1737,904,23.1,41.5,11582
2.3,1116,-200,14.3,1128,153,739,129,1856,1042,34.9,24.9,1363
2.1,1081,-200,10.2,983,145,703,64,1546,1079,27.3,38.3,13669
1.3,1050,-200,7.6,881,162,732,69,1363,982,17.8,66.9,13464
1.5,1069,-200,6.7,844,185,767,63,1527,883,20.8,68.1,16585
1.3,1035,-200,6.9,851,132,764,69,1465,1002,19,70.8,15417
1.5,-200,-200,-200,-200,98,-200,87,-200,-200,-200,-200,-200
1.3,988,-200,6.3,825,71,756,71,1559,848,24.9,50.6,15747
1.3,1012,-200,6.1,817,302,819,89,1314,878,12.2,78.8,11178
3.3,1266,-200,18.7,1261,355,541,97,1807,1285,22.4,55.2,14735
1.7,977,-200,10.6,998,125,810,131,1554,743,36.2,18.1,10724
1.6,-200,-200,-200,-200,96,-200,92,-200,-200,-200,-200,-200
