@relation 'teste 04-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
1.6,932,-200,5.1,767,248,888,167,920,669,4.2,49.5,0.4118
2.5,1151,-200,10.1,983,375,629,232,1244,1121,5.7,72.5,0.6686
1.1,903,-200,5.3,779,137,1010,73,1278,583,28.1,28.6,10715
1.6,964,-200,9.5,959,96,787,115,1438,731,35,17.9,0.99
1.1,1000,-200,5.9,807,95,811,52,1376,825,25.3,46.7,14874
0.6,813,-200,2.4,609,22,1017,33,1473,615,23.9,61.2,17871
4.6,1352,-200,16.4,1191,658,570,169,1362,1796,11.6,51.2,0.6965
2,964,-200,8.7,928,480,871,167,1130,936,10.7,37.9,0.487
-200,932,-200,6.1,817,-200,883,-200,942,854,9.8,34,0.4112
1.5,1001,-200,5.3,777,171,859,99,954,1009,3.5,58.3,0.4636
0.9,847,-200,3.7,694,112,1153,70,1240,594,21.5,45.6,11528
-200,998,-200,8.3,913,90,834,90,1635,826,34.7,26.5,14408
0.5,770,-200,2.2,600,-200,2081,-200,901,416,13.8,36.8,0.576
1.2,954,-200,6.3,826,56,870,70,1531,691,35.8,25.7,14861
-200,992,-200,5.9,808,-200,849,-200,926,1052,4.7,46.6,0.4025
2.6,1263,-200,14.8,1143,-200,578,-200,1736,1310,26.6,49.3,16872
0.8,922,-200,5,764,162,892,69,1415,905,18.1,72.5,14876
2.7,1187,-200,14.2,1122,313,589,77,1641,1208,19.5,67.6,15156
-200,941,-200,3.6,686,50,942,38,1406,549,22.8,64,17507
3.1,1361,-200,21.8,1347,980,518,239,1456,1851,8.3,49.3,0.5414
3.7,1468,-200,21,1323,530,496,105,1913,1641,24.4,52.5,15807
0.5,748,-200,1.2,515,19,1580,30,1261,381,19.7,44.8,10172
-200,837,-200,2.2,597,-200,1129,-200,1414,478,25.9,46.3,1524
0.8,903,-200,5.7,800,50,911,68,1478,751,20.7,46.4,11198
1.8,1082,-200,9.7,965,105,760,126,1649,844,39.6,23.3,16535
-200,744,-200,0.1,383,17,1881,17,720,253,2.7,53.9,0.4062
-200,1036,-200,6.8,850,-200,760,-200,1411,1001,21.7,60.2,15442
0.5,852,-200,0.8,479,51,1275,49,761,375,7.1,40.5,0.409
1.3,1033,-200,3.4,675,173,853,127,1006,702,8,57.7,0.6222
1.6,1016,-200,4.9,760,254,835,112,1044,1016,4.1,65.8,0.5451
-200,960,-200,7.1,860,83,887,95,1417,559,34.8,19.5,10667
2.9,1403,-200,17.6,1229,381,523,63,1872,1365,20.9,66.3,16165
1,936,-200,6.8,849,70,882,61,1640,886,20.6,57.4,13753
-200,814,-200,3.3,673,33,1138,50,1488,647,20.1,57.3,13352
0.8,971,-200,4.2,722,39,876,35,1624,687,25,60.7,1892
6,1419,-200,18.5,1254,670,524,167,1406,1950,8,55.9,0.6018
3.9,1492,-200,17.8,1233,699,561,122,1672,1481,13.8,77.8,12201
1.2,991,-200,7.9,896,69,857,78,1616,926,27.2,38.9,13821
1,969,-200,5.5,787,101,1035,75,1350,799,24.4,39.1,11784
2.8,1243,-200,13.7,1108,510,595,90,1539,1201,12.3,79,11293
1.9,1124,-200,10.4,992,87,660,93,1791,1013,27.1,54.7,19284
2.1,1009,-200,8.7,928,-200,754,-200,1166,983,5.1,84,0.7439
2.4,1178,-200,7.2,866,390,700,128,1342,1094,11.8,82.7,11381
1.9,1111,-200,9.8,970,266,667,62,1594,1441,20.3,71.1,16803
1.8,1078,-200,10.9,1009,120,767,127,1730,787,37.8,22.7,14653
-200,1169,-200,6.8,846,217,767,141,1157,942,5.4,77.6,0.7031
0.7,901,-200,3.7,697,-200,952,-200,1586,800,26.8,51.9,18058
1.7,1132,-200,6.6,837,384,694,208,1199,1062,7.7,67.6,0.7133
1.9,1173,-200,7.7,885,274,685,134,1288,1038,15.6,54.8,0.966
-200,1078,-200,4.3,727,183,849,130,1057,857,5.7,75.1,0.6942
1.5,1081,-200,9.3,950,186,876,114,1434,1138,26.2,35.7,11929
4.3,1305,-200,17.9,1238,587,565,177,1325,1640,11.3,33.6,0.4504
1.5,988,-200,6.6,839,177,805,88,1382,937,20.1,60.8,14152
1.1,937,-200,2.6,625,142,977,120,983,798,5.1,74.5,0.6626
2.1,1169,-200,7.9,895,318,681,192,1201,1106,5.5,81.5,0.7393
5.9,-200,-200,-200,-200,700,-200,296,-200,-200,-200,-200,-200
-200,1115,-200,11.5,1031,110,741,123,1561,870,40.4,15,11125
0.7,877,-200,3,655,27,1061,35,1471,444,33,37.3,18481
1.3,974,-200,8.2,908,83,793,75,1546,1057,21.1,46.9,11585
-200,995,-200,5.5,789,-200,828,-200,1432,874,19.8,66.9,15277
-200,924,-200,6,814,-200,830,-200,1519,798,25.2,47.4,14978
3.6,1290,-200,13,1084,596,586,144,1544,1362,15.8,74.7,13336
-200,-200,-200,-200,-200,88,-200,83,-200,-200,-200,-200,-200
-200,1363,-200,12.6,1071,-200,697,-200,1763,1178,25.7,55.8,18149
4.3,1337,-200,14.8,1143,693,560,205,1236,1769,9.7,40.1,0.4832
0.7,952,-200,3.7,695,56,910,39,1429,627,22.2,65.6,17355
2.3,1192,-200,10,978,415,638,113,1273,1210,6.7,77.1,0.7597
4.6,1277,-200,21.4,1335,586,551,182,1636,1331,10,71.5,0.8768
2.7,1381,-200,17.6,1227,312,595,162,1903,1845,29.8,33.1,13693
0.5,829,-200,2.6,628,-200,994,-200,1378,577,22.3,59.7,15889
0.8,855,-200,5,762,79,942,73,1444,959,18.8,49,10505
3.1,1245,-200,19.7,1287,167,635,140,2067,1288,33.9,26.8,13899
2,1219,-200,7.7,889,260,649,111,1186,1405,7.9,72.1,0.7679
2.9,1131,-200,14.7,1139,451,643,214,1097,1363,13.5,18.7,0.2872
2.5,1149,-200,14.5,1132,137,688,124,1936,1233,30.2,37.6,1587
1.4,1061,-200,5.7,800,200,819,106,1232,862,12.6,74.3,10843
1.1,868,-200,2.4,615,154,1095,120,752,551,4.3,36.6,0.3064
0.6,881,-200,4.4,735,-200,876,-200,1308,783,22.4,47.2,12593
0.4,757,-200,1.5,542,44,1339,31,1004,449,15.5,51.5,0.9026
1.1,880,-200,4.3,728,-200,1046,-200,1167,514,31.6,18,0.8243
1.9,1134,-200,8.3,912,336,707,182,999,1376,6.3,40.1,0.3842
3.3,-200,-200,-200,-200,446,-200,203,-200,-200,-200,-200,-200
-200,884,-200,1.3,528,96,1148,86,960,619,2.9,85.3,0.6503
2.3,1102,-200,6.9,855,258,763,98,1279,1039,17.3,53.3,10407
3.3,1133,-200,9.8,971,357,683,172,1059,1332,7.8,41.3,0.4389
4.2,1423,-200,21,1323,803,496,115,1727,1568,10.3,80.3,1002
5.9,1341,-200,31,1575,742,503,183,1778,1571,11.3,50.9,0.679
0.5,827,-200,3.8,697,32,1070,46,1371,478,29.5,25.9,10489
1.5,905,-200,4.7,747,223,924,139,850,691,7,33.5,0.3367
-200,1111,-200,13.1,1088,-200,635,-200,1719,884,33,31.4,15583
-200,1486,-200,23.5,1390,-200,504,-200,1835,1770,21.3,50.1,12539
2.6,1246,-200,8.9,936,438,665,164,1182,1460,9.9,53.3,0.6504
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
3.6,1312,-200,15.9,1177,439,711,141,1588,1261,13.7,70.9,11076
2.3,1131,-200,8.3,912,444,728,120,1356,987,12.7,84.4,12352
1.9,1152,-200,9.9,976,111,672,90,1800,1179,28,46.9,1748
1.1,1011,-200,6.1,816,33,830,35,1614,680,36.9,30.9,18934
-200,833,-200,4.5,737,-200,1021,-200,1162,483,20.8,37.4,0.9107
1.9,1015,-200,12.3,1062,127,877,120,1668,847,36.4,15.1,0.9005
-200,1150,-200,11.2,1020,180,686,116,1842,1169,26.5,46.3,15768
1.1,991,-200,6.1,814,197,790,133,1040,812,4.3,57,0.4771
1.1,986,-200,5.4,785,225,842,96,1173,853,10,76.2,0.9332
2.3,986,-200,8.8,931,362,815,120,1011,976,18.3,19.5,0.4044
2.2,1013,-200,7.4,873,369,820,167,984,985,8.1,37.9,0.41
-200,812,-200,1.6,549,55,1213,43,1079,531,13.8,64,10042
0.9,841,-200,3.5,680,-200,1052,-200,1067,594,6.5,85.6,0.8353
1.3,936,-200,7.3,871,108,990,97,1430,921,24.9,27.2,0.8429
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
3.5,1440,-200,19.4,1281,253,580,178,2021,1474,36.4,27.3,16308
1.5,993,-200,4.2,720,156,891,66,1143,925,8.9,83,0.9487
0.4,809,-200,1.9,578,22,1170,29,1445,513,25.6,53.5,17291
-200,1610,-200,36.5,1697,-200,407,-200,2287,1810,19.7,57.8,13138
3.9,1201,-200,16.5,1196,573,597,187,1546,1196,11.6,76,10354
-200,1017,-200,7.6,885,-200,726,-200,1609,884,21.5,64,16256
1.5,1016,-200,7.9,896,91,766,93,1704,820,33.4,35.1,1781
-200,930,-200,4.6,741,125,849,48,1392,843,19.6,71.3,1612
1.1,930,-200,5.4,784,174,850,74,1151,902,7.6,81.2,0.8483
2.9,-200,-200,-200,-200,470,-200,160,-200,-200,-200,-200,-200
1.3,937,-200,6.9,853,-200,962,-200,1604,969,19.8,53.6,12214
1.8,1120,-200,7.8,890,-200,728,-200,1546,1035,23.6,49.6,14247
2.1,1159,-200,6.5,837,344,742,160,1087,1311,12.3,41.7,0.5961
-200,880,-200,5.7,799,-200,1097,-200,1533,724,21.2,47.6,11799
2.7,1178,-200,9,939,573,640,244,1228,1165,4.1,83.9,0.6967
3.1,1181,-200,18.5,1255,332,632,106,2002,1334,18.2,55.8,11529
1.3,844,-200,3.9,705,167,1035,91,986,701,11.3,41.8,0.561
1.6,987,-200,5.7,796,180,1789,86,1254,830,11.7,78.6,10813
2.1,1028,-200,12,1048,171,719,93,1624,1135,27.1,32.4,11462
-200,867,-200,3.7,693,-200,971,-200,1335,825,19.7,63.4,14383
1.5,1025,-200,9,939,107,790,93,1635,1103,24.7,38.7,11845
0.9,843,-200,4.1,716,41,1005,53,1305,496,33.4,21.6,10927
0.8,911,-200,3,654,38,1102,51,1466,477,30,41.3,17259
0.6,847,-200,2.5,618,30,1075,42,1442,529,25.1,55.3,1733
5,1552,-200,24.1,1406,1045,478,185,1749,1862,11.8,72.2,0.9948
3.6,1173,-200,17.2,1217,298,625,112,1945,1358,21.3,49.7,12452
1.6,1124,-200,9.8,972,279,674,69,1568,1092,18.8,71.8,15372
-200,984,-200,7.2,864,-200,788,-200,1371,960,16.2,69.1,1259
0.6,857,-200,2.3,604,126,1126,63,1091,740,12.4,68.3,0.9801
-200,1202,-200,11.7,1040,-200,815,-200,1506,886,32,27.3,12752
2.2,1056,-200,14.3,1127,163,734,152,1694,928,36.5,18.1,10887
1.5,1042,-200,8.9,936,84,759,72,1630,770,36.4,26.8,16038
3.5,1293,-200,17.9,1236,710,784,178,1370,1872,12.7,44.4,0.6512
3.9,1438,-200,19.9,1295,567,470,160,1620,1577,12.3,63,0.9015
1.7,1079,-200,9.9,976,139,781,113,1669,999,29.9,31.1,12883
-200,1089,-200,7.4,873,-200,741,-200,1479,990,20.1,64.4,14967
2.9,1320,-200,16.3,1190,395,655,138,1825,1482,30,41.6,17324
1.7,1335,-200,14.8,1141,482,512,133,1536,1501,13.7,67,10446
0.2,858,-200,2.7,633,97,1136,73,878,788,3.5,55.9,0.4431
2.2,1140,-200,13.8,1109,110,714,107,1892,1123,24.7,47.7,14649
4.6,1390,-200,24.4,1414,455,487,117,1959,1428,23.3,53.1,1496
1,964,-200,4.3,730,243,985,71,1146,891,12.9,64.2,0.9506
3.1,1009,-200,10.5,995,386,784,140,1201,1016,14.4,39.2,0.6407
0.7,802,-200,1.4,538,96,1237,63,1042,645,12.4,65.4,0.9426
8.5,1630,-200,33.1,1622,1089,421,247,1757,2238,8,45.9,0.4936
0.5,813,-200,4.4,732,41,1118,59,1303,427,32.4,18,0.8599
2.3,1054,-200,10,978,303,768,114,1398,1109,17.1,47.6,0.9208
3.7,1341,-200,21,1323,499,516,94,1786,1522,23.7,49.1,1423
1.9,1078,-200,10.2,985,106,778,111,1697,925,28.7,34.7,13457
1.7,1035,-200,8.4,914,356,947,124,1064,1080,8.2,46.8,0.5091
-200,861,-200,4.1,716,-200,973,-200,921,628,11.7,34.4,0.4712
2.6,1135,-200,11.9,1047,529,641,151,1175,1379,13.9,32.3,0.5117
1.8,1087,-200,11.1,1018,130,791,132,1624,883,40.1,16.1,11699
-200,902,-200,5.5,790,-200,856,-200,1428,799,24.7,41.6,12751
1.3,872,-200,6.3,824,66,853,77,1346,590,27,30,10542
0.7,865,-200,4.6,745,164,866,90,1394,901,21,56.9,13999
1,771,-200,2.8,642,180,1678,97,915,518,10,41.4,0.5102
2.9,1166,-200,16.2,1186,393,878,175,1500,1180,38.4,13.8,0.9221
1.9,1159,-200,11,1016,-200,595,-200,1681,1260,23.4,51.6,14639
4.6,1412,-200,17.2,1216,759,543,187,1300,2059,6,55.6,0.5244
3.4,1091,-200,15.4,1161,210,682,128,1797,1153,23.6,35.7,10282
-200,943,-200,7.2,867,-200,834,-200,1314,891,14.8,57.3,0.9603
4.3,-200,-200,-200,-200,873,-200,173,-200,-200,-200,-200,-200
0.6,823,-200,2.4,616,-200,1072,-200,1300,716,18.3,66.9,13952
1.6,1217,-200,9.9,975,174,665,66,1565,1109,22.3,60.6,1608
-200,1053,-200,8.3,913,-200,824,-200,1578,1033,19.7,70.3,15925
-200,813,-200,1.8,566,-200,1123,-200,1328,501,24.8,52.2,16086
1.8,1010,-200,9,940,329,759,124,960,1027,14.5,18,0.2956
1.7,1054,-200,10.2,985,108,735,104,1742,940,33.7,33.4,17186
1.5,1016,-200,7.5,880,64,783,72,1617,684,34.4,31.9,17005
-200,881,-200,4.4,734,-200,961,-200,925,636,12.6,31.7,0.4613
-200,681,-200,0.4,428,24,1768,21,817,297,10.7,39.2,0.5045
2,1184,-200,10.1,983,230,667,90,1537,1046,25.3,48,15249
6.5,1706,-200,33.9,1641,1218,381,239,1778,2522,8.9,54.2,0.6183
3.5,-200,-200,-200,-200,763,-200,123,-200,-200,-200,-200,-200
-200,1071,-200,7.1,860,-200,742,-200,1500,1021,20.4,64.4,1522
2.1,1166,-200,12.3,1062,124,726,130,1825,924,37.2,25.5,15914
1.7,1032,-200,4.9,757,-200,837,-200,1182,1001,9.5,81.7,0.9693
1.1,946,-200,2.1,588,93,1005,80,948,480,6.6,61.9,0.6056
3.1,1170,-200,18.6,1257,185,693,180,1956,1069,35.6,23.4,1341
2.6,1127,-200,9.2,948,427,703,198,1188,1312,10.5,61.1,0.7755
0.6,936,-200,4,713,21,883,26,1584,723,23.5,63.6,18223
0.6,874,-200,3.4,679,26,1049,41,1444,619,26,41.2,13598
2.3,1183,-200,8.7,929,433,675,246,1037,1309,2.9,49.5,0.3775
-200,1223,-200,14.8,1142,145,778,88,1965,1084,26.2,46.4,15573
-200,1358,-200,23.4,1389,-200,516,-200,1886,1525,27.9,38,14029
-200,1249,-200,11.2,1023,-200,639,-200,1640,1034,25.7,49.2,15988
0.8,823,-200,2.7,633,-200,1228,-200,1103,366,33,17.5,0.8683
1.5,1019,-200,8.3,913,78,840,94,1428,759,36.9,17.2,10576
0.9,806,-200,3.4,675,61,1270,61,1414,528,23.1,39.4,10983
1.7,1028,-200,6,813,-200,794,-200,1019,1076,4,69.5,0.5706
0.7,821,-200,3.9,706,36,1021,58,1360,674,23.7,37.3,1076
3,1368,-200,15.5,1164,528,524,217,1350,1674,6.3,65.1,0.6237
1.1,925,-200,2.9,649,186,1003,142,819,570,6.9,36.4,0.3635
0.2,872,-200,2.6,628,117,1009,87,857,560,4.2,46.8,0.39
5.6,1464,-200,30.3,1559,553,485,204,2158,1639,28.5,37.2,14282
1.9,-200,-200,-200,-200,275,-200,187,-200,-200,-200,-200,-200
1.3,965,-200,5.1,769,-200,878,-200,1315,667,25.9,32.9,10826
1.5,942,-200,4.4,733,271,912,156,800,609,13.6,20,0.3093
1.2,970,-200,3.7,691,208,891,124,956,890,3.7,64.8,0.5208
3.3,1197,-200,18.3,1249,158,698,125,1986,1132,28.3,31.7,11968
0.7,968,-200,5.8,803,56,806,62,1586,1003,24.4,50.5,15243
-200,1248,-200,26,1454,-200,550,-200,1917,1599,36.1,20,11767
4.6,1207,-200,16.8,1203,706,625,207,1570,1251,13.1,69.6,10464
3.2,1260,-200,15.3,1160,403,568,79,1755,1231,19.6,75.3,16981
1.5,883,-200,6.2,821,304,886,111,967,844,16.2,26.2,0.4789
-200,830,-200,0.9,492,53,1263,52,948,578,4.7,78.9,0.682
3.7,1274,-200,19.9,1294,667,615,177,1595,2236,21,37.2,0.9155
-200,1012,-200,10.1,982,184,882,73,1796,1024,17.6,67.6,13479
4.3,-200,-200,-200,-200,798,-200,161,-200,-200,-200,-200,-200
2.4,1117,-200,14,1118,184,716,129,1791,1323,24.5,34.3,10407
0.5,784,-200,1.7,562,42,1460,52,1286,389,20.8,40.7,0.9882
2.2,1077,-200,9.8,969,337,690,135,1405,1023,16.8,58.9,11199
1.6,1039,-200,6.7,845,300,775,142,993,1268,3.4,60.9,0.4809
0.5,757,-200,2.7,635,36,1445,45,1345,451,27,28,0.981
-200,907,-200,3.2,665,-200,972,-200,1370,779,19.9,66,15141
1.8,1010,-200,7.1,863,265,915,95,1257,886,15.2,51,0.8762
1.7,927,-200,4.1,715,247,965,164,797,711,4.6,33.8,0.2898
1.9,1100,-200,9.2,946,111,827,98,1726,932,30.5,33.9,14564
-200,1298,-200,26.8,1473,-200,514,-200,1884,1447,14.4,65.8,10773
-200,1118,-200,13,1084,104,684,127,1723,838,38.2,21.8,14312
3.1,1196,-200,14.7,1139,530,617,186,1271,1497,4.6,52.1,0.4472
2.3,1229,-200,12.2,1055,255,607,96,1668,1219,21,69.3,17058
1,839,-200,2.3,608,191,1040,115,780,475,3.3,45.2,0.354
0.7,952,-200,4.6,742,49,892,57,1656,953,24.6,59.1,18013
2.1,962,-200,9.6,963,164,835,96,1592,843,27,27.9,0.9812
1.3,988,-200,6.3,825,71,756,71,1559,848,24.9,50.6,15747
1.5,935,-200,6.9,852,229,978,105,1344,824,22.1,43,11271
-200,768,-200,2.1,591,24,1183,37,1402,606,20.8,50.3,12207
1.2,986,-200,6.4,830,73,906,100,1482,536,36.6,24.6,14872
2.3,1118,-200,13,1082,161,694,127,1792,1080,22.7,47.7,12977
2.7,1175,-200,12.8,1077,337,634,112,1480,1279,15.3,63.1,10872
1.2,992,-200,3.5,685,166,890,126,902,818,11.2,34.5,0.4586
1.5,1221,-200,12.3,1061,163,619,76,1615,1178,24.6,52.2,15951
1.8,989,-200,8.2,906,118,954,102,1681,826,23.4,44.4,12646
1.2,940,-200,6.2,823,112,891,64,1415,853,19.6,56.6,12797
0.7,777,-200,1.9,580,100,1263,58,963,465,15.5,42.4,0.74
6.6,1705,-200,30.5,1562,1172,473,232,1988,2197,14.9,64.9,10929
3.1,1241,-200,18.5,1254,360,693,145,1735,1149,34.3,24.7,13154
0.6,883,-200,1.2,518,87,1135,81,962,606,3.3,84.5,0.6612
1.3,1111,-200,5.3,777,228,760,143,1137,1024,12.5,47.8,0.6877
-200,1133,-200,6.2,823,-200,775,-200,1449,777,26.9,44.4,1551
-200,809,-200,2.6,624,-200,1131,-200,1309,415,28,34.9,13008
1.1,984,-200,3.1,661,130,898,105,965,638,7.7,54.4,0.5753
2,1059,-200,11.9,1047,178,761,106,1549,841,29.6,28.6,11628
1.4,1115,-200,5.3,778,203,749,135,1158,994,10.9,55.9,0.7312
1.1,1037,-200,2.8,636,151,891,112,1024,582,7.9,66.5,0.7124
-200,1352,-200,26.4,1465,-200,491,-200,1998,1621,18.5,65.5,13787
-200,1077,-200,10.9,1012,-200,708,-200,1633,1138,24.4,42.6,12866
-200,1070,-200,8.8,932,-200,685,-200,1648,847,27.3,44.5,15885
-200,1052,-200,9.4,956,-200,675,-200,1581,987,25,47.6,14872
1.8,943,-200,4.1,714,191,898,131,868,609,10.3,32.9,0.4131
4.4,1377,-200,21.7,1342,786,499,206,1546,2006,12.9,54.1,0.8003
-200,1045,-200,3.7,694,168,911,124,1025,805,7.1,66,0.6678
0.7,791,-200,3.9,704,166,1057,69,1154,748,11.9,62.7,0.8726
2.7,1307,-200,18.3,1248,316,525,83,1787,1565,22.6,59.9,16246
5.2,1523,-200,26.6,1470,702,414,166,1811,1783,11.4,68,0.9166
1.2,899,-200,3.4,674,212,1002,132,893,691,8.4,40.9,0.4542
-200,1071,-200,10.1,982,-200,649,-200,1557,1099,28.1,40.4,1512
2,1083,-200,13.4,1097,117,765,125,1810,847,37.6,21.1,13478
2.1,1051,-200,8.4,914,317,707,167,1122,913,10.9,44.8,0.5849
