Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
21/06/2004,13.00.00,1.2,838,-200,7.2,868,66,1005,76,1454,540,30.1,18.5,0.7747
23/06/2004,18.00.00,3.9,1250,-200,21.6,1339,251,616,152,2075,1383,31.3,27.3,12234
01/01/2005,19.00.00,3.6,1328,-200,11.4,1029,622,637,172,1188,1611,8.1,54.1,0.5882
05/12/2004,04.00.00,1,862,-200,2.8,639,148,1033,81,1100,727,12.3,67.5,0.9624
11/02/2005,09.00.00,5.9,-200,-200,-200,-200,700,-200,296,-200,-200,-200,-200,-200
01/01/2005,08.00.00,1.1,915,-200,3,653,169,973,94,905,901,2.6,63.2,0.4721
19/01/2005,07.00.00,0.1,909,-200,2.5,622,130,1046,89,992,730,5.6,69.5,0.6362
22/07/2004,06.00.00,1.1,1032,-200,6.3,826,58,781,60,1627,1075,25,49.2,15418
16/09/2004,03.00.00,0.7,915,-200,4.3,725,-200,962,-200,1485,845,20.2,73.8,17229
08/02/2005,10.00.00,2.2,1114,-200,8.6,922,410,689,225,1022,1223,8.7,36.3,0.4074
17/06/2004,16.00.00,1.7,1014,-200,9.5,958,117,878,102,1684,767,30.9,30.3,13306
13/01/2005,03.00.00,1.6,1027,-200,6.3,824,-200,753,-200,1171,969,6.9,80.7,0.8054
01/11/2004,14.00.00,1.5,1082,-200,6.5,834,174,747,64,1562,991,23.1,70.8,1.98
03/02/2005,16.00.00,2,1256,-200,10.2,986,407,612,157,1240,1413,15.7,34.5,0.6111
30/09/2004,11.00.00,-200,1486,-200,23.5,1390,-200,504,-200,1835,1770,21.3,50.1,12539
06/08/2004,16.00.00,2.5,1103,-200,11.6,1035,110,672,111,1834,1005,31.5,43.5,19797
01/08/2004,18.00.00,1.2,986,-200,6.4,830,73,906,100,1482,536,36.6,24.6,14872
14/11/2004,07.00.00,0.2,649,-200,0.2,397,25,2062,21,798,261,10.2,41.9,0.5209
19/01/2005,19.00.00,2.2,998,-200,7,858,256,770,135,1109,857,8.6,53.6,0.5992
08/02/2005,00.00.00,0.9,915,-200,2.1,589,105,1045,90,813,550,6.9,39.6,0.3966
07/10/2004,23.00.00,1.7,1162,-200,10.8,1008,183,658,60,1556,1160,20.9,61.3,14923
24/09/2004,15.00.00,3.3,1358,-200,19.3,1277,403,563,123,1892,1429,25.7,47.8,15548
09/06/2004,02.00.00,0.9,914,-200,5.8,801,42,965,57,1609,908,22.3,50.6,13486
03/06/2004,09.00.00,-200,1234,-200,20.8,1318,243,714,108,2108,2202,22.6,45.9,12418
11/01/2005,14.00.00,3.6,1401,-200,18.8,1261,527,479,141,1580,1577,13.8,56.3,0.8841
02/10/2004,05.00.00,-200,1046,-200,5.8,804,-200,774,-200,1458,983,20.3,65.3,15321
13/10/2004,10.00.00,1.2,882,-200,5.3,776,281,932,72,1222,760,16.5,49.9,0.9289
14/10/2004,20.00.00,-200,1299,-200,17.9,1237,-200,553,-200,1804,1350,17.6,69.2,13803
09/01/2005,09.00.00,0.7,943,-200,1.9,580,81,980,60,1074,566,13.8,60.5,0.9526
17/08/2004,03.00.00,0.5,836,-200,2.6,626,-200,1024,-200,1397,639,24.3,49,14666
30/10/2004,09.00.00,3,1206,-200,14.4,1131,493,592,106,1675,1201,17.4,79.3,15593
07/02/2005,03.00.00,0.6,861,-200,1.2,518,-200,1141,-200,738,482,3.9,39.9,0.325
05/10/2004,15.00.00,-200,1255,-200,14.6,1136,-200,611,-200,1675,1183,28.5,37.3,14329
13/02/2005,00.00.00,4.1,1712,-200,18,1239,671,443,229,1488,2411,9.9,63.2,0.7706
25/09/2004,07.00.00,0.6,782,-200,2.1,591,28,1287,9,1130,461,15.4,52.7,0.9178
06/01/2005,10.00.00,1.5,1122,-200,5.8,803,211,733,115,1225,960,13.4,61,0.9348
28/01/2005,01.00.00,1.1,866,-200,2.4,613,124,1075,97,810,579,3.3,47.4,0.3716
15/01/2005,09.00.00,2.6,1115,-200,10.9,1012,453,650,142,1230,1161,4,78.5,0.645
29/06/2004,03.00.00,0.3,842,-200,2.6,624,-200,1080,-200,1480,712,26,44.2,14657
20/07/2004,19.00.00,-200,1221,-200,14.9,1145,96,648,110,1753,1050,34.7,23.3,12653
22/08/2004,03.00.00,-200,882,-200,5.1,767,-200,856,-200,1492,897,20.5,60.6,1447
28/02/2005,17.00.00,0.9,812,-200,2.8,640,166,1093,114,716,408,2.6,35.1,0.2618
16/10/2004,04.00.00,-200,886,-200,3.6,686,-200,970,-200,1278,654,15,78.4,13333
12/06/2004,14.00.00,1.2,1008,-200,7.2,866,58,937,68,1573,695,36,20.5,11995
10/06/2004,17.00.00,3.5,1274,-200,21.2,1329,221,670,178,2054,1320,38.9,18.8,1.29
31/01/2005,13.00.00,2.5,1060,-200,11.9,1048,414,707,181,983,1246,12.5,17.2,0.2477
15/02/2005,14.00.00,1.4,874,-200,4.8,751,199,918,135,792,591,12,19.3,0.2716
02/01/2005,00.00.00,1.8,1078,-200,5.2,775,230,809,112,1012,1195,4.7,62.9,0.5424
07/10/2004,14.00.00,-200,1327,-200,15.7,1172,-200,566,-200,1747,1205,26.9,41.8,14555
26/02/2005,13.00.00,2.8,971,-200,4.5,739,181,868,117,972,664,9.9,43.5,0.53
05/11/2004,14.00.00,4.4,1460,-200,25,1430,524,466,125,1932,1604,23,49,1362
17/10/2004,19.00.00,-200,1105,-200,12.7,1074,-200,712,-200,1457,1050,18.2,46,0.9538
01/02/2005,02.00.00,1,995,-200,3.5,680,135,879,109,904,1201,4.1,51.5,0.4263
18/02/2005,19.00.00,3.3,1253,-200,16,1179,421,573,210,1268,1387,8.5,39,0.4336
27/01/2005,18.00.00,2.1,981,-200,7.7,886,266,819,170,928,912,5.7,33.9,0.3131
30/01/2005,14.00.00,0.9,863,-200,1.6,553,132,1133,95,742,419,8.2,30.1,0.3281
15/02/2005,15.00.00,1,849,-200,3.5,680,161,1015,111,741,461,11.9,19.2,0.2677
24/02/2005,18.00.00,3.9,1405,-200,17.5,1224,601,468,270,1503,1658,6.7,74.2,0.7326
08/08/2004,04.00.00,0.6,813,-200,2.4,609,22,1017,33,1473,615,23.9,61.2,17871
10/12/2004,20.00.00,3.5,980,-200,14.5,1132,460,742,151,1102,1125,12.8,21.7,0.3182
10/10/2004,18.00.00,2,1145,-200,8.4,915,247,733,81,1586,892,21.1,68.6,17014
21/01/2005,06.00.00,1.6,1206,-200,9.2,948,357,628,121,1129,1540,5.9,65.8,0.6178
23/07/2004,09.00.00,3.5,1335,-200,21.6,1340,236,519,133,2141,1651,29,37.6,14866
15/01/2005,13.00.00,3.1,1267,-200,15.6,1166,535,567,179,1382,1505,8.9,60.8,0.6921
10/07/2004,20.00.00,1.3,970,-200,8,900,70,856,77,1559,647,26.1,33.7,11228
31/07/2004,17.00.00,1,958,-200,6.2,820,40,886,68,1452,530,39.1,20.7,1427
24/09/2004,16.00.00,2.7,1222,-200,14.5,1133,282,624,96,1698,1195,24.9,49.2,15251
26/11/2004,10.00.00,5.6,1562,-200,26.1,1458,1056,458,197,1770,2021,12.4,64.8,0.931
02/11/2004,09.00.00,4.4,1296,-200,25.2,1435,562,504,112,1899,1489,20.8,57.9,1407
23/01/2005,14.00.00,-200,1110,-200,7.9,896,305,737,175,1040,1276,8.1,41.2,0.448
19/09/2004,20.00.00,3.8,1273,-200,15.3,1159,470,645,187,1704,1341,26.2,42.5,1423
23/09/2004,22.00.00,2.1,1111,-200,10.3,991,218,721,109,1559,1028,24.1,50.7,14959
02/07/2004,11.00.00,1.8,1105,-200,10.1,980,164,777,112,1745,980,34.6,27.7,14991
06/07/2004,13.00.00,3.4,1201,-200,19.3,1278,278,657,174,1892,1302,39.6,16.9,12028
09/10/2004,11.00.00,2.3,1331,-200,13,1082,274,588,80,1689,1252,28.5,42.4,16286
14/10/2004,21.00.00,-200,1046,-200,7.3,872,-200,769,-200,1479,968,16.4,77.1,14243
01/09/2004,05.00.00,0.6,913,-200,4.3,728,121,802,63,1418,887,19.7,66.8,15184
06/02/2005,12.00.00,1.7,968,-200,4.6,743,249,886,173,840,774,10.7,25.2,0.3242
22/07/2004,10.00.00,3.3,1394,-200,19.9,1294,266,555,190,2031,1834,34,29.9,15614
05/01/2005,18.00.00,2.8,1276,-200,13.5,1099,370,559,152,1504,1388,13.6,64,0.9891
16/02/2005,13.00.00,1.5,997,-200,6.3,825,226,790,139,948,852,9.6,31.3,0.3763
02/01/2005,14.00.00,2.1,1159,-200,6.5,837,344,742,160,1087,1311,12.3,41.7,0.5961
27/10/2004,03.00.00,0.6,926,-200,3.9,708,-200,874,-200,1381,803,17.2,81.8,15856
01/12/2004,09.00.00,5,1396,-200,24.6,1419,849,1104,145,1799,1547,9.5,78.3,0.9338
26/08/2004,00.00.00,1.5,969,-200,7,857,75,753,84,1485,821,24.3,43.3,12973
28/02/2005,14.00.00,1,812,-200,2.9,646,156,1045,110,731,421,3.7,35,0.2823
15/07/2004,16.00.00,2.2,1056,-200,14.3,1127,163,734,152,1694,928,36.5,18.1,10887
26/11/2004,12.00.00,4,1439,-200,18.9,1267,854,522,179,1586,1852,14.9,57,0.9564
11/08/2004,22.00.00,1.4,1050,-200,7.7,887,59,770,54,1696,820,29.4,50,20181
06/12/2004,12.00.00,2.5,1171,-200,12,1049,438,655,119,1418,1338,18.4,52.6,11064
22/07/2004,00.00.00,2.4,1229,-200,13.6,1103,112,627,95,1866,1320,27.8,43.3,15929
27/09/2004,03.00.00,0.6,803,-200,2.9,648,-200,1079,-200,1178,774,14.1,61,0.9799
02/12/2004,14.00.00,2.9,1338,-200,16.9,1208,469,539,123,1600,1481,18,58,11901
25/07/2004,19.00.00,1.6,1048,-200,6.3,826,89,853,90,1637,747,28.8,41.3,16164
01/11/2004,05.00.00,2.7,1212,-200,15,1149,279,562,49,1710,1599,18.4,78.1,1637
18/11/2004,15.00.00,3.1,1321,-200,15.9,1178,381,552,182,1539,1491,18.4,49.6,10391
09/08/2004,04.00.00,-200,820,-200,2.2,598,23,1065,30,1511,684,23.8,65.7,19079
18/08/2004,01.00.00,-200,955,-200,6,812,-200,823,-200,1464,936,25.1,40.1,12544
30/07/2004,21.00.00,-200,1149,-200,13.2,1092,114,667,118,1808,1135,29.1,38.9,15384
10/10/2004,13.00.00,1.6,1107,-200,5.9,807,214,768,73,1546,836,21,76.8,18881
24/11/2004,00.00.00,3.9,1439,-200,18.6,1257,715,494,135,1571,1704,10.1,83.5,10296
20/12/2004,00.00.00,3.1,1185,-200,9.7,966,421,711,127,1250,1104,6.8,82.8,0.8216
06/12/2004,19.00.00,4,1253,-200,17.9,1238,433,571,138,1613,1351,15.9,60.8,1088
16/08/2004,04.00.00,0.3,749,-200,1.5,543,16,1238,23,1244,462,23.3,41.9,11856
24/10/2004,04.00.00,-200,1035,-200,7,855,142,731,51,1467,952,18.7,73.8,15704
22/08/2004,09.00.00,-200,924,-200,6,814,-200,830,-200,1519,798,25.2,47.4,14978
19/07/2004,01.00.00,0.3,920,-200,4.3,730,43,944,55,1393,842,26.8,32.3,11235
04/10/2004,20.00.00,-200,1356,-200,21.3,1331,-200,520,-200,1925,1643,23.3,53,14939
30/12/2004,03.00.00,-200,796,-200,1.5,545,-200,1210,-200,853,450,9.3,44,0.5153
28/02/2005,00.00.00,1.6,947,-200,3.8,697,215,913,150,878,698,4,50,0.4115
13/11/2004,05.00.00,1,907,-200,3.7,691,111,927,71,1173,702,15.8,59.9,10693
16/08/2004,08.00.00,1.6,973,-200,10.9,1010,102,722,65,1616,1014,23.6,40.8,11746
14/12/2004,23.00.00,2.1,-200,-200,-200,-200,365,-200,108,-200,-200,-200,-200,-200
29/12/2004,14.00.00,-200,914,-200,4.5,739,-200,870,-200,1025,714,11.6,46.8,0.6397
23/06/2004,13.00.00,2.1,1023,-200,11.8,1042,132,796,101,1711,910,35.4,19.9,11222
25/06/2004,09.00.00,2.8,1193,-200,14.6,1136,245,667,151,1924,1370,25.7,41,13351
08/07/2004,07.00.00,2.2,1296,-200,16.9,1208,231,603,115,1914,1593,25.9,37.4,12289
18/01/2005,16.00.00,4.8,1620,-200,24.7,1420,1098,436,224,1598,1971,5.2,76.2,0.6796
14/06/2004,08.00.00,1.8,993,-200,8.7,927,151,886,96,1665,842,21.5,44.5,1129
19/07/2004,16.00.00,-200,1100,-200,11,1014,108,761,126,1533,959,40.5,14.9,1114
03/10/2004,19.00.00,-200,1524,-200,20.8,1320,-200,514,-200,1925,1481,23.7,55.6,16074
11/09/2004,10.00.00,-200,1323,-200,16.3,1190,-200,698,-200,1702,1479,28.7,30.3,11769
28/10/2004,14.00.00,2.9,1260,-200,17.5,1224,412,571,113,1731,1301,21.4,55.6,14015
02/02/2005,03.00.00,2.9,1126,-200,7.3,869,-200,680,-200,1075,1222,3.4,66.7,0.5281
30/10/2004,22.00.00,2.4,1119,-200,10.2,984,311,688,90,1539,1082,20.1,66.7,15548
15/06/2004,23.00.00,2.1,1029,-200,10.4,993,124,816,114,1728,969,23,44.4,12354
05/06/2004,06.00.00,1.2,963,-200,7.9,894,131,942,91,1702,1065,19.7,58.4,13254
17/08/2004,16.00.00,-200,1026,-200,6,813,-200,843,-200,1463,692,38.8,19.8,13513
21/10/2004,20.00.00,5,1600,-200,27.5,1492,486,432,107,2160,1665,24.7,58.7,18001
25/01/2005,06.00.00,-200,761,-200,0.1,383,39,1745,35,787,289,3.3,58.1,0.4559
06/01/2005,03.00.00,1.4,991,-200,3.5,681,-200,874,-200,1125,718,12.6,62.7,0.9121
02/07/2004,09.00.00,2.9,1320,-200,17,1210,263,595,147,2052,1477,29.3,40,16082
04/10/2004,17.00.00,-200,1531,-200,30.3,1558,-200,451,-200,2181,1620,28.4,37.5,14251
21/09/2004,15.00.00,2.6,1207,-200,14.6,1136,278,645,152,1696,1024,30.5,34.9,15015
27/07/2004,05.00.00,-200,825,-200,2.7,634,29,1035,37,1402,606,25.1,42.3,1326
27/06/2004,21.00.00,2.3,1116,-200,12.7,1075,135,761,134,1784,1081,30.5,30.4,13031
02/01/2005,07.00.00,1,924,-200,2.6,629,143,994,83,941,852,3.1,68.7,0.5317
11/02/2005,18.00.00,6.5,-200,-200,-200,-200,1061,-200,284,-200,-200,-200,-200,-200
22/12/2004,01.00.00,2.2,987,-200,7.6,883,343,913,144,949,1013,5.6,42,0.3856
15/01/2005,23.00.00,3,1231,-200,11.1,1017,492,655,151,1207,1414,5.2,70,0.6232
23/08/2004,18.00.00,1.5,951,-200,7.4,875,51,856,68,1406,600,34.9,20.9,11463
02/07/2004,13.00.00,1.9,1125,-200,12,1051,125,730,120,1771,923,36.9,23.3,14313
11/12/2004,19.00.00,2,979,-200,9.2,946,323,826,138,1018,1026,14.6,24.6,0.4054
21/07/2004,01.00.00,-200,1057,-200,7.6,881,53,784,67,1574,1081,27.6,38.2,13911
18/07/2004,19.00.00,0.6,990,-200,6.1,814,49,929,58,1399,578,33.9,20.3,10522
07/10/2004,10.00.00,-200,1425,-200,18.5,1255,-200,516,-200,1864,1500,23.5,53.4,15241
26/10/2004,15.00.00,5.3,1606,-200,30.9,1573,688,419,175,2165,1900,24.9,50,15522
02/01/2005,17.00.00,2.6,1246,-200,8.9,936,438,665,164,1182,1460,9.9,53.3,0.6504
18/11/2004,13.00.00,3.6,1282,-200,13.8,1111,570,586,208,1455,1428,18.3,50,10431
24/08/2004,10.00.00,2,1008,-200,11.2,1021,177,714,122,1549,1176,29.9,26.2,10891
26/11/2004,21.00.00,8.1,1759,-200,31.6,1588,1155,437,205,1971,2234,14.6,67.7,11164
29/09/2004,02.00.00,0.5,790,-200,2.2,601,70,1150,60,1157,734,17.4,53.4,10541
16/11/2004,03.00.00,0.6,737,-200,0.9,492,-200,1391,-200,880,467,11.2,41.3,0.5498
25/09/2004,17.00.00,1.3,877,-200,6.7,844,112,1048,43,1193,669,21.1,27.7,0.6853
18/10/2004,05.00.00,-200,825,-200,3.1,661,-200,1074,-200,1207,710,14,67.4,10703
07/11/2004,06.00.00,0.4,757,-200,1.5,542,44,1339,31,1004,449,15.5,51.5,0.9026
19/10/2004,18.00.00,-200,1428,-200,23.6,1393,-200,490,-200,1976,1608,21.2,61.7,15309
20/08/2004,16.00.00,-200,976,-200,4.8,752,-200,876,-200,1561,545,36.8,30.5,18572
07/08/2004,04.00.00,0.7,813,-200,2.9,645,42,990,49,1530,802,21.9,67.1,17414
07/11/2004,10.00.00,0.7,774,-200,2,583,98,1246,57,966,457,16.6,38.2,0.7186
02/07/2004,03.00.00,0.8,873,-200,3.4,679,-200,1010,-200,1501,713,26.6,43,14773
19/08/2004,23.00.00,-200,1005,-200,5.6,792,-200,809,-200,1638,725,29,51.7,20375
22/09/2004,06.00.00,1.5,1047,-200,9.7,965,268,737,79,1606,1075,18.3,71,14807
19/06/2004,15.00.00,1.2,-200,-200,-200,-200,51,-200,63,-200,-200,-200,-200,-200
23/07/2004,04.00.00,0.5,912,-200,3.9,706,34,891,55,1500,1022,25.6,45.8,14801
04/11/2004,12.00.00,-200,1305,-200,17.4,1223,460,545,120,1720,1414,23.7,49.8,14433
08/09/2004,04.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
30/01/2005,11.00.00,0.8,872,-200,2,583,101,1126,77,765,441,5.6,37.5,0.3426
24/11/2004,14.00.00,2.9,1278,-200,14.4,1130,436,580,129,1506,1471,15.4,59.6,10375
09/08/2004,15.00.00,1.5,1016,-200,7.5,880,64,783,72,1617,684,34.4,31.9,17005
13/02/2005,20.00.00,2.1,1150,-200,7.8,891,331,684,179,1198,1002,13.9,43.8,0.6937
20/06/2004,14.00.00,0.7,-200,-200,-200,-200,22,-200,35,-200,-200,-200,-200,-200
03/11/2004,02.00.00,2.2,1071,-200,10.7,1003,252,665,58,1542,1045,17.5,73.2,14515
02/02/2005,12.00.00,4,1281,-200,14.5,1132,714,577,204,1206,1696,12.7,30,0.4398
08/07/2004,20.00.00,4.5,1387,-200,24.6,1419,309,559,192,2113,1677,33.6,26.4,13515
07/09/2004,19.00.00,4.1,1205,-200,19.9,1294,-200,579,-200,1744,1317,28.9,25.4,0.9933
07/02/2005,20.00.00,2,1081,-200,7.7,885,243,720,174,1017,1058,7.2,39.4,0.4032
30/07/2004,07.00.00,-200,1263,-200,19.4,1279,182,559,105,2132,1388,23,50.9,14105
01/07/2004,11.00.00,2,1141,-200,10.5,996,179,767,125,1805,994,34.2,31.8,16837
12/08/2004,17.00.00,1.3,974,-200,7,855,53,836,67,1607,610,37.1,27.2,16844
08/07/2004,00.00.00,1.2,1069,-200,10.2,983,87,749,88,1627,1357,29.8,30.2,12502
22/01/2005,05.00.00,0.9,1331,-200,13.7,1106,497,568,144,1322,1383,5.7,80.5,0.7416
10/10/2004,03.00.00,1.1,991,-200,4.9,759,-200,845,-200,1440,658,23.5,61.3,17538
02/02/2005,11.00.00,4.3,1337,-200,14.8,1143,693,560,205,1236,1769,9.7,40.1,0.4832
14/08/2004,03.00.00,0.4,802,-200,1.7,559,-200,1232,-200,1414,478,25,56,17428
17/09/2004,07.00.00,2.4,1147,-200,14.6,1136,456,737,99,1708,1114,20.2,55.6,13043
24/07/2004,22.00.00,1.1,984,-200,5,762,47,870,57,1557,560,27.3,45.7,16308
08/07/2004,21.00.00,2.9,1268,-200,16.9,1206,201,648,137,1900,1434,32.2,27.6,13044
14/01/2005,03.00.00,1,940,-200,3.6,691,-200,877,-200,1036,827,6.7,75,0.739
10/09/2004,21.00.00,1.4,1017,-200,8.2,908,194,932,119,1354,880,27.1,31,10991
09/08/2004,18.00.00,1.7,-200,-200,-200,-200,80,-200,86,-200,-200,-200,-200,-200
15/08/2004,09.00.00,1.1,955,-200,6,811,61,841,59,1562,759,26.3,50.1,16889
11/02/2005,21.00.00,4,1521,-200,16.8,1203,490,476,207,1400,2141,8.5,50.9,0.5664
16/01/2005,19.00.00,2,1008,-200,7.1,861,331,839,160,977,943,8.3,38.5,0.4228
01/02/2005,19.00.00,4.1,1259,-200,17,1211,502,559,188,1243,1531,9.4,36.7,0.4324
11/09/2004,04.00.00,-200,849,-200,2.3,607,-200,1189,-200,1190,544,23.5,40.9,11677
08/08/2004,17.00.00,0.9,908,-200,4.1,715,38,988,46,1479,495,35,31.1,17173
21/11/2004,07.00.00,-200,819,-200,3.6,690,127,1051,84,907,819,1.8,61.7,0.4376
12/07/2004,06.00.00,1.4,1004,-200,9.4,955,146,758,84,1671,1043,18.5,57.4,12076
28/12/2004,19.00.00,-200,1193,-200,11.2,1020,-200,645,-200,1340,1135,12.1,61.5,0.8677
11/12/2004,06.00.00,1,909,-200,4.3,728,221,933,107,948,905,7.8,47.4,0.5046
22/07/2004,04.00.00,1,1015,-200,5.4,781,72,796,70,1595,1181,23.8,55.4,16073
10/02/2005,06.00.00,1.7,-200,-200,-200,-200,178,-200,134,-200,-200,-200,-200,-200
22/01/2005,00.00.00,2.6,1535,-200,20.1,1300,977,483,223,1524,1725,7.3,76.8,0.7904
25/01/2005,01.00.00,-200,757,-200,0.6,459,49,1447,44,735,337,5.7,41.5,0.3836
04/01/2005,18.00.00,3.8,-200,-200,-200,-200,498,-200,173,-200,-200,-200,-200,-200
21/10/2004,12.00.00,3.3,1357,-200,17.7,1230,404,542,103,1834,1373,25.2,53.3,16834
21/07/2004,00.00.00,-200,1128,-200,10,978,92,733,89,1683,1193,28.3,36.8,13906
29/06/2004,12.00.00,2.8,1251,-200,15.2,1154,184,682,148,1955,1111,35.5,27.4,15635
07/01/2005,12.00.00,2.6,1211,-200,10.6,998,446,605,149,1298,1302,11.3,58.1,0.7743
02/11/2004,02.00.00,1.1,885,-200,4.8,753,147,878,49,1374,813,17.9,74.8,15219
31/12/2004,01.00.00,-200,930,-200,4.8,752,-200,889,-200,981,820,6.9,50.3,0.5029
04/01/2005,04.00.00,0.6,-200,-200,-200,-200,89,-200,72,-200,-200,-200,-200,-200
07/06/2004,10.00.00,2.9,1075,-200,17.4,1222,238,774,122,1943,1213,28.4,29.7,11345
30/07/2004,16.00.00,-200,1043,-200,9.6,962,98,777,124,1554,686,39.3,18.9,1318
15/01/2005,18.00.00,3.7,1361,-200,17.4,1223,640,525,182,1454,1648,8.7,66.3,0.7491
17/12/2004,18.00.00,3.2,-200,-200,-200,-200,407,-200,138,-200,-200,-200,-200,-200
24/07/2004,18.00.00,1.3,1034,-200,6,812,70,866,82,1563,660,32.3,33.4,1.59
05/01/2005,11.00.00,5.2,1674,-200,22.9,1376,992,438,198,1643,2098,11.2,61.9,0.8226
14/01/2005,00.00.00,2.7,1183,-200,8.8,930,317,669,112,1210,1179,7.6,73,0.7629
18/01/2005,04.00.00,-200,873,-200,2.1,592,108,1076,83,869,915,4.5,53.8,0.4572
06/09/2004,10.00.00,1.3,977,-200,5.7,800,-200,843,-200,1372,778,27.6,34.2,12464
13/07/2004,18.00.00,3.8,1125,-200,19.4,1279,241,662,154,1840,1256,32,20.1,0.9364
20/02/2005,23.00.00,1.3,1003,-200,3.7,694,156,876,116,976,663,7.7,53,0.5572
04/01/2005,14.00.00,2.6,-200,-200,-200,-200,397,-200,148,-200,-200,-200,-200,-200
06/06/2004,23.00.00,1.7,930,-200,8.4,914,131,991,98,1631,862,20,45.6,10555
04/10/2004,03.00.00,-200,860,-200,2.7,632,-200,1037,-200,1322,713,17.8,72.3,14546
27/01/2005,23.00.00,1.3,916,-200,4.3,725,155,953,115,855,746,4,43.1,0.3551
17/06/2004,00.00.00,2.5,1081,-200,13.5,1099,113,749,97,1854,1087,21.8,47.8,12325
10/02/2005,18.00.00,4.2,-200,-200,-200,-200,534,-200,209,-200,-200,-200,-200,-200
03/09/2004,08.00.00,-200,1488,-200,34.5,1653,-200,388,-200,2537,1782,23.7,54,15627
03/06/2004,00.00.00,-200,996,-200,7.3,868,69,957,51,1741,857,20.8,64.8,1568
08/01/2005,07.00.00,1.3,1020,-200,4.5,736,213,854,93,1069,923,8.1,68,0.7396
11/11/2004,08.00.00,3.1,1287,-200,17.3,1218,758,580,190,1580,1304,9.2,81.7,0.9506
21/10/2004,01.00.00,3.3,1289,-200,15.4,1161,335,552,91,1765,1289,21.3,70.3,17574
02/09/2004,20.00.00,-200,1213,-200,17,1210,-200,572,-200,1809,1424,30,35.9,14958
18/11/2004,09.00.00,5.6,1503,-200,27.8,1498,1132,469,249,1749,1783,8.9,67.4,0.7714
27/12/2004,15.00.00,2,1186,-200,8,899,296,695,117,1332,926,12.4,72.6,10422
08/06/2004,20.00.00,3.8,1213,-200,21.6,1341,210,683,143,2090,1601,28.8,30.2,11761
27/09/2004,17.00.00,3.1,1107,-200,17.3,1219,346,683,132,1582,1131,25.1,25.8,0.8065
20/12/2004,21.00.00,3.7,891,-200,7.6,882,342,885,149,950,894,7.8,33.9,0.3594
24/10/2004,08.00.00,0.9,920,-200,4.8,755,108,853,45,1359,880,20,66.7,15401
30/06/2004,07.00.00,2.2,1225,-200,15.2,1155,178,643,106,1992,1338,27.3,46.4,16542
11/12/2004,23.00.00,2.5,1152,-200,11.6,1036,372,670,120,1206,1365,8.8,52.5,0.5969
07/12/2004,10.00.00,3.3,1322,-200,17.3,1219,574,682,130,1591,1472,14.5,61.1,10007
26/12/2004,05.00.00,0.4,855,-200,0.8,479,49,1319,46,1068,450,10.7,81.5,10497
03/08/2004,13.00.00,-200,1118,-200,10.5,995,144,689,111,1779,863,35.1,32.4,17996
27/02/2005,17.00.00,1.1,888,-200,2.4,611,150,1035,111,791,419,7.9,38.9,0.4141
07/10/2004,03.00.00,-200,930,-200,3.1,660,-200,925,-200,1321,838,20.9,62.2,15182
14/07/2004,20.00.00,3,1093,-200,15.5,1163,189,717,160,1705,1139,29.7,25,10246
