Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
13/02/2005,03.00.00,2.7,1458,-200,11.3,1024,-200,530,-200,1413,1571,9.6,78.7,0.9429
20/10/2004,20.00.00,6,1666,-200,30.1,1553,629,409,130,2170,1780,22.4,67.7,18161
15/02/2005,22.00.00,2,1065,-200,8.2,908,314,741,174,953,1284,7.4,31.8,0.3287
24/10/2004,01.00.00,2.1,1165,-200,11.8,1042,227,631,68,1621,1133,19.5,70.7,15851
08/09/2004,09.00.00,-200,1297,-200,34.5,1654,-200,848,-200,1366,1611,22.7,33,0.8987
11/07/2004,05.00.00,0.3,796,-200,2.6,628,29,1136,36,1385,555,20.6,50.6,12119
10/06/2004,08.00.00,4.8,1360,-200,30.4,1561,290,545,139,2525,1626,23.7,49,14152
06/12/2004,22.00.00,1.7,1001,-200,7.3,871,245,806,87,1264,1071,16.6,58.5,10963
22/02/2005,14.00.00,3,1209,-200,12.9,1082,407,573,238,1355,1105,6.5,71,0.6903
12/11/2004,21.00.00,3.8,1165,-200,12.6,1070,522,650,166,1467,1180,15.8,61.1,10856
18/12/2004,02.00.00,1.4,1086,-200,5.1,769,190,822,100,1196,857,12.4,73.8,10574
03/01/2005,04.00.00,-200,-200,-200,-200,-200,286,-200,121,-200,-200,-200,-200,-200
06/02/2005,18.00.00,1.1,925,-200,2.9,649,186,1003,142,819,570,6.9,36.4,0.3635
31/12/2004,10.00.00,-200,989,-200,5.6,793,-200,815,-200,1052,862,9.4,42.5,0.5038
05/08/2004,10.00.00,-200,1135,-200,11.4,1030,-200,662,-200,1789,1104,31.7,36.7,16843
19/01/2005,17.00.00,0.7,923,-200,4.1,715,170,915,112,1015,646,8.7,55.1,0.6228
24/07/2004,17.00.00,1.2,1021,-200,6,814,54,858,62,1545,615,35.1,29.6,16452
17/01/2005,04.00.00,0.7,837,-200,1.1,512,95,1228,79,836,720,3.7,55.8,0.4489
16/06/2004,02.00.00,0.8,872,-200,4,709,34,1034,51,1522,599,21.3,58.1,1457
16/07/2004,06.00.00,0.7,836,-200,4.7,747,51,961,59,1384,702,20.7,45.9,11088
11/10/2004,16.00.00,3.4,1278,-200,18.3,1248,375,574,99,1814,1243,23.2,52,14642
22/06/2004,22.00.00,1.7,1004,-200,10.5,997,104,813,96,1726,1018,24,39.6,11662
14/10/2004,00.00.00,-200,861,-200,4,712,-200,1004,-200,1197,718,15.1,56.9,0.9673
27/07/2004,04.00.00,-200,800,-200,2.4,615,29,1064,46,1396,614,24.6,43.4,13248
31/12/2004,19.00.00,-200,930,-200,5.3,781,-200,933,-200,906,866,9.3,33.6,0.3958
05/11/2004,04.00.00,0.5,852,-200,2.8,639,73,1009,41,1204,723,16.5,71,13239
24/02/2005,17.00.00,3,1301,-200,13.2,1092,534,525,262,1388,1484,7.2,72.4,0.7372
04/01/2005,13.00.00,2.8,-200,-200,-200,-200,426,-200,165,-200,-200,-200,-200,-200
03/09/2004,18.00.00,4.3,1347,-200,23.2,1382,-200,529,-200,1961,1543,37,23.6,14639
18/07/2004,15.00.00,0.5,966,-200,5.8,802,46,968,60,1383,607,41.3,11.9,0.9252
08/06/2004,20.00.00,3.8,1213,-200,21.6,1341,210,683,143,2090,1601,28.8,30.2,11761
24/12/2004,04.00.00,2.4,1200,-200,8.7,929,288,664,132,1082,1847,4.2,63.1,0.5259
15/07/2004,09.00.00,2.8,1193,-200,15.4,1160,231,630,153,1927,1281,24.4,45.5,13721
26/01/2005,22.00.00,0.4,913,-200,2.9,645,154,966,114,922,651,4.6,54.8,0.4704
05/10/2004,06.00.00,-200,990,-200,7.8,889,-200,763,-200,1450,952,17.4,69.7,13714
03/10/2004,05.00.00,-200,906,-200,3.3,672,-200,948,-200,1377,742,20.1,65.3,15153
04/10/2004,11.00.00,-200,1374,-200,21.8,1346,-200,519,-200,1910,1614,24.2,49,14586
13/11/2004,16.00.00,2.3,1149,-200,10.6,998,368,664,133,1434,1101,20.8,45.5,11054
18/10/2004,22.00.00,-200,995,-200,8,898,-200,761,-200,1409,1023,17.5,63.5,12622
28/08/2004,16.00.00,-200,962,-200,6.7,845,-200,877,-200,1379,575,35.9,20.3,1.18
20/09/2004,10.00.00,3.5,1285,-200,18.1,1243,481,599,173,1815,1582,26.4,41.9,14237
21/08/2004,06.00.00,-200,826,-200,3.5,682,-200,1088,-200,1342,532,24.5,40.6,12327
25/07/2004,21.00.00,1.5,1035,-200,7.3,868,77,833,86,1653,775,27.7,43.4,15833
17/09/2004,19.00.00,3.1,1082,-200,15.9,1178,341,733,129,1605,1077,22.8,42.5,11608
01/08/2004,06.00.00,0.4,872,-200,2.6,627,24,997,30,1530,670,23.3,62,17547
20/07/2004,13.00.00,-200,1156,-200,13.4,1096,125,713,130,1615,954,39.8,16,11444
10/06/2004,07.00.00,2.9,1227,-200,19.9,1292,214,661,104,2087,1327,21.7,53.9,13848
21/10/2004,22.00.00,4.3,1544,-200,24.2,1409,462,448,91,2048,1603,22.4,67.1,1794
08/12/2004,02.00.00,1.4,992,-200,4.4,731,170,1035,77,1149,911,15.3,59.1,10191
24/09/2004,15.00.00,3.3,1358,-200,19.3,1277,403,563,123,1892,1429,25.7,47.8,15548
25/06/2004,06.00.00,1.6,1028,-200,8.9,934,141,818,88,1743,987,20.1,57,13216
15/07/2004,17.00.00,3.2,1164,-200,20.3,1306,259,648,198,1886,1218,35.5,19.1,10888
12/08/2004,22.00.00,1.2,989,-200,6,814,53,845,65,1657,680,28.6,53.7,20691
11/06/2004,09.00.00,4,1250,-200,21.5,1336,298,632,148,2104,1506,25.6,35.8,11548
16/02/2005,07.00.00,1.6,1208,-200,8.8,931,454,622,201,1052,1485,3.5,54.2,0.4297
12/09/2004,17.00.00,-200,1287,-200,8.3,911,-200,796,-200,1664,942,28,53.2,1981
25/10/2004,12.00.00,3.5,1351,-200,20,1298,565,498,111,1821,1577,20,63.9,14805
28/10/2004,23.00.00,1.2,950,-200,5.4,782,127,862,69,1331,807,20.1,62.6,14543
13/02/2005,07.00.00,2.6,1443,-200,10.7,1003,341,542,145,1356,1396,8.1,85,0.9221
27/12/2004,12.00.00,1.4,1062,-200,6.2,822,224,764,113,1228,917,13.4,61.3,0.9379
11/06/2004,13.00.00,2,1093,-200,13.3,1094,108,797,110,1769,912,37.2,18.2,11389
25/09/2004,19.00.00,2.4,987,-200,9.8,971,218,876,68,1312,891,19.5,33,0.7384
07/07/2004,23.00.00,2.1,1222,-200,15.4,1161,173,661,122,1827,1593,30.2,30.9,13026
28/12/2004,18.00.00,-200,1215,-200,12.4,1063,-200,616,-200,1370,1214,12.4,59.3,0.853
09/09/2004,12.00.00,1.7,1054,-200,12.6,1071,252,1006,116,1380,940,37.1,15,0.9297
29/07/2004,03.00.00,-200,787,-200,2.4,610,-200,1087,-200,1259,543,25.1,32.6,10203
22/01/2005,18.00.00,0.1,987,-200,8.6,925,310,776,148,1016,1066,13.4,27.2,0.4157
22/10/2004,01.00.00,1.3,1038,-200,7.9,895,126,714,63,1474,999,21.2,68.6,17046
25/08/2004,03.00.00,0.5,815,-200,2,584,-200,1102,-200,1363,513,24.5,50.9,15416
31/10/2004,03.00.00,1,918,-200,4.6,742,-200,905,-200,1386,720,19.9,68.4,15673
08/10/2004,15.00.00,3.5,1389,-200,20.5,1311,339,525,98,1845,1748,28.7,38.4,1486
16/08/2004,18.00.00,1.3,944,-200,7,857,67,880,77,1463,631,35.2,22.3,12467
08/12/2004,04.00.00,1.7,1080,-200,7.9,896,212,1075,75,1262,1033,11.6,72.5,0.9916
30/06/2004,22.00.00,2.5,1156,-200,14.4,1129,118,688,110,1941,1181,28.9,41,16096
18/09/2004,23.00.00,2.5,1191,-200,12.1,1055,304,707,116,1563,1221,22.2,47.9,12626
26/11/2004,18.00.00,10.1,1956,-200,45.2,1877,1389,347,255,2338,2465,15.5,62.8,10979
26/08/2004,09.00.00,1.7,-200,-200,-200,-200,104,-200,87,-200,-200,-200,-200,-200
27/01/2005,18.00.00,2.1,981,-200,7.7,886,266,819,170,928,912,5.7,33.9,0.3131
30/12/2004,21.00.00,-200,952,-200,5.5,788,-200,849,-200,1018,876,8.7,44.3,0.4998
22/09/2004,10.00.00,3.7,1316,-200,20,1298,510,562,172,1888,1584,26.8,42.7,14864
27/01/2005,12.00.00,1,887,-200,3,649,166,1009,104,854,588,6.6,40.2,0.3944
16/08/2004,05.00.00,0.4,766,-200,2.4,616,43,1163,43,1306,530,21.5,45.6,11558
11/06/2004,21.00.00,2.9,1062,-200,16.1,1183,219,794,140,1731,1229,27.2,22.5,0.7962
18/02/2005,12.00.00,1.3,997,-200,4.8,752,231,837,152,952,724,11.8,34.4,0.4758
13/07/2004,00.00.00,1.5,945,-200,7.6,883,132,837,94,1563,1015,19.8,47.7,1093
20/12/2004,02.00.00,1.2,938,-200,2.8,639,104,1020,83,1059,777,9.7,70.9,0.8539
20/09/2004,18.00.00,5.6,1426,-200,31.1,1577,566,521,200,2080,1648,30.5,29.2,12585
06/06/2004,11.00.00,0.8,775,-200,3,653,52,1349,53,1365,491,25.4,31.6,10058
14/06/2004,09.00.00,1.4,929,-200,6.3,825,115,992,87,1561,692,22.4,43.6,11637
03/01/2005,14.00.00,1.6,-200,-200,-200,-200,237,-200,102,-200,-200,-200,-200,-200
31/12/2004,23.00.00,-200,1003,-200,4.6,744,-200,882,-200,899,1138,7.8,38.4,0.4085
18/02/2005,21.00.00,2.8,1153,-200,10.1,981,424,666,202,1097,1273,8,41.3,0.4448
28/07/2004,14.00.00,-200,892,-200,7.8,889,87,909,92,1383,597,33.9,16.2,0.8454
24/08/2004,17.00.00,1.7,1055,-200,8.7,927,87,757,90,1520,716,36.9,20.9,12864
06/02/2005,02.00.00,1.4,980,-200,5,761,235,854,172,876,1051,3.1,47.1,0.3638
14/02/2005,14.00.00,1.3,960,-200,6.9,853,177,782,123,967,709,13.7,30.3,0.4724
22/02/2005,22.00.00,1.4,940,-200,3.6,686,190,903,150,1005,648,4.5,75.5,0.6429
17/12/2004,22.00.00,2.4,1170,-200,8.2,906,322,707,125,1317,1046,12.6,76.5,11106
24/01/2005,09.00.00,2,1094,-200,9.7,967,355,682,203,1147,1136,6.9,52.8,0.5293
07/07/2004,08.00.00,4.1,1428,-200,27.9,1500,358,496,141,2275,2021,26.9,34.4,12036
21/07/2004,13.00.00,-200,1115,-200,11.5,1031,110,741,123,1561,870,40.4,15,11125
24/10/2004,08.00.00,0.9,920,-200,4.8,755,108,853,45,1359,880,20,66.7,15401
08/09/2004,18.00.00,4,1325,-200,18.9,1266,477,926,188,1441,1543,32.4,19.8,0.9484
24/02/2005,16.00.00,3,1274,-200,13.3,1094,507,537,267,1364,1428,7.6,70.8,0.7399
10/02/2005,23.00.00,2.4,-200,-200,-200,-200,255,-200,164,-200,-200,-200,-200,-200
24/11/2004,17.00.00,4.5,1464,-200,22.3,1358,732,477,169,1719,1711,12.3,72.5,10331
24/07/2004,21.00.00,0.9,948,-200,3.7,697,44,983,53,1475,506,27.2,45.9,16316
24/09/2004,02.00.00,0.7,923,-200,4.6,744,80,908,64,1394,815,22.3,55.8,14828
09/07/2004,16.00.00,1.5,961,-200,10.2,985,115,845,139,1554,677,32.4,19.1,0.915
16/08/2004,14.00.00,0.8,824,-200,4,708,61,1091,67,1256,463,35.8,17.8,10274
13/07/2004,13.00.00,2.3,908,-200,11.5,1031,187,857,112,1469,901,34.5,13.3,0.7158
07/09/2004,22.00.00,-200,1055,-200,10,979,-200,694,-200,1517,1086,25.4,35.2,11288
24/07/2004,02.00.00,1.4,1075,-200,9.9,973,79,695,74,1748,1231,26.4,44.5,15119
13/12/2004,06.00.00,0.9,921,-200,3.1,655,178,1001,81,972,908,6.4,64.4,0.6204
05/08/2004,02.00.00,-200,908,-200,3.8,700,-200,922,-200,1547,644,25.4,54.4,17384
21/07/2004,11.00.00,-200,1197,-200,17,1209,207,656,162,1770,1306,38,17.2,11227
23/12/2004,03.00.00,1.7,919,-200,3.7,693,-200,955,-200,882,979,2.3,56.3,0.4134
06/01/2005,04.00.00,-200,950,-200,2.5,622,89,960,67,1093,643,12,64.6,0.906
07/07/2004,11.00.00,2,1117,-200,11.9,1045,207,761,154,1623,1260,38.3,17,11216
08/08/2004,03.00.00,0.9,886,-200,4.6,744,-200,869,-200,1590,700,24.1,61.8,18339
07/10/2004,09.00.00,-200,1479,-200,22.2,1357,-200,491,-200,1937,1581,22.5,57,15314
07/11/2004,12.00.00,1,838,-200,3.6,686,115,1083,61,1046,532,18,35.1,0.7176
13/09/2004,18.00.00,-200,1379,-200,25.2,1433,-200,605,-200,1982,1370,31.5,29.9,13638
03/12/2004,05.00.00,0.7,930,-200,2.5,623,103,975,74,1215,720,13.9,85.1,13449
08/01/2005,06.00.00,1.2,985,-200,3.6,691,205,878,97,1056,902,7.7,71.9,0.7575
11/07/2004,16.00.00,0.6,844,-200,4.7,751,46,1064,63,1327,462,33,17.7,0.8758
08/09/2004,20.00.00,3.8,1254,-200,18.1,1241,420,873,163,1463,1431,28.2,24.8,0.936
06/09/2004,09.00.00,1.7,1058,-200,8,898,-200,749,-200,1470,977,26.3,38.3,12932
24/06/2004,13.00.00,1.1,975,-200,5.7,798,51,939,55,1576,570,32.8,28.9,1412
02/12/2004,10.00.00,4.4,1337,-200,19.2,1275,745,525,145,1655,1548,14.3,66.1,10711
18/08/2004,07.00.00,-200,1077,-200,10.9,1012,-200,708,-200,1633,1138,24.4,42.6,12866
07/09/2004,15.00.00,1.4,919,-200,7.1,862,-200,851,-200,1293,697,31.6,20.8,0.9562
29/06/2004,13.00.00,2.5,1214,-200,15.7,1170,136,681,133,1963,1054,37.8,24.4,15722
20/10/2004,18.00.00,7.7,1835,-200,40,1770,826,358,172,2474,2073,23.9,61.8,18088
28/09/2004,18.00.00,6.7,1432,-200,36.9,1706,702,488,204,2098,1842,24.7,27.9,0.8559
11/02/2005,08.00.00,3.8,-200,-200,-200,-200,589,-200,267,-200,-200,-200,-200,-200
23/07/2004,05.00.00,0.8,973,-200,5.8,802,74,806,70,1597,1139,23.6,51.5,14852
02/11/2004,14.00.00,7.5,1678,-200,37.9,1727,726,390,190,2318,2039,25.5,49.7,15985
05/12/2004,22.00.00,1,873,-200,2.8,641,143,1025,72,1120,685,12.5,69.1,10003
06/07/2004,02.00.00,0.7,881,-200,4.1,718,43,965,60,1510,837,23.3,48.4,13677
18/08/2004,12.00.00,-200,1029,-200,5.6,791,-200,855,-200,1567,651,33.3,33.1,16642
02/01/2005,13.00.00,2.8,1237,-200,9.6,962,478,685,171,1138,1385,10.3,44.9,0.5612
10/09/2004,21.00.00,1.4,1017,-200,8.2,908,194,932,119,1354,880,27.1,31,10991
02/02/2005,04.00.00,2.5,1058,-200,4.8,753,210,764,121,986,1149,3.3,66.8,0.5215
10/02/2005,21.00.00,4.5,-200,-200,-200,-200,605,-200,225,-200,-200,-200,-200,-200
05/11/2004,17.00.00,8.1,1870,-200,45,1871,1001,351,180,2483,2165,23,54.2,15066
26/07/2004,14.00.00,-200,903,-200,5.3,780,67,975,76,1464,593,35.2,24.1,1351
01/06/2004,03.00.00,-200,760,-200,1.1,505,-200,1527,-200,1413,452,17.3,77.2,15104
13/08/2004,08.00.00,1.6,1086,-200,10.1,981,100,688,86,1818,1007,27,57.5,20183
14/10/2004,02.00.00,-200,740,-200,1.1,506,-200,1333,-200,1074,469,14.9,56.4,0.9474
30/06/2004,12.00.00,2.5,1193,-200,13.4,1097,152,698,155,1832,1139,36.6,27.8,1676
19/01/2005,09.00.00,1.2,1036,-200,7.3,868,314,732,152,1158,958,7.1,65.4,0.6644
25/01/2005,13.00.00,0.3,872,-200,3.6,686,186,972,114,880,603,5.2,44.5,0.3968
25/08/2004,14.00.00,1.3,972,-200,6.2,820,60,811,66,1535,630,34.4,30.6,16402
23/07/2004,06.00.00,1,1037,-200,8.2,906,75,743,59,1707,1158,25.1,46.5,14615
09/12/2004,04.00.00,0.4,803,-200,0.7,466,33,1451,30,1034,449,14.8,65.5,10965
30/07/2004,05.00.00,-200,882,-200,4.1,716,52,894,52,1494,790,23,52.2,14516
01/11/2004,06.00.00,1.8,1061,-200,9.6,962,200,679,45,1554,1395,19.2,74.7,16398
07/06/2004,09.00.00,3.1,1065,-200,15.1,1151,272,801,118,1894,1160,23.5,40,11386
08/12/2004,22.00.00,2.2,1161,-200,8.2,909,355,721,109,1370,962,13.7,79.3,12326
11/02/2005,17.00.00,6.6,-200,-200,-200,-200,1227,-200,326,-200,-200,-200,-200,-200
20/12/2004,09.00.00,3.6,1012,-200,7.1,861,311,785,119,1133,951,8.5,60.4,0.6713
17/09/2004,09.00.00,1.4,926,-200,6.7,845,239,979,81,1398,851,20.2,53.1,12442
10/10/2004,08.00.00,1.1,1049,-200,6.3,826,150,765,51,1521,917,22.2,65.2,17256
24/10/2004,12.00.00,1.5,1071,-200,7.6,882,154,745,68,1431,962,25,49.1,15295
26/07/2004,02.00.00,0.8,880,-200,2.9,649,30,1056,48,1465,529,26.2,45.7,15324
10/07/2004,20.00.00,1.3,970,-200,8,900,70,856,77,1559,647,26.1,33.7,11228
02/07/2004,13.00.00,1.9,1125,-200,12,1051,125,730,120,1771,923,36.9,23.3,14313
29/06/2004,03.00.00,0.3,842,-200,2.6,624,-200,1080,-200,1480,712,26,44.2,14657
28/07/2004,08.00.00,-200,1210,-200,26.7,1472,221,515,120,2112,1525,22.4,38,10201
03/01/2005,02.00.00,3,-200,-200,-200,-200,379,-200,143,-200,-200,-200,-200,-200
04/07/2004,23.00.00,1.9,1086,-200,9.9,973,121,766,104,1656,1089,25.3,39.2,12452
28/08/2004,04.00.00,0.6,792,-200,2.5,621,40,1015,56,1322,714,20,59.3,13681
27/06/2004,12.00.00,1.1,939,-200,6.3,828,59,991,74,1486,639,37.8,18.5,11977
06/10/2004,11.00.00,-200,1392,-200,17.7,1231,-200,530,-200,1771,1567,25.7,46.4,1507
08/11/2004,09.00.00,1.8,887,-200,5.9,809,322,899,133,1111,769,10.9,50,0.6531
21/10/2004,03.00.00,1.5,994,-200,6,812,-200,784,-200,1453,947,21.4,69,17421
10/08/2004,17.00.00,1.8,1082,-200,9.7,965,105,760,126,1649,844,39.6,23.3,16535
25/09/2004,05.00.00,0.3,718,-200,0.9,486,32,1531,14,1072,398,15.4,53.7,0.9295
20/01/2005,10.00.00,4.4,1326,-200,17.4,1223,854,547,190,1381,1613,8.3,50.5,0.5558
28/08/2004,00.00.00,0.8,-200,-200,-200,-200,50,-200,69,-200,-200,-200,-200,-200
28/10/2004,02.00.00,0.9,866,-200,4.4,734,109,899,45,1299,770,14.8,78.7,13169
01/10/2004,17.00.00,5.6,1629,-200,26.5,1466,540,458,169,2130,1703,25.8,46.9,15375
06/02/2005,04.00.00,-200,898,-200,2.6,624,129,987,108,825,871,0.8,53.8,0.3542
20/08/2004,15.00.00,-200,912,-200,3.3,671,-200,964,-200,1508,508,35.1,34.6,19255
13/09/2004,21.00.00,3,1317,-200,19.9,1295,891,593,172,1883,1592,26.1,46.4,15445
23/08/2004,21.00.00,1.4,928,-200,6.5,837,62,808,80,1410,871,27,30.7,1079
30/06/2004,04.00.00,0.5,864,-200,2.6,629,28,1052,42,1558,728,26.9,51.8,1805
24/10/2004,17.00.00,2.5,1277,-200,11.8,1043,306,614,99,1631,1155,25,50.1,1563
08/10/2004,23.00.00,1.7,1247,-200,9.6,961,167,666,71,1569,1112,23.8,56.1,16298
03/08/2004,11.00.00,-200,1147,-200,10.6,999,176,697,158,1788,915,34.7,32.1,1741
29/07/2004,20.00.00,-200,1051,-200,11.7,1039,107,720,118,1641,916,29.7,28.1,11544
15/09/2004,02.00.00,-200,908,-200,3.1,657,-200,1013,-200,1460,796,20.5,78.2,18678
06/08/2004,09.00.00,2.9,1229,-200,16.3,1188,237,557,97,2033,1412,24.5,66.2,20011
20/02/2005,10.00.00,0.9,990,-200,2.3,604,114,944,88,947,579,10.1,47.6,0.587
28/02/2005,14.00.00,1,812,-200,2.9,646,156,1045,110,731,421,3.7,35,0.2823
22/06/2004,18.00.00,3.6,1196,-200,20.2,1303,218,654,139,2017,1199,31.7,25.9,11883
26/07/2004,23.00.00,-200,997,-200,8,898,65,813,97,1613,856,27.7,37.9,13842
05/02/2005,12.00.00,1,909,-200,3.4,678,180,960,128,838,652,9.2,34.5,0.4025
18/07/2004,03.00.00,0.8,908,-200,3.8,701,-200,971,-200,1381,704,24.7,36.4,11158
03/10/2004,15.00.00,-200,1109,-200,6.7,843,-200,769,-200,1458,743,27.1,43.3,15255
01/08/2004,03.00.00,0.5,891,-200,3.6,691,-200,941,-200,1553,629,24.8,58.7,18089
21/07/2004,16.00.00,-200,1105,-200,10.2,984,97,767,106,1532,868,42.7,14.4,12092
28/12/2004,05.00.00,-200,835,-200,0.9,484,-200,1266,-200,961,432,10.7,62.5,0.802
07/02/2005,18.00.00,1.9,1067,-200,7.5,879,291,740,194,989,996,8.7,33.9,0.3832
05/11/2004,03.00.00,0.7,868,-200,3.6,688,-200,922,-200,1249,777,17.9,66.8,13596
30/12/2004,06.00.00,-200,766,-200,0.7,470,-200,1317,-200,810,404,8.5,44.8,0.498
14/06/2004,11.00.00,1.2,906,-200,5.5,786,95,1026,73,1538,633,23.9,42.1,12335
18/06/2004,19.00.00,3.5,1216,-200,20.8,1318,218,673,180,2043,1168,30.5,29.5,12635
23/06/2004,17.00.00,3.6,1210,-200,20.7,1316,234,645,159,2030,1278,32.5,25.3,12165
20/09/2004,13.00.00,3,1162,-200,16.3,1188,303,676,136,1681,1125,30.2,30.2,12744
02/07/2004,02.00.00,1.5,1024,-200,7.6,882,77,791,87,1662,1072,25.3,47.6,1513
06/10/2004,19.00.00,-200,1840,-200,44,1852,-200,360,-200,2553,2143,24.5,49.5,15022
30/12/2004,01.00.00,-200,848,-200,2.8,639,-200,1057,-200,929,574,9.8,45.2,0.5489
30/10/2004,07.00.00,2.4,1149,-200,13.6,1103,413,622,94,1662,1090,16.8,79.8,15115
02/10/2004,16.00.00,-200,1236,-200,9.6,962,-200,690,-200,1589,946,26.5,45.9,15626
03/08/2004,16.00.00,-200,1103,-200,11,1014,-200,684,-200,1749,791,38,24.7,16073
12/12/2004,23.00.00,2.1,1074,-200,7.2,867,285,888,112,1064,1221,8.7,55.2,0.6225
10/11/2004,17.00.00,2.7,1051,-200,12.3,1061,574,696,106,1333,1111,10.8,57.6,0.7473
23/12/2004,12.00.00,3.8,1228,-200,15.9,1178,693,621,193,1202,1628,8,38.3,0.4133
02/08/2004,15.00.00,1.4,1007,-200,9.4,956,73,763,105,1654,666,37.9,23.8,15392
26/07/2004,04.00.00,-200,822,-200,1.8,569,14,1204,22,1396,429,25.6,46.8,15111
11/08/2004,07.00.00,1.4,1114,-200,9.5,958,89,663,42,1836,1167,26.8,60.5,21008
17/06/2004,04.00.00,-200,804,-200,3.3,668,32,1102,51,1479,753,18.8,58.6,12581
08/10/2004,19.00.00,3.1,1472,-200,21.1,1327,323,497,101,1895,1516,25.2,49.5,15665
24/11/2004,09.00.00,4.2,1423,-200,21,1323,803,496,115,1727,1568,10.3,80.3,1002
27/07/2004,07.00.00,-200,1086,-200,9.2,947,181,724,115,1724,1134,24.7,46.8,14337
28/06/2004,08.00.00,5.6,1441,-200,32.4,1606,348,503,159,2568,1786,25.5,43.1,13891
01/01/2005,21.00.00,2.3,1176,-200,8.1,905,334,718,137,1104,1389,6.2,59.6,0.5698
05/11/2004,07.00.00,0.8,951,-200,5.7,800,162,803,52,1257,836,16.1,69.6,12593
07/09/2004,18.00.00,3.3,1120,-200,16,1181,-200,653,-200,1604,1028,31.1,21,0.9337
10/08/2004,21.00.00,1.6,1106,-200,8.6,924,58,725,62,1757,910,30.7,48.1,20821
